Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
H,0.46654143929481506,0.7355039119720459,-0.10807997733354568,-0.5662935376167297,1.191770076751709,0.06040303409099579,0.30251842737197876,0.025365270674228668,0.32549750804901123,-0.19862620532512665,0.9761948585510254,-0.3602351248264313,-0.5452306866645813,0.4558538496494293,-2.06773042678833,1.8150397539138794,-1.0414466857910156,-1.3431693315505981,0.2050873190164566,1.1117966175079346,1.12619149684906,1.9817816019058228,-0.1601869910955429,-0.35919591784477234,-0.4152677357196808,-0.02906174026429653,-0.2729044556617737,1.1906903982162476,-1.2419131994247437,0.6452441811561584,0.4720405042171478,-0.7236809730529785
Li,-0.3340868353843689,0.5681738257408142,-1.041085124015808,-0.3379698097705841,0.7139683961868286,-0.4438900649547577,-0.14791260659694672,-1.032752275466919,-1.9789170026779175,-2.1397595405578613,-0.6591275334358215,-1.2984060049057007,-1.3198000192642212,0.682648241519928,-0.18138562142848969,0.35575154423713684,-0.5251076221466064,-0.48309674859046936,-0.20671112835407257,0.052874114364385605,-1.1852844953536987,-0.8243248462677002,-1.0885988473892212,-1.3138865232467651,0.6961299777030945,1.1346930265426636,0.6770437359809875,-0.2367909848690033,-0.9436819553375244,2.4948062896728516,-0.6648300886154175,0.4252319037914276
Be,-0.39683395624160767,-1.3251593112945557,1.1206241846084595,2.7041382789611816,0.6080915331840515,2.6575522422790527,-1.0571345090866089,-0.5833491683006287,1.0017800331115723,1.397186279296875,0.6328052878379822,0.24587711691856384,-0.5016192197799683,-0.17954130470752716,-1.045109510421753,1.6450419425964355,-0.41408663988113403,-0.0865592211484909,-0.11735125631093979,0.2731631398200989,1.4809420108795166,0.899350643157959,0.04915846884250641,-0.7675022482872009,-1.3794856071472168,1.1384265422821045,0.5130850672721863,-0.4175846576690674,-0.35329386591911316,-0.4974220097064972,-1.018596887588501,-0.3143315315246582
B,1.6572514772415161,0.8399296998977661,1.5686724185943604,-1.2861465215682983,-0.9736171960830688,0.18449899554252625,1.4225536584854126,0.6434237360954285,1.3739237785339355,1.8394981622695923,0.8408875465393066,1.5862987041473389,-0.5963197350502014,1.6666010618209839,0.3203529119491577,1.7224072217941284,1.4027843475341797,0.6378205418586731,0.05070973560214043,-0.21328040957450867,1.2432878017425537,-0.3751697838306427,0.6721817851066589,-0.869253933429718,-0.07769899070262909,0.6944973468780518,0.7078965306282043,-0.7782981395721436,-0.496333509683609,0.29250964522361755,-0.5381895899772644,-0.4470233917236328
C,0.13932275772094727,0.6744165420532227,0.1614171415567398,-0.3733569383621216,1.3924709558486938,0.8967698216438293,0.2508677840232849,-0.5803618431091309,0.3517872393131256,-0.4926304221153259,-0.7862386107444763,0.5763455033302307,-0.7344462871551514,1.4834572076797485,-0.127079039812088,1.1780426502227783,-0.6868120431900024,-1.9903502464294434,0.11724773794412613,-0.381718248128891,-1.1705623865127563,0.952488899230957,-0.859612762928009,0.08976347744464874,1.0027304887771606,-0.49484410881996155,1.4794913530349731,1.4640072584152222,-0.4816799461841583,-0.9089800119400024,-2.095322370529175,1.0080504417419434
N,-1.986892580986023,-0.24268029630184174,0.6615808010101318,0.02412741258740425,-1.7577979564666748,0.8846156001091003,-0.815321147441864,-1.0158885717391968,-0.05339884012937546,0.6737273335456848,-1.1337647438049316,1.3175290822982788,-1.0070980787277222,0.6820921897888184,0.6417497992515564,0.6908255815505981,-0.21360079944133759,-1.727554202079773,0.09509958326816559,-0.18163876235485077,0.6528158783912659,0.6679237484931946,-0.5976598858833313,-1.5568279027938843,-0.8061273694038391,-0.05441588908433914,-0.47076094150543213,1.279841661453247,0.5666104555130005,-0.3849768042564392,1.666509747505188,-0.875164806842804
O,-0.49336355924606323,-1.9496419429779053,-2.701667547225952,-0.48006337881088257,0.9469731450080872,0.48990529775619507,-1.6985889673233032,-2.780122756958008,1.1320639848709106,-1.262454867362976,2.226590871810913,0.44805723428726196,-0.7230269312858582,0.07294577360153198,0.8640603423118591,0.0159084964543581,0.36680784821510315,-0.6297616958618164,1.6956452131271362,-0.0023439014330506325,-1.3812891244888306,-0.9540256857872009,1.0037978887557983,-0.03399454429745674,-0.14322791993618011,1.4415994882583618,-0.9010959267616272,0.49126315116882324,-0.8135977983474731,-0.8394859433174133,-2.4877865314483643,-0.17213310301303864
F,-0.6672780513763428,-0.998473048210144,-0.46247854828834534,-1.2877144813537598,-2.3137154579162598,1.3724170923233032,-0.6639696359634399,1.737593173980713,-1.740359902381897,0.09298014640808105,-0.4379649758338928,0.20519597828388214,-1.014062762260437,2.0963802337646484,0.4246048331260681,-0.05997253581881523,1.9433093070983887,0.24151906371116638,1.1556715965270996,1.182713270187378,-1.0156749486923218,0.9293219447135925,1.2120805978775024,-0.8515207171440125,-0.6839490532875061,0.449452668428421,-0.004940296523272991,-1.4346284866333008,0.09903323650360107,-0.5021569132804871,-1.5372138023376465,2.257448673248291
Na,0.6860639452934265,1.2405428886413574,1.5721055269241333,-0.12453848868608475,-1.3547946214675903,0.5474048852920532,0.7940053939819336,-2.202606678009033,1.1363567113876343,-0.4992491900920868,-1.2879960536956787,-1.342617392539978,-0.03327801451086998,1.421203374862671,2.288999319076538,-0.09804137051105499,0.356052428483963,-1.0552674531936646,-0.5097389817237854,0.18115338683128357,-0.36450105905532837,1.5053728818893433,-1.5207598209381104,0.10565759241580963,0.5296328663825989,-1.7082654237747192,0.16638417541980743,-0.0242635365575552,-0.40874892473220825,0.8376796841621399,-0.6879823207855225,-0.9541910886764526
Mg,-1.583548903465271,0.7604739665985107,-0.232725128531456,0.6646489500999451,-0.5681344866752625,3.4149391651153564,0.5353886485099792,0.9221764206886292,1.8368818759918213,-0.559102475643158,1.9627605676651,-1.1753288507461548,-2.105872631072998,-0.5331666469573975,-0.8304121494293213,-0.45799878239631653,-0.22383789718151093,0.031039152294397354,0.27138522267341614,1.6185839176177979,1.6403595209121704,-0.6220657229423523,1.6555531024932861,-0.505580723285675,-0.48632675409317017,0.6833128333091736,-0.5830809473991394,0.7097128033638,0.21454831957817078,-1.1970231533050537,-0.3400648832321167,0.6821801662445068
Al,-0.8934928774833679,0.02952565997838974,0.31730684638023376,0.6157172918319702,0.8224174976348877,0.35274094343185425,-1.9165550470352173,0.9142694473266602,3.1332318782806396,0.5297202467918396,0.7763873338699341,0.09880469739437103,1.4984679222106934,1.097739338874817,1.7989461421966553,0.01489266101270914,0.5868321657180786,-1.7095460891723633,1.329908013343811,-0.8802014589309692,1.1464449167251587,-1.5351570844650269,-1.579068899154663,1.246429443359375,-1.629090428352356,-0.23545706272125244,0.1908147633075714,-0.5997260808944702,0.5217556357383728,-0.8490210771560669,0.7484773397445679,-1.335692286491394
Si,0.15258252620697021,-0.20770782232284546,2.059558153152466,-1.7949060201644897,0.7582796216011047,-1.6814098358154297,-1.8720033168792725,-1.204514741897583,0.89072185754776,0.08300910890102386,-0.06334634125232697,1.1418542861938477,-0.8794259428977966,-0.23394350707530975,1.246870994567871,0.38392651081085205,-0.5597321391105652,-1.2009122371673584,-0.5384626984596252,-0.4513084888458252,-0.919640302658081,0.36387091875076294,0.46953192353248596,-0.24558210372924805,0.2579367756843567,-1.2580965757369995,0.22385919094085693,0.3858861029148102,-0.7817224860191345,0.6018443703651428,-0.2056276500225067,-0.6861909627914429
