Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,-2.7521312,-0.35209936,1.4577969,0.3229897,0.30227515,0.93999404,-1.5861626,0.07293971
Li,1.5562756,-0.42971388,-0.97578716,-1.3197062,1.0885772,0.04801301,1.0060703,0.39970264
Be,0.69324726,-0.5840661,-0.48711836,0.8780513,-0.21625957,1.5263801,0.60979766,-0.55187964
B,0.08414856,0.84509534,0.53273475,2.4489317,-0.71599036,1.6292696,-0.54272634,-0.6102666
C,-1.1319646,0.7880729,-1.6526778,-0.8007647,0.21135738,-1.2520407,-1.1595533,-1.6451946
N,-1.420254,-1.7440337,1.1163547,1.2981498,2.0440643,-0.4327022,0.60214084,-0.90952873
O,2.4536717,-0.032554872,-0.3606826,-0.11862455,-0.99575686,-0.6736476,-2.2697232,1.8433764
F,2.0214474,-0.3980971,0.39606762,1.6166918,-1.939933,0.07644697,-0.47908562,3.0973184
Na,-1.3703915,-0.100601904,-2.0722625,0.45092687,-1.2397408,-0.70559967,0.15412834,1.0732827
Mg,0.09698843,0.10877531,-0.44262275,-0.7162342,0.109629326,0.5114519,0.11689373,0.73651415
Al,0.022462802,1.5936112,-0.31791848,1.6325783,-0.34681597,0.31186754,0.5106338,1.86678
Si,0.69188607,0.76770264,1.4233129,1.1579912,-0.118081436,1.6292961,0.09411973,0.61552113
P,-0.34148192,-0.7968871,2.387734,1.091536,0.91236293,0.472006,1.6432834,1.0040851
S,1.6045076,-0.25778595,1.1200677,0.7784071,1.8125823,0.36576894,-1.8152478,-0.5437199
Cl,0.42104274,-2.0771315,-0.47641474,1.134472,1.685469,0.45963657,-1.6363297,0.8016345
K,-1.1979412,-0.7296981,-2.0510037,-1.213341,0.44099146,0.08228486,0.6716371,0.4057063
Ca,1.5988959,0.89522994,0.06994536,-0.8181499,-2.0207505,-0.59725875,0.7855619,-0.29752827
Sc,1.0201355,0.19319728,0.329522,-1.0451233,0.4103395,2.2593951,1.0698366,0.87054265
Ti,1.299667,0.4444013,0.59091246,-0.81309634,1.645148,1.5507563,1.6294105,1.0798267
V,-0.8919194,0.72668034,0.2962903,0.7427041,1.0103484,0.9385415,0.42455024,-1.1211886
Cr,-0.61005664,1.5383488,-0.63910925,0.19346568,0.31220192,-1.0227903,0.20381969,0.2571305
Mn,-0.7593824,0.8661649,-0.5998393,-0.071450986,0.20788354,0.0005457122,-0.9599185,-0.80082774
Fe,0.073698945,-0.43161577,-0.68950903,1.0701206,-1.023009,-0.9368712,1.1953149,-1.0532222
Co,-0.4492045,-1.7140226,-0.031076545,-1.2336868,-0.19945855,-0.43585682,0.04426444,-0.9453676
Ni,0.18900427,-1.2236247,-1.4249742,0.69786835,-0.02198636,-0.85852927,0.33398375,-0.7205512
Cu,-0.14565197,-0.53618073,-1.384157,2.077223,0.40944642,0.16670457,0.7762691,-2.386482
Zn,1.3760148,0.70580477,0.48047194,-2.1055923,0.6803332,-1.5025176,-0.2743869,0.6993538
Ga,1.6357915,1.7198797,-0.107552625,0.029730685,1.7311817,1.174886,-0.8792258,0.6731891
Ge,0.11836658,-0.44796464,1.9974245,-0.527797,0.35461152,0.24846473,-0.19023016,-0.508053
As,0.052037194,-1.7344922,1.57983,-0.5011996,1.521915,-0.23524675,1.5228063,0.25614315
Se,2.222473,0.43372476,0.26851785,0.76092786,2.108359,-1.1700215,0.7918577,0.7440264
Br,-1.5458052,-1.6220251,0.39007646,-1.8319294,2.9418623,-0.4418575,-0.66578734,2.052267
Rb,1.5570886,-0.13505638,-0.604208,-0.9917416,-1.3844147,-0.7622015,-0.11520427,-1.696195
Sr,-0.439326,-0.35169953,-0.72413826,-1.7477087,0.54583126,2.0550146,0.68257827,-0.77573276
Y,-1.2646959,0.10749681,-0.8132784,-0.2744471,0.039986566,0.76096725,2.7531798,1.6319658
