Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
H,-0.7742602,-1.0504066,-0.5435253,-1.577552,-1.0355529,-0.22470275,0.5023416,-0.0788163,0.73968184,0.37471476,-2.0027742,-1.2795244,0.7439779,1.1434181,2.0914106,1.420863
Li,-0.9248818,0.40861827,1.4589751,0.57390547,-0.4348056,-0.15942432,0.8271867,-0.65118784,0.24997236,0.7220775,-0.6230351,1.1463581,-0.37862185,0.7348355,1.2867929,0.7275033
Be,1.2002558,1.1300477,-0.26476943,0.5046012,0.8355926,-0.76533514,1.1591557,0.89140415,0.63749653,-1.5531983,0.41700304,0.1818708,0.76832324,1.7547568,-0.07291101,0.9088418
B,1.167129,0.69953805,-1.8259171,-0.766847,-0.56291753,-0.5908589,1.1320943,-0.17945239,-0.6001342,0.7211192,0.6795917,1.1859885,-0.94200414,0.2588577,0.8917943,1.7755282
C,0.99890864,2.4499123,-0.07178805,1.047322,-1.3993273,0.15979484,0.8340339,0.8347682,-0.6361174,0.6678456,-0.53711325,-0.14539355,1.8904477,0.3569562,0.35996538,0.11472827
N,-1.8797828,-1.8160266,1.5792392,0.491159,0.17355011,0.3370463,1.0012157,-0.18217126,-1.2448968,-1.4757842,0.18395682,1.4736571,-0.976978,0.22863314,1.0737519,-0.5246707
O,0.97202814,-0.5983525,0.506979,0.83552104,1.499114,0.76654536,-0.22751172,-0.11604493,-1.4549474,-1.3761038,-0.25239342,-0.5878711,1.1566708,-0.4969243,1.1580948,-0.33808726
F,0.9344266,0.77500474,1.7574879,0.5912513,1.6822728,0.33647767,0.54909426,-1.4656516,-0.31655273,1.3380481,0.1246103,0.12478687,0.39371675,0.5231929,0.23080517,0.061728228
Na,-0.3209661,0.29508838,0.21725889,0.030031519,1.2563314,-1.2019427,0.32075378,1.1569481,-0.029834144,0.38576624,-1.0191193,-0.0343451,0.8057713,0.3850742,-1.9854381,0.39793614
Mg,-1.1648092,-1.896257,-0.430509,-1.0786979,-1.0231293,-1.7689219,1.7903408,0.22440709,-0.031883895,-0.025327528,-0.7060326,1.2186477,-1.7846909,-0.08719389,-1.6930015,0.33806685
Al,1.7771368,-0.53665406,-1.2734607,-0.8860175,0.57583565,-0.9504023,0.786737,-0.96650326,0.26451042,-0.16267808,-0.6535531,1.5957985,-0.50865483,-0.6655762,0.78142893,-0.26452118
Si,0.71630836,0.032910496,1.1827402,1.5565963,-1.3720417,0.027788859,-0.905514,-0.7738982,-0.49461567,1.1432214,0.46390906,0.29034936,0.6233521,0.34408605,0.7519009,-0.02220026
P,-0.6232985,1.0765775,-0.89934886,-0.7972073,-1.6352558,1.0584348,0.7886886,-1.0908513,-1.7271078,0.7758712,0.7399601,-0.051267352,-0.45592612,-0.55924565,0.84390086,-0.5714364
S,1.2260084,-0.30859557,0.26907614,-1.1621671,-0.37997368,-0.21442744,-0.28778455,2.0369687,-0.16164401,-0.59938776,-1.5383662,-1.1950294,-0.14637959,0.022675846,-1.6632646,0.44972315
Cl,-0.48519683,-0.0863246,3.56322,-0.4418917,-0.003577353,-0.09179382,-1.3412589,-0.40966842,-0.9583052,0.07062965,-1.3401037,-1.6445926,0.33233756,0.15453309,-0.8158009,-0.47519553
K,-1.8136822,0.66598254,0.63831115,0.048970047,-0.17557614,-0.33322802,-2.125973,-0.85488564,2.3503473,0.60731053,1.883503,-0.57229644,-0.9825935,-0.32123068,-1.0248142,-0.7071535
Ca,0.7698175,1.3263017,-0.9214959,1.4646624,0.34291923,-0.5955606,1.0708106,0.55834824,-0.6143519,0.11709618,-0.2248173,0.3007445,0.1793848,0.98646367,-0.99429667,-1.4203879
Sc,-0.10292711,0.19756596,-0.972553,0.3193759,-0.96338254,0.223436,-1.2022761,0.12018504,0.16423213,0.8374407,-0.26684216,1.2590458,-0.9437514,-0.65240824,-0.080391124,-1.0387343
Ti,-0.9145914,-1.4455167,-1.9257398,-0.5177703,-0.37614635,1.8682107,0.8676897,1.6325673,-1.3621671,-1.6446018,-0.052231614,-0.015676707,0.47472104,-1.9418706,-1.209779,-0.34618682
V,0.6395207,-0.5690917,-0.5956819,-0.29891822,0.7624366,0.74002486,-1.7637738,0.9684825,0.7308159,1.4340206,0.14246444,-1.2073491,-1.8199509,-0.038162604,-0.43236792,-1.0583243
Cr,1.3072021,0.8790486,-1.5172986,-0.5487958,1.182891,-0.12556183,-0.23527259,0.66144645,0.09920722,1.2695571,0.36929378,0.71570176,-1.2476867,-0.9399882,0.98298186,-0.6595862
Mn,1.5099728,0.43460706,1.2047416,-0.4487547,-1.2318914,0.41622186,0.5451016,1.9573143,-0.002302499,-0.43398023,0.28674334,0.9460717,-0.08930237,1.6056149,1.4609618,0.5500391
