Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31,Dim_32,Dim_33,Dim_34,Dim_35,Dim_36,Dim_37,Dim_38,Dim_39,Dim_40,Dim_41,Dim_42,Dim_43,Dim_44,Dim_45,Dim_46,Dim_47,Dim_48,Dim_49,Dim_50,Dim_51,Dim_52,Dim_53,Dim_54,Dim_55,Dim_56,Dim_57,Dim_58,Dim_59,Dim_60,Dim_61,Dim_62,Dim_63
H,-0.09470239,0.1736662,1.4127585,-1.0328505,0.51856625,1.3850191,-0.5118387,0.16676173,-1.0712671,0.08876936,1.1003243,-0.6422108,0.48639262,1.4315935,0.7496264,0.48982877,-0.4574732,0.24754663,0.87693924,0.013236313,0.95442677,0.75514627,0.18996209,-1.396347,-0.6029759,-0.5883255,2.818987,-1.0226928,-0.8703987,0.5089414,1.1369201,0.4225988,0.7927779,-0.30806553,-0.066767216,-0.15947826,-0.09902768,-0.34443533,1.6557045,-0.48644188,-0.49253377,-0.06980331,0.69993424,-0.45334053,-0.36860374,1.4680398,-1.3375652,0.8392007,-1.247576,0.17507404,0.57475114,-1.5773531,0.01883,-0.7134815,0.094737336,-1.2067025,0.9740865,-0.12538213,1.0743412,1.5607281,1.6398888,-0.60979825,0.65818864,-0.06477322
Li,-0.49331486,-0.3528131,1.2277994,0.6244581,-0.28126362,-0.6210548,0.24773088,-0.029795568,0.074528106,-0.9126271,1.3225783,-2.4537868,-0.05331458,-1.6431192,0.26396427,0.28820398,-0.8817605,0.05415609,0.4796499,0.18395902,-0.4942256,-0.055975534,0.5087765,1.6098751,-0.53119665,-0.035802964,0.527115,-1.1188173,-2.5362456,0.40860742,-0.27709374,-0.17964765,0.13532251,1.024304,0.7143524,1.1453366,0.64884317,1.1949198,0.70443547,-1.0648803,-0.3213386,0.9149775,1.2232405,-0.7389219,-0.66348934,0.99309033,-0.22445488,0.35182258,0.5162694,0.5301352,-0.9260908,-0.37689862,1.8114921,0.037830263,0.88483834,0.7690207,2.2125769,2.7785928,-0.09458007,1.05012,0.045787662,0.23132259,-0.27753556,0.22678384
Be,0.33616278,0.21223858,-0.47669032,-0.4864227,2.2275958,0.82636136,0.66315025,0.092498176,-0.56514925,-0.8728633,0.6236957,-1.9600637,-1.8208544,0.8411498,-1.5535423,0.951754,0.8117772,0.7944888,-0.3702403,1.1328712,1.5812904,-0.6804333,-1.4506245,-0.40964934,-1.1054589,0.4614668,-0.6287778,-0.38965875,0.8722969,0.5938749,0.7269929,-0.5364954,1.4021754,1.7062117,-0.5108391,1.154389,0.42507565,-0.2168091,1.181714,-0.57967174,0.95875573,-1.5879487,-0.4542778,0.6100871,-0.8968494,-0.50369185,-0.8466789,0.9827868,0.29237768,0.5994916,-0.6021424,-0.42945248,-1.2646564,-0.028733695,-1.941985,0.46641272,-1.1149268,0.09632611,-0.8358029,-0.2077467,-0.57120055,-0.030968169,-0.35747433,-0.37912923
B,0.19192769,2.8951654,-0.8911733,-0.5853444,-0.012065204,1.3631579,-0.2592573,0.04573385,0.57563233,-1.1331397,-0.8861358,0.42969832,1.7774019,1.1813735,-1.1481763,2.0346146,-0.87485814,1.9097626,0.6037964,-0.821249,-1.8358415,-0.48248315,-1.0530092,-0.059923988,-1.2477014,1.0376409,-1.2326225,0.6684568,0.42126924,1.1072743,-0.28033713,1.1282485,-0.07889751,-0.8928301,1.9207582,-0.94440836,-0.8149314,-0.15020142,-0.36591807,-2.0382679,0.35861418,1.1230267,0.0895575,0.6269305,0.45076954,0.089796424,0.908851,-0.122825705,-0.9447657,-0.44813854,-0.18983364,-0.49912497,0.37609798,0.46508145,0.81726736,-0.38870263,0.020778514,2.0355387,-1.5699914,1.9226594,-0.40687642,0.10604816,0.95401853,-0.18024981
C,0.34763777,-0.55766577,1.3437812,-0.5696834,-1.1273193,1.124586,-1.7944801,-1.4915665,0.28223678,1.5268296,-0.26335374,0.8762757,0.81845754,1.1224923,-0.94027895,-1.6573749,-0.046014946,1.7810588,0.5640935,0.9055303,0.030221267,0.6545932,0.25491557,1.5101359,0.5393532,-0.5198166,1.5071568,0.008823839,0.99850994,1.0760189,0.8746294,0.52315974,0.8149978,1.4291316,1.5793275,-0.50988084,1.8611484,0.4860351,-1.3993725,0.5570877,0.094675,-1.2416942,1.5617174,0.30866608,0.061302315,-1.381143,-0.6654386,-0.12206544,-0.33369577,0.96268,0.03483397,-0.89788514,-0.22692898,-0.31908858,0.24645239,-0.92382663,0.68362486,-0.94289404,-0.16482066,-1.5530722,-0.7104726,-0.3247895,-0.8921577,-1.1687827
N,0.26203215,-2.1175935,0.4590087,0.2887797,0.6540258,0.8847097,-1.3250059,-0.38899815,-0.5052807,-1.2317586,-0.52969664,-0.88242394,0.13847445,0.008855873,-0.49502882,0.018097762,-1.4716908,0.05142637,0.74404806,0.5855689,-0.9126435,-0.24530213,-0.25395316,-0.111316234,-0.12638111,-0.3348713,-0.20011076,0.5041291,0.5366526,-1.1956968,-2.0381444,0.15803108,-1.2939457,1.4026312,0.3219094,-0.9270055,0.36382633,0.24278377,0.44671938,-0.24151331,-1.6238703,0.5564149,0.2608229,-1.6344093,1.3665729,-0.5177472,1.6469449,-0.8686257,-0.72608745,-0.9590609,0.059952583,0.39972228,0.7539567,-0.6864297,-0.33623648,-1.8544484,-0.8217396,-1.1076013,0.13117257,0.28005666,-0.5930681,0.3758177,0.54233867,-1.186897
O,-1.7459246,1.9537932,-2.12725,1.3074086,-1.2000341,1.159024,-0.8721262,-0.17746568,0.5111534,-0.9829387,0.8215437,0.2662358,-1.5209582,0.004783455,0.85926694,2.3982465,1.1531378,0.84028643,-0.6979439,0.44546944,-2.1257002,-0.46690074,0.93618673,0.4129961,-1.4043748,-1.6342846,1.0551578,1.6474737,-0.78663176,1.4002762,-1.2083241,-1.2544754,-1.4320011,0.99822587,1.4028592,0.749075,1.5091659,0.010751355,-1.1484438,-1.0316523,1.166944,0.5563015,-1.4575703,-0.74816287,0.82128656,0.9870803,0.9218383,-0.26365837,-0.20883079,0.06412425,-1.0596061,-0.07124713,0.078546874,0.8463228,-0.6014964,-0.479393,0.3282931,-0.34989133,1.0371441,-0.85337466,0.8583824,0.10563582,0.034199387,-0.5251468
F,-0.30284616,-0.21748604,0.9500303,-1.4612639,0.79441386,-0.39437973,-0.9854923,-0.92407143,-0.037428018,0.55574054,-0.96968895,0.42789343,0.91278666,-1.367329,-1.7108276,-0.60685843,-0.2848437,-1.1458323,-2.3865278,1.5376828,1.0925754,1.0435108,0.097385466,0.7387449,-0.098163545,0.9110414,-0.25904226,0.051172826,0.42210007,-0.71609044,-0.21810699,-2.1344132,1.2762692,-0.61909294,-0.0062913853,-0.55060697,1.1959053,0.10894252,0.5435451,-0.0034411352,1.6585256,0.2342186,0.4922579,-0.23093057,1.430391,-0.5251508,-0.28140184,1.4561454,-1.3945924,-1.5881885,0.8709799,-0.9270262,-0.8314769,-0.65337574,-1.5107571,-0.8420872,-1.6362212,0.22696877,1.0029397,-0.97804284,-0.62565714,0.18815576,-1.1977634,1.7754958
Na,-1.5498866,0.37712124,-0.6403568,-0.6337608,-0.021979596,-0.4672762,-1.014625,-0.30285603,-0.13066997,1.9787797,-0.6021373,0.0028930765,-1.1093552,-0.9122581,1.6384351,1.0311412,0.74211603,0.071103714,-0.33821446,-0.38756526,-2.0248413,-0.9361805,-0.43108153,1.2434368,-0.24937078,1.2690266,0.68689394,-1.69768,1.1875648,-0.39172262,-0.36265287,-1.5118498,-0.33937365,0.12755607,-0.45791724,1.0055834,0.39272785,1.7554646,2.170074,0.99854565,0.59882635,0.93597466,-0.13398656,-0.76860976,-1.7932781,-1.198162,0.91611725,-0.40661663,-0.62082535,-0.18616234,0.28692093,-1.0339994,1.7510271,-1.4151661,-0.6069828,0.4700754,-0.65083647,-0.6452324,0.02751793,0.9294505,-0.28861657,3.128903,1.9262727,0.38709718
Mg,0.9329165,-0.80970013,1.9480553,1.5041897,-0.20169203,0.6315688,0.1803087,0.45294613,-0.51403964,-0.6109166,0.96899366,-1.6781077,1.7037084,1.8511028,-1.1084875,1.6608381,-0.73328537,0.41727751,1.4182491,0.04348259,-0.5050274,-1.1406645,1.0696111,-1.8027313,-1.9920498,1.1890122,-2.1629186,-0.47603124,1.2590423,0.82184255,-1.406117,0.41562694,-1.1612284,2.0307076,-0.18787302,-1.4269723,0.6998545,0.107655525,0.75499177,1.4332864,-1.6371802,1.6273254,-0.3010366,0.7402864,0.20571326,-0.081232585,-1.2087252,0.5123098,-1.0782769,0.9007798,0.876254,0.04276505,0.13690837,-0.7288402,0.07443708,0.37670952,0.3847745,0.46173754,-0.5687586,1.3844984,-2.1693025,1.6710709,0.85013545,-1.2087299
