Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,-0.6427129,0.03403762,-0.4872036,-0.03338048,-1.5991328,-1.8295845,-0.15478931,0.27616307
Li,-0.45844787,1.1283699,-0.74542093,-0.80070174,-0.7410988,-0.019857218,-0.6536064,1.2158438
Be,-1.6543298,-0.6607504,-0.20514363,-0.15102223,-0.7015244,0.6615753,2.109388,-0.8175734
B,-1.0716554,0.37944704,-3.4429886,-0.42268333,-1.2002037,-0.42682657,-1.6673607,-0.14762974
C,0.8080839,-0.86524606,-0.76754457,1.5048765,1.2192283,0.13237661,-1.1978346,-0.36343747
N,0.9703976,-1.2140831,1.0711637,-1.6713424,1.7634856,0.026001578,0.03449315,-1.4329385
O,-0.26537856,-1.653955,-1.0104244,2.0013175,0.08751845,1.4568089,-0.7195688,0.710724
F,-1.0419288,-0.7989138,0.584834,-0.18295708,-0.4404944,-2.0724027,1.126926,1.7543519
Na,-0.09536694,1.0939872,-0.16453318,1.5258687,-0.6412915,0.6825344,-0.8529889,1.4601669
Mg,0.049484923,0.44025493,-0.05591209,-1.1320137,-0.416798,-1.1568185,0.98383784,-1.7367624
Al,1.0087607,0.43816653,0.90927666,-0.40793917,0.17398043,1.5600483,1.0069239,-1.6511991
Si,0.9113631,0.20472763,-0.43408588,-1.1586994,0.26071522,-0.14811318,-1.4501452,-0.16782214
P,0.062504746,0.6557824,-1.1421202,0.16331676,-0.724247,-0.120919935,-1.3231028,-1.9170631
S,-0.53823185,0.8174333,1.7231451,1.0028034,-0.7480618,-0.11555188,-0.31422567,-0.59655553
Cl,-1.1263006,0.8824508,-0.22048646,-0.009171286,-0.60290706,-1.6269222,-0.9086835,0.4254916
K,-0.32527134,0.7132526,1.1442364,-0.43454877,-0.18776046,-0.28471783,-0.70569044,0.73178905
Ca,-0.5362722,1.2148168,-0.24211451,-1.0424893,-0.0025993986,-0.20023082,-0.6976422,-0.69130605
Sc,0.3076111,0.45795175,-0.24132122,-1.5394093,0.5261115,-0.6300065,0.48127666,-0.8436489
Ti,0.5214071,-1.487317,0.114313625,-0.46834564,1.1080707,-0.66710514,0.60783494,0.13378116
V,0.6727989,-1.5600039,-0.13010256,-0.4869017,-0.44288516,1.2445691,-1.5302366,1.4543144
Cr,0.90067387,-1.4775902,1.5252589,1.1419504,-1.588792,0.6800345,1.5181229,0.76249707
Mn,-2.8623698,1.9007812,0.15996481,0.21857274,-2.055653,-2.0819745,0.34987372,-0.43230405
Fe,-0.6620701,0.02833698,-1.15761,-0.7701919,0.058376946,0.6510103,1.3253511,-1.0324823
Co,-0.64291173,-0.0016316733,-1.8523333,0.23918377,0.2693575,2.0032837,-1.8863286,1.7076439
Ni,1.5531462,-0.88764083,-0.608581,-0.04594627,-2.21326,1.3542812,-1.5153527,1.9526813
Cu,-1.608179,0.43174934,0.07246598,-0.9385315,-0.7766454,-0.28979033,0.45368662,0.86343807
Zn,-0.84401387,0.43439335,0.59075296,-0.54000205,-1.1435713,-0.05697445,-1.6719822,-1.5883889
Ga,-0.14074697,-0.982845,0.6326952,0.5158183,0.22286928,1.161585,0.040595092,-1.1581059
Ge,-2.8938196,0.24433881,0.7346429,-1.1784933,0.6119627,0.96777487,-0.6077939,0.6170089
As,0.45708027,-0.7828258,0.10241235,0.26034895,0.38364616,1.2621441,-1.1382693,-0.8276255
Se,0.7403381,1.8286043,0.841278,-1.9050297,-1.0973632,-0.2733149,-0.42611727,1.0899687
Br,0.6245191,0.25713557,1.552509,0.86766124,-1.3121479,-1.2736175,-0.8080663,0.21270128
Rb,-0.28716478,-0.7956922,0.7292986,0.46699396,0.12485131,-1.1625111,0.20712794,2.1985383
Sr,-0.594754,-1.4019792,-1.1306041,0.6177303,0.9375244,-0.95116365,1.2856983,0.6780251
Y,1.4467877,0.29487184,-0.28907937,-0.11490431,-0.43575764,-0.87227315,-0.5620684,-0.59980303
Zr,2.9431567,1.163026,1.5410726,1.7198026,1.8113786,0.11407974,0.528021,1.6518394
Nb,2.5626097,0.5172935,1.318418,-0.76454663,0.90117866,0.5639829,-0.40146992,1.0540122
Mo,-1.1655972,-0.82628155,-0.23981294,0.22106937,-1.3951781,0.10025439,2.5462584,3.1886213
Tc,1.9860989,0.10728686,-2.1788158,0.6694384,-0.7726683,0.9146426,-0.92135406,0.2998543
Ru,0.790337,0.12699306,2.2655983,-1.0936723,2.3404682,0.5168143,0.08756605,1.6641768
Rh,-1.2441474,1.0068226,-0.3770384,-0.89777666,1.9013959,0.83785206,0.53422385,0.5085827
Pd,0.7860332,1.4973722,-1.791058,-0.44164613,-1.5986611,1.9915969,1.8209858,0.8506177
Ag,-0.96851987,2.6624727,0.19346476,1.0225651,-0.75282466,0.3764915,-0.9265813,0.8664534
Cd,0.06259487,0.7821702,-0.008087607,-0.32819578,-1.0059007,-0.5210911,0.7005607,0.43768725
In,0.5240883,-0.8959501,0.920929,2.1290188,-1.3515036,1.2983193,-0.32008362,-0.024778351
Sn,-0.7769665,0.71194863,-0.7236757,0.4380602,1.0987291,0.5739861,1.3750437,-1.4560858
Sb,0.7721552,0.7076252,0.8769035,0.10841879,0.7617122,0.8793744,-0.5373244,-1.8942611
Te,-0.53800446,-0.82390726,-1.0163335,0.8079352,0.56049204,-1.5044616,1.023861,-0.37128392
I,-0.1323835,1.6050248,1.2376633,1.3730385,-0.7989989,-0.4750109,-0.9327917,0.5007075
Cs,0.68770564,0.15693451,2.446498,-0.16767444,-0.53869796,-0.48821428,-1.4472687,1.692799
Ba,0.4747497,0.45428988,0.35958546,-0.5347249,-0.58288085,-0.19061716,-1.0207909,-0.9122573
La,2.4885485,1.3104113,-0.7161165,0.35753304,-1.694564,-0.7677547,-1.0138952,0.66949165
Ce,0.607061,0.33841887,-0.13858457,-0.29959306,-0.100362495,1.0978837,0.62597895,2.1956315
Pr,0.9232917,-0.6504776,-1.7212492,0.80963147,-0.2319135,-1.5556986,0.5663488,1.0800507
Nd,0.444838,0.88875586,0.05364858,0.13315849,0.86137843,0.12758824,-2.203707,0.7193084
Pm,0.07952515,-1.7580521,0.47086602,-0.12638701,0.68564665,-1.2502749,1.3514524,-0.61082715
Sm,0.3247959,-0.10587735,-1.0585288,-0.5116192,0.10714504,-0.6115213,0.29068938,0.16829003
Eu,0.58502597,-0.059180606,-1.0125723,0.11169528,-0.7693146,-0.20363438,0.52438116,0.42111307
Gd,0.16639842,0.21823482,0.06750953,-0.1112994,1.5534943,-0.44541186,0.5746421,0.35700905
Tb,0.5083613,0.06233169,-1.4701036,0.87526596,-0.61422586,-0.9811826,-1.2852346,0.3986517
Dy,-0.88750106,-1.9391526,0.75732434,0.088064045,1.8525828,-0.28163806,0.47465214,1.3120694
Ho,-0.018931061,-0.6793531,1.1855567,-0.49514908,1.0978873,-0.17468502,0.3469991,2.030701
Er,-0.018848592,-0.36376682,1.7843698,-2.0747068,0.009799279,-0.22542858,0.45572156,2.600461
Tm,0.029173097,-0.56795293,0.40652516,-0.15188538,1.1050555,0.23162559,0.65151566,0.64935756
Yb,0.6561747,0.451631,-0.4357352,1.0203198,0.48521146,0.01111213,0.45013902,0.57578063
Lu,1.3105171,0.7759634,0.436693,0.10213112,1.04153,-0.066592015,1.2741429,-0.21453951
Hf,1.3360987,-1.3025289,-1.1895691,0.86187416,0.6059518,-0.5731091,-0.9603936,1.4635838
Ta,-1.0224094,-0.4889529,0.33078557,-2.0473332,0.1939414,0.6684404,-1.5624028,-1.1666054
W,-2.0955076,1.3779905,1.7421211,0.066300645,-1.5681943,1.5640444,0.009728236,2.168552
Re,-0.63079876,0.16732304,0.3304,0.79017687,-1.6294534,0.07550674,3.550487,1.2096187
