Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
H,-0.013897538,0.5086949,2.6683152,2.132623,0.063322775,0.59634906,-0.42220247,-0.14648265,0.70718426,0.22003947,2.5852845,-0.6021248,1.1692033,-0.34701625,1.320476,0.22053914,1.5604941,-1.0670489,-1.4943966,-0.7485891,-0.38687247,1.1659505,1.613152,1.0976688,0.77720636,-0.07039436,0.10860414,-1.5168421,0.115290694,-0.5187135,0.2372778,-0.7027741
Li,0.09875227,1.122686,2.0866396,-0.20435587,0.047179915,-0.81814563,1.2196319,0.61161375,-0.18257433,1.2973126,0.7567828,0.3363754,-0.4369388,-0.9516664,-0.012257244,1.5718763,1.1010485,-0.6183699,0.10759083,-0.21916924,0.29740736,0.25832328,0.40562668,1.4614627,0.7796997,-1.4750488,1.6723858,-0.6289777,0.05764941,0.046386078,1.1607454,0.00495616
Be,1.2658266,1.0819807,1.541209,0.99797076,-0.48488027,1.4074831,1.1689107,1.0056694,0.8263723,0.107720405,-0.7990784,1.6553153,0.8801586,0.11862239,0.4707375,-0.44836044,0.13326193,0.9819484,-0.15411343,-0.73994774,-1.9734616,-0.28484842,-1.1334739,2.3866024,-0.57803375,0.66149276,-0.40401855,0.71618646,-2.7778203,0.7300854,1.4067768,-0.6397464
B,0.24862032,-0.26395166,0.64842206,-0.6775638,1.6323398,-0.13794969,-0.023565084,0.71584636,0.72321165,-0.46367007,0.36258784,-0.62555945,0.34510875,1.4423549,0.9677845,-0.17252223,2.0125694,-0.33504596,-0.6037353,0.5379796,-0.60838413,2.3268592,0.59492224,-0.049510095,1.5388695,-0.4131301,1.970534,1.5905857,-0.16937155,-0.5499548,1.337984,-0.6200269
C,-0.23631492,1.8908826,0.6258135,0.036639128,0.853741,0.2680557,0.86448467,-0.26113126,0.42220744,-0.5209732,0.007042357,0.29692826,1.0658464,1.8251194,1.015461,1.5102596,0.3350186,2.1364336,-1.8244377,0.32481337,-0.18208367,-0.03654743,0.7032949,-1.1649655,0.10296069,-2.0273051,0.7601744,-0.8377492,0.6657692,0.28688574,0.43275467,-0.7612735
N,-0.5879364,-1.5633417,0.49537608,1.1756014,-0.57951915,0.5437763,0.6557507,2.0745957,0.17883113,-0.42651257,0.23264575,-0.38599226,0.3796942,-0.09504793,-0.51119757,0.7020625,0.57380676,0.44154918,0.91937745,0.7432261,-0.2062846,0.0661831,1.7049991,0.3744845,2.1495657,-0.10063075,0.8548274,-0.0025471107,-0.040748816,-0.019791655,-1.4836373,-1.5420688
O,-1.535139,-0.5059339,1.5950944,-0.043337878,0.15946886,-0.6896553,-0.048062947,2.2932029,0.2945821,-1.9152673,0.030782575,0.44775224,0.6107449,-0.39805514,-0.7355872,-2.0592713,0.8130687,1.0745914,0.5983729,0.37207013,-1.5970113,0.8442772,0.9422874,-0.3702586,-1.5334882,-1.8534822,-0.8286441,0.5399236,0.72564924,-1.1941836,-0.6300239,0.530868
F,0.4761238,1.4034994,0.20897813,0.038439576,-0.43261704,2.2430482,2.0272834,2.8157232,0.90610987,0.47845232,-0.5969855,-0.30303872,-0.49397114,-1.0116671,-0.9035265,1.0218631,0.8795108,0.14136535,0.41293895,-1.0672691,1.328444,0.7489894,0.3739867,-0.3156165,-0.27282333,-0.53941983,-1.4534559,0.36339107,-1.4930004,0.4080413,-1.6612935,-0.7204002
Na,-0.19233905,-0.27295777,-0.07539906,-0.28578937,0.34732783,-0.01561876,0.7791576,-0.031211399,1.0419134,-0.1741088,0.9352473,0.37465537,0.78994846,0.71443623,-0.83368224,-1.9094315,2.1284246,-0.41237134,0.7111284,-0.07635028,0.2983229,-0.022023268,-1.614394,0.07398908,-0.62404454,0.82042503,-0.12209135,1.0648409,0.57704496,2.2396355,2.0877082,1.5230055
Mg,-0.83223563,0.8305958,0.41458073,1.705908,-0.86633116,-1.9483465,-1.0691837,0.327254,0.009301246,0.722965,-1.1886026,0.91033196,1.5945958,-0.27427766,0.0038032678,-1.269107,0.6418469,-1.4930161,1.0835229,-0.3818634,1.6650598,2.7520075,0.2727948,-0.6459753,0.74212885,-0.8847112,0.3588197,0.8151026,-0.40582433,-0.26850995,0.3284087,-1.2007189
Al,-0.31914583,1.478746,0.22501327,0.073678024,-0.19787301,0.40228575,-0.015745122,-1.2647122,-0.47796795,-0.0045026443,-0.3128107,0.1269828,0.8408569,-0.26398388,0.52195454,-1.0092199,0.7539435,-0.61852074,0.64300513,0.34068653,-1.3512665,0.8623443,-0.52826464,0.5393114,1.5620614,0.023830464,-0.62385315,0.21612915,0.5797377,-0.9796011,0.98699456,-0.21298923
Si,-0.7162512,1.9916673,0.8653996,-0.24160409,-0.39426598,-1.2220894,0.839099,0.9045716,-1.7830321,-1.5699967,0.58795637,1.1941456,0.5724887,-1.389964,0.13605858,-2.000546,0.4583019,0.8119991,-1.8280785,1.170482,0.036510948,0.5896905,-0.2117951,-0.5720467,2.0446846,0.9799997,-1.9128282,0.48818994,-0.5870459,0.50317466,0.3392083,1.4092944
P,0.59440184,1.6418117,1.0050421,-0.33786678,-0.04933585,0.9665274,0.25566095,0.7516653,0.7786146,-0.52949214,0.42954183,0.14303136,0.3827078,0.21140371,0.575143,0.104648165,-1.0369192,0.7371322,-1.4145561,1.6767954,0.06602232,0.9167569,0.71501577,-0.4197765,-0.83056575,0.28759345,-1.1014345,-0.39410564,-1.7257384,-1.3902771,1.6236928,0.7716342
S,0.28322732,-0.4384302,-0.7531861,1.0540965,-0.32812256,-0.6799898,-1.8692658,-0.026740693,-0.05497854,-2.501224,1.6940726,-0.61541474,-1.4836755,-1.2290157,-0.2919507,0.713449,-0.28655204,1.4440684,-0.38569137,-0.68257755,-0.33996913,1.6137375,1.6131755,-0.8607081,0.3214391,-0.92413664,-1.6191903,0.047119554,-0.5336947,-0.45923048,1.4102142,-0.27840728
Cl,-1.9690425,-0.74215513,0.37667194,1.4356096,0.37615678,0.43298852,1.2412242,-0.15413556,-0.7599829,-0.8453093,0.118059546,0.6287016,0.61573094,0.8221969,0.22948778,2.3842185,-1.4237218,-0.20216842,0.56611514,-1.0750648,0.33482003,0.6674494,-0.098042995,1.6745559,-2.33985,-1.2374536,-0.99118197,-1.5355597,-0.3978642,0.6531406,0.4690204,0.043338284
K,-0.95536625,-0.66814023,1.5464143,-1.8289077,1.7111412,-1.3405048,-1.2497332,-0.31144428,0.3899674,2.275224,0.09322312,0.38733798,0.6478691,0.6521279,-0.39126158,0.74545026,-0.15135416,2.1697662,-0.5319083,-1.2434918,-0.7918121,0.6836359,0.97017705,1.0614996,0.85878164,-0.515075,-0.66925764,0.46803427,-1.8159094,-0.18089649,-0.33076108,3.4757912
Ca,-1.4377711,-0.25704375,-0.68110234,-0.96386427,0.49909708,-0.18906003,0.122628585,-0.60513854,-0.46402165,0.4955853,1.6337745,0.039747216,-0.008376963,1.319513,1.068195,1.0664018,-0.86441195,0.29952797,-1.0998892,-2.2810168,-0.86298954,-0.14586136,-0.14896241,0.24025449,-0.03716363,1.0986433,-0.19605938,-0.48224306,-0.60264766,-2.2575328,-0.17414826,-1.185393
Sc,-0.10875524,-1.6212955,-0.34919605,0.7289405,0.38571686,-1.1827796,0.2447765,0.37649253,0.9910805,1.287587,0.31553683,2.0114136,-0.20714524,0.73657537,-1.2298769,-0.39290437,1.7073872,0.35860366,-0.105462365,-1.2711213,0.51651394,-0.7141346,0.81414366,1.862205,-0.8649585,-1.1770039,0.68938714,0.34642595,2.582776,0.5764279,1.4554701,0.22745028
Ti,0.5274027,2.3063173,0.7614757,-1.049658,-0.5850523,0.99122894,0.025940552,-0.36335856,0.033664487,-2.6927369,-2.6717966,-0.83530664,-1.7530605,-0.4870131,0.59142506,1.1880974,-0.84849024,-1.7937053,-1.9771222,-0.3545103,0.026859542,1.0128207,1.5189092,0.59032685,0.19644737,-1.365278,-1.2172213,-1.2948734,-0.0023487231,-1.5604516,-0.52106607,-0.5425026
V,1.2916003,0.43849307,2.7640235,-1.0978761,-0.25745893,-1.5065019,-0.76617146,0.10832372,-0.94031096,-2.2772603,1.7354652,0.37836626,-0.20825438,-1.2465452,-0.7218739,-0.3058784,0.24122773,-0.5970796,-0.13514408,-0.68847585,-0.2309875,-0.6742971,-0.29362842,-1.5474316,0.7879055,-0.7195029,-1.099422,0.66152364,-0.3446481,1.0778776,-1.4265791,-0.0084287925
Cr,0.32063124,0.70496863,2.2222693,-0.80950415,0.18696542,0.05420764,-0.036553226,-0.80957496,0.53137964,-1.1488305,0.39419296,-0.63131493,-0.5817605,-0.35453057,-1.2435787,0.13787352,1.3868546,-0.8495057,0.17452459,0.7778427,-0.25932804,1.1766368,-0.13825466,-0.15441167,0.0031079762,0.18710478,-1.4815304,0.62723684,-1.5698397,-0.44350672,-0.19293384,1.691016
Mn,-1.0706615,-0.440012,1.4195338,0.049102936,-0.6506275,-0.58526886,0.16917849,-0.6010738,-0.3917294,1.0380229,0.65812516,-0.5741016,0.56064755,-0.9866337,-0.4998911,-0.96367043,0.45368376,-1.3941796,0.69338834,-1.1040593,0.62382305,1.2790954,-0.75055295,-0.06965582,-0.05095243,-0.6975383,1.1256636,0.19260971,0.19955522,-0.00204972,1.0533632,0.06408503
