Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
H,-1.3337103,-2.8721087,-1.2816015,0.022207147,2.4785926,1.1895131,-0.32217067,2.263948,0.8829172,-0.40703273,2.105859,-0.43292955,-1.1126406,0.566784,-1.2058637,-1.3823618,0.9714773,-0.8844733,-0.64831966,-1.4272885,1.3503872,-0.74778605,1.4808227,-0.84062797,-1.0738903,1.2848319,1.011987,-0.35031712,-0.15865548,-1.5846692,0.14541104,0.56928533
Li,-1.2356173,0.14722131,0.39075628,0.91656506,0.076744385,2.0614347,-0.568156,1.3106171,-0.29396397,0.6476543,-0.2339973,1.0393264,-0.45527792,1.2299002,0.91162413,1.76606,-0.958291,0.2351792,-1.0684042,-0.99699134,-0.50684255,-0.68372226,-1.1801249,0.05624952,1.3447266,-0.78279907,-0.053280503,-0.20191412,-1.3028841,1.2276757,-0.82841945,0.5866306
Be,1.0112418,-1.2383577,0.71059513,-0.94308764,-1.2195141,-0.3505936,-0.9216908,0.08621568,-0.75536245,-2.0105147,-0.5731692,-0.86007035,-0.9026458,0.5509126,0.6365367,-0.12254198,-0.51816005,-1.2944993,-1.7315359,-0.25514024,0.4222805,3.718662e-05,-0.40798664,0.7241896,1.0530319,-0.16859044,-0.20606461,-0.9063406,0.45511577,0.8740927,0.30090797,-0.6112914
B,-0.12490113,-1.1079596,-0.23108432,-0.7156155,1.8765576,1.9138275,0.3517901,0.35228333,2.475863,0.49572945,-1.2759589,0.8350872,0.27699214,0.14760327,0.108156204,1.4079324,0.82644874,0.64691055,-0.3704797,-0.23222858,0.15840244,0.9324042,-1.1487871,-0.52694315,0.5503531,0.036070663,-1.9899594,-0.5295987,0.1966079,0.11498629,2.2899146,1.2926879
C,-0.26546994,-1.5447766,-1.4612776,0.84179544,-0.22701585,-0.47295776,0.6285173,0.5565114,0.21642396,0.78801715,-0.17624493,-0.81259185,-0.13969216,0.42990413,0.032116514,0.4672606,0.00049227837,1.572231,0.23102987,0.50181866,-1.3685559,1.6204917,-0.71122813,1.4544647,-0.19676174,2.0914302,-0.07342101,-0.47685546,3.1126387,1.211185,-0.0030180686,-0.854623
N,0.38501894,-2.2523718,-1.2579993,0.22097155,-0.45026317,0.44650844,0.4387254,-0.99286324,0.5338615,1.5143038,2.2040768,-0.48120943,1.4448531,2.208169,0.4691786,-0.31723586,0.31844077,-1.8865687,1.9318234,0.3332938,-1.3048016,0.016528012,0.55258167,-0.59982085,-1.4589128,-0.6846068,0.519349,1.1518545,-0.44570115,0.10748546,0.7560867,0.18855384
O,-1.3569411,1.641999,-1.726115,0.01250655,0.7454781,1.3174603,-0.26229328,0.04103487,0.36148775,-0.648964,0.5172504,-0.6778093,0.6326761,1.5977678,0.57184285,-0.26587418,1.857689,0.6870287,-0.96395373,0.8418763,-0.12358449,1.4461746,-0.04964353,-0.30499774,0.935014,1.0719911,0.26333043,1.9394531,0.18143374,-1.4399905,1.3455821,-1.0705935
F,-0.003526421,0.4271264,-1.1572874,-1.4633348,0.19616333,-0.95601577,-0.81126744,1.2722814,1.0238951,-0.5036331,0.7282042,-1.3071607,-1.0613176,-1.7636265,0.34291983,0.111705214,2.378322,-2.0690114,-0.940702,2.250278,0.516282,1.0114313,1.9038188,0.4686975,-0.54101294,-0.65025264,-0.8376953,-1.7429273,-1.3024784,-0.55979556,-0.5095456,-0.09834082
Na,-0.86406267,-0.13772918,0.058704134,1.08801,-0.9307737,0.40219164,-0.5085748,1.7192947,-1.2178868,-0.33064243,0.31550786,1.1154283,-0.19427337,-0.051603895,-0.14694779,0.7423113,-0.23364113,0.93295026,-1.8197895,0.5936723,-0.8476281,-1.9872209,0.025129374,-0.71519125,1.2458481,0.8209483,0.38496703,-0.55393815,0.4839471,-0.5118413,0.0030502444,-0.1387814
Mg,0.6361682,0.28183535,0.97487473,-0.1557548,-2.1741593,-0.42623702,-1.1288165,0.61585516,-0.27665344,0.70014787,0.038484383,1.1100647,1.131841,0.7861998,-1.3501635,0.43919468,0.98612,-0.3544016,-0.3115577,-0.5416825,-1.2664542,-0.26601064,-0.94548005,2.985983,0.017779985,0.41338417,0.62291646,0.68796945,-0.29424447,0.075338975,-0.29011506,-0.71456957
