Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
Li,0.6254858,1.1216085,1.0971051,-1.3199859,2.1808975,1.0901872,1.0941942,0.65072954,-0.7186344,1.4588776,0.17624651,-1.5676857,0.32878727,0.4528609,-0.82826453,-2.0005877,2.778525,-0.0038915381,-1.158958,-0.31772634,1.0554129,0.07161257,0.23839734,-2.2445958,0.99677396,-0.22448844,-2.0069492,0.6456327,-0.10940801,0.47645104,-1.9942324,1.7521678
Be,-0.6123472,-0.15039477,0.7628104,0.63133395,-0.27268392,1.357963,1.6400396,-0.6645209,-0.35504764,0.08490622,0.5362129,1.0048547,1.3523916,-1.487579,0.23470007,-0.34795266,-0.41815466,-0.00699442,-0.017566888,-0.84700745,-0.9173757,-1.6364864,-2.0794842,0.16885768,-1.4949908,-0.043973785,1.5349776,-0.24798113,-1.5642263,-0.28496245,-0.8840549,-0.8604112
B,0.47440496,-0.48841643,-1.1706065,0.8471534,-0.29526514,2.4873207,1.2175092,1.112128,1.9098414,0.116390474,-0.2016536,-0.66041255,1.3022847,-0.8666211,0.69716424,-0.24797805,-0.9386378,-0.33860353,0.5823853,-2.219971,0.7077525,0.07568746,-0.7343959,-0.5962631,-1.1667949,-1.7018147,-0.46284744,1.6059166,-0.39985025,-0.1747758,-0.2983472,0.6636625
N,-0.032195143,1.3290131,1.8875837,1.7236649,-0.24536867,0.7017513,1.4507656,-1.6156121,-0.23809037,2.267344,0.7894331,-1.7751882,1.143127,-0.57990044,-0.45557958,0.83192885,-0.86554307,1.0363001,0.034466654,-0.09305947,0.21233693,0.55124784,-2.1935427,-0.2628112,-1.2270467,-0.2816972,0.4717489,2.5841396,0.7115956,0.041911643,0.7104624,-0.21963465
O,0.8317635,-0.30857748,-0.44072717,-0.1291111,-0.06718122,-1.202776,0.69246686,1.0437797,-1.2423217,-0.8143723,0.5910115,0.04202105,-0.4513329,-0.7967279,2.672367,0.4156337,-0.4052031,-0.7437482,0.69308525,0.7145457,1.6492149,-1.1949188,-1.357018,-0.5212315,0.08657716,-0.30193907,1.0317485,0.026694732,1.2746841,-0.5101727,0.49505556,-0.31096125
F,1.0088414,0.4323093,0.290899,0.7493108,-0.2307776,0.66966915,-0.10798591,0.08384008,-0.2472509,-0.68316257,-0.7225396,0.575433,-0.36491498,-0.81096023,0.7715208,-0.48628563,-0.88820916,-1.3265367,-1.4461365,-0.99594647,0.13805664,-3.5937278,0.583605,-0.9563125,-0.40651336,0.80020535,-0.5978225,-0.45871744,-0.033860315,0.4244552,-1.2844656,-1.8541148
Na,0.1502922,0.71335757,-0.42098358,0.53815407,-0.050856575,1.7822516,1.2117517,0.015868068,1.172992,1.1515653,1.5757271,0.41104713,-0.85326755,0.5222092,-0.1769833,0.53119123,-0.220743,1.3254184,0.7654814,-0.012285677,1.1510923,-1.3041385,-0.28081307,0.8071143,1.151029,1.4122937,-1.1172404,-1.9574082,0.11315203,-1.2207733,-0.48329034,-1.1188741
Mg,-0.30532023,-0.6286551,-2.3877919,0.2313096,-0.070470065,0.4905547,-0.49656248,-0.9991648,-0.95973283,2.18998,0.6630991,1.3864151,0.19239596,1.0639521,1.1682696,1.3002409,0.69288754,0.5107982,0.11125233,-1.7498732,-0.1874054,0.22117096,-0.8410734,-1.9626817,0.5353022,0.76052934,0.2890389,1.2331891,1.9483032,-0.32853067,0.6198288,-0.7492928
Al,-1.5646167,-1.9103068,-0.6166125,-0.33725503,0.25231066,-1.0432453,-0.19802211,-1.2201573,-0.27155733,-0.75316143,-1.0523053,-0.17646664,1.396046,-0.38394618,1.8262058,0.19307414,-1.5436025,0.8898868,-0.23206413,-0.58001626,-1.5846736,0.80351156,0.12207734,-0.47948065,-1.0139446,0.79839104,0.7702809,0.09716883,1.4976695,0.38755798,-0.9111404,-1.2531285
Si,-0.7667623,-2.4516673,1.1351821,0.28293878,-1.7511916,-1.2628028,0.35898936,-0.4988723,1.0794187,-1.8913699,-1.1248639,-1.3898928,0.7723719,0.20061351,0.45159605,-1.1263639,0.6882038,0.53709954,-1.1016815,0.74312454,0.36104473,-0.6377091,0.5341384,0.26631996,-0.48088777,-0.6946744,-0.15275285,1.0416404,0.04568412,0.5099202,0.6238667,-0.577122
S,1.4212523,0.269509,-0.7588409,0.5942393,2.2196767,-2.2880397,-0.7657866,0.76163656,-0.23724483,0.75608426,-1.0107363,-0.59199685,1.3963528,-1.1109853,-1.8826362,0.42329738,-0.74336565,0.49674758,-0.91923535,0.23988467,-0.057705093,0.93882364,-1.0557071,-0.6875259,-1.3431711,-1.1168783,1.3969592,-1.110973,-1.0291599,-0.17445053,1.7360297,-0.7711281
K,-0.8918013,0.8686322,1.0151861,1.2220224,1.3767233,1.6486611,-0.061843548,-0.55656964,-1.1962017,1.1973203,0.7529545,1.2760928,0.16767032,0.41788062,0.006601468,0.093340866,0.5347206,1.5845797,0.76706755,0.56523156,0.18929426,-0.11680218,0.5124918,1.3384687,0.94931567,-0.830767,-0.18810771,1.0214729,1.8983635,0.9527432,-0.25499576,-0.29335994
Ca,1.5018724,0.6468794,0.2886556,-0.82898337,0.7691625,-0.52075964,-0.89948803,-0.84552586,-0.045504253,-0.242018,0.9779317,0.42259362,-0.596008,0.13410805,1.2178911,-1.1209257,1.6136918,-0.277732,-0.2778472,-1.3723775,-0.36779383,-0.66526216,0.23470092,-0.540633,0.065046296,0.014555953,-0.41865966,0.26688293,0.51903796,0.6326817,-1.1851348,1.0007807
Sc,-0.78404737,0.43004385,0.59196895,-1.0041425,-0.87993354,-0.5616135,-1.4849967,0.7166509,-0.9994084,0.4924444,-0.012038967,0.6052281,0.0955624,1.4550712,0.22603263,-1.4563423,-1.0881052,0.16334563,1.9114574,-0.3461815,-0.7432169,-0.18053594,1.4515369,1.0856892,2.107825,0.80484337,0.16518776,-0.096551,1.8285567,-1.6039623,0.5804356,1.061134
