Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
H,0.7893321,-0.36066324,-0.5085458,0.44844526,-1.9206128,-1.6220185,-0.40973645,-1.1370044,0.63315296,1.1215996,2.0433066,-1.7504183,-0.45749477,-0.8347135,-1.7501247,-1.0856284
Li,0.82032704,0.15702471,1.2260263,-0.22955723,-1.6900129,-0.10143381,-0.92769957,-0.04466442,-1.6144533,0.62862355,-0.4283632,0.6310807,-0.17972575,0.01096037,-1.3541492,0.13093893
Be,1.3402014,1.2427999,0.12434621,0.9406721,-1.7337979,-0.60677767,0.5419473,-0.6052192,2.4124823,-0.3787727,0.92784065,0.7576768,-1.6096714,1.2838033,-0.30892652,1.1488796
B,1.1219542,0.56307584,0.35957134,0.2969467,-0.066692404,-1.1169567,-0.5997537,2.1631222,-0.99286085,-0.58351403,2.3221605,0.19918497,-1.4682153,-0.7970363,-0.15649301,-2.2814555
C,0.6393534,-0.6457046,0.33556843,0.5742019,0.112013504,0.2054438,0.0416682,-0.08993321,0.4564771,-1.4431759,-0.25208026,0.8373768,0.049812607,-1.2816229,-0.5904608,-1.9111958
N,0.56980664,1.3829898,-1.4703946,-0.32186615,0.70562786,-1.2336175,0.20275535,-0.4906599,-0.000967738,-0.16984528,0.15089464,-0.097148985,-0.21660435,-0.3401064,-0.10573386,-0.9876862
O,-1.0208721,2.2951016,0.61064726,-0.33217412,-1.9310821,-0.45795977,0.23788173,-1.1879058,-0.36230844,-0.59517944,-0.47306678,0.5973043,-0.8868651,-1.3644879,0.0816888,-0.89905494
F,0.9980268,2.1071765,-1.6622717,0.8256416,-1.1102508,-0.8596942,0.8712557,-0.0906983,0.1437992,-1.0068252,-0.43327424,-1.1380348,0.9552363,-1.1327121,-2.3625662,0.32320863
Na,0.7383806,0.7956775,0.2515911,1.1159339,0.29540372,0.85519516,0.8086434,0.83978343,-0.95271784,-0.15174937,-1.294177,-0.7303267,-1.8351399,-0.40457404,-0.5357385,0.3155275
Mg,0.44297254,0.30251557,-0.4459052,0.85745686,0.290759,0.03195755,-0.005229288,-0.1869137,-0.087520026,0.76315624,2.0013468,-1.015019,-0.15422775,1.128984,-1.0350204,1.1619217
Al,0.40480155,-0.32627648,-0.60778683,0.9432721,-0.1152591,-0.14080381,0.21012326,-0.0718434,-0.8106158,1.3343486,0.28922454,-0.23985204,-0.11221943,0.28506133,-0.43997893,-0.61718124
Si,0.6726571,-0.27504307,0.26165563,0.42266196,-0.77027726,0.8876937,1.0662336,1.0995383,0.62769884,-0.8412659,1.981455,0.19912654,1.6789865,-0.7717566,-0.35049438,-0.2520929
P,-0.46596944,-0.33026645,-0.9918468,0.16261272,-1.6115247,-1.5365673,1.8877952,-0.35355276,1.0085655,0.5847512,0.5463212,-0.6613033,1.0686148,-0.19270286,-0.5124006,0.54176027
S,1.1333301,-0.8556705,-1.3069942,-0.2351135,0.40641153,0.63583475,1.4320549,-2.3135242,-1.2008954,0.8389584,-0.8194418,-2.1631002,0.3968402,1.977594,-2.0509813,-0.08034462
Cl,-0.099239014,2.0024562,-0.9503237,-0.7917766,0.68314445,0.6884087,-1.1465421,-0.5281282,-0.5880316,-1.8715103,1.0796632,-0.038005497,1.3354177,-2.2788236,-0.46219376,-1.2893085
K,0.59218127,0.91626483,0.46514168,-0.78987783,-0.009809852,0.76832503,0.58672214,0.05016363,1.3658415,-0.26994237,-0.8133048,-0.9329038,-1.1069694,1.0808864,-1.6351271,-0.40856096
Ca,-1.1512461,0.35376397,-1.4615684,3.5102623,1.6772202,1.1289513,1.361058,-0.45439553,0.10217424,-0.285721,0.2198345,0.6519783,0.21728583,-2.2496464,-1.7834127,0.26012576
Sc,0.6019695,-0.77662927,-0.91374487,-0.8939551,0.7135027,-0.44083655,1.2651986,-1.1323186,-0.43046916,-0.39784437,0.6537128,0.937096,-0.715092,1.4610885,0.6516939,0.765573
Ti,-0.9519439,0.17430249,-1.1780988,0.36701158,0.5432764,-0.11026102,-0.26096871,0.7738449,-0.21557085,-1.6489278,-1.9545819,0.60659826,2.148839,0.71463645,0.16957861,0.029901935
V,1.071476,1.1307178,0.18986303,1.3611388,0.21286573,-1.0836939,-1.7127426,1.6728982,1.3425508,0.48235583,-0.58243495,-0.112505585,-1.3377117,0.08817746,1.5727681,-0.47608948
Cr,2.154146,0.8054038,-0.6522983,-0.06605393,0.63804775,-0.17963508,0.34603697,1.3651843,1.759039,0.9029039,-2.1281059,-0.054716405,0.33597258,1.2209634,0.6824959,1.0387384
Mn,0.4431048,-0.2037654,-0.8125604,1.2518982,0.19988307,1.3018715,-0.114746585,0.3832488,-0.52028644,3.28043,-1.190175,0.68419296,-1.0966771,-0.34743482,0.18917617,0.5226252
Fe,-1.8473747,1.7184821,0.4188058,1.1788034,1.8167199,-0.6085549,1.260131,0.5087209,1.7184659,-2.2287307,-0.34371686,-0.21472228,0.34181604,2.8934753,-1.0391742,1.038227
Co,-1.297534,0.14613104,0.29381353,-0.39665583,0.9059009,-1.276017,0.31818962,-0.2161186,-0.064296275,1.798943,-1.6628304,1.2768632,0.7597376,-0.84875983,1.0011102,-0.019876523
Ni,-1.1266212,-1.0736969,-0.49731028,-0.8481269,0.68098104,-0.8148749,0.18921132,1.4890476,1.2800204,-0.6256199,-0.8434245,-0.7327795,-0.5996886,-0.6444937,0.03394875,0.32297155
Cu,-2.2602262,-0.4755673,0.71270716,1.1984407,0.96089435,-0.028287042,-0.95608455,0.0625181,1.0985461,0.3189866,-0.19289498,1.7581965,1.253928,0.84037775,0.7737421,-1.0226593
Zn,0.47678673,-1.1204164,1.3275238,0.37067223,1.1026922,0.27920973,-0.24139583,-1.7007685,-0.22207896,0.4918931,1.140473,0.5687731,0.83243454,-1.6880356,-0.38502583,-0.5281641
Ga,0.8197327,-1.5661254,0.28613812,-1.3838184,0.98535436,1.2823699,0.15905493,0.28779563,0.6801503,-1.8017802,-0.17302147,-1.2580599,-0.72356087,-0.5261124,1.3779465,-0.44214207
Ge,-0.8321192,1.4360242,-0.38981315,-0.5850085,1.1352088,1.161858,-1.3070655,-0.52828115,1.277457,0.1762324,0.54632354,-1.1935756,0.08572592,0.59862155,-0.449364,0.16482289
