Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31,Dim_32,Dim_33,Dim_34,Dim_35,Dim_36,Dim_37,Dim_38,Dim_39,Dim_40,Dim_41,Dim_42,Dim_43,Dim_44,Dim_45,Dim_46,Dim_47,Dim_48,Dim_49,Dim_50,Dim_51,Dim_52,Dim_53,Dim_54,Dim_55,Dim_56,Dim_57,Dim_58,Dim_59,Dim_60,Dim_61,Dim_62,Dim_63
H,0.3643057,0.41587454,0.18997209,0.48160976,0.26786408,-1.5401691,0.51537484,0.4980187,0.034524888,2.1085165,1.6438975,0.2377307,-1.4498464,-0.30183318,-0.54473984,-0.23848951,-0.75777876,0.9494143,0.121490195,1.206623,-0.53823614,1.2941961,0.34804726,-1.7403032,-1.4238619,0.20806067,-0.17155285,-0.09784373,0.62138116,1.1973976,-1.3759189,-0.76370907,0.9525062,0.03460294,-0.68982965,0.31212553,-0.2389269,0.31656486,1.7592529,-3.244159,-0.20282365,0.21629028,1.5139872,0.92381275,1.6431254,0.52256745,-0.3424304,-0.58631784,2.4491816,-1.6704862,0.8301573,0.6408742,2.231949,-1.6906232,1.3824927,1.4564195,-1.0246506,-1.0649117,1.2604578,-0.29706565,-0.8459297,0.3363875,-0.78473246,-0.81794834
Li,-1.1081215,-0.30712014,-0.8681485,1.1526399,1.2107717,0.416122,0.05617146,0.9140729,-0.7078982,0.60576224,-0.7159923,0.18007769,0.7330815,-0.46778908,-0.45513505,0.38901505,0.0519602,1.3361427,-1.7817439,-0.40459922,0.51883525,0.73093253,-1.6043774,-1.2029397,0.864777,-3.2132049,-0.61332375,0.48259482,0.39900678,-0.29525718,-0.27626434,-0.55759424,1.3477381,-1.3505633,-0.12211373,-1.7405032,-2.0940604,1.0268505,0.018304523,0.21445544,0.37888935,1.4668907,1.3927442,-0.7167183,-1.8765525,2.3078146,-1.0971782,0.8674985,1.1347027,-0.13683783,-0.58274794,-0.7808593,-0.54928464,0.10520926,-0.6152434,-0.2842514,-0.9069941,0.19885808,-0.20832032,-1.3739728,-0.34063146,-0.64777166,-0.5729254,0.13261208
B,-0.39170462,1.3878222,1.7629925,-3.0118706,-1.1941227,1.1367686,-0.8963054,-0.6664736,-0.031726453,-0.49302277,0.87575775,0.63994944,1.5173818,-0.29988575,-0.94432276,0.2187712,0.36416835,-1.3393781,0.9517908,-0.5599698,-0.9406804,0.7579652,-0.8622798,0.22249673,0.40345767,-0.50894934,-0.28336957,1.1227615,-0.88269323,1.8024511,0.8826118,-0.9678337,-0.36257467,-0.19626023,-1.5458692,-0.6018509,-0.58007276,0.0036237803,1.0497569,-0.5608305,-1.659189,-1.5953531,-0.062463798,0.2277867,1.0650628,-0.8747,0.41189623,-1.1747581,-0.20478728,1.4013555,0.22408892,-1.0902799,-2.1997375,2.177618,1.3937916,-0.4853075,-1.4500352,1.5735263,0.34497985,-0.6735344,-0.95927083,-0.9982331,1.4732269,-1.9505305
C,-0.38968638,-1.7189698,0.096821636,2.9765627,-1.1296161,0.58916765,-0.3726769,-2.2181604,0.3572148,-0.02899822,-0.7632453,-2.406082,1.8967788,-1.3415976,0.06745161,1.1075447,0.5240155,-0.4669135,-0.5496837,-2.4265442,-0.12998848,0.0944902,-0.68275875,-0.09019919,0.022826793,-0.79968834,-1.3854102,-0.12827781,-0.47557473,-1.3014786,-0.43390548,0.1904793,0.34136334,-1.0162797,0.5259451,-0.32922742,-0.56296587,0.40454298,-1.4311453,-1.3580415,0.19459328,-1.3832335,0.43405524,1.3395866,0.087602906,-0.14963137,1.6564512,-0.29178917,0.94030946,-0.9419636,-0.9536197,0.33048838,-0.43736213,-0.21156788,-1.1984199,-2.4055183,1.965805,-1.7455323,1.8188535,0.9046297,0.07701483,0.19863422,-1.4827368,0.59809613
N,-0.6154288,-1.3905867,-0.18633285,0.34600595,-0.8517242,0.5180728,1.437752,0.18061134,0.4277297,-0.5107443,-0.37574252,-1.0423722,-1.4479573,1.0303067,-0.16058826,-1.2550864,0.32713407,-0.56416404,1.5590827,-0.6848764,0.69014555,-0.3043786,0.43893865,-0.84238887,-0.36438268,2.2400544,-1.1386838,-1.1465358,-0.8255561,-0.52722526,-0.9869137,-1.1015495,-0.43508345,-0.5115164,0.23994899,1.8849016,-0.16634563,-0.6960285,0.12464806,-0.47706816,-0.97255874,-0.13260983,1.3542371,-0.7337546,-0.6836774,-1.0850276,0.71792454,-0.1972298,-1.0338843,-1.714945,0.2900578,1.0113611,1.163432,-0.08332652,-0.37163454,1.4134678,1.3434985,0.6272536,0.60230213,1.7679242,0.05589671,-0.36286744,0.35838732,-0.625259
O,-0.8934834,-0.048956126,0.030336324,2.4848757,1.2252824,0.3271013,0.22673568,-0.27613655,-0.3375953,0.7807038,0.25791672,-0.46638328,-0.07447024,1.9106988,-0.6638145,0.23750348,-0.026848799,2.1608508,-1.0397011,-0.16273937,-0.5655511,-1.1647115,0.4206711,-0.5991831,0.5423986,-0.4430085,0.89318866,1.3691376,-0.73002076,-0.6682908,0.12179572,-0.6489094,-0.7491087,0.43947652,0.2912254,-0.54566514,-0.45545933,-0.803866,0.23482043,1.0718825,0.2419593,1.2190107,0.47331405,-0.4071435,1.0494566,0.25431445,1.2919629,-0.32822862,-0.23662667,-0.16675787,1.2082859,2.7221546,1.2676724,0.26002282,-0.43446624,0.6854976,0.15192816,0.59166384,1.2927854,-0.0023663943,1.2761381,-0.17487618,-0.73257154,2.1971617
F,2.3726425,-0.08787738,-0.82458586,0.05079096,0.03845755,-0.6101605,0.53296286,0.8139094,-0.2864228,0.4886348,0.8090221,-0.43728158,0.20111947,-1.723262,1.091597,-0.08676111,0.95412356,-0.578175,1.0787382,1.3823626,0.8156559,1.2012641,0.4700821,0.79923445,0.23561506,-0.92351407,1.6882181,-0.05651416,-1.4471849,-1.2143573,1.2070774,0.89932644,-2.0985959,0.6813195,-0.5739609,0.2512996,2.4180465,0.38887706,-0.36677504,-0.6128208,0.9743456,-1.2175578,0.14442419,0.45616552,0.70882726,-0.41792044,-0.1746831,-1.1173272,-0.18540636,0.32482472,-0.7291659,0.33958793,-0.14324692,1.3980861,-0.8521887,-1.6659799,0.1381653,-0.4087109,2.3267524,-0.17127569,1.3476282,0.391528,0.2882032,1.2288711
Na,-2.1991868,2.4410927,-0.68764263,0.6363831,-1.93423,0.28743926,0.77618957,-1.2877487,-0.15773952,-0.2542923,-0.02049413,-0.3169141,0.27193686,-0.14010978,0.2882454,-0.035568863,0.80185103,-0.046224218,-0.46000883,-1.1937758,-0.4286,-1.6054202,1.344303,-1.190613,0.6023737,0.44846305,-0.2912363,-0.016554682,-0.40213802,-0.6340349,-1.3190403,0.37473407,0.88861537,-1.4205635,0.13282065,-1.0071199,0.9115127,-0.14758578,0.034435827,-1.6311677,0.9673549,-0.07102106,0.015890704,0.60100424,-2.8568146,1.7595867,-0.9006747,0.04946364,-0.1085704,2.742038,-0.45433864,-0.28863427,-0.7311456,0.8929818,0.005736452,1.3919193,0.60488784,-0.96107996,0.08504791,-1.2614878,0.47072524,1.0861686,0.010653733,-0.20393354
Mg,0.9756519,-1.067174,-0.87247413,0.7541153,1.8077012,-0.01070299,-0.33730665,-0.48078176,0.94032294,0.1598575,0.07236643,-1.8495138,-0.47568455,-1.4998069,-1.2291197,-1.3540038,0.45908514,-0.7923756,-0.54450846,0.67543525,0.13353409,-0.032335464,-0.07001564,0.582732,0.17642045,0.72001916,1.1374724,-0.75856125,1.6725309,0.26563123,-0.4184235,-0.41054592,-0.114719175,0.41459185,-0.53862983,1.343463,0.60040385,-0.50822854,0.86677057,-1.3461556,-0.61181617,0.7370701,-0.21357772,-1.9916955,0.17376736,-0.47944966,0.708739,-0.34219927,1.0387801,-0.14097491,1.0284555,-1.374154,-0.5046913,0.22162427,-1.5005866,-1.8820877,-0.36906254,1.1177152,0.49282882,1.1417918,-0.97416764,-0.02174102,0.26385984,-1.939028
Al,-1.1860113,1.1126996,-1.5215696,-0.37579983,-1.8571479,0.5519114,-0.29263502,-1.267423,1.3825529,-0.1764099,-0.8262909,0.57127476,-0.27773052,0.6408668,0.31567785,-1.1094208,-0.83770293,-0.061632156,0.054695476,-0.3514808,0.100489415,-0.24643101,-0.12642276,1.1776017,1.5830053,-1.2107837,1.0704929,0.44344822,0.42553517,0.516331,-0.91522795,-1.4701504,-1.2483139,0.48683897,-0.0104721105,-0.07628514,1.9871331,-0.101068586,0.12833232,0.20517199,-0.2139508,-1.1764914,0.43616593,0.52431047,-0.1917591,-0.44440758,-0.064763516,0.66122925,0.19657135,2.072252,-0.65114915,-1.6304101,-0.917533,0.65402204,1.3317343,0.10412657,0.81769246,0.1362681,0.8554208,1.003616,-2.5994446,-1.4146891,2.1771624,0.24845813
