Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
H,0.9809299,0.08023295,0.5642718,1.2959845,0.43473756,-0.50639147,-0.05165116,-0.27029002,-1.1298994,-1.2469743,1.4965595,-0.89903194,-3.0845213,-1.3347075,0.29456168,-0.7294,1.8837587,-0.31093517,0.95066553,-0.20900483,-0.15775956,-0.26747048,-0.008260416,-1.9175694,-0.627135,0.40994576,-0.4062293,-1.9553337,1.1126255,-1.722903,0.43393543,-0.31198925
Li,0.6107855,1.0596919,-1.2636857,-0.13210897,-0.46789625,-0.36668947,-0.6537878,-1.471144,0.47717497,0.15570477,0.9710364,0.116394944,0.89521027,0.5820184,-0.95556146,-1.0548787,0.39215422,0.81458527,-1.1198041,-0.7785226,-1.2097346,0.14282241,1.0319948,0.86254287,-0.026803188,0.63249844,-0.19697776,-0.6444779,1.3042737,-0.33119878,0.8856106,-0.65213567
Be,-0.8843467,-0.74485344,1.9331979,1.6789266,-0.73522055,0.19900869,-0.9806764,-1.3050592,0.5944374,0.58554876,0.26034018,-1.7582917,2.0057168,1.0349038,0.08075174,-2.31405,0.12841447,0.2538039,0.49852094,-0.64244443,0.27766508,-2.4061294,1.0071698,0.5359317,0.03634489,-1.0904408,-0.6786034,0.46116373,1.6692977,-0.5659602,0.8804624,0.40819848
B,-1.6257772,-0.77442145,0.31889078,-0.79393065,-1.3022665,0.20917659,-2.963632,-0.21335602,0.6744053,0.10394433,-0.5184691,0.14438374,-0.06289289,2.1050425,0.28271273,0.31428936,1.2653124,-0.65199196,-0.46904838,1.3439608,0.509717,-1.7740153,-0.5285108,-0.14203371,-0.79024327,-0.6808231,-2.8234859,0.07240335,0.052519053,-0.37039787,1.3056525,-1.2031962
C,1.0384923,1.1338688,-0.32373872,-1.9353268,-1.4880029,2.0908163,-0.74384516,0.40692803,1.3867408,-1.6096305,-0.1707235,0.65622735,0.70480186,-2.4093633,2.0871947,2.2652848,0.5766749,1.5998508,-1.2163959,-1.0629562,-1.7816887,-1.0866846,1.8187197,0.24020538,-0.6368675,-1.388055,1.0231172,-0.39102435,0.8907584,1.22148,1.165694,0.3216326
N,0.14306714,-0.91002643,0.16385482,-0.3144984,-1.3682948,0.8647086,0.6228393,-1.6499536,-1.4919865,-1.4093357,0.3336571,-0.42110813,-0.50185376,-0.1809231,1.2897195,1.0429174,-0.9469848,-0.90391386,-1.2157692,0.0346177,-1.6237292,0.027944202,-0.54308933,-0.8126066,0.33952537,0.40549922,-2.032004,0.10594564,-0.5018344,0.1623099,-0.70516354,0.29619074
O,-0.33447108,-0.90715057,-1.8187339,-1.8339868,-0.45648867,0.6740464,-0.5812938,-0.26264936,1.0761104,0.23615335,-1.4050239,-0.7557239,-1.2848,-0.29037264,-0.15845099,0.25280562,-0.17614448,1.3096336,-1.3689113,0.5206749,-0.6057492,-0.7027665,0.4327983,0.4051617,-0.37807956,-1.3496398,1.3168333,1.4548384,0.56120324,2.2678316,0.65305525,-0.28161845
F,0.2697434,-0.16597275,-0.3932661,-0.88037676,-0.44742942,-1.0390191,1.0793066,-1.2708635,-1.0951154,0.99990875,0.008469118,-1.1858227,1.2291665,-0.035471987,1.5535102,0.75662553,-0.45734176,-0.36710975,0.7819574,0.3408431,-0.85406816,1.0048043,0.8621248,-0.7670008,-0.908002,-1.8809104,-0.16319343,0.56169057,0.8129826,1.6876761,-0.37722346,-1.2900641
Na,0.63858795,1.3436413,0.7480344,-0.79461825,3.1791365,1.1465224,-0.62526125,-0.21785975,0.15774362,0.7506599,1.2645098,-0.75600946,-0.5806925,0.5447645,-0.5199922,0.41583186,0.8703479,-0.59923637,0.06591208,1.3925838,2.3388016,0.20018469,0.14063273,1.1991991,0.71058446,1.4329511,-2.2062523,-1.550207,-1.1417994,0.94367623,-1.3252797,-0.16903372
Mg,0.45502508,-1.6711907,2.0777583,-0.16258004,-0.12039731,1.942483,0.9343929,-0.36675566,-0.5044947,-0.63003683,-1.8597292,1.4456098,1.6643547,-0.68192893,-0.7938088,1.548494,-0.38092577,0.19027577,0.0005300138,-0.73465693,-2.090272,0.358358,0.33491558,-1.5683802,1.0450623,0.42784902,-1.1009643,-0.7947843,-0.42550135,0.41176748,0.64131093,-0.1735499
