Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
Li,-0.6498109,-1.2182076,-1.2115283,-0.29933617,0.49839902,1.0786507,-1.6848031,0.30123532
Be,0.8743685,-0.93194205,-1.0520294,1.0262723,0.44559968,0.29825428,0.5035376,-2.1953793
B,0.36013764,0.38401178,-2.3693724,0.6378741,-1.7878205,0.96682197,0.26402542,0.5416425
N,1.4031692,-0.42389742,-0.48153237,0.0075257905,-0.0010135687,1.2717509,-0.74332654,-0.96576965
O,0.65139925,-1.0945894,0.43535724,-1.4252111,-0.5371181,-0.46212044,-0.5372812,-1.3161185
F,-1.0833259,-0.83111286,0.73272604,-0.22337887,-1.3149652,0.83116853,1.0656502,0.076713644
Na,0.3826389,-0.6258236,-0.19491483,2.2045422,0.219598,1.5118849,-0.21196862,0.15716982
Mg,-1.1807439,-1.330329,-0.0076339473,-2.3841064,0.33787754,0.8927852,0.06886505,-1.1210781
Al,0.59362364,-0.03126096,-1.2977073,-0.09819258,0.2724525,-0.8250124,-0.5746517,-0.97993535
Si,-1.2311741,-0.9892352,-1.443025,1.6050124,1.5119528,0.006691502,-1.1515855,-1.6496778
S,-0.65487057,-0.83177924,-0.49624836,0.43711308,-0.6336305,-0.4070816,-0.3422981,-0.91320765
K,-0.012936916,0.086202584,1.0807601,-0.31063563,-0.6992307,1.5636545,-2.1636014,3.4581437
Ca,-1.167,0.038081046,0.33350855,0.22731547,0.0024022588,0.42895597,-1.1177539,1.514404
Sc,-0.22973742,0.4502704,0.8564385,0.59367603,2.0119367,-0.25583467,-0.2555183,-1.8389763
Ti,0.700295,0.9580591,-0.15068793,0.6624937,2.6065319,-0.11725771,0.55314475,-0.20273729
V,-0.069435574,1.7407782,-0.016359873,0.93302166,0.6043196,-1.1481674,-1.510328,-0.2899468
Cr,-2.2637086,0.661554,0.069985926,-1.0964353,0.55602914,-0.7565009,-0.8799843,-0.7144182
Mn,0.660251,0.59062874,-0.11847826,-0.5560171,0.1539848,-2.368725,-0.56424206,-1.1850688
Fe,-0.7576583,0.3427605,-0.20134404,0.6274426,3.8514545,2.3160837,0.08493218,0.34889045
Co,1.2255447,-0.42367747,-0.65896595,-1.2985989,1.2814931,-0.624357,-0.07619626,-1.2089744
Ni,0.75779563,0.49970028,-0.79963344,-0.8374153,-1.0221051,-0.47089392,-0.4714674,0.030346567
Cu,0.5343772,0.779017,-0.58070445,-0.12602882,-0.90622544,0.24263166,-1.0189023,0.24008672
Zn,-0.6811061,0.8750287,2.6493254,1.76321,-1.0900594,0.90070534,-0.40535098,1.6752472
Ga,-1.210308,0.7254012,0.49280122,-1.2499322,-1.7046059,-0.9382439,-0.120924115,-0.30868655
Ge,0.49213785,-0.13239436,-0.90086967,0.9617368,-0.106754884,-2.0786104,-1.7567343,0.32861584
As,0.32626963,-1.1620029,-0.83043015,1.1378999,0.17843615,-1.0061163,1.0876597,-0.003061573
Rb,-0.49096328,-2.3953345,0.9689727,2.4117362,1.1321005,1.3219904,-1.3973104,1.0213351
Sr,0.42014927,-0.32481346,-0.53649116,2.398147,-0.041611023,0.08492576,0.55085593,3.6462715
Y,-1.6786617,1.0206898,0.6638126,-0.8117245,0.059394535,0.74880195,0.2798235,2.018446
Zr,0.58621585,1.1059417,0.69748527,0.21091335,1.0140316,-1.411178,1.5876733,0.40197322
Nb,-0.42498544,0.5009921,-0.0837642,1.4019114,0.10039471,-0.97264236,1.0806532,-1.4529072
Mo,0.69908255,1.1946616,-0.5986441,0.52294475,-0.20425254,-0.95681393,0.19721028,-0.15626377
Ru,-0.37715015,0.24037728,-1.2559875,-0.47498924,-0.5328821,0.64381087,0.570307,1.4873776
Rh,1.1285195,0.1890321,0.10687509,-0.7423403,-0.80071986,-0.46397486,0.8698325,-1.9506896
Pd,-1.5744599,-1.7496755,1.5783294,2.0699432,-1.48049,1.1904621,0.9940616,1.8151078
Ag,0.92770463,-0.28844133,0.0013635237,-0.5402653,-0.42577672,0.3332397,0.33307716,-0.024320824
Cd,-0.5733489,-2.423922,-0.12384131,0.10249065,1.7207261,-0.26559794,0.5122068,-0.4325281
In,-0.6405483,-0.1974202,0.355351,-1.5710015,-0.18422681,-1.1795318,0.5210402,1.2078683
Sn,-3.0349038,-1.2346823,0.009393785,-2.3126822,1.6215832,0.6606204,-0.05112183,-0.3863815
Sb,-0.4485343,1.8063082,0.2790003,1.6034042,0.78719234,2.058459,0.071761996,0.6441296
Te,-0.91724205,0.27016973,0.35479438,1.7709136,-0.1330318,1.021167,-0.24532102,-2.218751
Cs,1.1555568,-1.3628786,2.6868517,0.97789556,-0.44958383,-0.17226218,-0.64704585,-0.15794653
Ba,-0.9971046,-0.76956385,0.9912988,1.6949419,1.3928081,-0.7138259,0.007997174,1.9952726
La,-1.6296228,-0.70828164,0.7010321,2.030149,0.1708671,-0.32528114,0.45294014,-0.7135727
Hf,-0.40981722,2.0879235,0.8171396,0.21019736,0.3262344,-0.7291323,1.3640555,1.2200332
