Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
H,-1.0958588,0.69501513,-1.3609653,-0.031371694,-0.2419754,-0.547571,-0.55948937,2.2823312,0.6539924,1.1649501,-0.51727664,-0.07258372,-0.3590856,0.52995574,0.37410304,-0.75885904,-0.2063301,1.6180129,0.8776117,-1.717078,-0.18508302,2.3870003,-1.0965538,-0.19484703,-1.6480501,-2.9523966,0.08373715,-0.9700036,-2.4116364,0.5631601,1.2361071,-0.61679226
Li,-1.2377067,-0.5761121,0.47098508,2.5811846,0.3487544,1.0567083,1.3409252,-0.076537065,-0.43178838,0.8234045,-0.17042498,0.48170483,-1.167282,-1.3628968,0.52057445,0.9007346,0.4164827,0.62203956,-0.7907243,-0.8120395,-0.31970632,0.4392034,1.9463645,-1.6786418,-1.5408437,-1.2094728,0.5807048,1.0396311,-1.1175525,-0.414062,0.108419865,-0.8791063
Be,-0.20909718,-0.7590917,0.8158939,1.2127385,-0.3290767,-0.54796964,0.788177,0.6225892,0.32978624,-0.9427311,-1.8026754,1.1706756,1.2509894,1.3674384,1.3076706,-0.4857742,1.0324734,-0.004906282,-1.2562171,-0.23456784,-1.7111223,1.7859703,0.0057974774,0.7278826,-1.454129,0.04174291,0.966927,0.3663942,-1.683077,1.3757775,-0.92066,-0.49028262
B,0.95193,-1.0669526,-0.17871238,1.4490697,1.2009772,0.16665718,-3.3473856,0.36892003,-0.2620447,-0.2168499,0.6210751,0.1407368,0.2426475,-1.2603685,0.5007926,0.8107301,0.6339137,-0.8100034,1.0404049,-1.9536978,0.8267117,0.17429233,-0.21959265,-1.098289,-1.176929,-0.26285905,1.2076776,-0.40592375,1.1949385,-0.04715986,0.025281562,-1.0437919
C,0.053870212,0.5927458,-0.43090346,0.8540171,-0.164193,0.68395853,-0.4334841,-0.6081235,-0.63695693,-0.23782173,-1.0381298,1.3179444,0.2560057,1.3986021,0.07565694,0.7399101,1.7591255,0.75411475,1.2152493,0.6312819,-1.1240964,0.5761541,-0.009266909,-0.5198521,0.002624848,0.37891662,-0.47328907,0.76935315,-0.8766359,-1.0480869,-0.37685326,2.3196192
N,-0.30293694,-0.2290052,-1.3280473,-0.40084103,1.0753005,-2.7039647,0.9927535,-1.1896299,0.0852996,-0.106513135,-2.3761446,-1.0549337,0.8443647,0.9155968,0.001325858,0.9776446,-0.5042154,0.7874929,1.1213974,-1.884259,0.28877008,-0.04000324,-0.2549516,-0.27719298,-0.3014261,0.7880863,-0.01732139,-0.15708476,-0.70383763,1.84213,0.77729857,0.06633985
O,-0.93496037,0.25129932,0.07256096,-0.30391645,0.2549997,-0.71450007,0.044568967,-0.00040128242,1.3086128,0.71248806,-0.29943195,0.6254236,-0.17797664,0.78661656,1.4744976,-0.7740232,0.3733959,-0.39076453,-1.7614743,-1.9190872,0.0077697136,-0.1801039,-0.1787957,-0.6126054,1.815932,1.6622438,0.86440325,0.35817218,0.033890944,0.3148947,0.036909893,-1.8719039
F,0.2775042,-0.8266597,0.005467774,0.938421,-0.42105,-0.8276347,-0.900151,0.07073893,1.055134,0.9834222,0.50982094,1.6538768,-1.1966543,-0.40283158,2.413171,-0.6079319,2.1260014,-0.4429088,-0.9497454,-0.23102055,0.4503688,-0.05393747,-0.49449253,-0.58335245,0.3017256,-1.3408359,-1.280328,-0.96592104,-0.46733648,-0.67680997,-0.14375593,-1.0694103
Na,0.19831796,-0.9545675,0.58933926,-1.1735921,1.1822793,-0.089384355,-0.042616695,-0.6012585,0.38603765,0.30711702,0.27734673,0.74005294,-0.43785158,-0.8753637,-0.7684687,-1.071707,1.312967,-1.4497206,-1.0136044,0.17354137,0.34870583,0.6023923,0.8616569,-0.5038706,0.28855854,-1.6462531,1.6165981,1.3914086,-1.1314751,1.2275536,-0.35883972,-0.648959
Mg,0.14884846,1.6064265,0.7256681,1.4572624,0.7597185,-1.0681199,0.75769395,1.4108404,-1.1045293,-0.21433164,-0.40426344,-0.71540415,-0.68935734,0.3309377,0.2772665,-0.20140557,-1.2314501,1.8257104,-0.84280205,1.4208772,-0.9995764,-0.37117177,-0.437989,-0.9241928,0.16750765,-1.4112179,-0.0617906,-1.4268335,-0.42190033,-0.16923417,-1.6922208,1.1730398
Al,-0.5013276,-0.49916098,-0.35111547,0.33981186,0.71179384,0.37509623,0.2317359,2.0670629,-0.56483537,-0.7385801,-0.44405985,-0.30154344,1.3103466,0.68290263,1.6775618,-0.36077416,-0.91103244,0.43208876,-0.89997816,-1.5357474,1.0359902,0.97065145,-2.2588015,-0.04536645,-0.06858756,-0.6356604,0.012550469,-0.33122408,1.309883,-1.7516183,1.579723,-0.6474161
Si,-1.29147,-0.4487912,-1.1542498,-0.96496,1.6734825,-0.44080043,0.15958072,0.66992646,0.36191085,-0.6680906,-2.0971005,-0.8842421,0.13383842,-0.03399703,-1.221383,-1.0661902,1.4636587,0.4098032,1.021462,-0.57250917,0.12588064,-1.0902636,0.34875417,0.9291558,-1.497334,-2.2458673,0.7882608,0.11718474,0.18398522,-0.85312283,-0.029400358,1.9816854
