Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
H,-1.1815077,0.5628335,-1.0934528,0.70560426,-1.0774829,0.2193817,0.9862628,-0.52667356,-2.1440034,0.028588125,0.17652519,1.292313,0.5074837,0.76730555,0.7124033,-1.1180032,-0.3648939,1.3870814,-0.23128219,-0.583388,0.46262315,1.7378142,0.43551797,-1.6940964,-0.72191113,-2.5498738,-1.6589394,-0.09219529,0.6166592,-0.4186508,0.9679882,0.20601022
Li,1.3470346,-2.4980001,0.7090577,1.0349189,-0.24503857,1.3655189,0.7480582,-0.4681814,-0.13099909,0.6481842,1.6906272,-0.12600002,0.7212236,0.07425091,0.23774223,-0.29727086,-2.105642,1.2262442,1.7711276,-1.0823781,-1.2398312,0.46357465,-2.070226,-1.0184398,-0.63910425,1.2251685,-0.39576232,1.441985,-0.33241746,-0.1183788,1.2627176,-0.22610839
B,0.30264062,-1.189,-0.8858008,0.17945364,-0.7271915,-0.22981173,0.38671023,-0.79355276,1.1661571,-1.0659901,0.04731161,0.30222642,-1.0455223,-0.047811456,1.1563852,-0.5084531,1.8195577,1.0875267,1.0493052,-0.042197164,-1.6903403,-1.1548657,-0.22114356,-0.6013166,-2.4292607,1.9021376,1.5988978,2.6877189,-0.068632044,-0.80014676,0.5627302,-1.0326153
C,1.1609198,0.004917766,0.10241918,0.068059094,0.45378467,0.6946221,-0.16673435,1.2355751,1.1376936,-0.47763926,-0.6488358,-0.1874665,-2.093107,-0.087744035,-0.15045059,0.8035684,0.5457245,0.33430395,0.18297525,-0.48888478,-0.64082795,-0.92652,0.6262358,1.0165654,-1.2379128,-1.1905851,0.28771725,0.76804715,0.27184007,1.0833308,1.190002,-1.0718076
N,-2.2405963,0.16725698,0.21627171,0.21141881,0.68554056,1.6007593,-1.624261,1.952381,-0.35574794,-0.5471664,-0.94185084,-1.3637359,0.9212486,-1.0307847,-0.2889807,0.96063775,0.33227116,0.041231856,-1.2955805,-0.038361333,-0.1363083,-2.0105257,-0.06638938,-0.9422732,-0.9021706,0.16622119,-0.4756898,0.3558871,-1.1982381,0.051877506,-0.20373914,-0.7903733
O,1.2367971,-1.2715528,0.27538812,-1.3934698,1.3352273,-1.1471063,0.19822505,-0.14729062,0.16862975,-0.41875988,1.1276227,-2.4720623,0.19333439,1.6374761,-1.4778669,1.7816218,0.6099321,-2.1625218,0.35511136,0.13834104,-0.6448383,-1.7680193,1.1426781,0.84721017,0.27904573,0.7812275,0.2756922,-1.319523,-0.1061578,-0.4810661,0.35112327,0.082871385
F,-0.75574833,-1.1686484,-0.56273794,0.7007766,-0.8663485,0.26670977,0.96813273,-0.572112,0.8000296,-0.037084695,1.1580926,2.1864414,1.2678373,-0.6205769,-0.23370819,-0.08678933,-0.120282,-1.0288602,0.119819455,-0.1402632,0.7489845,0.23835301,-1.6596316,0.71118957,-1.3948407,-1.8403593,1.8162985,-2.019056,2.019949,1.5630046,0.10528652,1.95598
Na,0.17825836,-0.86572474,1.8844746,-0.3460654,-0.7569977,-1.6911972,1.1092229,-1.5551805,0.17382568,-0.84782016,-1.1757609,1.4642432,-1.3621403,-0.7293179,3.5083296,-1.2224957,-1.9234743,1.4896346,-1.6424435,-1.2127936,0.60428834,0.6248462,1.3434175,-0.97537607,1.3359623,0.86155707,-0.90489316,-2.3222463,0.808973,-0.13015085,1.8667586,0.19855218
Mg,0.22564915,-0.07624905,0.28749755,1.3489641,-0.6749487,-2.1274097,-0.3381135,-0.64217615,-1.2718868,0.3858544,-1.1084659,-0.3571516,-0.62541556,0.50052756,-0.9954969,0.035007507,0.42447254,-1.5930071,0.3357299,0.058516014,0.6735226,-1.3448687,1.2454599,-0.27920368,-1.0498807,0.32894439,-0.9413575,0.36169305,1.308888,-0.19623935,-0.8807982,0.49170557
Al,-0.48389834,0.30035254,0.3369644,1.367961,0.37603608,0.041172445,-1.8408215,0.28575498,-0.025543049,-1.7852125,0.42744675,1.5832411,-1.1339011,0.056728456,-1.0043457,-1.41007,1.8135214,1.3082973,0.73479027,1.2377597,-0.47220275,-1.7621467,-0.29641998,2.2020187,-0.5646351,2.7256095,0.53475755,0.5440345,-0.3761722,-0.67900324,0.62687564,0.20990203
