Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,-0.592045,0.47328582,-1.8475308,-0.6805934,-0.61755264,-1.4490886,-0.32140645,-1.0465333
Li,-1.0037515,0.3171809,0.6655086,-0.3710636,0.45809543,-2.177758,-0.29477003,-3.1299553
Be,2.3038096,1.4313821,-1.4735055,1.1329461,1.9513147,-1.0273746,-1.002409,0.5016711
B,1.1373323,0.72286737,0.6924538,2.2261202,-1.1518563,-0.12624228,-0.03163803,0.2826171
C,-0.32879615,2.0125473,1.346269,0.8959198,0.44575304,-2.0440788,0.0668461,0.564012
N,-0.889753,-0.03597334,2.9825032,-0.5754671,0.2666355,-1.0448861,1.4290067,-0.13839142
O,0.32621065,-1.3313274,0.44464326,-0.55438006,-0.5249923,0.50652254,-1.487303,-0.063063286
F,0.7924492,1.5845573,0.041928664,-0.37824214,0.65441304,2.4045875,0.8084302,0.19895622
Na,0.42211303,1.416476,-0.36882976,-0.63340193,-2.2412636,-0.017477546,2.4794521,-2.868064
Mg,0.50773734,0.33601445,-0.71589005,1.718978,0.8415978,-0.45131135,1.5152307,-1.3935652
Al,1.9967365,-0.17009252,0.35091355,1.9977543,0.20856251,0.464664,-0.88339126,-0.30467808
Si,0.7748175,-0.21144974,1.1091775,1.1725776,-1.1303205,1.5119672,1.778102,0.83471185
P,0.038742963,1.7901229,0.03647246,0.5375159,0.26970452,0.19491926,-0.5986342,1.3081793
S,0.53936315,0.66122144,1.5214453,-0.4042412,0.07365131,-0.52309734,-1.7578372,0.6618246
Cl,-0.24721095,0.042044237,1.8742843,-0.72273815,-2.3885977,0.75598943,-0.92353743,0.041208956
K,-1.5423031,-0.6068616,0.40484133,1.4619274,-0.08375591,-0.6005551,-2.120634,-0.91577065
Ca,-0.84456277,0.7934722,-0.15633444,0.68270206,-0.07210067,0.84500456,-1.4864473,-0.68902045
Sc,0.3811577,0.7051356,0.3884301,-0.83105886,0.6778295,0.3104526,-0.6007241,-0.3007893
Ti,1.005876,0.51253366,0.8971946,0.09250996,1.3970343,-0.072329275,-0.13858336,-0.43792447
V,1.0647943,-0.2869212,-0.6226275,-0.6326238,1.3622571,-0.23931982,0.71441144,0.69580734
Cr,0.6571949,-1.0014427,-0.15444925,0.005335068,0.6467585,-0.714448,2.0167887,-0.7142251
Mn,3.5326436,-0.8136913,0.39457983,0.36461794,-0.14543734,-0.24588712,-1.2014674,-2.2402372
