Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
H,0.01483538,-1.0558239,-1.8614156,-1.4332563,0.6469611,-0.600114,-0.46255046,-1.558107,0.50441015,-0.7259407,-0.019308696,0.24657494,-0.7153161,0.4455323,1.4305288,0.25250304
Li,0.52838445,0.6528625,-1.1351807,1.6186581,0.14558454,-0.42390943,1.1388001,1.2074034,0.5789103,0.026283266,-1.4428343,-1.335249,0.23222746,0.57789385,-1.6523324,0.43836692
B,0.31919962,-0.17069732,-1.5717864,-1.7786387,1.8385996,0.13754562,0.69254625,-0.59107167,1.1207856,1.1819732,0.9069651,0.8954051,-1.3731902,-0.773054,0.7500809,-0.2767673
C,-1.1387719,1.3910811,-0.28567728,0.13679722,1.1445966,0.23802687,-1.2659845,0.6726041,0.6329375,-0.26609716,-1.5157187,1.7254791,0.2981174,1.3015311,-1.5711733,-1.1308779
N,0.7859838,-1.4381369,0.25988802,-0.4682579,-0.18056035,0.03826998,-0.8822376,0.70904845,0.0065840376,1.5837382,1.3192836,0.097433224,-0.5840221,0.3077237,1.3604736,0.20091878
O,-2.2323804,-0.0165074,1.0153775,-0.54386747,2.083398,-1.3926067,-0.026000833,-0.32989946,1.2209369,-0.9663731,-0.6159296,-0.4604589,-0.88332653,-1.6958232,-1.4169822,1.6460441
F,-0.26472676,-0.12687127,0.1661457,-2.6550517,-0.56966877,1.4054797,-0.7612328,0.85588026,-0.6494607,0.28323695,-0.96232605,0.4351039,-0.71066445,0.2663133,-0.7292474,-0.296904
Na,-1.1963137,-0.72764575,-0.71968466,0.7104374,0.88468695,-2.3802695,-0.6390871,1.389124,0.30623552,-0.05729189,-0.18369003,-1.095047,-0.10287509,-0.31976983,0.34549624,0.14934391
Mg,0.43062833,0.49601915,-0.30727354,-0.6737603,-1.2237664,-0.1524679,-1.4349313,1.3831904,-0.10238977,1.9040418,-0.6107639,-1.8313681,1.7243185,-0.6585017,0.24402481,1.2110991
Al,-0.25120273,1.0553405,0.9740014,-0.4530611,1.5751896,-2.4916663,0.8942616,-1.3275133,0.45651272,0.09135962,1.0600455,0.22456254,-0.99850684,-0.026488561,1.2254556,-2.1854033
Si,-0.124999434,1.1855893,0.8979188,0.96736884,0.5318117,-1.1702739,-1.6850444,0.69832474,-1.4231671,-1.2867731,0.35628098,-0.3261793,1.1280656,-0.35819066,-0.53007126,-0.2208339
P,-2.2876205,-1.26397,1.1148401,1.7321857,0.7340646,-1.2124381,0.8543786,1.2783047,-0.019680046,-0.46204588,-0.79124105,-2.4620385,0.1747569,-0.76753855,-0.38651446,0.30663648
S,-1.1778413,-0.6882486,-1.6856111,-0.7356534,0.14008024,-1.1095037,0.42016667,0.46610212,0.22628605,-1.4101721,0.84723616,2.1133862,1.7928368,-0.9119979,1.52052,0.87212867
Cl,-2.2109404,1.1501707,1.6939694,-1.2555206,-2.4888442,1.420546,-2.0165808,-1.5746497,0.90713006,0.2858638,0.16295938,1.0299071,-0.23015608,-0.6145227,-0.28653184,0.8652713
K,1.3188212,0.4977273,-0.4388681,0.42464858,0.54356855,-0.93988997,-1.4247103,-0.39825007,0.12336989,0.52241117,-0.23265783,-1.3414863,-1.3446108,0.6995543,0.069109835,0.6706408
Ca,-0.6957034,0.03760202,-1.1697413,0.79102004,0.45721716,-1.0383425,2.1192274,-0.5239457,1.6655477,0.5312029,-0.687793,0.42278445,-1.1255319,0.24918243,1.4257414,1.4704509
Sc,-0.99315435,-0.766602,-0.22457895,-2.0756328,-1.7964916,0.6943653,0.8075225,-0.10090568,-0.30736783,-0.35975686,1.6122718,0.51477784,-0.0767167,-0.7178296,-0.7917901,0.87063015
Ti,1.1600511,-1.3729234,-0.30662963,0.81333715,-2.3556445,-1.3480787,0.2233799,1.4649984,0.03695339,0.6530437,-0.7868164,1.8635784,-0.717746,-0.06237793,-0.99521095,0.10751481
V,0.53811514,-2.0442178,-0.31530434,0.04662738,-1.1058882,0.25782105,-0.5916015,-1.5365174,-0.19859713,1.1245637,-1.1532654,1.3918375,-1.0990868,-0.3999515,-1.455581,-1.4781283
Cr,1.2216026,0.67420673,0.15820587,-0.9017875,-1.1558188,0.0023724162,1.0203592,0.62867725,1.1833781,-0.44245812,2.2481947,2.0388129,0.66496384,0.5895414,0.26399913,-1.2861481
Mn,1.4715456,0.13024013,-0.4710606,-2.378058,0.8422157,-0.64119667,0.73788923,2.0272171,-1.2852484,-1.0115993,1.1943517,-1.1125644,-0.49725392,1.4653873,-0.9955308,-0.63425076
Fe,-1.1429049,0.19523007,-0.19988075,-2.0815012,0.06781802,0.98292243,0.6221316,-1.6685762,1.781196,-1.5036868,0.13978863,0.44080228,1.0464305,1.4076195,-0.24285494,-0.06769999
Co,-1.136914,0.48269263,-1.4980898,0.048898984,-3.0354373,0.04121975,-0.78976125,-0.82082725,-0.5042294,-1.0945694,0.19019812,-1.0230242,0.28060374,-0.90729654,-0.66150177,1.6370637
Ni,-1.3859004,-0.47123396,0.5183071,-0.74479544,1.1430492,0.3848334,0.45907247,-0.75893223,0.36555257,0.12704425,0.77217454,0.124556854,1.4223862,-1.1849703,1.528926,-0.720188
Cu,-0.27236733,-0.04908987,0.18156789,0.29851368,1.2778585,0.46410328,0.9988529,0.17056507,0.5866421,-1.6995384,0.97119045,-0.69327474,-0.446713,0.048063412,-1.1517044,-0.72082835
Zn,-0.34330013,0.5422515,-2.2052643,0.80345684,-0.79579896,-0.88568616,-0.29496163,-0.3062853,-0.4393217,-0.3719036,0.004359345,-0.027631775,-0.65944,0.9578475,-0.5887459,-0.5332021
Ga,2.0526195,0.48256698,1.9280668,0.6219024,1.7650361,-2.4892766,-0.2683776,-1.8909466,-0.0061112344,0.7975721,0.4272338,0.6524571,1.0854778,-0.050846435,1.8481858,0.5009402
Ge,-1.041061,-1.3677814,1.4879831,0.121593796,-0.352486,1.4014046,-0.7598458,0.6362324,-0.1742515,-0.7684493,2.7902484,1.5250001,-0.5270268,-0.9459146,-0.2402252,-1.3845543
As,-0.3704769,1.0657465,2.145998,1.0253745,0.29521924,1.2071531,2.2368991,1.0399721,-0.084778346,1.2913514,1.480249,-1.4379468,-1.8151526,-0.61494213,-0.75913435,0.26832086
Se,-0.86697227,0.9672265,0.07030045,0.55869365,0.82122797,0.9456935,2.0680234,1.2704494,0.61234313,-0.043741792,-0.20327072,-2.3697498,0.23631178,-0.97904414,0.2047896,-1.110349
Br,0.54511285,2.368465,-0.17746268,0.34083173,-0.18723959,1.5182999,0.2487414,0.021170916,0.48787212,-1.8828058,-0.49381372,1.1380322,-0.790855,-0.12173691,-0.015936237,-0.07522162
Rb,-1.1588427,1.6531436,-0.3853572,0.14189418,0.89882463,-0.42361873,-0.03721718,1.882543,-2.5964947,0.37444732,0.034538496,-0.27082682,-0.1268517,1.2103595,0.08048234,1.5912869
Sr,0.71537644,2.0827494,1.3435274,-0.23175593,-0.6895836,0.95584327,2.2243297,-0.4104649,-0.024483234,-1.0105569,0.7191433,-1.0422131,-0.27787173,-0.4228226,0.1584965,1.4783314
Y,0.16009133,0.59342486,-2.2462738,-2.014435,1.4365249,0.71633226,-0.30149728,-0.28241712,0.19476995,0.88228834,0.9288211,0.29027542,0.07199217,0.122705564,-2.9244034,-0.46186024
Zr,-0.7768872,-0.37958497,0.97857857,0.22740628,0.92088264,-0.9983021,-1.3004928,0.20412606,0.18627319,-1.5097426,0.72302574,1.5704454,0.8446701,-0.027484937,-1.7388283,-0.013395647
Nb,-0.46649975,0.4237818,1.3758307,-1.1041944,-0.3068679,-1.5413419,0.3722974,1.2442286,0.7654169,1.8931938,-0.5389455,-0.34454358,2.1886165,0.16120362,0.8194524,-0.6967144
Mo,1.3342429,-0.78167325,-0.8374666,0.76589894,-0.48672915,-0.6009492,0.09532238,-0.27134755,1.1573302,1.3112614,-0.7171573,0.21924004,0.14127854,-2.177719,-0.89928675,-1.0902038
Tc,0.81848675,0.5751266,-1.6645083,0.49020264,-0.35823765,0.36180785,0.9642934,0.13764516,0.92037016,0.32854688,-1.0219524,0.055822153,0.41332448,-1.1510388,-1.2330759,2.874431
Ru,-0.6221064,-0.782967,-0.13497888,0.17959052,-2.083177,-1.7488079,-1.3744813,-0.4299474,0.41230282,-2.2409108,0.06866412,1.6148298,1.0513961,-0.13814706,0.6828161,1.0377485
Rh,-0.7526277,-0.09973685,1.2209243,-0.009851827,1.0938859,1.0130019,0.3000579,0.8799582,0.86228377,-0.6544358,1.2495178,-0.05080209,0.57985115,0.25668216,1.027762,1.4840872
Pd,0.47689396,-0.07419873,-0.21401502,0.6522378,-1.0137352,-0.550144,-0.79751676,1.6728648,-1.0832208,1.2071773,-0.07171724,-0.3987717,-1.3113118,-1.0399057,1.3482763,-0.2407994
Ag,1.8850129,1.3592458,-1.834479,-1.5234172,-0.8235695,0.5137779,-0.37059772,-0.5206364,-0.40179864,-0.8686302,-0.70848817,-0.71828985,-1.243849,1.0457734,-0.36424994,-1.6390133
Cd,-2.2990415,-1.4418678,-0.44496125,0.29376736,0.115876034,0.17723942,0.2634455,-0.44267777,-0.16311422,-1.0272216,-0.087743446,0.1284187,0.29920185,-1.1920447,-0.47248942,2.153238
In,-1.0947497,0.34523556,1.6013665,1.503151,-0.28902495,-0.40236768,1.6651561,-0.34538096,1.4110647,-0.6112209,-0.9587781,1.0278791,-0.18712309,-0.28848487,0.6900804,0.37672424
Sn,-0.49629936,0.910244,-0.22518076,2.6128292,0.72891366,-1.9246749,0.6404704,-2.1644094,0.8537826,1.146903,0.020903671,1.272558,0.03716735,-1.5491239,-0.22843985,-0.93032044
Sb,0.2055014,-0.076257266,1.3307108,1.2092987,1.1422204,-0.5253798,-0.94940674,-0.91363555,0.06544774,1.1374582,-0.1648499,1.2074815,-1.1923184,-1.3508745,3.3740847,-0.2196613
Te,-1.0727661,-0.5954805,-0.5447383,1.7333565,-1.339763,-1.6626447,0.729352,0.09082539,-0.21931891,0.2160807,1.0916624,-0.6456533,0.2542174,0.91936177,1.8372097,-0.240104
I,0.31030554,-0.013413827,-1.4570289,0.38856685,-0.8486864,-0.85562986,0.80592316,0.74559766,0.45182982,1.8848951,0.045221474,-0.19788213,-1.0386275,0.6606435,0.06876748,-0.50253683
Ba,0.056195185,2.1282299,0.77968395,1.6732388,-0.08499008,0.75728685,-0.13020426,0.20066455,3.4203877,-0.8982767,1.2609732,-0.2211251,1.3541839,0.33308804,0.6066778,0.11819293
Ce,-1.5250304,2.5524225,-0.33485729,-0.6564822,0.2055038,-0.5723968,-0.19735624,0.118373975,0.7949587,0.95465916,1.4411907,-0.6469066,-1.1595079,-0.021864915,0.7054569,1.3830585
Pr,-0.51667386,0.37679672,0.7798573,-0.5910201,-0.74233747,0.27599427,-0.6193517,0.054550447,-1.9014157,1.3470957,-1.0756532,-0.96308607,0.43596774,0.253825,-0.20522767,0.09023755
Nd,-0.17618617,-0.40154147,-0.97328424,0.771014,0.55787134,1.4697356,-2.7756135,-0.03426997,-1.2524288,0.03137438,0.8076553,-0.48402652,0.32965392,-0.98990375,1.3819194,0.8311622
Sm,-0.92945206,-0.69207007,0.60946745,-0.61880857,-1.1709136,-0.6243801,0.69140255,-0.011418586,-2.1081574,-2.788722,-0.7955248,-0.77013665,1.1692446,0.5176627,0.24839452,2.4833093
Tb,-0.4843133,1.263398,0.32560942,-0.95525163,-1.224354,-0.676248,0.89511377,0.46102113,-0.8321103,-1.4266315,-1.2453798,0.888057,-0.47172618,0.27540347,0.31520343,-0.17588861
Dy,1.9593257,-1.6735945,2.581889,-0.36085808,0.08601298,-1.0417672,0.13220923,-0.16734888,-0.33281425,0.24175952,0.2866818,0.2415122,-0.80760413,0.6418493,-1.2439051,0.20386666
Ho,1.182293,-0.100166194,0.345056,-0.5456746,-0.50849766,1.2018417,-0.076237895,-1.2936012,-0.5437954,-1.4447448,-0.070593394,2.4139686,-0.97075474,0.6247703,0.12802729,1.513553
Er,-1.914878,0.091908395,0.10778206,-4.070579,0.44642854,0.7419375,0.4725869,0.41498813,-2.7009819,-1.3989943,-3.0255134,-1.2193202,-0.033833418,-0.14968203,1.7117515,1.1026496
Tm,-0.11341781,-1.1264375,0.7484977,-0.3744203,0.19458362,0.37380612,-0.88498807,0.058672946,-0.75982076,-1.1344197,0.93917465,-0.071666814,1.3619205,0.032328717,-0.028351849,-0.23402272
Yb,-2.1243336,-0.3706614,0.7102737,-0.4632197,1.7168481,0.2318126,-2.0853772,1.8796058,-0.16916601,-0.86152136,1.0916849,0.7841037,-0.63041127,-1.1350042,0.4399215,1.4265888
Lu,0.7836527,-0.17610995,1.2475852,0.048370596,-1.076175,0.004555942,-0.762835,-0.034251966,-2.8153312,1.6456991,0.054913186,1.1464655,1.3088737,0.044683766,0.009423852,0.0123396
Hf,0.5553472,0.5181514,-0.26308945,-0.9157684,-0.7545119,-1.150486,1.0108733,-1.6263856,-0.4904961,0.05976672,0.5669978,-0.4891582,-1.3266188,-0.94491655,-0.6403239,-0.59117144
Ta,-0.1256049,0.018224308,-1.6844242,-0.840915,-0.8548263,-0.14440818,0.002547256,0.5047203,-1.0136117,0.36730403,-0.8122165,0.39667028,0.28650036,-1.1670622,0.48238817,0.12204503
W,-0.67570525,-0.047182515,1.1246072,0.18627971,-0.1464623,0.39662847,0.20958972,0.5037015,-0.6940479,0.33360675,0.29330802,-0.23378126,0.19921103,0.18168128,1.0799552,1.4330562
Re,-0.018921098,-0.35843584,-0.07055457,-0.3752047,1.4454261,0.57301354,0.8181273,-1.7233269,0.8141944,-0.86489934,-0.9766772,0.8647496,0.786413,0.71873003,-0.4036279,-0.13085908
Os,-0.5448587,-0.52974015,-0.4532981,-0.21077223,0.28264293,-2.6918268,0.38151214,1.4404894,-1.7173767,0.14874402,-1.296983,-1.3819752,0.0667685,0.04065942,0.34968367,-1.8673328
Ir,-2.4971502,-0.16653061,-0.36029556,-1.0076286,0.20978616,0.015636817,-0.41423675,1.200311,0.26340067,-1.7856226,-0.529613,-0.32044718,-0.54707265,0.8629835,-0.9433584,-0.9857551
Pt,1.3444425,0.4965613,0.3622802,0.59990686,1.2067968,1.2672411,0.5993461,0.37260067,1.463988,0.08661622,-0.22624665,0.9481766,1.5132093,0.5892873,0.65296507,0.40460092
Au,-0.78374946,1.1883525,-1.1125787,0.14002766,1.9069748,-1.9315488,-0.36544803,-0.24657042,0.050847095,1.5952587,1.5084016,-0.82364935,-0.39965153,2.819095,-1.6993603,0.3167384
Hg,0.109414704,-1.9334924,0.27003613,0.1721778,-0.7610275,-0.46209913,-1.5349946,0.59979296,2.1618936,0.85559326,-0.94198996,0.895026,1.6309196,-1.6238037,0.020607984,0.90605956
Tl,0.5723157,0.89359057,0.589565,-0.46657035,0.16642068,-0.21782278,-2.6470358,0.73681533,1.4552915,-1.768688,0.84447896,0.12036164,-0.4300297,0.03462081,0.72867703,0.9826618
Pb,-0.6384968,1.0410783,0.30783138,0.55433434,-0.8260517,-1.0661119,1.2428944,-0.80658185,-0.7936861,0.4268307,0.40181792,0.109167226,-0.2980353,0.27004352,-0.6947312,0.5590125
Bi,-0.6924825,0.9789725,-1.5687057,0.8427652,-0.06271341,0.8109724,-1.6161,1.0787213,-0.02388754,0.06616863,0.84401447,-0.4658913,1.2371756,-1.1721828,1.3150798,1.619114
Th,0.62725276,-0.022426387,1.1965314,-1.7921932,-0.41283673,-0.4465802,-0.52926475,-0.12790708,-0.045018412,0.52258945,1.2464892,0.45725185,-0.7371402,1.522961,0.36338663,0.6130054
U,0.48734492,1.3170747,-0.33151174,1.3254553,-0.21350084,1.1356748,-0.2395128,-0.43391123,-1.2596759,0.0081769675,-0.23738368,1.8553653,0.35109547,0.5741505,-1.8828454,1.7900339
Np,-2.2087767,-0.29268184,-0.72526413,-1.6109437,-0.29437068,0.1998194,-0.68733835,0.72535044,-0.7396192,-1.3219326,-0.23099533,0.14186421,-0.83996683,-0.7137705,0.77921706,1.1679728
