Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,-1.6553435,1.4129882,0.155572,0.5997239,0.42776838,-0.5641417,0.6098086,0.8589404
Li,-0.9707843,1.5830263,-0.6568325,-0.92908776,-0.43052632,-1.111134,-0.32940668,0.73203945
Be,0.6530267,1.101714,-0.069669254,1.0387176,-0.18803309,-0.4278833,-0.43191347,-0.12743928
B,0.956407,-0.37823164,-0.027560793,-0.033502787,-1.0192364,-2.0667853,-0.44796276,1.6681492
C,0.9089215,-0.34808815,-0.93438315,-0.9060937,0.24127749,-1.0979543,0.01401539,-1.474773
N,0.07202728,-1.7305918,-1.378415,1.9274861,0.16067149,-0.7765713,0.80423003,-0.1891065
O,-0.7770365,-0.9780705,-0.9245359,-0.1713054,0.10580444,-1.726115,1.3457685,-0.78821355
F,-1.5903578,1.8673034,0.054518797,0.526791,0.4356161,1.1988599,-0.38121194,0.2312386
Na,0.23231415,0.48942304,0.5977737,-1.3008163,0.1742063,-0.10312975,-1.065299,1.5244159
Mg,0.4284236,0.43508962,-0.24315937,-0.17787391,0.69529694,0.4058674,-0.6292197,0.9694648
Al,0.21692777,0.89096826,-0.81267947,1.4611057,-0.12882146,1.4300958,0.39096943,0.9017206
Si,-0.1225929,-0.51676494,-0.5183781,0.85162324,0.4393018,1.0507013,0.5475569,1.5314926
P,0.6123976,-0.890915,0.876596,0.79968464,-0.6136083,0.0217559,0.3538238,-0.7851471
S,-0.39388782,2.537592,0.02348562,0.7395871,0.17196022,1.5447608,-0.12744732,0.14767078
Cl,-0.3089158,1.5647621,0.57025045,-0.60229135,0.6626073,0.067890316,-0.76892483,2.161373
K,-1.0485014,0.30955553,0.76068765,-2.1262412,-0.09796038,0.05851293,-1.3655843,0.068825945
Ca,-0.2659278,-0.76816946,1.4271424,-1.6894934,2.0153751,1.564171,-0.20258453,0.6757052
Sc,-0.30813247,1.3288954,0.18697137,-0.706233,0.21953572,1.5937097,2.3766155,1.1365361
Ti,0.16925411,-0.028494313,-1.476018,-0.45290372,-0.0993949,-0.3063981,-0.4553943,1.4285414
V,-0.06419383,0.046834398,-0.7130133,1.6150534,0.6993336,0.16646504,0.6803807,-0.6576551
Cr,1.3684502,2.7338173,1.634216,1.0589042,-0.48113206,0.30137044,2.6784246,-0.65892553
Mn,-1.7792165,1.3253931,-1.348214,1.4029272,0.9792307,-0.14810114,1.1713718,-0.86051315
Fe,-0.17992772,0.4021083,-0.10713679,-2.7197344,2.1738818,0.48231018,0.74248904,-0.010602532
Co,0.71101964,-0.70263344,-0.41419476,-1.0116142,2.1148162,-0.3394439,-1.626571,0.15654866
Ni,0.23617847,2.1135044,-0.39531028,0.888872,-1.779911,-0.48371395,1.4695481,0.57387483
Cu,-0.84411836,0.60510755,-1.1280981,-0.946313,1.7133969,-0.17214988,-0.61248094,-0.51186347
Zn,0.8816885,-0.5319225,0.28123215,-0.5293669,1.3658007,1.0901934,-0.76734376,0.6586666
Ga,0.2925092,-1.2354705,1.6570065,-0.11936557,-2.2640336,-2.2229407,-0.14378826,-2.5445566
Ge,0.1817416,-0.46168894,0.35212478,0.024606662,0.76580215,0.96730727,-0.18566373,-0.503948
As,0.30567065,-2.6105418,-0.8024258,0.40280503,-1.3029324,0.42696506,-0.38853922,-0.65184534
Se,-1.566338,0.78600854,-1.2596904,-0.39411056,-0.2910879,1.1055511,-1.8979728,1.3516449
Br,-0.6155359,0.85493433,1.3358457,0.18131962,-0.25416106,0.3265334,-1.5412651,0.46269217
Rb,-0.83762205,1.7657478,-0.16084197,-1.1009382,-1.8540663,0.129186,-0.22211498,1.2898021
Sr,1.1176145,1.5509089,1.290261,0.75977665,-1.3266759,0.37617716,0.46911868,0.61703515
Y,-1.3308212,0.37237805,0.6819932,0.5152164,1.7461956,-1.33989,-1.6137127,-1.4205732
Zr,1.1640894,1.3190715,0.45424068,2.814153,-0.5592449,-0.81624204,-0.2680921,-0.9060039
Nb,0.7787818,-0.89694905,0.8108819,1.2457888,1.6563792,-0.47646835,-0.17689534,-0.25357938
