Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,2.1693623,1.7378498,1.076986,-2.3853495,0.5353636,-1.1450702,0.14742932,-1.6397172
Li,1.5524721,-0.29358748,-0.55866873,0.3048759,-0.5370915,0.93306553,0.7215605,1.7603067
B,-0.89377594,-0.2971557,0.017926473,2.0383625,-0.307164,0.24482949,0.8705996,-0.4017859
C,-1.9404881,0.59161043,-1.4238781,-0.9681523,-0.82268685,1.6400194,-1.7822378,-0.6683033
N,-1.3456749,-0.8783758,-0.24035063,0.34298718,-0.15217386,0.8981817,-1.0944947,-0.7313018
O,-1.1388527,0.357618,0.16351391,0.6689918,-0.4403346,2.171194,-0.9254012,1.292552
F,1.3300141,0.7591391,2.1057577,0.5445465,0.45958427,-0.2839941,-1.1529169,1.4015476
Na,-0.102518156,-0.78861415,-1.7489145,-0.76752234,1.0756614,0.036927372,0.5765998,-0.24156253
Mg,1.0635523,-0.37208685,-0.92219,0.5347144,-1.9128196,-0.63232195,1.4561597,0.15326667
Al,-2.5851653,0.38114744,0.69978994,0.12572238,0.77123684,0.4652047,0.96120524,-0.3421637
Si,-0.39840195,0.55866617,0.20138352,0.10654902,0.5121931,1.0386733,-0.22450268,-0.18558787
P,-1.4805707,-0.2866681,-0.7696798,0.62679917,0.8090355,-0.028431294,-0.51172435,0.5151276
S,-0.24481924,0.09216408,-0.004676783,0.8076631,1.2569027,0.22515406,0.57430017,0.5807007
Cl,1.7899877,0.94525784,-1.5439942,-1.1535735,-0.11047441,1.5162928,0.56562793,0.7440475
K,-1.4011114,0.43393978,1.2816813,1.2656931,0.9495015,-0.82544976,-1.3611548,0.068792835
Ca,0.4637992,0.6959933,-0.7511587,1.5988485,-2.739692,-0.6615407,-1.5275456,0.6159779
Sc,-1.8725215,0.29759398,0.07474031,-0.6040611,0.20726466,-0.6446914,0.23507045,-1.1748831
Ti,-1.7369148,1.2996268,1.2963004,-0.08839922,-1.376889,0.57423323,0.72591054,2.0626879
V,0.23832855,0.6654177,-0.26427037,0.005779628,-1.0422733,-1.0244026,-0.59873223,-0.92164177
Cr,-0.68607104,-1.1693796,-2.1132135,0.5058695,0.37606463,0.09602522,1.1945345,1.3731033
Mn,1.821339,-0.83677655,1.007201,-0.52682835,-1.0883191,0.36521074,0.57310975,1.3775237
Fe,0.35800606,1.9718726,-0.69503254,-0.80711216,0.28339723,0.8777423,1.1682317,0.7362814
Co,-0.4804372,-0.65402055,-0.16776143,-0.7688529,-0.15093467,0.78320223,0.18485816,-2.453446
Ni,-0.48018187,0.995352,-1.3893794,1.0536895,0.61686707,-0.7372072,0.8391335,1.2938517
Cu,0.085326314,1.7345546,0.24258749,-0.8747868,-0.68258244,0.17919059,0.4816449,1.8592978
Zn,0.09766767,-1.2218238,-2.4171307,-1.3343469,0.35544986,-0.26779386,-0.21293065,0.03647285
Ga,-0.9008233,0.5045137,-0.28212553,0.68626845,-1.2047818,0.3255595,-0.028315509,1.6906362
Ge,0.8497942,-1.128329,0.65676725,0.41858625,1.0597209,0.16839877,0.11488596,0.5223758
As,-0.76344573,0.17816155,-1.9443985,-1.6773924,-1.192773,0.008696441,-0.62804526,0.41641453
Se,-1.6954107,-0.028627895,0.7335391,0.42506814,1.1278702,0.51168513,-1.7856793,0.36202458
Br,-1.3497036,0.74900067,-2.4472826,0.01449997,-0.14557941,-0.61226946,1.8178471,0.15572329
Kr,1.1929805,1.9372932,0.7287134,0.9808938,0.41459227,1.1565632,0.26905456,-0.03662944
Rb,1.0992962,-1.6817468,-1.1797099,-0.76178217,0.27119973,-0.799799,-1.4266456,-0.5989382
Sr,2.4122915,0.6077478,1.2783734,0.41058892,-0.30678704,0.35408887,1.721012,0.39292488
Y,0.5182764,-0.50261235,1.0249896,-1.0465791,0.33074123,1.4395765,-2.1110325,-1.3932862
Zr,0.45569792,-1.8732655,0.11716524,-1.2579845,-1.0131361,0.21434605,1.4877315,-1.1630526
Nb,0.49390036,-0.6478808,1.1778499,-1.0418583,0.31276077,0.5482986,0.09044643,-0.072553255
Mo,0.12748784,1.1474992,-1.2862588,-0.069709584,-0.052370586,0.858233,-0.08751897,0.71047115
Tc,1.092216,0.3954896,1.0045996,-0.08629785,0.31894705,-0.45412755,-0.26006514,-0.114486456
