Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,0.18905027,0.57147974,1.312765,1.5134976,-0.38114113,0.18204582,0.77506644,-0.8961289
Li,-0.15980947,0.4962752,-0.4565467,1.7301849,0.8581579,-0.7855007,0.023829661,-0.49864423
Be,0.6767067,-0.4716447,0.08702839,0.21342574,1.2938532,0.49896657,0.18930697,-1.3064586
B,0.42690948,-1.0425758,-0.2859368,2.1990283,0.5276748,-0.26296097,-2.3777773,-1.4561354
C,-0.2716742,-1.546237,0.7048943,-0.12199327,0.22621703,0.3853945,-0.96667093,0.6376145
N,0.29821137,-0.19336995,-0.40842074,0.2689746,-1.423987,0.7390833,0.14976129,-1.236172
O,-1.3047999,0.06863631,0.051921465,0.36126387,0.78648967,2.067314,-0.08948276,-1.0095055
F,-0.5421673,-0.4499638,1.4614863,1.636626,1.7433144,1.3581078,0.8224605,-0.11217742
Na,-0.24398658,-0.7738268,1.8645668,0.11950329,-1.264737,-0.77088755,0.4337702,-0.51429296
Mg,0.39102817,0.021589894,-0.90682113,0.3529753,0.4238084,2.0453103,0.99748385,1.0267302
Al,0.9377739,-1.3162946,-1.205649,1.2949919,0.5132033,0.50569534,0.54950964,-0.37609178
Si,1.2556015,-1.5773658,1.0095308,-0.4231422,0.6363387,-1.1077884,2.0422385,-1.5628648
P,0.9155162,-0.61189276,-0.95839584,0.13105658,0.32506537,2.3181014,-0.56009805,-0.1697241
S,-0.761038,0.81224155,0.19263434,2.9872823,1.0196801,-0.6523208,0.9620319,2.1839159
Cl,-2.5335596,-0.992796,0.8567829,-0.9127107,1.6894952,0.48913035,0.36462262,0.87554145
K,-0.87414676,-0.6219482,-0.6820207,0.50991344,-0.20825957,-0.17761186,-0.5633882,-1.1796477
Ca,0.8168539,0.37290916,-0.30873868,0.07674207,0.81075907,0.24155927,0.9036762,0.27435678
Sc,-0.58140504,0.28611305,-1.8933096,0.3084864,2.0796661,0.961151,-0.32736185,0.109627105
Ti,0.36853498,-0.24438785,-0.38880682,0.5951487,-1.1531117,0.49419886,-0.5878862,0.8740211
V,0.5192712,0.64440674,0.51290405,-2.0907388,0.14652877,1.2589356,-0.24801537,0.5229155
Cr,-0.02296157,0.4697743,-1.5721806,-1.5494119,0.46922293,-0.9375293,-0.08962063,-0.4569538
Mn,-0.3166223,0.61751586,1.0760558,-0.2758193,-1.6929047,-2.302643,0.12654327,0.19885975
Fe,-0.05089737,1.0568817,-3.0951385,-0.34459078,-0.56954217,0.2797093,0.29179743,-0.5539583
Co,1.8216313,-0.65914446,0.16692744,-0.5295739,-1.1344631,-1.6894495,-0.3624535,0.56389654
Ni,1.6889343,0.8333438,0.39896908,-0.7468473,-1.0512015,-0.035633147,-0.16138709,-0.20419313
Cu,-0.8585375,1.1102204,-0.64535713,-0.33162677,0.004065479,-0.2530357,-2.302153,0.9600717
Zn,0.36210898,-0.65664536,0.14401256,-0.7628631,-0.70028365,0.07896249,1.7967691,0.84094256
Ga,1.1088427,0.76730514,-0.44481257,-0.57365847,0.57070833,0.979436,0.938486,1.108624
Ge,-0.09236875,-0.14312845,2.446054,-0.055868458,-0.3916132,-1.5395448,-0.73959607,-1.0307719
As,-1.4277886,0.56975836,-0.6826858,-0.8962205,0.14259464,1.5633724,-1.0545515,-1.1207929
Se,-1.0504287,-2.0739279,-0.59300745,0.8735577,-0.46738172,0.12737769,1.588052,0.22563921
Br,0.8857078,0.048801355,-0.6333094,-0.3580634,0.51062006,-0.70417374,0.25198624,-2.1050997
Rb,0.3116302,-0.20901105,-0.20491138,-0.62029797,-0.12027916,0.25862455,0.4784837,-0.6974301
Sr,1.2449161,-0.5789501,1.4680974,-1.3547611,0.50202554,-0.632633,1.7660034,0.56496376
Y,-0.44598082,-0.5070803,-1.9010363,-0.26616207,1.6292679,0.37370992,1.9252158,-0.62398946
Zr,0.4686306,-0.7497142,-1.4497049,1.536405,1.1155379,-0.116212934,-1.1890411,0.5500266
Nb,0.18227646,-0.95987254,0.6171414,0.10347888,-1.2586278,-1.1107348,-0.15348306,0.91613805
Mo,0.10293863,0.80342054,-1.6334671,1.0777692,1.8902243,-0.18342482,-1.8656609,0.3261535
Tc,0.968337,-3.5728123,-1.4911724,0.781435,1.1593512,2.0534072,0.83303934,0.4405431
Ru,-0.06517472,0.6805493,-1.0558983,-2.8707483,-1.1727281,-0.4659093,0.0031946157,1.0985548
Rh,-1.5071974,-0.75807655,-1.4946759,-1.7166862,-0.65236753,-1.8042405,-1.0855687,0.072555415
Pd,-0.461203,0.47149011,-1.231472,1.3366255,-0.60478896,-1.26466,-0.78632313,1.5800692
Ag,-1.4453638,0.29067802,0.080423795,0.6069717,-0.31404382,-1.1940389,-1.0969259,0.90119755
Cd,-0.7416607,-0.411476,-1.567914,-0.13699657,-0.41680247,-0.3052733,1.1289282,-0.25863084
In,-1.3003397,-0.35970044,-1.4241765,0.6912079,0.39779428,-0.38807675,-1.6062928,-0.32994953
Sn,0.017529123,-0.29728293,-1.4068037,1.3177744,0.22866416,-2.0250869,0.54756093,0.7403872
Sb,1.6417094,-0.43276617,-0.33895093,0.04952088,-0.37550142,-0.3381017,1.0496873,1.2502712
Te,1.665386,-1.1701189,-0.8809682,0.013818018,0.13594185,-1.4150732,0.53681695,-0.4881483
I,-0.029037392,-0.16115037,0.36526522,-0.91283226,-1.6712629,-0.98650706,0.10673889,-1.8391356
Cs,0.7054612,0.40288547,-0.48122728,-0.34988606,0.6159095,-0.11564106,0.66947466,-0.6414688
Ba,0.1336731,1.8554833,0.9017632,1.7774277,-0.7455547,0.1135466,-0.5359874,-0.4940682
La,0.697701,-0.16939811,0.97482413,0.12809218,0.2625252,0.43096888,0.015934307,0.94410414
Ce,2.1342223,0.19348185,-1.1171561,-0.5816668,2.0205514,-1.0495234,-1.8373404,0.785645
Pr,0.53438276,1.00164,0.9732721,0.05333892,-1.0715538,0.44606176,1.2027303,-0.3258335
Nd,-1.0967457,2.5304224,-0.24099988,0.6360748,-0.47971514,0.37894407,1.663653,-0.8787999
Pm,-0.4984416,0.8850473,0.83554643,-0.13741541,0.7872574,0.6842055,-0.2215145,-0.06785619
Sm,0.28496397,-0.62948245,0.5590726,-1.2173882,0.6536388,1.0425096,0.7328207,0.92273235
Eu,1.6094545,2.1940393,-1.2218437,-3.993525,-1.3600097,-1.334461,-1.0029988,0.84526664
Gd,-0.41853926,0.72515756,1.7626251,-0.9467355,0.27918234,0.87713915,-0.3189513,0.07616058
Tb,-0.012588616,0.7833407,0.3301224,-0.8284195,-0.24083826,1.6154096,0.70512,-0.86670506
Dy,0.087538354,-1.0517452,-0.32611012,0.7420272,0.4407725,0.7294162,-0.2551635,-0.0723182
Ho,-0.6186364,1.4426781,1.1545417,-0.4930372,0.25820073,0.4403544,0.7080537,-1.3861457
Er,0.012965385,-1.064803,-0.3064884,0.31493664,0.95083135,0.12813635,-0.1736301,-0.09442525
Tm,-1.7931147,0.9641088,0.7503946,-1.4523664,-0.26670054,0.19652535,1.8150789,-1.6003665
Yb,0.8325719,1.8109733,-0.5161781,-2.6534445,-0.601197,-0.9456568,-0.39361554,2.6345637
Lu,-0.5345399,-1.6129428,0.7573416,0.3574913,0.12305788,-0.3341027,-0.6131132,-0.76887834
Hf,1.4584283,0.1333114,0.75521946,0.91127646,1.0700693,0.65983206,-1.6035774,-0.15678789
Ta,-0.23531912,0.5448325,0.49274263,-0.9300703,-1.3703862,0.6529182,1.2967848,1.9474361
W,-0.44329932,-1.1403624,1.9663266,0.31562296,-1.309089,-0.8434602,-2.1155148,-0.42662185
Re,-0.72331387,2.1551332,-0.4508044,-0.025735069,0.39860043,0.3047015,-0.61752063,1.4877443
Os,-0.60054094,0.9720745,-1.0347956,0.5979274,-1.8240808,0.6511235,-3.3498735,-0.7777357
Ir,0.9734957,1.6164157,1.6054785,-1.0072719,-0.5134577,-1.718889,-1.2871927,0.16782805
Pt,-0.35926458,-0.20924471,-1.7045074,-0.23561487,1.3271685,-1.3134733,0.14666513,2.5294952
Au,0.39686072,0.12378662,0.20795469,0.75217426,-1.3877913,2.189707,1.4720013,-3.490197
Hg,0.28804275,-0.30147508,0.8875093,-0.64398247,0.7583081,-1.609763,-0.21778144,0.704798
Tl,-1.0070217,1.7942326,0.0332596,0.9232289,-0.20417775,-1.2881488,0.12998082,0.4038941
Pb,-0.4588136,0.4430111,-0.3344153,-0.70741177,-0.8487285,-1.3314948,1.2906172,-0.38981232
Bi,0.8244328,0.6850965,-1.0317789,1.0114322,0.6796162,-1.4345435,-0.1054061,0.16286266
Ac,1.4666198,0.97259986,1.5242841,-1.6136924,-0.991206,-0.44599694,1.2955936,-0.09800046
Th,0.016229603,-0.2535297,0.31480995,0.87714005,0.5812824,-0.20375535,-0.7984938,0.22851434
Pa,1.7452862,-0.9359928,0.53831226,-1.5898548,0.670053,0.059060734,0.008500016,0.3549978
U,1.1983652,-1.543849,-0.31063175,0.04550445,-0.9674514,-0.58355093,-0.85113746,2.068872
Np,0.88466173,-0.008527335,-2.2644346,-1.3821009,-0.4531759,0.0040660496,-1.7180614,1.4598138
Pu,1.1449329,0.47419187,-3.1140144,-1.3475717,-1.6217984,0.88377523,-3.292096,0.6949767
