Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
H,-1.3071936,0.845041,1.2408991,-0.58749497,-0.29257572,-1.4696826,1.4367155,-1.5149752,0.5494336,-1.2506416,1.6769363,-1.4460918,-2.3288913,1.632171,0.63399047,0.22974832,-0.5779754,-0.33897454,-0.18550554,0.0069434987,-0.11986351,1.5625331,-0.10927278,1.5453323,0.52379936,-1.2086426,1.5426733,0.19583729,0.0914853,0.7935786,-0.45988712,0.19207825
Li,1.6510209,0.11592827,-0.8671431,0.8812983,-0.4150324,0.047971535,-0.109878674,-0.76712257,0.8180504,0.16976202,1.0481486,0.42576888,0.23579103,0.72196364,-0.6530394,-0.8673477,0.73877114,0.9886192,0.67721593,-1.6811862,0.12465553,2.1118379,-0.3772952,-1.110027,0.04959205,0.3549543,-0.30870688,0.2663584,1.7699155,0.63142467,-1.2657427,-1.7423154
Be,-0.2127136,1.0226766,1.1718105,-0.25298634,-0.29719386,-0.051818352,-0.34721494,-1.3107827,0.22781791,-0.61768556,0.018492965,-0.13245602,1.9911456,-0.89969224,0.24938211,0.44406483,1.8829736,1.6995361,0.10900624,-0.40638727,-1.49248,2.3068798,0.94290626,-0.13013805,-1.1835256,0.06125538,-0.17723599,0.22353794,-2.07861,-0.77621144,-0.9832291,-0.93033457
B,0.090934865,-1.1924323,1.1214638,-0.79544026,-1.0041325,0.3004184,0.7397754,0.6186612,0.56848764,0.8680662,-1.4335109,0.8238966,0.58671474,-0.9506368,0.04880393,-1.5365732,-2.3047783,0.55337936,-0.36556342,-0.21580343,0.10901889,0.4812648,-0.808541,0.41169888,-1.0883635,0.43160105,-1.3091569,-0.96565354,0.03706565,1.6123046,0.26958695,0.35169974
C,0.23569053,-0.49946997,-0.9690322,0.27162302,0.59059405,-0.2667653,0.07424928,0.09422342,0.041223135,-1.195445,-0.4892489,1.5023787,0.028993465,0.39625376,-1.2883269,0.42623916,-0.37473154,0.29876044,-2.3823173,-0.7713874,-1.8132253,1.622175,-0.70755655,-1.1846496,-2.0316694,0.543416,-0.7790918,0.04964838,-0.4733941,-0.63091165,-1.177637,1.902714
N,-1.1813369,-0.7662882,1.9922706,-1.3496087,-1.0656563,-1.8383057,0.5502411,1.1294771,-0.37121278,-0.7478194,0.60808814,1.3263296,0.88339067,2.4481,-0.77981704,0.71533906,0.32004252,-0.69770885,0.901757,1.0268794,0.4103406,-0.074921064,0.040380433,1.5456071,0.016433833,-0.69839436,-0.8969536,2.4556222,-0.15266773,0.2608814,-2.6697876,1.199055
O,-0.8259465,-1.1586418,0.36151862,-0.06688031,-0.7748186,-0.007959733,1.023758,-0.29121044,-1.1410229,-0.3060278,-0.8949988,0.13685554,0.3940735,1.3753221,-1.0216312,1.7106627,0.1277825,-0.33023074,1.0910013,-0.44944745,1.0981122,-0.55778074,0.2607093,-1.047505,-0.14854811,-1.6366752,0.06399583,0.38950694,0.6570831,0.5915785,0.571673,-0.09641565
F,-0.6501428,0.8742158,2.0903535,0.42123377,-0.13669246,-0.32449362,-1.005168,-0.4524164,-1.0250616,-1.3698192,-0.3582815,-0.53090596,0.016138067,0.96592396,0.7983753,-0.44757143,0.021593146,-0.67559016,-1.375449,-0.6962654,0.15079977,1.0811838,0.2797052,-0.27259102,0.58313954,0.4534877,-1.0485417,0.006040373,1.30885,-0.89088625,1.7649049,-1.8839271
Na,-0.75399023,0.89165515,0.19799784,1.056243,1.253088,0.75102234,-0.4697088,-2.3868442,-0.30285344,0.31540892,1.0887381,0.12912501,0.23297007,0.34703985,0.46300694,0.063077584,0.5528965,2.3540294,0.11840782,-0.2845897,-0.117068686,-0.1046373,-0.034078006,0.17971957,0.56366134,-1.3519298,-3.066697,-0.101177745,0.6820459,-0.14321429,-0.6534088,0.62635845
Mg,-1.0312233,0.10895163,0.12776206,0.5902157,0.13698609,-0.96981865,-0.036144968,1.5501276,-0.55300325,1.3440907,1.6330999,0.37889263,0.12013269,-0.2907792,-2.4010527,1.4951642,0.6547501,0.16083688,-0.29532406,0.05730295,-0.7727859,-0.96426374,-0.29295668,-0.13262439,0.53421336,-0.47228235,1.4586459,0.7803319,0.36476582,2.0099616,-0.8264368,0.43781343
Al,0.7841089,0.22615431,0.5402538,0.048612375,-1.5579245,0.26227888,0.5729179,1.2402812,1.5597119,-1.5021394,0.42570892,0.33825675,-0.36900255,-0.3006411,-0.0024328441,-2.0026426,0.6076183,1.2693765,0.61667204,-2.5514996,-1.1786463,0.06414212,-0.58846635,-0.02412643,-2.219467,-0.3281114,-1.7510946,0.5025974,-0.8664746,0.52175856,0.93343,-0.3534737
Si,-1.1308311,-0.42210534,-0.70583546,0.5509291,-1.1544027,-0.37875682,0.3900626,0.16172194,-0.91339827,-2.1232502,-0.72584474,0.29378605,-0.5328008,0.9705247,-0.5130228,0.7625688,0.2473232,1.6573583,1.1153945,-0.3024078,-0.66833806,1.6986431,-1.9949627,0.2671887,0.1641083,0.398495,1.1330289,-1.5580016,-0.319653,-0.82902694,-1.9887087,-0.79127383
P,-0.05629905,-0.20896028,0.52450097,-0.47825533,0.31037495,0.17932725,-1.8681588,1.1879351,-0.44557866,0.18530741,-0.052794527,-0.008367749,-0.72440416,-2.1593664,1.2756746,-0.9852308,2.185812,0.5830807,0.3840473,2.1683352,-0.63305694,-1.2110475,-1.3455195,-0.3830174,-0.26401046,0.15897383,1.099722,-0.14069064,1.281743,-1.9454588,0.38301206,-0.29012188
S,-0.31373778,0.12782265,1.3870546,0.24244097,-0.8046221,-1.0503972,0.35315704,0.41123986,1.9182407,-1.1988575,2.2257104,0.62369263,-0.13354832,-1.4214208,0.9665622,0.28157163,-1.8694686,-0.03525239,-0.23751117,-0.8348436,1.0434698,-0.76722187,-0.9112,-0.35859326,-0.57578874,0.90174794,-0.9577733,1.6765476,3.3069875,-0.70227736,0.59728414,0.015028143
Cl,0.64234805,0.27779308,0.17857786,0.9477144,0.39360675,0.17396225,1.0273662,-0.20468579,1.372456,1.2141033,0.14687406,-0.6490379,-0.9992474,1.7438152,0.7872569,0.39457533,-0.89084923,-1.6029222,-0.11288914,-0.87097377,-1.6856556,-0.1712053,-0.44891986,0.06524491,-2.1854322,0.26385102,-1.1129097,-0.049839985,0.8071862,0.8498434,0.8212601,1.1182655
K,0.413384,-0.38266575,0.71370035,-1.5845058,0.16706046,-0.20731805,-0.48674452,-1.713719,-0.4754235,1.6912727,1.711421,0.27053535,0.037692796,0.13919473,-0.42228267,-0.4132438,-1.6468465,-0.8503425,2.3996193,-0.9388056,-1.0155084,-0.82005143,-1.0400025,0.13193208,-0.46735257,0.9433326,-0.15238026,-0.6868052,1.4031253,-0.46649268,1.8310355,0.600564
Ca,-0.65379965,1.6234248,-0.12427789,-1.0672141,1.0956061,0.73195857,0.19181776,0.80123085,-1.489643,0.3331756,-1.8009479,-0.5882926,1.8875402,0.25406948,-1.5099008,-0.44914505,-0.7496074,-0.7947312,-0.7036454,0.5169715,-1.7640388,0.2224846,-1.6001685,-0.18369885,0.87357223,0.81103706,-0.26347226,-0.23584005,-2.2889025,0.38103828,0.90314883,0.00038803616
Sc,1.6533918,0.8585652,0.5774316,0.18526566,0.9120058,0.50772274,1.2912621,0.35517442,-0.35619512,0.5950831,-0.97610265,-0.47156483,-0.27901432,1.463621,-0.44757405,0.57297117,0.8711241,1.3065422,-0.5021279,0.63529783,-0.75137705,-0.80219483,-0.4838935,-0.7595794,-0.79849243,0.16982605,-0.16053697,-0.32921588,1.8754174,-1.2623018,-0.5991061,1.6897477
