Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
H,0.66498953,-0.34707758,-1.1433196,0.05299711,-0.531563,-0.73700464,-0.54036665,0.3413848,0.05691236,0.12654334,-0.4260351,-1.363621,0.61275077,-1.1800205,-2.0547366,0.8410182,1.377094,0.94992995,-1.8711647,0.3806772,-0.5381694,-0.28234202,-0.6247274,1.067387,-2.0567837,0.712207,-0.31482098,-0.19377483,0.07165951,0.24370113,0.16843738,-1.705285
Li,0.41223457,-0.39645916,-1.7003926,-2.5135574,-1.3130522,-0.23744933,0.45465407,1.4238398,0.17931166,-0.8790159,0.22513817,0.26420814,-0.2402285,0.76234156,0.18793936,-0.35074714,-0.61986196,-0.6229714,-0.3159921,-0.9898139,-2.2456188,-0.14982608,0.081461355,0.8299112,0.64545584,-0.38890827,-0.057389107,1.1404783,0.15099338,1.184409,0.18492118,0.033130046
B,-0.65048474,0.2358274,-0.5495549,-0.17510228,-1.0651605,0.10933645,0.91613454,-1.569682,-0.61640036,-0.75132275,0.033658475,0.31715196,-0.76270866,-1.4759712,-0.01857273,0.4896115,-1.0122672,0.6382512,0.2789384,-2.4330523,0.7457046,-0.3877585,-0.10835214,-0.3949123,-2.2611933,-1.8123639,-0.39847282,0.806033,0.70862156,-1.8914218,-0.641065,-1.0434284
C,-0.1557949,-1.1248362,-0.6121752,0.84050995,-0.8996171,0.07312635,0.83215785,-0.21010478,1.1329738,-0.62724125,0.1853268,-0.26864505,-0.061962966,-0.64173496,-0.47445318,-1.4282455,0.8804503,2.770185,0.0044310614,0.11511045,-0.52347505,1.6093093,0.6804189,-0.74652934,-0.6348736,0.29080695,-0.53828406,-0.97202826,0.35800228,1.0007842,-0.89235616,0.5027213
N,0.0017228996,1.2065679,-0.02069946,-0.16031282,-0.13746281,-0.18166804,-0.36341408,0.05845754,1.2128112,-0.6071442,0.15225987,0.3194762,-0.8669419,0.10892576,0.46133563,0.27178872,0.8538332,0.13883576,-1.4894242,0.7731154,-0.6281529,-0.3325675,-0.10881343,0.08503174,0.5505951,-0.5286183,0.8872849,0.6884637,1.0115942,0.5846254,0.8989864,0.7648563
O,2.0788364,-0.9389918,1.2812028,0.66337,0.45181116,-1.5499736,1.6307212,-0.07523045,-1.150829,0.5024548,-0.39013427,-0.1810891,-2.5572436,-0.8646512,1.3757131,-0.9761091,-0.5126016,2.0286245,-0.024401681,-0.25370914,-0.43960774,1.1892558,-0.6376076,-0.60657614,-1.5154368,-0.7266157,-0.4781965,-0.6512849,-0.84815884,-0.24328338,-1.2489504,0.71517634
F,-1.6322327,0.7280424,-0.04813747,-1.9616165,-0.36130586,0.30528042,1.2407246,2.0082817,-0.7613361,0.93493843,-3.269371,0.3814098,0.31948632,-0.1850085,0.5437312,-0.28694382,-0.7432025,2.4110715,-0.5109709,0.27019468,0.6279237,-0.9970102,-0.7696432,-0.253924,1.7140949,-0.09324862,2.0836508,-0.8410734,-0.9513965,0.4818424,-0.21206217,0.5203816
Na,1.3747085,-0.38223353,2.5792124,-0.71782255,0.6144348,-0.5595605,1.3344752,-0.12271409,0.9774613,-1.7196724,-0.5074764,1.3586128,-0.3722049,0.6839463,0.7172668,-1.2063711,-0.7779786,-1.2184296,-0.68479943,-0.94393826,1.2205504,0.7429037,0.43020546,1.4334637,0.88279784,0.5524503,-1.797376,0.21655382,-1.4910628,0.83456016,-0.0048911856,0.4793558
Mg,-0.10562026,0.8170862,-1.6911731,0.5149838,1.55569,-2.2584398,0.05740416,0.96092016,-0.32293364,-0.41164017,-0.23826179,-0.20847598,2.4137156,1.192945,-0.5570455,-0.36536506,0.52210927,-0.46665594,-0.28692222,-0.47763762,0.43808487,-0.28553605,-0.64453584,-1.3470224,0.3520623,-0.7503029,-0.043604944,-0.2684433,-0.94321173,0.6115507,0.5136928,-0.4929522
Al,-1.0184999,-0.06658274,-1.4654677,1.6427623,-0.9212322,1.5039879,-0.66751546,1.0244253,-0.17720453,0.6554462,0.23850618,-2.2961357,1.308606,1.2402279,-1.1499766,0.05208703,1.502286,0.18280356,-0.7276252,-0.6347408,0.554773,0.92662543,0.3716499,0.8408286,-0.45770928,-0.9953707,-0.9372655,-0.47161895,-0.071180835,-0.3216683,1.2711259,1.0950541
Si,0.14912286,2.0109212,-1.1721796,1.1178477,-1.8521773,0.1780665,-0.29148406,-0.010260791,0.11241145,-1.0892076,-0.59210867,-0.44419438,0.891558,2.340872,0.3028461,-0.4728578,-0.21033096,-0.51967245,-0.9396395,-1.2618254,0.31928322,1.1257809,0.11953384,0.74337137,-0.9958146,0.6313886,0.40466172,0.40006876,-0.7926249,1.4774781,-0.04700749,-0.5516096
P,-0.42836022,-0.15081778,-0.5334175,0.71385896,-0.5826403,2.0058873,0.48897025,-0.10947627,0.5157081,-0.4530555,0.29862335,0.0061867046,-0.62048495,-1.8053181,1.0651525,0.77912647,-0.15869819,0.1274178,1.5011567,-0.40922096,0.19123387,0.2987967,0.67813283,1.5771017,-1.5295314,0.9361534,0.75394976,-0.4419091,-0.68435067,-1.3313117,-1.4418592,-0.1324536
S,0.6040293,-0.4494429,-1.1159846,-1.5796324,0.5784459,1.3536153,-0.42478457,0.5369476,0.39640406,-1.444526,0.04280614,1.2674345,1.0204005,0.72691745,0.36852863,0.9262165,-0.5227693,-2.4351966,-0.61272913,-0.3583305,-0.07055015,0.8539675,-0.022189492,-0.3074764,-0.77411103,-0.5943033,-0.7602027,-0.59041,0.5461484,0.79532945,-0.9613747,-0.70463645
Cl,-0.73772705,0.2688788,-0.15693521,-2.430671,1.2793142,-0.45790198,-0.87626874,-0.68450016,-1.2418646,2.3118103,-0.013229524,1.3948425,-0.93003345,0.093366355,-0.068660654,1.7501545,0.5466954,1.1810311,-1.0889343,-1.1661102,-1.5239884,-2.052815,0.50334466,-0.3097664,-0.8248853,0.5075929,-3.9590526,1.5375037,0.1676562,-0.74141973,-1.014942,-0.16621193
K,-0.5893453,0.4992476,-0.7902795,-1.0903753,0.16723943,1.9550928,0.06239559,-0.6947849,0.23677704,-0.7219975,1.0582552,0.6501597,0.90746135,0.098295145,-1.1735562,-2.0804813,-0.381995,-2.0779252,-1.4327195,-2.7305722,0.33866972,1.3268701,-0.21060687,0.5452417,1.055535,1.9531229,-0.86485964,1.0766833,-1.1762955,0.35001695,-1.1117417,0.13673131
Ca,-2.2337668,0.103677124,2.107293,-1.0937325,-0.56572497,-0.029105466,-0.6544267,1.2869773,1.3761287,0.1628524,0.36947176,0.9946084,-1.7402143,-1.8204786,-0.72767097,-1.4115337,-0.15006086,0.96245974,-0.47761905,-0.16704024,-0.1345027,-0.835761,0.31383613,1.1902949,-3.9177978,-0.6568535,0.5653268,0.71279716,-2.7963839,0.29085684,0.67980283,0.32487187
Sc,1.828725,0.42929062,-0.3240394,0.9715408,0.5053756,-0.8539033,-0.92070794,1.9668531,-0.716501,1.5372375,1.0328734,0.9299461,-0.15075357,-1.4844793,-0.30244792,-1.4901363,1.7582433,1.31054,-1.0201575,0.16866052,-0.39680272,0.9092664,-0.19550219,1.2280153,0.86669844,-0.8911489,0.63857347,-0.9405923,-0.50659937,2.5665739,-0.07181035,-0.72478527
Ti,-0.40091273,1.2979254,1.8167356,1.2204835,-0.038771424,0.30254638,0.4544777,-0.22735476,0.5295874,0.34893864,0.09248024,-1.752926,-0.76665723,-0.21910796,-0.021522606,0.35745394,0.57539606,0.65992767,0.40621242,0.3053664,0.8726676,0.8712285,-0.2827624,-1.0187733,0.027059328,-0.38896993,-0.42195922,-1.6117793,-0.88001704,0.5372714,-1.4539716,0.4634396
V,0.07106168,-1.2386132,0.08398553,0.52708113,-1.0539145,0.5842077,-1.3538643,-0.30079257,-0.96509403,-1.6627064,-0.69605726,0.0893772,-0.5162334,0.3278111,-0.27985787,-1.2908589,-0.3704617,-0.4770266,-0.4183596,0.66453415,1.5733255,-0.30157116,0.06404302,1.2842029,-0.7377887,-0.28292772,-0.4351376,0.39627364,-1.7206743,-1.0419964,-1.156137,0.9692905
Cr,1.0455813,0.20558697,0.91870105,-0.034327906,-1.112664,-1.3628774,0.6861115,-1.9966112,0.4280955,-1.1779916,-2.0637488,-1.0668641,-1.0268085,2.2688894,-0.6684712,-1.085094,0.46757773,-0.48652664,-0.16524488,-0.9447378,-0.9795136,1.4120522,-0.2509961,-2.2645533,0.41336763,1.0115775,-0.93200994,-0.37422124,0.24023521,-2.8363476,-0.53521276,-1.0884827
Mn,-2.3510737,-0.660528,1.2473634,0.8637011,-1.640868,-0.7323904,1.8228705,-3.1621163,-0.29867417,0.48284063,-0.6014934,0.4266265,0.609009,-1.7108135,-1.4251255,1.0025926,-1.8179839,-0.44135204,0.23922437,1.8229393,-0.25062796,0.1001049,1.084218,-1.2393833,-0.62952054,0.7340945,0.48237616,-0.746838,0.15716326,-0.7082057,0.47050083,-1.4208488
Fe,-0.6565663,-2.4787183,-1.2346703,-0.27198958,-1.5084938,-1.0737813,0.2927204,-0.53815424,-1.1073658,-2.0186753,0.8159252,0.12486287,0.3722795,-1.6375731,-0.70231676,1.0007217,0.6687291,-0.104707226,-1.8356035,0.17099126,0.9574059,-0.73305815,2.073871,0.13088255,-0.4947891,-0.30973926,1.9951699,-1.5245727,-0.19062683,-0.25335097,0.6264666,1.3323456
Co,-0.4481247,0.18200225,-0.24568063,0.39243698,0.6116225,0.12121478,-0.976034,-1.6286741,-0.6372375,-1.237318,-0.9312892,1.8449095,-0.84779304,0.49181953,0.23195812,-0.97303754,1.6060098,-0.03926781,0.27389407,0.54508704,-0.014124915,-0.94120014,1.2833755,-1.912294,0.9690426,-1.01758,1.6892866,0.7118186,-0.8160576,-0.42169133,2.524705,0.35516277
Ni,0.47861022,-1.3971707,0.24068052,1.002776,-0.9213927,-1.2965673,-1.580153,0.5307823,1.8865491,0.65157074,0.25189558,0.90066755,-0.8094249,-1.182907,0.3138088,0.53663087,1.912555,0.78850925,0.481644,0.6285805,1.4689627,-0.56632227,0.45143583,0.1620303,-1.2162828,-0.88866204,-0.83822453,-0.34715796,-0.20135118,0.1164211,-1.7122809,0.28426784
Cu,0.3900119,-1.0915467,-0.18851942,1.7399669,1.1063325,0.67584,-0.0034564147,1.7554032,0.748086,-0.76525146,-0.30935127,-1.3049661,-0.09902442,1.4572352,0.83906746,0.679692,0.6906008,-0.1962469,1.3170899,0.31150952,0.42576355,0.17343503,0.53872687,-0.61207485,0.66282743,-0.3628884,-0.84380263,-0.3758357,-0.29443318,0.0028527528,-1.2140774,0.44474733
Zn,1.3017842,-1.7998708,-0.42293102,-0.18414257,-1.0220829,-0.21193793,1.631163,-0.39688644,1.2853793,-1.565961,0.59181577,-0.75347894,-1.0701042,1.5850601,-1.6225386,-0.82214075,-1.1897889,0.3666681,-0.54179597,-0.34235573,-1.938628,-0.056226626,0.2672899,-0.0028404803,-1.3075306,1.0834966,0.67608565,0.5161891,-0.74154913,0.5071648,1.1066564,-0.26924095
