Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
H,0.9827578,-0.40729022,-1.4345607,-0.6883144,-0.37754273,-1.9458159,-1.1360594,-1.5640309,-0.3420342,0.89337564,2.9653535,0.84580255,2.4722002,-0.046265796,-1.1891581,1.1745299
Li,-1.2378412,-1.1808861,0.8586002,-1.0871896,-0.1306885,-0.13238296,-1.5674007,-1.5135983,-0.17112751,2.2573266,0.4018065,1.1507765,-0.30014223,-0.010413155,0.28529203,-0.3152751
Be,1.1305697,0.91764176,0.580832,0.04070145,0.5324673,-0.5186536,-0.3158586,-0.08498782,0.940054,-0.91688,0.013753176,1.298137,0.16327928,-0.95882356,0.69552046,-1.3236455
B,-0.08245856,0.959436,0.9723473,-0.84697914,0.0386703,-0.9984439,-0.8762434,1.401933,0.33852404,-1.3234098,-0.11667642,-0.6622201,0.039188534,-1.8836476,2.046428,0.0011257331
C,-0.39565048,2.8330522,-1.6980972,-0.06455797,0.30756244,0.3621829,-1.1495498,0.074745566,1.6019495,-2.1513996,0.07383756,-1.9848068,0.25694266,-2.7890017,-1.5050666,-0.6715186
N,1.650467,0.8804082,0.48332748,0.20950088,-0.43062735,-1.9822259,0.58212054,-0.28068405,1.5404887,-1.090905,0.82124674,-1.0109812,-0.46894476,-1.3085772,0.5421675,0.828211
O,0.27038953,-2.5285087,0.40728256,0.13507146,0.8830642,0.5031367,-0.7853844,-1.7235681,0.6647114,1.6995496,1.3766096,-0.2809756,-0.569729,-0.93272257,0.9604264,-0.20356573
F,-1.235994,-0.75702333,0.2795029,0.71913654,2.8390725,0.5091133,-0.22702244,-0.8726092,-0.9514886,-0.14690146,-0.8211055,0.32294646,-0.19006816,-0.28606737,0.84227645,-0.5563847
Na,-0.47707766,1.4901342,1.0729452,-1.3737788,0.17913447,-2.2443233,-0.5443264,-1.3680938,-0.2421941,0.3587722,-0.80657285,1.8908025,-0.059282463,2.7613838,0.21914542,-1.7782701
Mg,1.5931323,-0.6951962,-0.13929908,-0.24160044,-1.0592211,-0.35582224,0.16754429,0.32746646,-0.39042076,-1.011603,0.42507705,1.4699974,-0.954635,-1.5593725,0.66962564,-0.33442706
Al,1.6404657,0.5867416,-0.48190504,0.62424856,-0.178671,0.015004076,1.0163728,-0.6693908,0.9687525,-2.4603705,-0.7781863,-0.17502262,-0.00930108,0.09286554,1.171773,-0.7675271
Si,-0.044994924,0.4698302,-0.018321466,1.9210608,0.6565959,0.92072093,-0.2584737,0.10425756,0.2865193,-0.45872614,0.1988541,-0.052343372,2.4348364,0.005736258,0.50663495,1.0127087
P,0.36103052,0.69957864,-1.063358,0.6123687,1.0366578,-0.90002936,0.8005919,0.94734156,1.0919667,-1.6670766,-0.74088275,-0.15770072,1.08233,0.02888817,-0.17060629,1.3328592
S,0.2152688,0.6925797,-2.504493,-0.13108939,0.40541002,-0.19312045,-1.1780019,0.66113037,-0.7063369,0.42417854,-0.42000237,-1.3995982,0.82121694,1.1045047,-1.4498788,-0.094300345
Cl,-1.629762,0.3719874,-2.0852332,0.73363566,-0.3440194,-0.5935083,0.53245145,-1.1365737,0.6376672,1.5450888,-0.76272076,0.09777799,1.4339374,-2.2511423,1.4144025,-0.81283563
K,-0.3847558,0.586489,0.73244774,1.488271,-0.7381644,-0.7705256,-0.4635311,-1.6887655,-0.016508007,0.26649326,-0.08065233,0.17516334,-1.6873821,0.45096284,1.5216285,0.8437
Ca,0.025888603,0.27577546,-0.1444453,-0.33198068,2.2604165,0.74631536,1.0156184,1.4089708,-0.32448602,-0.31986776,-0.9296071,0.64953095,0.08772402,-0.22448575,0.86871815,-0.055639274
Sc,2.3029273,-0.32467842,0.49178812,-1.0084711,1.4713728,-0.12478704,-1.8573269,-1.008088,0.7749475,-0.025913568,-1.635143,1.3201466,-0.05484519,0.60258657,0.77504957,-0.56825083
Ti,0.5033265,0.88119227,1.997856,-1.3195418,0.45939213,-1.2023157,0.78809905,-0.61302763,1.3869526,-0.4173511,-0.9769198,-0.70956856,-0.12258483,-0.42018017,0.33281127,0.6202742
V,0.17377564,-0.35557225,0.17749274,0.8871814,0.6417426,1.4598393,-0.64356226,1.2252861,-0.38397667,-0.2454028,-1.9893824,0.45943025,1.7207953,1.1763651,0.3142597,-0.23658393
Cr,1.2908921,0.21682616,0.78974974,-1.0063446,-1.7023879,-0.20671017,2.0183911,0.6646485,-0.033455856,-0.6924495,1.655368,-0.55007684,0.18652005,-1.7797755,-1.4914987,-1.059405
Mn,-0.12239063,-1.9050857,-1.7255578,-1.4830737,-0.6534035,-0.5748479,0.11903823,-1.4553198,0.15742584,0.22440332,-1.1034013,0.7452354,3.4378283,0.32454377,-0.24079594,0.47965088
Fe,0.007535168,0.8706267,-0.45102802,-1.6877505,-1.2193843,-0.23211296,-0.64795285,-0.11357124,1.2674663,0.5778684,0.56071407,-0.37205067,-0.7151808,-0.5695503,-0.5738767,0.84630215
Co,-0.6466206,0.41104808,-0.7805388,-0.32762057,-1.3610208,-1.3718503,2.1813805,1.0444221,1.436728,-0.010571518,-0.45644507,-0.43239957,0.028030163,-1.2053379,0.9326517,0.09490061
Ni,0.4257639,1.2375933,-0.51930064,-1.0847155,-2.1933274,0.83229685,-1.0731934,-0.5444475,0.013616466,0.6444298,-0.69903404,-0.20013815,-0.26336613,-0.150582,-0.64385784,0.5646451
Cu,0.73154885,0.611636,-0.37113157,1.0394694,1.2301903,1.6710553,0.6233704,1.0633099,-1.4632431,-1.8985893,-0.7201607,-0.057261612,-0.21739447,-0.31446707,-0.48424408,0.5653719
Zn,1.0145078,-0.2799215,-0.5831631,-0.33977547,1.2381684,-0.6238692,1.5855637,-0.18374754,0.6393414,-1.0075178,0.26506743,0.0047110072,-0.99643975,-0.6323619,0.8385317,-0.5925327
Ga,1.1022111,1.0255439,1.3964506,-0.60876906,-2.6013305,-0.005674065,-1.0406371,0.08198661,-1.0585644,-0.4054929,-0.037764065,0.85041165,0.3307643,0.28055084,-0.5010616,1.3925904
Ge,1.001935,-0.5353901,-0.42952567,-0.6342826,1.4173328,-1.7881123,-0.61093193,-0.4502264,-0.46895796,-1.2461249,-2.2725327,-1.4745542,2.3666291,0.17184782,0.46067747,-1.363345
As,0.8527351,1.0110928,0.43090615,0.044437766,-0.12623127,-1.4150434,0.8128643,-0.40301174,0.645803,-1.3553473,0.85192007,-1.0204552,-0.45946124,2.193842,-1.2204769,0.75298446
Se,-1.8171949,-1.3827794,-1.8937204,-0.009680689,0.023857987,-2.4004831,1.2699718,-1.475114,0.029545788,-0.9162407,1.0150032,0.6241697,0.2194542,1.811815,1.3769616,-1.0805813
Br,-1.7068312,0.6307267,-1.4258721,-0.2802822,-0.73116624,-0.6072461,-0.25512233,0.016750218,-0.13366176,-0.5815195,-1.1164895,0.7544578,-0.819951,0.15155299,-1.7749736,0.61969143
Rb,0.8416256,0.63098246,-0.9166823,0.023624467,0.4778034,0.18194097,1.3825833,-0.7377789,0.4760033,0.08854201,-0.1388987,1.270597,-1.7690568,0.1024821,-0.2575358,-1.490584
Sr,0.020499898,0.013915653,0.09831611,-1.0817424,0.97071576,-0.29049733,1.7448419,-0.4255173,0.7825253,0.9736709,-0.4960836,-0.38712293,0.72816646,-0.8510072,-0.5934239,-0.2543471
Y,0.43620858,0.14425051,0.5901078,-1.288975,0.66863054,-0.2575053,0.39256987,-1.5814747,0.52035755,-0.4918221,-1.8911281,-1.8450416,0.99733603,0.18524908,-1.0952921,0.22759566
Zr,1.1041802,0.1105154,0.9554773,-0.5925639,1.0668608,-0.23780017,-0.87395614,-0.02439534,-0.14835125,0.6315498,-0.37644273,-0.10868125,-0.018927703,0.23216522,3.2256193,0.5152943
Nb,-0.0077923397,-0.120088786,-0.16541581,-2.307611,0.8341586,0.59682405,-0.20588838,0.434665,-0.04199474,-0.9478321,-2.4813,-1.4092577,0.9812123,-0.015092771,0.7350369,0.7466161
Mo,1.281255,1.3086432,1.0794312,-0.53906137,-0.87882364,1.6120539,0.30395445,-1.6642413,0.1883744,-1.4591517,1.1006551,-0.34120902,0.9070247,0.48245448,0.36907646,-3.0152323
Tc,0.7013397,0.28473318,2.1455545,-1.103185,-1.7828237,0.49470833,-1.9239628,-0.064576246,-0.106848605,0.56437314,0.5626077,-0.9944403,0.9177299,0.65876323,0.19554585,0.1457616
Ru,0.81864876,-0.43133312,-1.471134,-0.8189847,0.0905702,0.61161005,0.029840657,-0.17559823,0.19516046,0.49829334,-0.15460226,-2.935199,1.5252037,-0.74822533,1.5564002,0.94858265
Rh,-0.7769562,0.24457872,-1.5502115,-0.42678118,-0.20507884,1.8026272,0.18641204,-0.25031972,1.024462,-0.3748518,-0.5734047,-1.5929674,0.43213442,0.040503643,-0.53976256,1.3791988
Pd,-0.28005537,-0.2245495,0.8195811,0.51190317,0.3858655,0.036589243,0.9035992,1.8137344,-1.7998753,1.0294589,0.70779395,-2.5305314,-0.32882562,-0.85545725,-0.010768894,0.76268506
Ag,-0.9207402,0.47458646,0.4973467,2.7004712,1.0712602,0.39884442,0.9163026,0.042569432,0.7191608,-0.255858,-0.4828737,2.0483165,-0.29819936,-1.8313907,0.6146079,0.3020098
Cd,-1.1692767,0.2966059,-0.49055767,-0.3977655,1.9902267,-0.51536506,-2.1381392,-0.1116316,0.07277578,1.248215,-2.4515095,-0.44338432,2.1665905,-1.6191608,0.6900209,0.24142879
In,0.63262886,-0.98302716,0.54562,1.9869869,0.1003636,1.2120608,-1.6610395,-0.60907793,-0.4148153,0.008582843,-0.8493374,-1.2996293,-0.96459913,0.5938997,-0.11816919,0.26158315
Sn,1.4420302,0.26859882,-0.011828008,1.83252,0.83529717,-0.65042347,-0.057900686,1.2860606,0.14454226,-0.8012438,0.12398489,0.697308,0.59916073,-1.1288666,-0.29200858,-3.277562
Sb,-1.7639282,-1.3322558,-1.1313667,0.22081943,0.9707918,-0.78336376,0.44154313,0.47921136,0.6042574,0.0579757,0.28550947,-0.7235111,0.6463616,0.7056534,0.25284377,-1.8089365
Te,-0.18654467,-0.8084452,-1.0285604,-0.58477724,2.5955586,-1.3890707,-0.41653827,1.4034613,-1.1225486,1.0145744,2.4352407,1.1705463,1.5702391,-0.8534567,1.5026104,0.31939682
I,-1.3642415,-0.74349207,-0.69107634,-0.8177225,-0.43156222,-0.85942,0.13152027,0.110154785,-2.0881743,-0.19103077,0.9335431,-1.0487574,-0.40380058,-0.58254343,-1.3468103,0.20265251
Cs,-1.0610057,-0.8322703,0.18210155,2.0311356,-1.1371803,-1.022604,0.054821767,1.1816534,0.32449698,0.70319325,2.2772372,0.67411476,-2.0349534,-0.3797976,-2.5924664,-0.7295754
Ba,-0.21108146,-1.9452469,0.6794902,1.6908041,-0.2942696,-0.5821081,-0.39388868,0.81035256,0.8030095,0.23975231,-0.9148885,1.5260893,0.104439415,-0.4716665,-0.7475781,-1.1446487
La,0.50754243,-2.324269,0.70611846,0.8646484,-0.842397,-2.03641,0.7615343,-0.9394818,0.9859159,-0.5531218,0.10858969,0.48869523,0.4225051,1.0042822,-0.83007956,-0.55147994
Ce,-1.9003545,-1.0111715,1.9306488,-0.42933318,-1.5753253,-1.3185319,-0.585354,-0.8712676,0.00040845765,-0.9582308,-0.02719665,-0.75449604,0.086770415,1.2537001,-0.09939531,-1.532474
Pr,-0.1521875,-0.9903904,-0.21610722,0.13617963,-1.5006275,-0.32672268,0.6611111,-0.90331095,1.3648465,0.035299726,1.2563895,-0.31227612,-0.69525236,0.3865268,-0.7628529,-0.9642689
Nd,-0.4772912,-1.6290592,0.26592588,-0.19177914,-0.28160825,-0.5271632,-1.0428959,1.0090542,0.4039765,0.069849856,0.8803112,0.10310661,-1.5421437,0.09105745,0.45296052,-1.4542334
Pm,-1.3592973,0.20410715,1.2266865,1.4573387,-0.9826339,0.39867494,0.31481025,0.27456453,0.32224023,-0.33461118,1.6804662,-0.08023764,-0.32849506,0.5135723,0.18810329,-0.6724871
Sm,0.3160684,-0.44891933,0.05297113,-1.2471502,-0.7724896,-0.4632962,0.16270976,0.4548235,-0.254423,-1.1703104,-0.55652136,1.2538793,-0.8265694,0.7422543,1.162999,-0.6685045
Eu,1.3936149,0.14397874,0.8521598,1.5737274,-0.0046249772,0.32610637,1.877915,-0.3936522,0.9099802,0.5978924,0.1486996,0.38979432,0.42598024,-0.19337833,-0.656703,-0.5631776
Gd,-1.6116179,-0.6448061,0.7135043,1.2072027,-0.5845028,-0.4861664,0.15073414,-0.85008633,0.7535812,0.79599077,0.3691608,-0.54884344,0.112025164,0.99858814,1.3868523,1.5691634
Tb,-1.1541562,0.57918,0.6954827,0.57177657,-0.18426919,0.9604421,-0.88297516,0.45396015,1.0211407,0.5418071,-0.6855236,-0.6832969,-2.0208468,0.8432816,0.2921859,0.023258138
Dy,-1.0725969,0.31794164,0.8023515,0.7684738,-1.0868932,1.391824,-0.24466531,-0.2915965,0.9683777,0.7764117,-1.3844703,0.33264634,0.4623185,0.2580338,-0.85885954,0.303923
Ho,0.33108458,-2.1724553,-0.17492399,-1.5635695,-1.6381633,-1.0264809,-1.0794463,0.38002524,1.1666268,-0.28295708,0.89378697,-0.4886493,-1.3443357,1.1894807,-2.3595927,-0.51818293
Er,0.36871058,-0.5592333,-0.1757606,2.0972373,-0.5713859,0.32495758,2.0943267,1.6839775,1.2364333,0.29265687,-0.3140993,-1.3058696,-1.3072835,-0.8568235,0.8555167,0.41255972
Tm,-1.0486547,-1.9631902,1.9476442,-1.1732533,0.9740955,-0.3991985,-1.7045071,-0.8809941,0.7075318,0.27181685,0.97864807,0.17910917,0.93511575,0.7640827,-0.1350038,0.54985917
