Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
Li,2.7554994,0.13649948,-0.6319852,-0.9309971,-1.7120254,0.67600214,-0.037777357,-0.68107724,0.5945293,-2.7363887,0.02789593,0.7296833,0.090400025,0.9682426,0.22237349,-0.6261947
Be,0.22858572,0.7578653,-0.32290423,-1.9623398,-1.5878751,-0.56782717,0.36669502,0.55193675,-0.43699604,0.0453277,0.94368607,1.7381368,0.030802997,-0.02716099,0.012859285,1.7506026
B,2.0733664,-0.59496033,0.4828748,-1.0175521,-1.3589932,-0.98546594,-1.0074357,0.9418096,-1.6074492,0.53643197,-0.92284364,0.9189089,-1.3943055,-0.06250996,0.47996157,0.25605246
N,0.79575557,0.90500367,-0.8185299,-0.17623857,-0.3547134,-1.7999165,-1.1262165,-1.3382312,-0.094632424,0.5946808,1.9774586,1.1908827,-0.09108673,0.08861901,0.85074544,-1.1425912
O,-0.10966235,0.29226673,-1.022403,-1.4131032,-2.3518057,1.8681325,0.61849153,-0.52566427,-0.13481633,-0.1190637,0.5425721,0.5025899,0.84500533,1.051218,-0.028557172,-0.87939507
F,-0.0132600535,-1.9090807,1.0789887,0.12379232,-2.7964718,1.8271866,0.24946651,0.7311464,0.99308896,0.09737119,0.6734509,-0.42868155,-0.38711485,-3.3792217,-1.5536953,0.5409608
Na,-2.024911,-0.15935029,0.5333222,-0.32438314,-1.3924549,0.5519913,-0.281407,0.3180313,-0.21282639,-0.13569109,1.7095118,-1.5239863,-1.3625959,1.8436596,0.62289244,-0.37780395
Mg,0.3962059,2.587257,-0.5390316,-0.7085901,-0.33614054,0.4314201,0.074051216,0.8092675,1.3901778,-0.5365208,1.0706825,-0.5354304,1.6229789,0.7735324,-1.5358795,0.17926568
Al,1.6662356,-0.4077079,1.0055429,-0.75192213,0.21160272,0.37378561,-0.31412145,0.43747804,-0.6564329,0.07497698,1.3835902,-0.26684752,-0.7439647,0.7948474,-1.2419257,1.0665411
Si,-0.12532137,-1.4615942,-2.3326128,1.134571,-0.25312448,-0.31265303,-0.49239781,0.6531503,-1.3134818,2.2464643,-0.5409604,0.29472283,-0.11720997,-0.7225931,-0.089383796,-0.98400575
S,-0.15589969,0.04830402,-1.5757291,2.4292042,-0.3307528,-0.12636545,-0.09558459,-0.72255003,0.94540673,-1.9082031,-1.263884,-0.7092394,0.53374726,2.0532527,-0.89673126,0.54387623
K,-0.3973218,-1.1349994,-0.71150243,-0.38481662,1.5123154,-0.5900112,0.9307423,-0.8265563,-3.0699549,-2.2180982,1.0319306,-0.16113596,-0.45677078,0.44116145,1.0238574,-0.92582494
Ca,0.22878169,-0.028333127,-0.0022279536,-2.037738,0.6741054,1.4531521,0.49622652,0.40718627,-1.0207313,-0.5642676,-0.66872096,-0.9538121,0.5106021,0.382004,-0.54242676,-0.24839695
Sc,-0.38304138,1.74332,-0.787126,-0.29601622,0.33376157,-0.1030582,1.5495508,2.361918,0.035408016,-0.388264,0.12726377,0.4877717,0.7544868,-0.71348625,0.2692292,0.7943482
Ti,0.1765675,1.050743,0.12029873,0.4040459,0.9059228,-1.9260256,2.0249305,-0.0673969,0.14975868,-0.7792533,-0.02469987,-0.8719279,-1.0030575,-0.2885974,-1.0167395,1.928974
V,0.7703951,-0.3182124,0.026526539,1.2212542,-0.06402569,0.41817293,1.5723644,-1.0487717,1.5904406,-0.919402,0.47968602,1.1596833,1.0409305,-1.8498123,-1.1188599,0.31202558
Cr,-0.012946015,-0.58678544,1.0564401,-0.3636334,1.2206256,0.2776619,-0.77210736,0.06613127,0.7808595,2.0011256,1.5369984,0.43177277,-0.7537626,-1.8137606,0.58167267,-0.5195584
Mn,1.9411559,-0.9093679,1.3148448,0.06632756,1.4856073,1.124636,-1.2815062,0.6153011,-0.09137313,-0.40385857,1.6154413,1.5637673,0.5800026,-0.9427978,-1.5746785,-0.42361572
Fe,-0.41653287,0.54275,1.5669398,0.7214069,0.09238341,1.0388409,0.57702607,-0.5730412,-0.104823425,0.9088162,1.4155437,-0.1348013,-0.44085237,0.4744117,-1.2676333,0.35286134
Co,-0.2937719,0.89400244,1.1523426,-1.3117489,0.0598863,-0.6325638,0.89911133,-0.065761656,-0.5065817,0.34021243,1.072874,1.0137541,0.16118939,-0.48268542,-0.5531439,-0.41383272
