Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,1.208424,0.30105197,-0.36778936,-1.4598402,0.835163,-3.462962,-0.3689239,0.19080031
Li,-0.2952921,0.1288082,-0.5473322,-0.23668398,-1.1679082,-1.3977696,0.19535485,0.14279267
Be,-0.09673661,-0.040861554,-0.85930854,0.27633584,-1.322645,0.24983479,0.061485697,-0.49193454
B,0.057778142,0.2910104,-0.13590312,-0.67541677,-0.09150016,1.7812625,-2.2543397,0.037737425
C,1.7139676,0.8980605,1.7155452,-1.6132666,1.3858798,0.515953,0.16700894,-0.24972752
N,1.5386487,0.27005637,-0.69022083,-0.74100524,0.46793234,-0.47885627,0.49553016,0.02755729
O,0.63572925,-1.4909194,-1.2982982,-1.3642353,0.05819015,0.53201354,-1.358159,0.5572731
F,-2.1409602,-2.5103743,-1.4561183,0.31236157,-0.9728746,-0.6754758,-0.9329315,-0.6190406
Na,-1.3226767,-0.055977963,-0.6380313,-1.0665637,-2.943626,0.6123439,-0.45675278,-0.45085874
Mg,-0.30544913,-0.11040987,1.3562381,-1.5815223,0.9967547,0.091215216,-0.6001802,-1.0046618
Al,0.56704015,0.1745883,0.1719727,-1.3244605,0.28322217,-0.751287,-0.29285872,-2.6443613
Si,-1.071121,-1.2944902,0.023041444,0.18514562,-1.064194,-1.5926385,1.031272,-0.5958363
P,0.28967005,1.5139598,-0.75881445,1.3045983,1.1667356,-0.5456408,-0.58338696,-0.6642619
S,-0.808999,-0.9102469,-0.17708892,-0.7314261,1.3437971,-2.197616,0.8194348,-0.8136911
Cl,0.40841955,0.517139,-2.9554272,-1.28319,0.07043942,-0.4958814,-0.24909928,1.1882269
K,-1.26266,1.965172,-0.6840691,-0.86417395,0.4715068,-0.02116948,0.20754926,-0.6302864
Ca,1.2004408,1.1109676,0.7888647,-0.3067262,-1.0729454,-0.25344425,-0.5661652,0.5506339
Sc,-0.996218,-0.66827065,0.9323091,1.0068072,-0.35590518,1.019042,1.3298575,1.5345888
Ti,-0.35201055,-0.8871106,0.73238164,-0.27226555,-0.17640786,1.9120853,0.9147481,2.0972152
V,0.78873664,-1.4321721,-0.17745958,-0.16859874,-1.1070665,0.9113869,-0.47851485,1.1704941
Cr,1.5050386,-0.7234007,1.177124,1.1813712,1.9934834,-0.93729687,0.45836762,-0.3682131
Mn,0.7977086,-1.1306975,0.69497424,-0.3350389,0.03866625,-0.90651053,-0.25093594,1.4061425
Fe,3.858065,-0.22428997,-0.22831085,1.0231298,1.1689149,-0.87876385,-1.2397265,-1.5073425
