Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,1.7601215,0.5140493,-0.5341787,0.58367044,-0.16387166,-0.07903722,1.1465284,-0.7744483
Li,-0.5991875,1.3438781,1.1263244,-0.6259995,-0.1740778,0.34374982,-0.20693341,0.08771087
B,0.4144979,1.4292309,1.1922396,0.54995936,-3.1044703,-0.54137534,-0.43431336,0.640404
C,0.9091303,-0.5060165,0.21955062,0.7432875,-1.1217797,1.2970343,-1.5778366,-0.2777871
N,-0.59402245,-0.28589994,-1.5653683,0.37516138,-0.10197589,-0.49327734,-1.0877882,-0.18777883
O,0.19783789,0.36049467,1.0527457,2.31606,0.08950127,-1.2289419,1.5952948,-1.2131022
F,0.39136595,0.76744753,0.5886431,0.66175157,-0.2107323,0.7956268,0.9959241,0.61878854
Na,0.6921159,0.07204152,-2.1637905,-1.9780611,0.49230722,-0.55802864,-0.57364005,0.9282907
Mg,-1.1722676,0.44977608,1.3148533,1.9538406,0.98557425,0.99913025,-0.9245382,-1.646568
Al,-1.070084,1.6941302,0.25022635,1.6960411,0.863909,0.10039166,-0.5163457,-1.6033919
Si,1.1382612,-1.1709847,-0.10708348,-1.2786623,0.9318746,-1.2245736,0.5029007,-0.47146103
P,-1.3492333,0.78013545,-0.10722177,1.8335218,-0.016758198,-0.64297086,1.1323653,-0.62780607
S,0.54237705,2.9929583,1.1308349,-0.8606351,0.75665694,2.3918498,-1.2113392,-0.558249
Cl,0.24350898,-1.1830001,1.5630555,0.19067763,0.21978687,0.22571155,-1.1766021,-0.69294256
K,-1.5529401,0.58898693,-0.48752832,-0.670598,-1.0279875,-1.1799961,-0.66428626,0.11412135
Ca,-0.89121807,1.1306179,0.6076214,0.040104892,1.6299031,-0.65096295,0.30337018,1.912597
Sc,-1.305655,0.038879078,1.5327266,1.7560169,-0.68456113,0.099170476,1.1144279,-0.6671539
Ti,0.16436699,0.87184507,-0.41848937,0.86778724,-0.13889566,0.11573291,0.9569997,1.7556309
V,1.2820475,-1.9473847,0.69619703,1.8521346,0.14825086,0.4419189,-1.723474,-0.6400015
Cr,-1.0243942,-1.4866059,0.33979815,-0.6077425,0.0044722296,0.06614028,0.6479048,-0.3612201
Mn,2.0294795,0.3516845,-0.8344312,-1.7350262,0.8800747,-0.005967068,0.8550274,-0.7925302
Fe,-2.825559,-0.94386536,0.29502395,0.9719732,-0.01731758,-0.3976628,-0.31621906,-0.6636515
Co,1.0267464,-0.08978533,-0.42541474,-1.0811865,-0.04647858,0.30639982,-0.31500137,-1.2069156
Ni,0.0032110312,-0.35142946,-0.42985028,-0.091017716,0.011825108,0.080708936,-0.48365474,-0.11638316
Cu,-0.7107733,0.56832963,0.66559345,0.24437462,-1.3160475,-0.17175163,-0.67844146,-1.4994003
Zn,-0.5686234,-0.3941928,-1.3159493,-0.97363275,1.7536644,0.92530835,-1.5826484,0.74505687
Ga,-0.553347,-0.83325547,0.38349858,0.60094124,0.7294302,1.0635139,2.2015412,2.1257358
Ge,2.8194067,0.33598658,-0.24539681,-1.31225,-0.20713556,-1.8579664,-1.3664246,-0.50731903
As,-0.42664453,-0.46988478,0.45235574,1.3736378,-0.6858382,-1.2129463,-1.6078422,-0.44532755
Se,-0.9126679,0.27272385,-0.12834711,0.6438538,1.428979,-0.17621724,-0.30131447,1.5635564
Br,-0.8194485,-0.45513278,0.61483675,-0.9198125,0.101458155,-1.0559235,-0.26504266,0.64377844
Kr,-0.39448705,1.0772824,-0.8540417,-0.20644858,2.5036952,-1.015598,-1.1815836,1.9822569
Rb,-0.4898425,-0.3856417,-0.5787045,-0.19299431,1.1458509,-0.99094766,-0.10381769,-1.4996349
Sr,1.2679228,-1.6008587,0.83674705,-0.8505257,1.9153535,0.5770426,0.14401467,1.2012726
Y,-2.1755552,-1.0989916,1.0070214,0.44281083,2.1567411,0.27200815,1.4584823,-1.1845019
Zr,-1.2333658,1.8110775,0.90241265,0.03146578,-0.8625421,0.002451597,0.34179243,-1.3746055
Nb,1.5470845,0.28967392,-0.2615209,-0.51443166,0.129278,0.026744263,-0.026158094,0.5145165
Mo,-1.768806,1.1045834,2.5147908,-0.021609116,-1.7063904,0.12006767,0.7714807,-0.6758533
Tc,-1.3258505,0.12394928,1.4549462,1.6055261,0.6352296,0.74077076,-1.6581972,-0.27330977
Rh,-1.7036638,-0.7276723,-0.873891,-0.8146639,-0.48862448,-0.31517005,-1.6578872,1.442182
Pd,-1.3530723,1.6714222,-0.56329966,-0.7975808,-0.44130835,1.5393022,-0.4299966,0.29662222
Ag,0.2515879,0.68297815,-0.057310447,-1.0514647,-0.88748777,0.3415842,0.7206878,0.80456847
Cd,-1.2925233,-0.38976654,-0.12501045,-0.18726318,0.75754505,-0.5850774,1.1093558,1.6323861
In,-1.9824743,0.5948367,-0.1237632,-0.96799856,-2.0278986,0.2761592,-1.2555403,-1.3559024
Sn,-1.3487495,1.6256588,1.0687205,-1.4026542,0.97063845,0.41476998,-0.7353317,-0.5189561
Sb,0.43687314,1.0455798,-0.14714631,0.27725747,1.9489404,0.73365206,0.40896425,1.4220877
Te,-0.23996267,0.55680317,0.5040037,-1.0445874,0.6324707,-0.5226983,0.04787912,0.21885723
I,0.51867926,-0.98055375,-1.8352412,-0.3203178,0.110629134,-1.1506577,-1.2606393,0.4747755
Ba,0.07835994,2.7628422,-1.4357395,-0.7246376,0.26458463,-1.3201725,-1.027795,1.1811067
Ce,-0.036738485,0.35189477,2.197664,-0.6928255,-1.236257,0.48161715,0.17603762,-0.13895728
Pr,1.7815963,-0.20020585,-0.42111948,0.29202867,0.8550401,-0.71722966,-0.821876,-0.8114526
Nd,-0.05737076,-0.18329762,-0.68736124,0.41164902,0.67798084,0.18802553,-0.8845943,-0.001244217
Sm,0.66066474,-1.3727189,0.2903712,1.2219791,0.57220775,1.4990596,0.9303898,1.6487176
Tb,-0.017023517,-1.1988664,-0.20523551,1.866502,0.3126305,-0.6700731,-0.010407625,-1.1679283
Dy,-0.7672815,0.5997986,-0.19508047,1.5225085,-0.90694416,-0.23834194,0.71984595,-1.6253781
Ho,1.199477,-0.27271646,0.02400123,0.26947135,0.25904664,-2.2089918,0.1801153,-1.259907
Er,-0.2674378,-0.43983883,0.755172,-0.7968494,-1.1256236,1.0982262,-0.3148903,-2.3776014
Tm,-0.57270646,-2.0084648,-1.091536,-0.43445945,0.6722285,-1.2783281,-0.19945289,-0.02163011
Yb,-0.24158359,-1.862542,0.2531479,0.32559967,1.2623112,0.84201294,-0.8135377,0.054105304
Lu,1.0346636,-0.8403618,-1.1436564,-0.97300553,-1.8041667,1.2253077,0.9583769,-0.27406728
Hf,0.8185187,1.0713685,1.0307384,0.31123793,-1.3183016,-0.7585091,0.5269785,-0.9335572
Ta,-0.029733945,-0.8896505,-1.6153215,0.44018447,1.6361533,1.8458859,-1.8309104,-1.4238249
W,1.9028612,1.1050944,-1.4162704,-1.008101,-1.454681,-1.1719085,0.13803454,-0.9054475
Re,-0.7234718,1.7170783,0.8556506,0.7568529,1.0921239,-0.25725693,-0.63966936,1.0788121
Os,-1.3248197,0.95761526,-1.778301,0.6438531,-2.9826791,-1.2399341,-1.5549549,0.30578214
Ir,1.2965517,0.22527751,-1.0812912,-0.027726049,0.1174399,-1.1994624,0.09189385,1.7593102
Pt,-1.8566997,0.5149463,1.6675729,-1.9760143,0.88917047,1.5632198,1.9852858,2.1249592
Au,-0.14599097,1.1452454,-1.3680388,1.0710651,1.7593257,-3.7710478,-1.2152758,-1.1523002
Hg,0.07524846,0.5291695,0.53820795,-1.8472239,0.8655418,-0.6297854,-0.6822467,1.2771525
Tl,-0.3091212,1.5419661,0.4732866,-1.1952047,0.64020103,-0.35960034,-0.15969215,-1.4776598
Pb,-0.36232492,-0.7425402,-0.42075825,-0.90450466,1.4325341,-0.6712452,-1.1275693,2.0372543
Bi,-0.6782205,1.9274826,0.9894308,-0.8986192,0.6726555,-0.38505507,-1.0104272,-1.0742078
Th,-0.2916233,0.3827449,-0.7122703,-0.96068686,-0.95141876,-0.23689,0.028505987,1.0940275
U,1.3854572,0.1773107,-0.14105564,0.32257247,-0.39269945,1.092274,-1.1760293,0.1406493
Np,0.09477172,-0.057336472,1.0646222,1.2351843,-0.6169488,0.39423335,-0.6025628,1.1438848
Pu,-1.5152148,0.6964139,-0.64043814,2.113214,-0.8611345,-1.5090628,0.8583138,0.6218061
