Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31,Dim_32,Dim_33,Dim_34,Dim_35,Dim_36,Dim_37,Dim_38,Dim_39,Dim_40,Dim_41,Dim_42,Dim_43,Dim_44,Dim_45,Dim_46,Dim_47,Dim_48,Dim_49,Dim_50,Dim_51,Dim_52,Dim_53,Dim_54,Dim_55,Dim_56,Dim_57,Dim_58,Dim_59,Dim_60,Dim_61,Dim_62,Dim_63
H,0.77309144,2.3039715,0.9689853,1.0405991,0.98886734,-0.61961305,0.024558801,-0.6637811,0.19598565,-0.30938584,-1.1328225,-2.4260561,0.08282283,0.7350694,-0.21503164,0.79477584,-0.8624329,1.0401024,0.28729558,0.0010892015,0.5864741,-0.40506554,-0.9356493,-2.4078553,1.3472332,0.038037278,1.6666795,-0.01491593,0.675828,0.62574255,-0.2748154,0.8239583,-0.34846395,0.4400462,-1.5747015,-1.2617462,-0.40776268,-0.9894262,0.6612481,0.45516422,1.4163737,-0.044695556,0.7485451,-1.4579065,0.7630016,0.38946655,-0.20640014,-1.447564,1.0559945,0.8128646,-0.921521,-1.3271959,-0.7917572,-0.16487125,-1.9073548,-0.09861274,-0.48278776,1.1161668,-0.033794355,-0.9716859,0.6840923,-0.62036425,-0.6441965,0.2607907
Li,-0.059965063,0.46753526,-0.45499787,-1.7109803,0.7785912,-0.6707566,0.7062197,-1.6370926,0.13928877,-0.6669416,-0.59550846,-1.6233878,0.6224168,1.098599,-0.103483364,-0.46079406,-1.0751203,-0.77325726,0.15620078,-0.17533438,-1.0482312,-0.5678107,-1.8952998,0.32172394,0.86330307,0.64141977,0.9008613,0.84877205,0.6121665,-1.8230537,-0.2797718,0.8905046,-0.47237313,-0.299396,0.32767582,0.9340189,1.7071099,0.864141,0.38832358,-1.4954026,-0.30975038,0.90808684,-0.25561142,-1.8235146,0.20136096,0.35568026,-0.1555451,-0.7255006,-0.98001,-0.97384596,-1.1897609,0.3553132,0.1224065,0.4677505,-1.8233433,1.7023889,0.66829467,-0.8636693,-0.7062823,0.5687338,1.8068218,-0.99567235,-0.91431504,1.2842897
Be,1.5283176,0.6740724,0.9007863,-0.8957922,3.3672364,-0.27728423,-1.7182548,0.71168166,-0.43912056,-2.2459762,0.4172004,-1.7489562,0.9450372,1.8737239,-0.8058986,1.6901792,-0.055730492,-1.5488902,0.361609,0.21246117,-0.114200115,-1.7842046,-2.378605,-1.1001817,-0.6759908,1.2925422,-0.23668909,-1.3568667,1.3928065,0.5611425,2.5167387,0.062483642,0.068687364,-0.30940688,-0.14828113,1.7826601,0.28082556,-0.5668947,1.108751,0.5842838,-0.23253609,-0.47502863,0.43655723,-1.2931591,0.50523967,-0.16469748,-0.16852616,0.9643625,0.30404723,-0.24152556,-0.24547179,-1.5559919,0.11881371,-3.4204168,-1.3797586,-0.8777656,-1.2407146,2.8566558,-1.403967,-0.094861,-2.0560749,-0.41812423,-0.5624325,-1.1872138
B,0.92095023,0.9135667,1.851307,-1.2664753,0.07240397,-0.22561897,-1.0017493,-0.958486,1.6934422,-0.91653395,-1.4552934,-0.2558294,-1.1689088,-0.4346497,-1.562384,0.90142775,0.020572208,-0.24576859,1.5580964,0.6371107,2.1056802,0.547851,-1.3954929,0.70494545,-0.53282785,0.116047025,1.3470845,-0.51141477,-0.32491252,-1.2321439,-0.075164795,1.497584,0.8158812,0.20579292,-0.48344588,0.008900059,-1.9937431,-0.9651364,-0.46449882,1.9557681,-1.2991667,0.32990214,-1.2212031,-0.81647724,-0.85890293,0.23834525,0.85012287,1.7190341,0.06696117,-0.6391283,0.58860195,-2.1953712,0.10194579,0.6942349,-0.47305232,-0.3809565,-0.52992743,1.4256555,-0.712629,0.9325335,-0.07394905,-0.4277986,-0.2355846,0.76530474
C,-0.59034336,-0.29783303,0.4456573,-1.2405828,1.2830287,0.16616946,0.08205914,0.9323919,0.5520851,-0.16647057,-1.187497,-0.20314072,-0.94987476,0.7127695,1.0229379,-1.3652229,0.656103,-0.16921762,0.10903176,1.2423689,0.5031523,-0.61322105,1.0781326,-1.2249211,-0.9922453,-0.9624661,1.8856046,-0.46590188,0.15046985,0.28325096,1.4017867,1.3719524,-1.191123,-0.74902624,-0.9300313,0.50900507,-1.8756313,-1.0629652,-0.9257412,-0.64084804,0.4180191,-1.4842597,0.71845895,1.3484799,-0.30933863,-0.8363928,0.23839384,-0.82370687,-0.8753432,-0.015777072,1.3973708,0.37589738,-1.2100606,1.4951282,-1.9193655,0.6585444,-0.00227185,1.0319836,-0.70468664,0.13090618,-1.1689765,0.045649506,-0.085786454,-0.2439132
N,1.0444049,-0.44507957,-0.9757963,0.47016367,-0.6132963,0.79148215,-0.41626656,0.10075391,0.25992677,-0.9795038,-0.22167975,0.7010293,0.029318083,-0.62186414,0.99222606,-0.37341952,0.15366054,-1.5644189,-0.6772576,-1.3121791,1.674807,-0.2822408,1.2674006,-0.30248496,-0.123758145,-0.7223671,0.51902854,-0.4936461,-0.09231137,0.54142463,0.19141985,1.7489452,-1.2821108,-0.023279428,1.1003044,0.34863192,0.58828354,0.3962854,0.6025076,0.41852957,2.1236157,0.33614978,2.0929086,-1.1129286,1.9039011,0.5757218,0.8285448,-0.021852978,0.6272262,1.5326078,-0.1445684,0.03358629,-0.23802736,0.8815249,2.3876417,0.8160039,0.73930717,-0.28006923,0.39849913,-0.065790795,-0.41666222,0.8909652,-0.616042,-0.39525074
O,-0.5002736,0.7106227,0.50820065,-0.45115557,-0.6830393,-0.4196,-1.2341684,-0.49910298,0.59798753,-0.73000383,1.7866874,0.6893783,0.92419755,1.2135783,1.0070993,0.8418217,-0.14762183,-0.6727901,0.22263002,-0.15625651,-1.5277628,-0.34357393,-0.07778671,-0.8559312,-0.15885687,-1.4599454,1.6109625,-0.5150583,-0.12846452,0.15720081,-0.23153478,0.36031932,0.48746789,0.57168895,1.7116982,-0.25029707,-0.09920727,1.3641081,1.5284146,-0.908796,-0.8071583,-0.14310917,1.6249905,-1.8653767,0.82151896,-1.2420397,-0.68821305,0.7302604,0.37027314,-1.9950651,-0.5505344,0.33704007,-0.1087652,0.48922357,-1.2201489,0.031110927,0.6070933,-0.14970687,-1.2109914,0.111443035,0.30374622,-0.5602901,-0.5537624,1.0096699
F,-0.53325504,-0.008936161,1.4057101,-0.1399361,-2.1528974,1.9314255,-0.97991097,-0.54762065,0.44926482,-0.2533382,0.8158246,0.13523562,-0.6374808,1.2476201,0.46132764,0.17821957,0.056810908,1.1459719,2.400148,0.3776296,-1.3540208,-0.61380523,-0.4032408,-1.3370202,0.19791056,0.126877,0.66952413,0.38385302,-0.18216631,1.2110102,0.15650398,2.3465328,-0.71923774,0.8053661,0.122918054,-0.9269668,-0.26005524,0.13596727,0.17551771,-0.54653263,1.1968021,-0.09370168,1.1659807,-1.166703,0.97939646,0.8043587,-0.7563388,-0.31128636,0.41803372,-0.050837714,-1.3144107,-0.6798836,-1.1573442,-0.11869966,0.33601987,0.21198945,0.78774613,0.05156946,0.15417328,0.21411034,-0.39197952,-0.22694497,-1.1331214,1.8052711
Na,-0.046220675,0.012524117,-0.4358535,0.080569305,1.11308,0.43189514,0.16226713,-0.13117124,0.9321925,1.6530348,0.5334877,-1.1986893,0.7090162,-0.14875427,-0.18824466,0.68024576,0.5141236,-1.8907313,0.83453834,0.4716247,-0.2958488,0.09472106,-0.7695571,0.73991233,1.7415645,-1.7558658,0.09968603,1.3004682,0.39142874,-0.28588268,0.11939133,0.68027896,-0.7299248,-1.0373814,-0.5322712,-0.025623165,1.0574074,0.2066319,-0.71967,-0.8682301,1.1353416,-1.2626125,-0.13986571,-1.176704,0.7608988,1.2660358,0.71000767,0.35318452,-0.06693762,-0.96880823,-1.599293,1.1689622,0.5687632,-1.3343649,-0.077216096,0.62530226,0.03791021,0.6392693,-0.53813,0.86608803,-0.99159825,-0.9909936,-0.85687935,-1.3041873
Mg,3.7466443,-0.3697042,-0.42449865,-1.2059941,-0.77844584,0.84056,-0.35931787,0.477495,1.5115653,-0.32702366,0.06468313,-1.8019696,0.3358986,1.1493338,-0.018680299,1.5046475,0.6566206,-0.43016392,1.0686412,2.0918455,-0.54767084,0.5417455,0.7933573,1.4936366,-0.117944404,0.92609566,0.027093993,0.5059958,1.1669977,-1.2653061,0.0635011,-0.37451598,0.03220536,1.431534,0.590719,0.10794499,-0.14240898,0.5682879,1.9986331,0.8446603,-0.6374442,0.4721119,0.93351114,-0.90741825,0.8460757,0.027922744,0.6824749,1.1369181,-0.27240282,1.4577197,-0.38962066,-0.3117017,-0.7005581,-1.39986,-0.34824222,1.753527,0.016440952,-0.1670479,1.0955348,1.3302791,0.65219754,-0.056910153,0.4819602,0.10440757
