Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,-1.6265583,-0.86067593,0.6106233,0.23016429,0.7667565,0.26106715,-0.88103175,-1.5269793
Li,0.8629835,0.11407465,-0.44880098,0.6498441,0.1568871,-2.2555313,-1.009724,-1.1231955
B,-1.7612504,-0.21807896,-1.6585288,0.76966125,-0.24841678,-1.3562169,1.427398,-1.1708246
C,-0.5843488,0.3735993,-0.60545206,-0.6420776,-1.0484878,0.47426555,0.3101789,0.5900499
N,0.56950295,-0.69678324,-0.95959383,1.7303187,1.8137639,-0.634434,0.33504185,-0.13336013
O,-0.6998887,1.0131589,-1.754853,-1.0306473,0.42822057,-1.1023424,-0.1443432,0.48987815
F,-2.1037002,-0.05772872,0.29397768,0.16723357,-0.47641504,0.8167081,0.8644347,0.010495298
Na,0.41319987,0.106490664,0.5072842,0.4365683,1.217893,-0.08772179,-0.8022425,0.61671615
Mg,1.3381753,1.5459163,0.37920627,0.09550834,-0.36946806,0.428704,-0.8611956,-0.8202008
Al,-0.30313805,-1.3001204,0.14231709,-0.6116657,0.5510368,-0.66206235,-0.26031786,2.12093
Si,-0.13145237,0.43909824,1.7391768,0.64769083,0.6000836,-1.6977545,-1.8676536,0.3399906
P,0.8674885,0.80558777,-0.23007855,0.4502897,1.0045576,0.5629135,1.0860801,0.30040795
S,1.1361705,1.4673555,1.7190102,-0.9601975,0.08993745,-2.6714902,-0.6069995,0.29449934
Cl,-0.8999051,-1.1035088,0.9310506,1.0557873,0.47225353,-1.5968509,1.1476595,-0.84701645
K,0.6174684,0.7943455,0.24288209,1.2034405,-1.7066008,0.71478224,0.119869515,0.34735978
Ca,0.37651774,0.025681881,1.1367767,0.005682328,0.6913393,-0.46894073,-0.36779213,1.4262822
Sc,1.3372902,1.2926776,-0.8423387,0.4103604,0.69315153,0.6788225,-1.8502891,-1.1869173
Ti,-0.22172773,0.06704653,0.06503621,0.2536013,-1.8494979,-2.5730672,-0.9175235,-0.6390361
V,-1.4792104,0.17653275,-2.0726655,-0.056168504,-0.43371102,-1.1907257,0.9656835,1.1148349
Cr,0.038845476,1.4017092,1.7753793,-0.12994872,0.8626705,0.6786661,0.31412253,-0.8119934
Mn,-0.04271419,0.22860382,1.2503194,0.22987542,2.0623648,-1.1597568,1.7576532,-0.551003
Fe,-1.8412459,-0.52144057,0.7864136,-0.8038576,0.16330612,0.48634785,-0.7711002,0.8918922
Co,0.5760516,1.9864088,0.7590251,0.61325216,0.022170002,0.051463824,0.031143816,-0.83275896
Ni,0.19201925,-1.6049993,1.9349587,-0.4017558,-0.037878465,-0.98203725,0.29165754,-0.19650544
Cu,-0.07617237,-1.6696119,-2.5853064,0.5573331,0.58407754,2.2363157,0.80133826,-0.9762583
Zn,1.340795,1.1026899,-2.1608627,1.9037944,0.4892827,0.16275612,-0.9592875,-0.08640986
Ga,-1.13645,0.47165334,0.2287639,0.7082472,0.3669315,1.4486549,-1.5353484,-0.04876828
Ge,-0.5568285,-0.59857005,0.76430565,1.642801,0.9700373,-0.5640514,-0.59784,1.2478484
As,0.103825495,1.85748,-0.16902281,1.9547175,0.99703836,1.2013775,2.4481344,0.14215878
Se,-0.29375562,-0.052166842,-0.7865454,0.41091326,-0.49295658,-0.6313258,0.9344072,-0.17351305
Br,1.7441475,1.6585251,-0.03936079,1.7025812,0.12344283,-0.48165095,-0.3327017,-1.7000617
Kr,1.582712,-1.8537874,1.1610314,1.3805836,-1.2306551,0.6604571,2.2087605,1.3323431
Rb,0.43387157,-1.2192446,-1.0282221,1.7747773,0.56420326,1.4027833,1.2603267,2.1475403
Sr,-0.82617205,-0.6012347,-0.9158936,-0.37775213,-1.5880303,-1.2109814,0.7700656,1.1228876
Y,0.46732867,0.7155849,0.63791853,-0.55506265,-1.7179662,-0.11432115,1.6079268,0.48796332
Zr,-2.2916965,0.5928875,-1.2901525,0.80458695,0.26459244,1.2340431,0.40277192,0.8400965
Nb,0.67307764,1.4420114,1.2598151,0.7066485,0.2599806,-0.24639103,0.67832017,-0.38107243
Mo,0.13737684,0.32154724,-1.9680169,1.262389,-1.0623565,-1.6138389,-1.0641145,-0.28492078
Ru,0.10168603,-2.4069614,1.4327805,-0.96655136,0.4968102,2.7404604,0.388295,-0.14507407
Rh,-0.17725436,0.81769514,-0.5220025,0.17272201,-1.337989,-0.113441974,0.9595145,0.16563593
Pd,0.45201463,-0.04610884,0.13828453,1.7439456,0.19491339,0.17007792,0.45780277,1.2621604
Ag,0.29193604,-0.8009549,-0.20498087,-0.53201604,-0.3048097,0.65871644,-0.715184,0.6392842
Cd,-0.8850617,-0.1398724,-1.0991827,0.80664116,1.3191459,2.2629251,0.83733374,-2.0055413
In,-0.053372316,-0.13502245,0.6283061,-1.0683845,-0.93706924,-1.6943722,-1.4449466,0.21440089
Sn,1.3370597,-0.9491117,-0.5003533,0.32500735,1.1371802,0.58415955,1.1330285,-0.79641426
Sb,0.7461483,1.4254754,-1.3762625,-0.3926986,0.13621649,0.7807704,-0.5111597,0.54536104
Te,0.5503686,2.1413476,0.19363038,0.20253006,-1.1339746,1.6383731,0.44486412,0.4983015
I,0.36506617,0.9481286,-2.1115773,0.4988486,0.16452949,-0.11372359,-0.1252009,0.91715133
Ba,1.7530075,-0.15068993,1.295625,0.46818826,-0.43735397,0.38694242,1.4921204,0.36170974
Ce,-0.7335945,0.56252706,-0.66592544,1.3773394,0.21232697,0.5098552,0.79623306,0.6484123
Pr,-1.5449466,-0.067083254,-0.0090136565,-1.0040027,0.045128398,0.35565847,0.84256524,-0.6997839
Nd,-0.5931568,0.7339401,-2.0283406,0.4168732,-0.51947975,1.9128268,-2.9407578,0.7456881
Sm,-1.1548839,1.2189463,0.47691578,1.1792389,-0.056997363,0.43647194,-0.21407749,0.9231593
Tb,-0.05673435,-0.07878086,-0.46543276,-1.2532568,1.0714496,1.16009,-1.0337511,-0.07138748
Dy,-3.45708,-1.6748834,0.48729646,0.0074909953,0.74841386,-1.0948461,0.8171921,2.0412745
Ho,0.10716236,0.047337174,0.9815743,-1.1014215,0.12969053,-0.9748838,-0.34148827,0.12127138
Er,1.2425665,0.7755336,-1.3000941,0.41240326,0.09695254,-1.8109483,-1.2154335,-2.0593617
Tm,-1.8066194,-0.24977438,0.8972041,2.238748,0.61680543,0.89627767,3.2820196,-0.017224658
Yb,0.57344323,0.0048435014,-1.5353684,-0.4985861,0.022240397,-0.05479805,0.7405602,0.6405437
Lu,-1.9147588e-05,1.5191264,0.13107494,-0.23522311,0.5930017,-1.0625244,-0.54657865,-1.7192644
Hf,-1.5174885,1.1367366,-1.0816699,-0.80048513,0.21507777,-0.78825605,1.0258553,2.1492515
Ta,-0.35058573,-0.366283,0.51220155,-0.20991804,-0.41750288,0.81545943,1.3780648,0.92387193
W,0.31250376,1.5093048,0.23115528,0.28820834,0.16661422,-0.8511842,0.61468613,0.42181304
Re,-0.31298357,-0.4790223,0.7798485,2.2590282,1.0516001,-2.299033,0.67200905,-1.4835336
Os,0.5376078,-0.46904096,-0.41351846,1.1346968,-0.15849313,-1.4510443,0.5160696,0.87115014
Ir,1.8588817,0.30679536,-1.2401093,-1.6159469,0.27991107,-0.2227288,-0.7715419,-0.35467198
Pt,1.227278,0.28902104,-0.76856935,1.1554401,0.16203468,0.20432334,-1.8400143,1.8117249
Au,0.61991984,-0.5168206,-0.85423446,1.0709246,0.24416797,0.4148508,-0.67275304,1.0148176
Hg,0.4333941,1.1871393,0.8227503,0.9994773,-1.8408121,-1.0305412,0.60609335,-0.9467361
Tl,1.7470049,-0.25303185,0.32266957,0.4694615,-0.7292015,-1.4530572,-1.0928433,0.76580554
Pb,-0.99986,-0.13870068,-0.31686145,0.58885956,-2.05671,1.8068525,-0.6280091,-1.0481869
Bi,1.3022896,-0.04130705,1.0611491,0.17387156,-2.0910525,0.53026813,-0.82757014,-0.29623282
Th,0.22726049,-0.88164324,-2.4268868,-0.9490937,-1.1174927,-0.34326068,0.4809688,-0.6604158
U,-0.8129694,-0.054623757,2.0818536,-0.16245353,0.9997063,0.57617515,-1.2316308,-0.14207059
Np,1.21557,-0.78288645,-0.20526285,0.5420967,-0.8535763,-0.42969492,0.44151774,-1.7903045
