Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
Li,0.027705729,1.0965093,0.26924464,-1.1128495,-1.2577934,1.7301695,-1.5689452,0.31570238,-1.08369,0.4968311,-0.25476724,0.5335925,2.0686052,0.28786796,2.5765133,0.88221526,-2.32396,1.664051,0.058764026,0.9602304,-0.12428424,0.30998746,-0.29550833,-1.1171997,-1.2200382,0.8786412,0.77699107,0.96818906,-0.75833964,-0.38888803,-0.21008296,0.90789586
Be,-0.31567305,0.4956075,-1.5231712,-2.1622922,0.06297985,-0.5829785,-0.633098,2.1522412,-0.82015187,-0.5321517,-1.366069,-1.4793174,0.43524912,-1.0845894,1.0187865,2.0887446,-1.8712511,0.9332308,-2.0821323,-0.18424551,-0.0072067115,0.8663174,-0.5333445,-0.58358306,-0.7147324,2.0871563,2.6303093,0.5980446,0.8315172,-0.7659576,-0.27927876,-0.690221
B,0.67068064,-0.47132808,0.60191333,0.49784452,2.8069782,-0.56991476,-1.2648017,-0.6927655,-0.49129626,2.4957445,0.34109393,-1.0186391,0.1132967,0.3777112,-0.9300519,1.3044248,-2.7388914,1.214383,0.009892371,-0.5246026,-0.3763726,0.8071538,1.1676751,0.9708799,-2.0390677,-3.3669426,2.3271065,0.25933963,-0.65817857,-0.39628276,0.23770821,1.6190586
N,-0.7065166,0.028224297,0.398,0.5815333,0.31681508,-0.7788148,0.83315754,-0.5388486,-0.35744846,-1.1910896,2.3675725,-2.1113696,-0.44719914,0.6694793,-1.5656844,1.3734903,-0.37796608,1.8804021,-0.50397635,1.9860431,-1.6380258,1.5839097,-0.8362003,-0.98748356,0.9808617,-0.17112859,-0.43701097,3.1917534,-0.37049067,-0.5302106,-0.3905185,-2.50149
O,-1.2896771,-0.7206255,0.34966958,1.131751,1.8959777,-1.1975322,-1.1471808,-1.2010179,1.3920894,0.40453932,1.6421477,-0.2678538,-1.0317171,0.38879287,0.19922492,0.36252195,0.11335076,-1.0582507,0.42035607,0.64610356,0.4427144,1.0981357,-1.458842,1.4261417,-1.2981697,-0.8824933,0.2722202,-1.7031469,1.3351588,0.44774047,-0.16310701,-1.7227883
F,-0.5040707,0.94586265,-1.7556192,-0.39895913,1.4870262,1.0333169,-0.6391854,0.06020344,-0.4538779,-0.8890285,1.2914186,-1.1518447,-0.2697815,0.09216811,2.3367536,0.9221776,-0.8266998,-0.7373406,0.7085349,-0.5594704,0.052251346,0.7036032,-2.528858,1.2909133,1.002871,-0.69780827,-1.9160404,0.32222962,-0.99541414,-1.2574418,1.3523589,0.9366397
Na,-0.98049504,0.40715984,-0.23892003,-1.212932,-2.0195706,1.3228173,-1.2787046,0.19975491,-0.4371478,0.77274644,-0.97777194,1.387583,-0.7648568,1.3767015,1.3867286,0.687174,-0.78705925,1.5529008,1.3084233,0.44537815,-0.20163108,-1.598566,0.27939114,1.16465,0.5710651,-1.2278457,1.5987909,-0.06765646,0.31348357,0.2439596,-0.7275916,-0.35454178
Mg,0.8622291,-0.096437596,0.11844296,0.2678458,-1.5877879,1.6265087,-1.7325637,-1.0472101,1.4301231,-1.2741476,-0.35823542,-2.276171,0.14132753,-1.2973679,0.33610982,0.5063646,-0.9657095,0.16701366,0.051361453,-0.41393793,-2.2829924,-1.0683025,-1.533565,0.30580062,0.8572262,0.6172114,0.009290736,0.843503,-0.37179342,0.013319239,-0.88486034,1.023051
Al,0.16486253,-2.5633745,-1.0921842,-0.26459727,0.455834,0.68612415,-0.4650982,-0.050236035,-0.87462366,-1.4656141,1.3048438,-0.46832398,-0.36555812,-2.4685962,-0.9844359,-0.9446482,-0.50761664,0.49798614,-0.3094651,0.09666053,1.9474905,-0.9017233,0.20519674,-0.8513876,-0.6473242,-0.041979525,1.1131145,0.2808392,0.60023946,0.1540582,-0.6627432,-0.694953
Si,0.550555,0.50994694,-0.16944803,0.47567776,0.2579542,-1.5614917,-1.3635924,0.4661577,0.6421773,0.7548853,-0.43566275,-0.8466475,1.0583394,-0.25521827,0.040655877,0.19946142,-0.75657815,-0.01099253,0.8351139,1.6028471,-0.18095854,-0.29691747,1.6032181,0.31361306,0.26946172,-0.55589014,0.8215029,-0.80381364,2.0290859,-0.51890314,-0.19818875,-0.4480984
S,-1.2420964,0.2386971,1.6538393,-1.8334659,-0.7300883,0.18468334,-1.8694263,-0.41331708,0.8195971,-0.7032594,0.08951267,1.0050644,2.9295034,-0.025306081,-0.1295007,-1.746888,-0.28760594,-0.4712283,1.3538793,0.28010485,-0.97515893,1.7335494,-1.3335457,2.672395,0.5150781,-0.3205669,0.99346143,0.90226644,-1.280472,-1.7430404,0.7342887,1.049037
K,-0.18627262,0.51674485,-1.1362969,0.5367689,0.0011127237,1.940637,-0.8781482,0.9900962,-0.9630259,0.7326195,0.77568763,0.96665734,-0.79316455,-1.1561882,0.39362505,0.555715,-0.67427397,0.1152389,1.5242131,-1.0496268,0.8149261,1.1367416,0.79156995,1.2164377,0.72381574,0.07063666,0.7891135,1.1452973,1.4678077,1.1741701,-1.9039955,-2.644436
