Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
Li,0.9943333,1.605824,0.8395098,-0.21200556,1.1325698,1.9830755,-0.7860275,1.82098,-1.0209855,1.962784,-0.19990544,1.5921618,0.5175087,-0.4535477,1.3290908,1.3516089
Be,1.4051259,-0.03164998,-0.7719894,-1.1933718,-0.37464705,-0.48293024,0.666746,-0.26146457,-0.74974793,0.06956375,0.15051848,0.71189195,0.9468888,-0.435636,-1.0603586,1.6000003
B,0.64940166,-0.26270154,0.2620587,-0.36253464,-0.6245196,1.2418214,3.4911382,0.9579461,0.099256255,0.9537872,1.1631025,0.2864764,0.25992772,0.9828619,0.31189942,3.2052522
N,0.7283557,0.5694201,-0.4849515,-0.5132069,0.12497071,-0.3958346,-1.193576,-1.9749829,-0.22859958,-0.61468256,-2.8109741,0.9142992,-1.2090701,0.6451899,-0.4752583,0.64399874
O,0.028675018,-0.8229207,0.7399936,-1.1816934,-0.16184661,1.2302746,-0.48660415,-0.6704964,-2.0954757,-1.8203776,1.6861839,-0.37988093,1.007915,-0.7293807,0.26042587,1.0258901
F,0.36319095,-0.24900907,1.0616003,-0.88463455,-1.5474745,-0.46616894,-1.7041168,0.30494893,-1.762863,-2.070801,-0.6175648,-1.5504532,1.0623237,-1.2533166,0.6314233,-0.3532679
Na,0.7328326,-1.3081617,1.0131267,-1.5938166,1.4952102,0.4916087,0.59841543,-0.2681556,-0.8428465,0.5723081,0.5701717,0.293647,0.9967172,1.6631559,-1.393247,-1.0043371
Mg,0.88747084,0.82594275,-1.5064048,0.5231998,0.16396801,2.0776303,-2.234613,1.3492295,0.5340381,-0.63048893,0.019719094,-0.8597791,-0.30654803,0.19746263,0.03698375,1.132959
Al,0.76231736,0.7905367,-2.5851982,-1.0500737,0.1136352,-2.049719,0.20094617,-0.6053943,1.4011879,1.1929204,0.7022497,-1.1340783,1.4323076,0.619766,1.1501045,0.5086147
Si,0.21636878,-2.1155772,-1.3562915,-1.1949761,-2.2210898,-1.2495339,0.1082345,-0.15349339,0.36134905,-1.9995127,1.0115303,0.6434458,-0.4122835,2.2135592,-0.45831195,0.059587147
S,0.9265564,-0.8818471,-0.41166544,-1.0483062,1.0441314,0.14970796,-0.29414722,-1.2077924,-0.8253118,-0.3237147,1.6575565,-1.1612489,-1.3671414,-1.0258726,-0.4695479,0.5022049
K,1.058963,-1.5066864,0.52898365,0.8055966,0.036989316,1.7272058,1.4528968,-0.6227171,-1.2987858,2.1889212,-0.7154529,2.657891,0.19375156,-0.31205446,-0.7856344,-0.80493516
Ca,-0.76153404,0.4192988,2.3588333,0.16046698,1.554163,-0.22841762,-2.095771,0.28235558,-0.8705508,-1.3457046,1.0151095,1.4834585,-1.8247179,0.72323024,-0.83023053,0.06642067
Sc,1.1617981,-0.43541783,-0.62446076,1.8145422,0.52038985,-1.9484557,0.5481703,-0.29628992,0.7711156,-1.075076,0.20090221,-1.7362604,0.08307042,-0.21555127,-0.20828743,1.3421623
Ti,1.0956733,-0.41736057,2.9572985,0.73199546,0.2532569,-1.7723298,-0.18944833,1.6379999,0.0006648371,-0.30509913,0.038806032,-0.20441557,1.9940794,-0.15924081,0.036458664,-0.3705225
V,-0.30330622,-0.20412421,-0.8622345,0.7031134,0.466862,-0.8202257,0.34559363,0.14918116,0.69591224,0.71529835,1.3798841,0.18774386,2.0107565,0.30945387,0.70041436,-1.7225031
Cr,0.9566944,0.17592987,-0.77469945,-1.1239522,0.28274095,0.94822294,-0.039078843,0.48185927,1.7190386,-0.690119,-1.0880998,-0.21068323,0.8755105,-1.7743527,1.6002408,-1.4860792
Mn,2.5419223,-0.22760287,-0.4305548,0.7704661,-0.67195165,-1.055115,0.04190177,0.8370371,-1.2062521,-1.1282823,1.0901304,-0.68684006,0.29068,-1.0401922,1.460988,-0.8637066
Fe,-0.7721182,-2.1879365,-0.6177986,-0.47881433,1.5295043,0.54842657,0.10951864,-1.5900162,0.64372617,0.9106311,-0.17309877,0.84934527,0.55797756,-1.0554814,0.36105746,0.78615344
Co,-0.2380906,0.5457566,1.3585856,-0.73442805,-1.0369982,-0.21208605,2.335427,0.8940862,0.91290843,-0.13093932,-0.18296725,1.6770113,-1.2635282,1.9477005,0.2801349,-0.59407187
Ni,0.9731884,-2.7308898,0.8918395,0.28219506,-0.6561078,0.51128554,0.46034557,0.15958087,-0.86514235,-0.85449874,-1.5519314,1.0138627,-0.6874815,-0.20597869,0.24442157,0.3671603
Cu,-0.3835494,1.0213282,0.028852599,-0.8790391,1.9769119,-0.20182459,-0.10117699,-0.2665543,0.3790689,-0.13244243,-1.0279791,1.3394794,0.21317224,-0.3383696,0.56509304,-0.059518177
Zn,-1.2043085,1.00316,-3.15483,0.4078573,0.75542825,0.021082772,-1.7758938,-1.1227863,0.1644332,0.36105222,0.80834365,0.17272821,1.4431162,0.49615747,-0.73017776,-1.7945513
