Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,0.104756884,1.8572637,-0.8487746,-0.7301646,1.7486048,1.3325218,-0.34352723,2.208726
Li,0.15777917,0.6560729,0.47709566,-1.4132514,2.2766259,-0.70918244,0.0736287,0.19270599
Be,0.9235657,0.47589582,-1.3651084,-0.11613162,-1.1333815,-0.29563436,-2.5726016,1.1035458
B,-0.9324805,-0.1026748,1.4061338,0.40878642,-0.27269405,-1.0083691,-0.58105034,0.49860334
C,-1.051057,0.17809372,-1.5255508,0.31224856,0.0061017894,-0.110584885,0.32720238,0.27378196
N,0.9440789,-2.8041534,-0.73369277,-0.48026234,0.35880983,0.36740246,0.42361253,0.6020358
O,-0.6243015,-1.2305776,0.015456066,-0.2171576,-3.134839,-0.28359514,0.7246077,-1.0013837
F,1.4967659,-0.43401596,-1.3204606,-0.7378503,0.21068433,0.62911,0.13144882,1.5048431
Na,-0.3371276,0.94165516,-1.686001,0.17700674,1.8258569,-2.007117,0.81089264,-1.0614867
Mg,-0.48088875,-0.19604181,-0.96974415,-0.6270765,0.15839799,0.08949462,0.8375699,0.27790847
Al,-0.50351405,-0.38643715,-1.8567891,-0.4366574,0.04075155,-0.18471444,-0.23118585,0.77406615
Si,0.9095043,-0.7832933,0.4092809,0.75171137,1.7512947,1.7073791,0.322347,0.123469315
P,-1.1708677,-1.7761552,-0.03058945,-0.22724564,0.78085065,1.2098224,0.85254705,0.76587504
S,0.98445964,0.30717495,0.4885034,-0.25829482,0.3184842,0.4453213,0.7047745,-2.295024
Cl,0.64386797,-1.5741364,-1.0021738,-0.06670357,0.64183104,-1.3711674,1.6597576,0.38995916
K,0.8173458,1.824668,0.38171962,-0.29685915,-0.1312968,0.8854618,0.20129071,1.5008149
Ca,0.24440031,-0.086724184,-1.1984284,0.29187056,-1.5115753,-0.43449378,-0.8149055,0.94842434
Sc,-0.7341406,1.071501,-0.43231615,0.40767318,-1.7639823,0.9857278,-0.5614056,0.9242427
Ti,-0.008017342,-1.5486029,0.41404903,0.23197414,-1.0922357,-0.07515861,-1.7168252,-0.16176371
V,-2.0322762,-0.27701926,-0.6053038,0.22542183,1.5523696,0.17561503,0.0017794688,2.577672
Cr,2.021236,-1.627374,-0.39749098,0.034976248,0.9474704,1.949696,-2.0749712,0.3785405
Mn,-2.076143,0.06946308,-1.262569,0.9897554,-0.22061501,-1.7259029,-0.569584,0.55937594
Fe,-1.3797185,-0.9752667,0.040198658,0.1385629,0.94995415,1.6920286,-1.6340566,-0.60004354
Co,1.3611518,-1.0337875,-0.084993556,2.0786483,0.48394677,0.44473612,-0.46791768,1.5807081
Ni,-1.6195637,-0.7425452,-0.25613165,0.029911311,0.70298797,-0.97923076,-0.7774207,1.920153
Cu,-0.4153473,0.1473497,-1.282329,1.9540893,-2.4637835,-0.4284138,-0.21747863,0.3712127
Zn,0.6989304,1.9044471,1.4853343e-05,1.8661113,2.2709727,0.31886977,0.75620407,0.12978314
Ga,1.2948502,-0.16085277,0.26515102,1.5586325,-0.52789617,0.14157695,0.0164098,-0.60489935
Ge,0.10994571,-0.7436978,1.1689167,0.4547933,0.24480183,1.2287315,-0.08338026,-1.3326228
As,-0.59368247,-1.5691822,0.8620859,0.11548965,0.24141902,1.0972586,0.33427122,-0.95561975
Se,1.5117062,-0.16694361,-0.34152064,-0.0005469001,2.6996067,-0.19325142,-0.1973655,-0.0036011294
Br,0.45334822,-1.4808869,0.76544213,-1.3589022,-0.6816652,-0.7650237,0.1848298,0.1257967
Rb,1.4632866,0.39612436,-0.37103358,0.43323836,-0.14955203,-0.64593655,0.6132034,1.128455
Sr,0.55837524,0.6262253,0.7448928,-0.62346965,0.6360862,0.7851591,1.1436436,0.43702102
Y,0.088011675,-0.6892843,0.8721732,-0.06806957,0.8572718,1.5074903,0.6421293,0.30882213
Zr,-0.75390464,-0.4373589,-0.61574346,0.0074986536,0.029105872,-0.13039015,-0.34793276,-0.5386293
Nb,1.5583785,-0.037681237,1.1044682,1.6252689,-0.7353272,0.7710368,-0.9483664,0.60426575
Mo,0.5117727,0.018789737,0.75693065,-0.27893677,1.1245867,2.8659701,1.1018192,1.6810598
Ru,0.37452802,0.28883135,-0.3587249,1.2140287,1.3275307,-0.06887441,-1.8928242,0.41952857
Rh,-0.23187286,-0.50685257,-0.6452139,0.21139473,-0.1274242,1.8170817,-2.2690005,0.543919
Pd,-0.008610411,-0.70068485,-1.588976,0.8150588,-0.5177293,0.3035935,-0.8117004,-1.11031
Ag,-2.6115444,0.063364774,0.6434505,1.0384936,0.115326636,0.532565,1.4600804,0.6100817
Cd,0.8223006,0.59803367,0.8162536,1.5947746,-0.17508876,-1.5003674,-0.89385873,0.649797
In,-2.5080678,1.4318289,-0.14296232,-0.58337986,0.6278592,-0.10169293,-0.21062225,-2.5607486
Sn,-0.9287898,-3.3322701,1.0947005,-1.1671035,1.5951835,-0.35909185,-0.46732768,-0.6111034
Sb,-0.8608961,-1.526963,-1.4629823,-0.8025868,0.30461067,2.1856227,-0.03921224,-0.7592222
Te,-1.4163274,0.71612906,0.35721758,-1.1960093,1.0201098,1.624106,-0.35251933,1.4445759
I,0.93546945,0.40236193,0.51731527,0.4926045,-1.0029643,1.1309714,0.798787,1.7131082
Cs,1.4862303,0.81051743,0.3330228,-0.20690653,0.2812319,0.11639125,1.303986,0.36262575
Ba,-0.037121076,0.9259726,3.0739384,-0.7337967,-0.28860283,0.4530063,0.10315354,0.09333939
La,-0.67577326,-1.4303417,1.011206,-1.4274367,-0.23513877,1.0100245,-0.7150208,0.8266427
Ce,-0.84706324,0.21014662,0.10116915,0.74974746,-0.011930194,0.59833854,-0.675005,-1.972588
Pr,-1.0591745,-0.0738729,0.6399262,-0.1872728,-0.011741236,-0.27548152,-0.23577791,0.6890424
Nd,0.06555632,-1.13962,-1.3492173,-1.0213282,0.40226474,0.42629194,0.052700486,-1.2858503
Sm,-1.1709126,-1.2403767,-0.009131903,-0.412535,0.19680838,-1.0154288,-0.09787017,-0.7309994
Eu,1.0079366,1.6066256,1.6399243,0.69682527,-1.3731012,-0.6134351,0.7364398,1.2127184
Gd,-0.21912381,-0.20885241,-0.5862744,-0.6112412,-0.49044716,1.074188,-0.06412818,-1.5030674
Tb,0.34897873,-0.9234059,1.0048808,-0.23066768,0.2943815,0.5688982,-1.10433,1.5963744
Dy,0.386076,0.64298946,0.55276114,0.5457488,0.8248975,0.14254062,0.65301365,-0.50556695
Ho,0.7359293,-0.54462516,-0.48129734,0.28841963,1.1203461,-0.18285199,0.057520334,0.059869193
Er,-0.31320882,0.12505494,-0.89998674,-0.29941112,-0.98779917,0.027778618,-0.71267086,-0.22823016
Tm,0.51531285,0.49200252,0.2565214,0.40237054,2.021049,0.54746366,0.800766,-0.29283392
Yb,-0.51735103,1.6352003,-0.9395054,0.11260377,-1.2145411,-1.676948,2.2652087,2.461937
Lu,-1.0395482,-0.88012755,-1.4936903,-0.3642158,-1.1456498,0.286041,0.4128652,0.87688327
Hf,0.6767165,-0.50312364,-0.12493332,0.89162064,-0.15998423,-0.7169127,-0.55363953,0.8270573
Ta,-2.006667,-0.0028681513,0.25007635,0.51247597,-0.2720864,-0.5105434,0.06793555,-0.7536358
W,-0.8019681,-0.118412435,-0.1427955,0.46990058,0.31464803,-0.6400023,-0.5970361,0.49845946
Re,-2.6569643,-1.7945808,0.622449,0.32891497,1.3839508,-0.107688814,-0.23008476,1.0335596
Os,0.3438496,0.015631983,0.18148182,0.6038559,0.7164433,0.5445465,-0.7826573,-1.9003265
Ir,-0.015161445,-2.0128481,-0.93873477,1.5531965,1.0829476,0.19771534,0.46465456,-2.4521816
Pt,-0.28479025,-0.64421463,-0.56478995,1.0754796,-0.55329424,1.0987003,-0.5938689,-0.10085504
Au,-0.123812005,0.54491085,0.71183705,-3.108376,0.4153987,1.3707185,1.7970743,-0.13093834
Hg,0.836057,0.27586237,0.5215923,-0.25193018,-1.2063386,2.6373155,-0.32647392,-1.0239078
Tl,-0.6062637,-1.1334759,1.1310368,-0.07178375,0.9084366,-1.3464531,-1.0975971,-0.828234
Pb,-0.7656153,2.5908737,0.050013572,-0.4844661,-0.78057057,1.999482,-1.7027031,-1.1998605
Bi,1.250689,-0.7718388,-0.6401274,0.18405956,0.71586174,1.9507154,-0.8077895,-1.3942622
Ac,-0.8233466,-0.62827015,0.24178931,-0.5173212,0.9263832,-1.8867122,-0.03325295,-0.440435
