Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
H,1.7622678,1.2676654,1.7152785,-0.019909238,0.37581176,-0.2278353,0.50274,1.6864103,-0.59557635,-0.2948053,-0.59921885,-1.6625516,1.4418285,-0.41326177,1.3539412,0.21990357,2.6739485,1.4546945,0.12627019,-0.63924927,0.15935583,-1.8664969,0.51703084,-0.9496128,-0.9129503,0.4816081,-1.035655,0.08643325,1.6825005,-0.8554673,-0.03466527,0.06832039
Li,-0.666896,1.8249499,-0.7958392,0.81464356,0.4924086,0.83291805,-0.292107,0.89703417,1.480182,0.97761095,-0.29516643,-1.6328509,-0.45335263,-0.7348394,-0.89933205,1.4416198,-0.63587713,1.637993,0.4166944,1.2973555,0.30034536,0.9814932,0.23938262,-0.1078175,-1.2038172,-1.8996364,-1.1626459,-1.4225565,2.4810472,0.80435693,-1.7895281,-0.109798536
Be,-1.2332709,0.6660908,0.2696238,0.4045253,0.72574,1.1990075,-0.44030732,-0.634105,1.3701358,-0.045743756,-0.8719823,0.30745107,-0.82314914,-0.2709907,-0.27499232,0.12667023,0.6938619,-0.029513493,-1.3207641,-1.2038766,-0.7195307,-0.04485922,1.6501664,-0.7945015,1.6121744,-0.15268844,1.4774216,-0.93889934,1.5388683,-0.5319392,0.10227087,0.53819126
B,-1.5201381,-0.4414738,1.5257307,-1.3865951,0.115971595,0.54299843,-2.0624933,1.2190118,0.29501107,-2.2319484,0.8062614,0.26864818,0.0152012585,2.5183492,-2.2377791,0.3632521,-0.3793127,1.8036186,0.16286248,0.5696906,-0.23405585,0.17373262,-0.64761955,1.1125708,0.662759,1.1006953,0.62174463,-0.63574415,-1.1875807,0.9265794,1.2670201,-0.09408098
C,1.2571852,-0.6307826,-0.57278675,-1.4978302,1.7374352,0.5437395,-0.9900491,0.873933,-1.4915043,-0.7800764,-1.3591082,-2.1459494,0.8019044,0.12716304,-0.76985455,0.61385924,-0.73248446,-0.9589874,-1.5658928,0.67277235,-0.47834292,-1.1358775,0.19692028,-0.77856404,-1.2684349,0.65092605,1.905359,-0.76977265,0.699949,-0.34450966,-2.3469539,-0.29547846
N,1.0220324,-0.5397433,0.5041175,-0.21257943,0.8828895,-0.43780163,-0.5205989,0.64771813,1.0939368,0.65053046,0.80382174,-0.5433692,1.2983726,0.8579561,0.42955032,0.6875948,2.0027652,-0.093674615,0.5360354,0.4661555,-0.22358844,-0.06575863,1.3262203,0.48342267,-1.0434791,-0.36825368,0.2664681,-1.4882152,-0.30560395,0.30341756,0.11234934,1.0771661
O,-0.6452149,-0.25126088,0.58399,0.4558293,-2.439717,-1.7799104,1.6914464,-0.533579,-0.98631597,1.2135793,1.2074465,-0.2811751,0.13923593,-0.02269393,1.5825521,-0.617669,-0.4419411,0.62241846,0.058085095,-1.6857984,-0.79842263,-0.8324826,-0.11755357,-0.027384019,-0.47251436,-2.4011197,0.61068976,-0.13648061,-0.15271257,-1.0213902,1.6771668,-0.48987904
F,-2.169206,1.1896098,0.41087583,-0.07169329,-0.32613373,-1.1171052,0.21109553,2.21447,-0.1759991,-0.42443696,0.9136126,1.3041667,1.2152194,-0.12415125,0.74873286,1.132865,-0.26207566,1.4658129,-0.9363046,-0.5834366,-0.15588666,-0.250828,0.729412,-0.81372166,0.008467837,0.1405373,-0.40652457,2.3605292,0.19926526,-0.72625685,-0.015858823,-0.3879889
Na,0.492938,-0.018507734,0.021882696,0.9472716,-0.2987376,1.2477528,-0.6986309,2.1004202,-1.0645295,-0.9265553,0.027426599,-0.288472,-1.294257,0.885025,-0.18849398,0.73393244,0.39888465,-0.010194307,-0.29918563,0.052808203,-0.17052251,-1.0816144,1.4687961,-0.34947807,-0.78469104,0.071751095,0.38086873,-0.6703599,0.7237073,-0.4284457,-0.13254984,0.3866248
Mg,-0.86537397,0.63121647,-0.9809835,-0.3634483,-1.0891526,0.19638617,-1.842235,-0.38408598,1.1118941,-0.5969393,1.3880584,0.029123899,0.0015842182,0.62184644,-1.9505743,-0.07094821,1.9872315,-0.41835707,-0.4953016,1.8890275,-0.71549594,-1.769301,-0.76074934,-0.8322929,0.35379463,-0.8113117,0.4830768,-1.2578416,0.19172879,1.5768003,-1.379468,-0.8399078
