Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
H,-1.3692737,0.88212276,-0.39983413,0.6448776,1.8964928,1.1584045,1.908504,-1.5734683,1.0449818,0.8791767,-0.85320365,1.2634484,0.56550527,1.4260969,0.87173975,2.6244152,0.15846655,0.0017080352,1.0066761,-0.57734174,-0.79533976,-2.1554823,0.84746885,0.35793418,-0.4314518,0.1317388,-0.40407705,-0.16065824,-0.31538272,-0.23718683,-0.11259444,-1.0853186
Li,-0.07301301,0.13219306,1.2869893,-1.0332997,-0.22130446,0.09727306,0.9312839,1.0748085,1.1319218,-0.46965432,0.8255145,0.21816224,0.34377027,0.0869244,0.8082204,0.6817124,-0.7462758,-1.2377687,0.0109568145,0.15644316,-1.6201242,1.0320703,0.8343315,-0.3325672,-1.2396384,0.44590878,0.86803985,-1.2033037,0.70529467,-1.337358,0.3768075,0.04058619
Be,-0.13439006,0.08050893,0.36623377,-0.19384773,0.23249373,-0.9521509,1.2449591,1.1576442,-0.6224199,-2.1668236,-0.10929845,1.0027095,0.50831157,-2.2555063,-0.8042554,0.81638527,1.4637183,0.2471028,1.7135377,-0.6274839,-1.365418,-0.2638396,-1.3908244,-0.6949184,0.13018537,-1.2160339,-0.08884816,-0.6925221,-0.311109,-2.5062551,-0.6868124,-0.37786615
B,2.4370651,-0.08853072,1.0632917,1.1034783,-1.0342256,-1.3021969,-1.2840958,-0.35257778,-2.3513377,1.0495857,2.4870808,0.6103923,-1.3066603,0.21404979,0.33520013,0.00067963765,-1.7807155,-0.64216757,0.012763936,0.13124415,1.660042,0.7779136,0.05915431,-0.88513106,-0.1909091,1.0301399,-0.14682955,0.29634854,0.052766636,1.0749369,-0.49156165,1.9580516
C,0.068309054,-1.0394105,0.5810004,0.43687993,-1.6385047,-2.5252337,0.2765634,-0.29346123,0.02519644,0.4729858,0.34919783,-0.6627378,1.4868346,-0.12869346,2.4583302,-1.3168805,-0.540722,-0.60993207,1.3533306,2.0201647,0.22031662,-1.6301682,1.2654903,-2.0469348,0.19627361,0.108681776,-0.19052014,-1.3404831,0.6646463,1.9766377,0.8051865,-1.7832272
N,2.5638082,-0.8143816,-0.15606555,-0.07921409,-1.0522983,-0.95119923,-0.7759565,-1.332695,-1.7876186,-0.28713456,0.154983,1.0477146,0.31447247,1.325228,0.4251369,2.425484,-0.13265885,-1.7124585,0.15150084,0.45367607,-0.70112723,0.2323039,0.44920513,1.2119691,0.6053501,-0.49981073,-0.4072639,0.21731807,-0.0751973,0.7776646,-0.6516985,-0.5729233
O,1.4206389,-1.2926899,0.268771,-0.025838086,-0.25176325,1.9519235,0.7508322,-0.23008104,-0.7059996,-0.25039777,-2.6910892,0.2354184,0.5533641,-1.4685413,0.1590988,1.0635941,0.5833845,-0.2614094,0.6795458,-0.42973304,-0.4473539,-0.069954075,0.21175884,-0.17397285,-1.2175639,-0.47835127,0.71739495,0.42224973,0.15524907,-0.54199135,0.38353556,1.9404248
F,-1.8170688,1.5943526,2.1013985,-0.5292814,0.13339618,-0.6977187,1.7200407,-1.2373985,0.8050456,0.50104976,-0.1480026,0.01610248,-0.55981725,-1.4589802,1.8558449,0.5185546,-0.25217718,0.9219547,0.14234202,1.7380629,-0.7460431,0.18209453,-0.42727974,-1.6488953,-0.9326991,-1.0291203,1.1653855,-0.32691762,-0.8583742,0.96623755,-1.5404143,-0.5385006
Na,0.26538426,-0.2683956,0.25483003,0.11840549,0.7393957,0.40151075,0.14988963,-0.12717167,-2.1278434,-0.26749334,0.14470674,-1.6068939,-1.2609459,1.1652452,-0.30154216,-1.119292,0.94240963,1.5577749,0.8560092,-0.9483428,0.18977381,0.31911618,-0.6438523,-2.7343147,-0.8166913,0.016587472,-0.73724145,-0.8003684,0.12205124,2.0145893,-0.35084182,-0.11877489
Mg,-0.21728222,-1.1628553,-0.3675709,-1.460573,-0.30336064,-1.5191267,1.1640993,-0.16791452,-1.3583351,-2.540723,-0.6601022,0.65825397,0.34157896,-0.22305451,0.53834236,0.34734824,-1.1922638,-0.47573215,-0.6376268,-1.0718452,0.36360404,-0.35555083,0.92005754,-1.833382,-1.9497399,1.2369268,-2.244801,-0.45564967,1.1361011,-0.529663,-0.85030395,-1.028618
