Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
H,-1.6043596,0.58601165,-0.28742757,0.78976166,0.58468145,0.40186846,-1.0351868,-2.0922167,-2.0212665,-0.3637683,0.63698083,-0.33235756,-0.8687758,-0.06869214,-1.3776083,-1.6755013,-0.2796128,0.41327333,1.5581337,-0.6874708,0.86925495,-0.22742364,0.56015676,0.2509169,-1.1776952,1.3208561,0.2596422,-1.196539,-0.8944892,-0.7437882,-0.24960387,0.13832569
Li,0.21064678,-0.016099194,0.37236884,0.62068033,-1.5175599,0.49426243,0.69206136,0.19183183,-1.633351,1.5468068,0.33389425,-1.7622501,-0.6319902,-0.58550966,-0.6293398,-1.5433563,-0.20524733,-0.8646286,1.0013202,0.94852024,1.5412744,-0.77158684,0.59764755,-0.96020573,0.29735583,-0.82464707,-1.3692788,0.8507875,0.35165718,2.249248,-0.56289774,-0.77745813
Be,1.2644846,-0.50799024,1.3705567,-1.6519951,0.7135196,-1.4235582,0.9485717,0.07252006,-0.2008521,-0.42801094,0.9642736,-1.6980711,-0.5538627,-0.0077786087,-1.9291844,-0.8202497,-0.7066259,-0.8747438,-0.062111765,0.604213,0.5137182,0.84395856,0.027430523,0.22213113,-0.42818546,-0.07615704,0.5733862,-0.0653683,1.0420729,-1.9707415,-1.0573136,1.1165178
B,0.13189524,-0.8837639,-0.022048676,-1.386267,0.7070857,0.952566,0.13646638,-1.2637912,-0.44313526,0.037843116,1.6868447,1.4810978,0.024411608,-1.0313697,-0.50914603,0.25584996,0.8698335,0.33166808,0.10047221,0.29482993,0.7315924,-2.5903535,-1.4157692,1.6860675,1.3182636,0.40373334,0.7910691,-0.51171964,0.9491057,-0.7491735,-0.5025668,-1.5094582
C,1.3338974,0.4192914,0.081441544,0.078225404,0.23886591,1.2219611,1.0829465,-0.48818988,-0.9818489,0.042316165,1.8148794,0.022209492,-0.019757686,-0.3717041,-1.5015304,-0.62018955,0.87790626,0.31753823,-0.6772204,1.2168629,0.4186154,1.2436439,-1.5170012,-1.075225,-0.99531496,-0.07398063,0.7621203,1.0370806,-0.515468,-1.2004089,0.6699518,-3.306654
N,0.45538875,1.0896854,-0.376191,0.31003842,-1.7230682,0.6473084,-0.4853746,-0.83370036,-0.98766714,-1.479189,0.6297321,-0.034433898,1.8734764,-2.3146274,-0.47125348,-0.25015846,0.45767766,0.5072119,1.6076622,-0.91154456,-0.5143248,0.66299605,1.9596227,1.0802616,0.9087264,0.71761274,1.0946684,1.2694154,0.25055745,-2.0196865,-0.45169854,-1.8053433
O,1.1822879,0.5915677,-0.032224122,0.5435539,0.07744063,0.96991754,-1.4170135,-0.5319757,-0.7870428,1.1984949,-0.7480514,1.0219628,-0.5841895,0.048702728,-0.30583355,1.5247313,-0.4350346,0.8358977,-0.8618094,0.5724621,-0.1135335,-0.109950356,0.41777694,0.9573549,-1.2289994,0.052868806,-0.9499107,-0.4950037,0.92767304,-0.37419292,-0.6096785,-0.16019756
F,1.4949763,-0.6456466,1.6493857,1.1537169,-2.2596674,-1.2542127,-0.23943025,0.09699034,0.37845653,1.7190502,0.2735035,0.35375565,-0.16817245,0.513493,-0.26202166,-0.6150423,0.9154309,0.25549594,-1.5431354,0.12871921,1.2004917,-0.11415897,-0.015325528,1.1818122,-0.5781675,-0.41951776,-0.24166565,-0.36766818,2.1272418,-0.8509696,-0.09685183,0.8513004
Na,-1.3238804,-0.6875171,-0.6180488,-0.43698323,-0.23324637,1.0404496,-0.4718758,-1.1262674,0.8149296,0.9607529,-1.1892977,-1.6787221,-0.42346257,-1.4303471,-1.3297665,-1.3685803,-1.238548,-0.5933584,-0.9880071,-0.69108886,-1.4480985,-0.4488493,-0.14241537,-0.3222274,-0.34173143,-1.4617242,0.3589531,1.2194765,-0.24197757,-0.5874021,-1.3078891,0.23854394
Mg,-0.5523508,-1.2401766,0.57219505,-1.1938028,0.2030174,1.0814931,0.6836513,0.023717484,0.576512,2.137509,-1.5051724,-0.5616348,0.49586666,-0.5827645,-0.12227966,-0.02653936,0.14516327,-0.7373249,1.094262,1.4251937,-0.07510345,-0.5411183,-0.5121675,-0.1232725,-0.053594373,0.6840608,-0.070530094,0.28976142,0.9145879,1.1862344,1.1888753,0.120736204
Al,1.7050118,-1.8684342,-0.6211273,0.35717192,-0.99018025,-1.0602955,1.394871,-1.2989293,-0.1959057,0.18461767,0.38461652,-2.0661955,0.057668783,-0.27972385,-0.11562925,-0.5232188,-1.2623101,0.46782744,-0.40723968,-1.4440529,-0.6200445,-0.8984723,-0.055964578,0.9926134,1.0300938,0.9435594,-0.49001116,-0.043011248,0.55326265,0.07352914,1.216644,0.74564874
Si,-0.60714597,-0.48018962,-0.85562915,-0.5194115,-0.7649034,0.268614,0.40785277,-0.5922691,-0.016288681,1.1746393,1.3970982,-0.01975798,1.1801201,1.0139973,0.48504388,1.074564,-0.52295315,0.039019626,-0.084370196,1.4595014,1.306428,-0.07976063,0.4209853,0.6505025,2.0680811,-0.32139927,-0.7270395,1.2383091,0.6288937,-0.3596722,-0.6604821,-0.14009802
P,-1.442437,0.49961814,-0.22784042,0.30676642,0.34595138,-1.1019468,1.1081545,-1.6214688,-0.32565218,0.59210217,1.3031569,-0.13485448,-0.03950081,-0.069814235,1.4080267,1.3799821,0.35105896,1.3728852,-0.4382407,1.0977687,0.6133775,-0.0638485,0.35978037,-0.3721865,0.9265043,-1.2562115,-0.1712922,0.40511802,0.55487704,-1.0416379,1.1772418,-0.19828403
S,1.7647197,-0.09595705,-0.9594883,1.3700768,-0.042785086,0.58228636,-0.37101218,0.7718982,1.1891009,0.8995001,-0.093820766,1.5533715,0.5302822,0.5011848,1.7392911,-0.26232472,-0.28793198,0.81763494,-0.020326758,-0.21094283,1.3408858,-0.29711363,-0.47431025,1.7974322,-1.6406099,-0.21624446,-0.12780736,0.21069753,-0.57965934,-0.11525122,0.46551895,-0.2575615
Cl,-0.8752585,0.50674754,2.5346155,0.40394723,1.5203745,1.0079726,-0.39203975,-0.45499834,0.30166665,1.2301751,0.78702897,0.1761028,-0.15649499,-0.38885587,0.27605113,2.0238254,0.70374024,-0.094531804,-0.42804733,-1.3144447,-0.18202442,-0.12616108,1.1373208,-0.88684666,-0.5204517,-2.068917,-0.18827833,0.87997985,0.9389409,-0.5067994,0.20734382,0.41721055
K,0.8348208,1.0021319,0.33532837,-1.2324771,-0.9296119,0.13751997,-1.2233769,-1.1397672,-1.2367187,1.0739912,-0.61422837,-1.5394968,-0.5966744,-0.22150806,0.51035136,-1.2799608,-0.6953694,-1.0236748,2.6049807,-2.6630406,0.031176489,0.10320108,-1.236322,0.09194369,-0.21403474,0.42456806,-0.18100534,0.16323823,-0.1279768,0.0660157,-0.7853402,0.8306562
