Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,-0.3778025,0.8262722,0.5589097,0.7873518,1.2865671,0.5724089,-1.8111994,-0.23103157
Li,0.65432185,-0.90339684,0.079833776,-0.69483155,1.2764988,0.29583597,0.8216701,-1.1374856
Be,0.7919588,-0.29490525,-1.3308697,-1.9197655,1.1444502,0.8250778,0.01807006,0.70937276
B,-0.5452946,0.89631194,0.2598042,0.644008,0.9782523,-0.083132334,2.576972,-0.90826404
C,1.9323809,1.0419767,0.05537989,1.6844741,1.0408536,-1.6637714,1.3254001,-2.284777
N,2.0991786,0.4208199,2.8710277,0.5276095,0.58457714,1.6498613,-0.42053565,0.5689007
O,0.74445486,0.53005135,-0.29511306,-0.6865665,-1.426185,1.4733264,-0.8709069,-1.1113993
F,-0.62302,2.3968406,-1.2217116,-0.7139062,-0.41305134,2.1726556,0.27714947,-0.14527479
Na,0.48796326,-0.91544175,-0.06855442,0.39465642,-0.37020737,-0.7268511,0.9189476,-0.18611617
Mg,-1.985682,-0.9435226,-0.21410571,0.3514316,0.28155723,1.1438965,1.4223065,0.40608194
Al,-2.205626,0.2153553,0.3427973,-0.64611983,-0.34276918,-0.77521193,1.3172827,0.47690874
Si,-0.6855029,0.14119747,-2.0552256,-0.16527522,1.2629284,-1.016066,-0.7921427,-1.3535085
P,0.13931789,0.3144105,-0.006794825,0.035856623,-0.78697,0.0446479,-0.6822858,0.08295966
S,-0.20403537,1.6262245,1.0539651,-0.81089914,0.055834856,0.52444905,-0.9316293,-0.12527739
Cl,1.5817982,1.8202404,-0.37997875,-1.8803152,-0.06125647,-0.2796739,-0.084061794,-0.15272309
K,1.0770802,-0.9484754,-1.4970887,0.21464519,-1.0997407,-0.5997782,0.6539933,1.4795179
Ca,-2.672997,0.8138438,0.8071861,0.18594535,-1.485199,-0.5798777,0.25017223,-1.5496672
Sc,-0.7298803,1.9044027,-1.3743019,1.0140152,-0.40653327,-0.93647975,0.34634036,-1.7112426
Ti,0.1815966,-0.1442659,-1.096883,1.0042522,-1.0135038,0.8388935,0.2583738,0.249294
V,-0.6300107,-0.06269069,0.7089195,0.28483763,0.46420115,1.3724251,0.1134282,0.81367123
Cr,0.28119767,-1.384541,-1.0698471,0.5030647,1.0880561,2.5150936,-0.8268764,-0.65717584
Mn,-1.296302,-0.18239526,-0.38919914,1.9061095,0.9988834,-1.2049881,-0.0703424,-0.56589204
Fe,-1.6764257,-0.9538001,-0.7171201,-0.16706838,1.5878655,0.3755769,-1.7578708,0.3857689
Co,0.40350595,-0.4688737,-0.4601277,0.076121874,2.022259,0.58093125,-1.1416887,1.2959228
Ni,2.3712962,-1.820622,-0.5684117,0.983808,1.0496949,-0.28349963,-0.19650604,-0.18558787
Cu,1.1098475,-1.4203808,-0.84866846,-0.25777423,0.47211397,-3.3732169,-0.97455746,-0.07922093
Zn,0.08182995,1.227469,0.58492875,1.7841772,-0.31632334,-1.5714558,0.24913931,0.19563533
Ga,-1.1402134,0.38873503,1.0056969,-0.14634235,0.5006608,-1.0277531,-0.7695525,-0.3912756
Ge,0.5242646,1.3281121,0.7718037,-0.07168495,0.79363906,-1.274325,-0.43429545,-0.5933721
As,0.03855858,1.4254234,1.5920718,-0.5264477,0.3658961,-0.1625155,-0.25870988,1.1536044
Se,2.5297384,-0.67398995,-0.52639025,-0.5634478,-1.0814475,-0.59765685,-0.748047,-1.367534
Br,2.0488813,0.88795984,-0.67522836,0.23544624,-1.954098,-0.058948487,0.050588347,0.7638779
Rb,0.543866,0.6325362,0.081855685,1.7342151,-0.37403318,0.03576418,2.1714034,1.327873
Sr,-0.94401175,0.48632059,0.57745767,0.44295394,-0.060233343,0.55154157,0.3881763,-1.0871186
Y,-0.22604524,0.16679119,-0.86914915,-0.43614072,0.14118557,0.41960382,0.668309,-1.4225252
Zr,-0.36229053,-0.4621114,-2.005332,-1.7021422,0.019719208,-0.021408452,-0.85796237,-0.73828095
Nb,-1.5811357,0.13295963,0.38739914,-0.64793265,-0.056723107,0.58951837,0.24617414,1.4465439
Mo,-1.0389947,0.68998575,2.236651,0.5708303,-0.5958138,0.18935868,0.90082586,0.63144124
Tc,-2.7586234,-0.43561092,0.72137845,2.0396385,-0.84276646,-1.0967451,-0.8392513,-0.41414222
Ru,-0.5515923,-1.3699906,1.2654527,0.3535393,1.1437299,1.0715393,-0.90302837,0.6963725
Rh,0.549472,-0.06937082,1.2591797,-0.9430586,1.9523441,1.7807546,-1.0694749,1.7355092
Pd,1.6486557,-0.39548957,0.5726944,-0.2646734,0.18649043,-0.10825712,-1.7380383,1.3602759
Ag,1.0649849,-0.20412189,0.4408064,1.254195,0.75214684,-2.726324,-0.28119728,1.4352347
Cd,0.20928386,-0.62094486,1.3963784,-0.27910328,0.48444083,-1.2938273,0.7327745,0.09313494
In,-1.2715988,-1.5053651,1.980061,-1.1641762,-0.014443023,-0.69369215,-0.3840519,-0.7925602
Sn,-0.099028245,0.8904652,1.20797,0.67699057,0.39297637,-0.05902576,-0.12995005,0.5039974
Sb,0.4094157,1.3069994,0.80789274,-0.16386628,1.8038327,0.36741847,-0.6636403,1.0132344
Te,1.7285954,-0.657894,0.28175807,-0.72378457,-0.85850686,-0.9445029,-0.8764172,-0.76684916
