Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,-0.6540396,-0.6872805,-0.485529,1.2984713,0.12405192,-0.6604905,-1.8567846,-0.33485946
Li,-0.6304429,0.05863919,0.2276649,1.2906398,1.5628835,0.91712666,0.7894933,0.8014142
Be,1.481517,-1.371499,-2.5552359,-0.79766375,0.45334947,1.5102874,1.1320369,1.021249
B,1.7342211,0.22570425,0.48105326,1.5294921,0.3903957,-0.49974403,1.9052831,0.15223846
C,1.5625001,1.7138911,1.5878543,-1.0596617,0.14977317,0.14134166,0.33466008,1.8116698
N,0.52278614,-0.8247064,0.5656818,-1.146736,0.5755908,-1.3271996,2.1943016,-1.0216925
O,0.030554105,2.0998163,-0.4390512,1.8415618,-1.5884517,-0.5565592,0.8478553,0.41855422
F,-1.2529067,0.16273676,-0.20527682,-0.2837515,1.1607766,-0.83435297,-0.51647544,0.010398464
Na,0.16501692,-0.5439141,-0.2931034,0.54399794,2.0218155,-0.45178586,0.92550343,0.33467865
Mg,-0.79602,0.5267633,2.044212,-0.58589774,1.9784997,-0.19844683,0.10120456,-0.16109405
Al,0.437072,-0.10468778,2.3447607,-0.31140783,1.7769572,1.7054789,1.09144,-0.16041023
Si,0.13113044,1.1734576,1.346402,-1.2007236,-0.5363934,1.0434502,0.70865196,0.29919493
P,-0.31758633,2.5875294,0.26201499,-1.0334044,-1.4103119,-0.12036655,2.1480339,0.71535796
S,0.14951588,1.2208204,-1.1758789,-1.2249721,0.1655864,-0.54410166,-0.21673279,1.8760738
Cl,0.33514944,0.95957935,-0.4948503,1.0035431,1.1559459,-0.8023778,0.08764573,2.7692132
K,-0.8404095,-1.1610354,-1.0179625,1.3396134,-0.17479157,0.46213457,-0.61812246,0.8312722
Ca,-1.5137241,1.568924,-0.5940764,-0.042675804,0.12523858,1.3118081,1.2288867,0.5936104
Sc,0.9533178,-1.2603263,-0.4251376,0.78456575,-0.9723236,-0.48419955,-0.15233757,-0.90143543
Ti,0.72017837,0.90635544,1.6909888,0.3871988,-0.51435274,-0.8161806,-0.7878032,-1.1508627
V,1.5460978,-0.3258852,0.25919843,-0.04357771,0.08363835,1.2256895,0.62154853,1.2331299
Cr,0.8010721,0.10616889,-1.4331636,-2.3294265,0.6219725,1.6085002,-0.9033467,-0.77570224
Mn,0.17754309,1.0473123,1.1424054,-1.0262133,-1.0240599,-0.07136796,0.18348323,0.427502
Fe,0.8764863,0.15523106,0.12838806,-0.46530735,1.8839171,0.120325126,-0.84760755,-1.7227716
Co,0.0228627,0.24479167,0.33329457,-0.3946332,0.79850423,-0.8110094,-0.7047366,-2.5789027
Ni,0.47759536,-1.8689631,-0.1717006,0.84542996,-0.6095082,-1.0528536,-0.11025287,-1.5878311
Cu,1.1258737,-1.2826177,-1.7691025,-1.1641809,-0.05352389,-0.34787676,0.5457275,1.1847053
Zn,0.2831501,-0.6290677,0.8897084,-1.0462782,-0.4334276,-0.14814077,-1.0316616,-0.34779754
Ga,2.8794885,0.7748181,1.9301776,-0.33255213,0.8349427,-0.93494195,0.35297546,2.1795366
Ge,-0.53308356,0.66255456,0.65833044,1.7590566,1.9714683,1.1775497,-0.81144035,-0.9694852
As,1.0381639,-0.3368157,0.17718826,-1.7688277,0.8320544,-1.1555662,0.65931076,0.288507
Se,-0.10080837,-1.6566365,0.045985825,-0.8410074,0.95017123,-0.918302,-0.56697553,-0.008392409
Br,-0.47621724,0.024003027,-1.1631392,0.41685367,-0.17815243,-1.2549394,-0.78002447,1.2723866
Rb,-0.2836233,-0.9326411,-0.26879025,-1.2078923,0.24076605,1.0329243,-0.2524935,1.8678226
Sr,-0.89007914,1.4547455,0.6212371,0.35786983,-0.68898654,-1.4462708,-1.1388102,-1.0270677
Y,0.5473048,-0.0077821906,0.06515718,0.82086974,-0.57334954,0.5583976,0.4315249,0.6737668
Zr,-0.06924053,1.0926801,1.412726,0.7435514,0.63530445,0.7891846,-1.6813691,-1.1441333
Nb,0.09581649,1.1652055,0.91168857,0.31873965,-1.2365541,0.15413259,0.55461794,-0.6614785
Mo,0.89208424,1.4988104,-0.8325782,-0.037229568,0.008680315,1.5066814,0.4080516,-1.1548109
Tc,1.9173878,-0.22280432,1.3906827,1.1329082,0.54663837,-0.5346657,0.75760514,-0.1744851
Ru,-0.57904917,0.5294277,1.339817,0.8945669,0.16895801,-0.84102887,0.45755646,-2.7806125
Rh,0.3945959,-0.85225403,0.81569284,2.0519423,-1.1117693,0.89860314,-0.33556733,0.052090056
Pd,0.5029898,-1.4874276,0.38539872,0.096982,0.05530249,-1.8952683,0.28684208,-0.7100476
Ag,-1.1219797,0.3595049,-0.118746795,0.015660686,-0.22220944,-0.6413268,-1.6833695,0.3872554
Cd,-0.83291024,0.41898772,1.019249,0.61397654,1.2853701,-0.87735635,0.2460342,-0.13106477
In,-0.097940534,3.396805,0.7488489,-0.20749319,-0.14956719,0.36768848,-1.4339931,-1.7935854
Sn,-0.59650016,2.4396758,-1.485847,2.298186,0.70500404,1.7390494,1.1308928,-0.7700323
Sb,0.13634546,-0.64639413,-0.5572431,-2.2670689,-1.5595846,-0.75164074,0.9296174,1.3269165
Te,0.082494654,1.7889755,0.22246897,-0.06995469,0.7484562,-2.305046,0.30146676,0.24276444
I,-0.49791095,-0.9795383,1.5317932,0.43246284,0.70716274,-0.8705127,-0.7441556,2.102876
Cs,0.14369506,-1.3176521,0.9805077,-1.9094868,1.0733308,-0.5525578,-0.9402697,0.003144695
Ba,-0.20420697,0.31457445,-0.07986493,0.19693866,-2.093558,-2.0150023,-1.3750126,-1.6906328
La,0.41155297,-0.54417986,-0.72535634,0.6734535,-0.8969036,-0.3375991,0.79714376,0.7081159
Ce,1.3044345,-0.7172184,-0.7210308,-1.5409076,1.9785304,-1.023101,1.2858942,-0.30725694
Pr,-0.76254654,0.012855179,-1.759221,0.6160155,-2.003713,1.1706169,-0.1485277,0.41901928
Nd,-0.07581324,-0.21983716,0.9037116,0.11224914,0.38106808,-0.093375415,0.4431136,-0.1601375
Pm,-0.5566221,-0.89902335,0.5489682,-0.2755703,-0.112398826,0.5583788,-1.4017011,-1.2291487
Sm,-0.2556641,-0.040059984,-0.30626908,-0.43084532,-0.9511131,1.4238793,-3.005057,1.3867538
Eu,-2.5202847,1.5866344,0.8481959,-0.76647013,0.10009754,-0.90371203,-1.9476469,-0.600375
Gd,-0.4904213,1.6828738,-1.2167363,1.5543673,-1.4107324,1.8651726,-0.42847782,1.2847455
Tb,1.0349683,-1.1082385,-0.7979744,-0.2110906,-1.3793044,1.2830182,-0.70578814,1.1039507
Dy,0.68248457,0.27981782,-0.08379814,0.6893291,-1.5203092,-0.12197232,-0.04463969,0.16121693
Ho,0.57271725,0.5984219,-0.42099229,0.7629255,-0.5359063,-0.55494195,-0.71352184,-1.3394142
Er,1.1801993,-0.23449941,-0.18411703,0.29822075,-0.48377317,1.7616923,0.6937216,2.1211107
Tm,2.3787355,-0.090188876,-1.1811211,-0.42944413,0.65269077,-0.43817136,-0.6079882,0.22437358
Yb,0.36638784,1.0864284,0.72468084,-0.110635884,1.9907131,-1.4334894,1.5321279,0.33419636
