Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
H,1.071079,-0.31372005,1.9840258,-1.3364886,-1.4929931,-1.2658961,0.86189824,-1.0378597,-1.6817795,2.4150624,2.1684358,-0.74861413,-0.6544682,1.8708745,-0.40308306,-0.7276897
Li,-0.3008336,1.0202159,-0.6705137,-0.10706828,-1.5175784,-1.7779998,-0.84109306,0.47624815,0.8950653,-0.82468575,-0.35207468,-1.7896119,-1.1446693,1.0996258,0.27207258,-0.35155508
Be,-0.3113112,-1.065702,-1.055886,2.1770651,1.0188135,0.5557176,-1.4173326,0.40927488,0.752066,-0.61448365,-0.3828235,0.4764837,0.3662188,1.6040118,-0.8298792,0.03804175
B,-0.30038106,-0.55453557,0.22115077,0.3885333,-1.3570334,-0.56995606,2.6360545,-0.73462003,-0.5451904,0.5382526,-1.6745393,1.4966257,-0.08040775,-0.8128965,-0.7249002,-0.8634318
C,0.5201777,-1.3152891,-1.600328,-0.014357444,-0.65519124,0.9250633,0.6682963,1.0488907,1.6190339,-2.7851164,-0.9237924,-1.4250996,-0.69608796,2.3647838,0.23417304,-0.8518162
N,0.66552395,-1.4364765,-0.29322317,-0.4858473,0.07325722,0.26806936,1.0358866,0.1994028,1.5810742,-1.0191392,-0.8891925,0.76950413,-0.97989506,0.14576243,-1.0889724,-1.5444609
O,-0.980365,-0.015724918,-1.0432694,0.12655696,-1.6682718,1.2234545,-0.90685827,-0.28304398,1.3614655,-1.3659912,-0.52842516,0.14287704,-1.4547975,-1.5572574,1.5110749,-0.9762362
F,-1.1702632,1.2285037,0.3245678,-0.012676831,1.1849811,-0.1997682,0.14029126,-2.2030659,1.5173806,0.75999624,0.6917075,-1.2900199,0.7647881,-0.9293329,-0.6434717,-1.4741035
Na,1.9399402,-0.52360636,0.43268853,-1.2577348,0.89514816,-0.02010286,-0.28780806,0.032109752,-1.4039677,1.0782415,-0.59292203,-0.37590876,-1.6119924,1.6799976,0.109291546,0.31558457
Mg,0.5075257,-1.0570512,-0.88258094,1.6314344,0.2576459,-0.95930606,0.8427975,1.0619243,0.82138413,0.2834111,0.14846699,-0.91527194,2.0405896,-0.69687366,0.9692306,-0.8856132
Al,0.905372,0.95646614,-0.09168001,0.253195,2.2447948,0.67948365,-0.025834566,0.4365935,1.0904332,0.3880022,-1.3387657,-0.13431197,0.37206605,0.25300643,0.006871048,1.0853252
Si,-1.6526237,1.8278363,0.9313477,-2.0371847,-1.6055812,-0.08205403,1.1866333,0.005746715,1.3816601,1.433774,1.1071769,-0.48107967,-1.2664386,0.14033195,-0.5278603,2.3264291
P,1.2325873,-1.7620804,-3.1902318,-0.5678947,1.4475669,-0.42464596,-1.3008002,0.67568415,0.052884318,-0.8404948,-0.66774315,-0.46463817,0.5439045,-0.20407242,0.22429225,0.04382337
S,-0.48307347,-0.11442603,-1.265553,-0.6402887,0.20613128,-1.0798472,-0.8399044,-2.7449014,-0.6986066,0.5659181,0.5129319,0.65731597,-0.14313027,0.57126665,0.016847407,-0.3323111
Cl,1.8648325,1.2695836,-0.3870368,-0.5162053,1.0685482,0.008736573,-0.060034297,-0.9982751,0.10263479,-0.6224273,-0.47099543,1.0030248,-0.4874726,0.45617017,1.1121254,-1.0473406
K,1.1076125,-0.09673646,-0.09255532,0.7253091,0.25935033,-2.44712,0.55909044,-0.9876536,1.3688873,0.5761655,0.16906954,0.072399184,-2.8719926,-1.0889411,-0.1535907,-0.01417197
Ca,-0.380743,1.8477383,0.14741205,0.47186458,-0.35249126,0.035181183,-2.213132,0.5423755,0.77644867,1.3853332,-0.603968,-0.11913412,0.9950629,-1.3207024,-0.3090691,0.47230187
Sc,-1.5232633,-0.58589834,0.5346822,1.3329331,1.658114,-0.86679053,-0.20424692,-0.31561977,0.9088319,0.6253479,-1.4765129,1.35796,0.10562173,0.1762163,0.8207889,0.5123387
Ti,-0.31986162,-1.0421852,-0.3063829,-0.27370673,-0.022930283,-0.99603266,-0.2590582,0.29378733,0.6963384,1.1264075,-0.6431862,1.045291,-0.074930094,-1.1402668,0.25677228,0.5342658
V,-0.016831277,-1.719932,-0.3966631,0.22357865,-0.94907135,-0.75212055,-1.1394624,0.15445068,0.7026896,-0.6477768,-1.2221798,-0.2879441,-0.42240724,-0.63288915,0.02538259,0.72519565
Cr,0.24491735,-1.2328504,-0.100141026,-0.13913691,0.011270086,0.9865013,0.95115376,0.7657337,-1.4056112,-0.9297446,0.51981443,0.17135455,-1.9282146,-1.3956751,-0.87077063,0.8043304
Mn,-1.7808611,0.9921644,-0.5056106,-1.4885621,0.07045696,-0.23589152,-1.10696,0.22770947,-0.8631651,1.6813831,-0.8253862,0.27953616,0.22019546,-2.96179,0.7006389,1.3071183
Fe,-0.017061528,0.93880844,-1.2304168,-0.99256015,0.9863709,0.7381901,0.6716903,-1.124772,-0.11122799,-0.4545725,-0.89910275,0.6785795,-1.2438433,-2.4180193,-1.0669643,-0.9084627
