Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
Li,-1.9137583,0.3954214,-1.7077501,-0.24322186,-0.08039225,0.18919766,-0.3457853,0.33836573
Be,0.034373097,0.9198329,1.179957,0.66492975,-1.2690537,-2.625151,1.3330203,-0.093064226
B,-2.2476387,-0.16909687,-1.808803,0.61426604,0.7142749,-2.6897075,-0.6077138,-0.47456518
N,-1.4820042,0.21410848,0.58146393,1.5004942,-1.3796419,-0.72136915,-1.6479363,0.45718256
O,-0.57107395,0.65043485,0.2131775,-0.80849826,0.82072973,-1.5040009,-0.21922065,-0.9789973
F,-0.10860553,-0.96781754,1.6076672,0.8395117,0.3822176,1.067762,-1.2224194,-1.4198709
Na,1.4553622,-3.0960042,-0.81062514,0.3712891,-1.0437799,0.19880012,-1.7649258,1.5450034
Mg,-0.99427205,0.5336993,0.77944016,-1.0453968,-1.1898712,0.5409637,-1.0814977,-1.5563991
Al,0.5100447,-0.07929327,-0.7128986,-0.12579863,0.84095293,-1.0229369,1.8290166,0.7670004
Si,-0.6616736,0.033745132,0.0193065,-1.3821058,0.75813454,-0.468949,1.5365697,0.19692759
S,1.1642824,-2.076167,0.28893095,1.6387101,1.0156342,0.22970659,-0.4823158,-0.7960811
K,-0.20474589,-1.1104944,-1.8617371,1.482611,-1.5900329,0.47765902,0.7102176,-0.55846816
Ca,-0.2091217,0.39491627,0.12192573,0.89908034,-0.24852887,0.48088893,-0.28471875,-0.9125284
Sc,0.97431004,0.12571135,1.8577279,0.5384981,-0.7520343,1.2803199,-1.2439125,-0.6741311
Ti,1.3664693,-0.057238873,1.4288682,0.48320398,-0.26671758,2.0609014,-0.6376127,-0.65078765
V,-0.070044935,-1.0409081,0.86851907,-2.2657807,0.95442593,0.74603826,0.3406673,-1.5207804
Cr,0.39567426,1.7157264,1.9634829,0.33402625,1.0266545,-1.0284113,1.2417667,-0.45703
Mn,1.5208721,-0.9161854,0.8546824,1.4560618,-0.67957824,1.8890865,0.7798815,0.50059694
Fe,-0.52186245,1.4460292,1.5290824,0.6538016,1.8650255,0.39781868,-1.624242,0.95488054
Co,2.3501947,-0.018339163,2.3947892,0.0621383,-0.9694464,-1.1081328,-0.93714213,1.807656
Ni,-1.2784643,-0.09399143,0.87503326,-0.11031905,1.1463042,0.3019586,0.23471434,0.8253654
Cu,0.67152464,-2.1713717,-0.6489003,2.4585078,0.4118918,0.7154318,-2.8180585,-0.2928329
Zn,-0.14091423,0.8030669,-1.067292,-0.03151481,0.34112626,-0.018747682,-0.5817366,1.1676496
Ga,0.26012,0.7270362,1.1976879,0.79796094,1.2932028,-0.84054136,0.81291074,-0.09731701
Ge,0.41958243,1.0523702,0.63844,-1.0248414,-0.016951106,0.12554018,-1.0537293,-0.40232652
As,-0.54657257,-0.62133366,-0.21619198,-2.2050772,0.14628981,0.82107925,-0.4386999,-0.66702706
Rb,0.22613806,-1.591465,-0.0557939,1.1845136,-1.4482888,-0.8345048,0.0019739806,-1.0768365
Sr,-0.075803444,-0.89263225,-0.8706078,-0.052894752,0.4523502,0.3264007,-0.0857171,-0.5611532
Y,1.5200799,-0.17101467,-0.9664149,0.6223052,0.4327599,0.82356447,-0.3084719,0.83563405
Zr,0.5508927,-0.86495423,0.21622933,-0.3471102,1.7637143,1.1240715,0.43413055,0.21351498
Nb,1.115927,1.3352705,0.79319066,0.0678658,-0.308042,0.79694575,0.7312696,-0.940324
Mo,1.871153,0.41816494,-0.24111268,-1.5457592,0.9209508,0.72277904,-1.6959034,0.64284533
Ru,0.8188232,0.55738723,1.3899283,0.4495433,0.56580484,-0.867489,0.67866665,2.5412607
Rh,0.63586545,0.33548114,-1.6860713,-0.8665223,-0.47202277,-0.5396144,0.6936811,1.2010368
Pd,0.6420328,-0.3336216,1.1581888,1.3587155,-0.9298189,0.42910603,-0.11159762,1.4167074
Ag,0.3321301,-0.7367824,1.2942511,1.6341301,-1.0503249,0.34264657,-1.0264705,1.5707741
Cd,-1.061776,-0.739445,0.39462203,-0.66794115,0.05505621,0.9991152,-1.0175964,-0.112984166
In,0.3188417,-1.2238837,0.6619212,-1.5302218,0.4269172,0.26641518,-0.2952983,-0.5292287
Sn,1.427089,1.8434263,0.561536,0.016705634,0.16032231,-0.99327594,-0.31288972,-0.06269869
Sb,1.3134693,-1.1051832,-0.2063287,-0.47410765,-0.24017869,-0.10098429,1.6372871,-1.1679106
Te,0.121168524,1.1939573,-1.1843777,-0.99884444,0.5283009,0.11556019,-0.43627995,0.121204294
Cs,1.024029,-2.085214,-0.12349651,0.48631665,-1.1925018,-1.955387,-1.1504413,-0.5243172
Ba,0.84140706,-0.35401136,-0.2679819,1.4249327,-0.37990603,1.1939043,-2.8432708,-0.5577638
La,1.6683204,0.2842389,-1.6473209,0.33560228,0.20592284,0.6457389,-0.803514,-0.9036091
Hf,0.9545292,-0.64824235,-0.7538813,-0.6482167,0.28224748,2.1352859,-0.24401498,-0.17800137
Ta,0.2647427,1.051913,-0.24948911,-0.12701376,1.0206115,0.6935934,1.925474,-0.8529362
W,0.38707924,0.6369733,1.3044642,-1.4767557,-0.6219239,1.5707504,-0.075710565,0.16888411
Re,-0.47772312,1.8588177,0.7227452,-0.9750723,-0.7603978,1.7979598,-0.63335466,0.4464486
Os,-0.46138495,0.22200927,0.74284726,-0.7130984,-0.1395134,0.72415066,0.7053517,2.1950102
Ir,-0.45776033,0.37937066,1.968892,-0.30647892,-1.3106315,0.29210818,0.14359938,1.0544541
Pt,-2.86825,1.6910541,2.1603892,1.0758246,1.2383293,-0.76655734,0.95273757,0.3325374
Au,-1.6864753,-0.91357344,1.1961845,1.1809496,0.3920383,-0.11834677,1.1062964,0.50969225
Hg,-0.33598918,-1.1327784,0.5314895,0.7165306,0.45388082,-0.01708376,-0.25904205,1.5727861
Tl,-0.21123397,0.58875465,0.058366314,0.85531795,1.1156251,-0.5464493,-1.6315027,1.0338
Pb,1.2180758,0.53927237,-0.38463083,-0.09588882,-0.47590372,-0.031536885,-1.2665905,0.04318481
Bi,1.5680317,1.4676313,-0.75674886,1.5646356,-0.5417512,-0.6228115,0.5674143,-0.5948838
