Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
H,-0.6018951,1.3252031,-0.2369325,0.2166121,0.2325004,-0.31663635,-0.4173746,-1.0005392,0.24684185,-1.438477,-1.7581311,-0.4523383,-0.37855726,0.8269194,0.24252598,0.39401838
Li,-0.85274017,0.7151425,-0.530897,0.8597113,0.45885798,1.1992977,1.4578003,-0.63982344,-0.593728,-0.347575,0.5014004,0.13849053,0.75676316,-0.3563686,-1.7350099,0.6124413
Be,-1.3193423,0.80279005,0.085679516,-0.56647414,0.74561095,-0.3810869,0.3900769,2.6649797,-1.2313973,0.8896388,-0.86209494,0.23656741,1.6991363,0.37406057,-0.6273546,1.4190884
B,0.27625033,-0.08773177,0.27608982,-2.2187865,-1.5880328,-0.60805035,-0.8521465,0.17726327,0.36134723,-0.64295316,-0.88126713,-0.1744839,1.654097,0.39831784,1.1003524,-0.36813098
C,0.18022884,-0.15452126,-0.22519776,0.50854784,1.4493773,-0.46500322,-1.275586,-0.02316774,-1.2256576,-2.5259068,1.4700718,-0.91152036,1.1186267,0.30827513,0.8542474,-0.16747318
N,-0.09111853,0.3478513,-0.29195693,-0.60991585,1.0813142,-1.3351017,0.15964696,-0.30680272,-0.5054274,-1.7302165,-0.33735418,-0.40180096,-0.6833888,-2.5748107,2.7154534,0.19007643
O,-0.50158226,1.1011583,-1.087109,1.9206376,0.19737467,-0.3967858,0.10190724,0.11404734,0.41070145,0.5094495,0.97480685,-1.1161718,-0.41990805,-1.034081,1.0176268,-0.47424093
F,-1.0565312,0.2512365,-1.5965679,0.6417218,-0.6003888,0.8044392,1.6886574,0.29732424,1.7643,0.77256954,-1.9184302,-1.3425469,1.776986,-0.27693436,0.50310683,0.2620477
Na,2.14585,0.68215555,0.91870934,0.7856954,0.8442625,0.2759329,0.44154602,0.9753191,0.6237745,0.060434543,-1.2025788,-0.46334293,0.1024196,-0.9626702,-0.66410446,-0.5472598
Mg,-0.45577428,-1.0622435,-0.7334591,1.8193808,-0.7733503,-0.60999745,0.66833913,0.75387305,-1.842102,-0.9221846,-0.35702693,-0.5626888,1.0271212,-0.02540526,-0.5867825,-0.82679284
Al,0.46485594,-0.9275039,-0.7481092,-0.8390056,0.034350824,2.4293327,0.8435758,-0.5573617,-0.0027468225,-2.783105,-1.3444808,-0.60751355,3.9960096,-0.45434603,0.027928235,-0.12092336
Si,-1.4894259,-0.38503373,-0.32837254,-0.37370822,-1.0666037,0.41953117,-0.9100565,-0.21386571,1.9024272,-0.6507331,1.0134242,-0.117841825,0.8672009,1.3721142,0.14210644,0.2994119
P,0.08084537,-0.75294274,0.26205575,-1.3501282,-1.2216119,0.034583874,1.4173386,1.0137278,1.391937,-0.19160676,0.27131972,0.3667162,-1.1972452,0.9413009,0.55335826,0.62765783
S,1.4786009,0.15635845,-1.3672718,0.32780814,-0.8445815,-0.7528268,0.19855218,0.3763215,0.33090737,1.4913247,-1.6059003,1.8747681,0.2773173,0.031265367,1.3195015,-0.08420069
Cl,-1.5964903,0.5585991,0.8834015,0.9217465,-0.7285017,-0.9391977,0.45053247,0.26152205,2.054552,-0.83542657,-0.9291461,0.6327157,0.55721146,-1.2261909,0.7202212,0.44215208
K,-1.2871201,0.38519338,-0.7002445,1.4177163,1.6912521,-0.22727285,-1.4147223,-1.9457372,0.40324312,0.66719604,0.23407978,1.3084273,1.1133175,-1.2521487,-0.70006746,-0.73150116
Ca,-1.375064,-0.50004894,1.2027488,-0.045428846,0.23522861,1.7338263,1.8991699,0.0798041,-0.06651782,-0.081613824,0.7529967,-1.318836,-0.11477978,-1.1197277,-1.4671605,-0.7873331
Sc,0.5843095,-0.25083676,-0.09149195,-0.58704203,0.6634539,2.8774133,0.7916741,-1.6048948,1.8656468,-1.072949,-0.9996758,0.3418601,1.8220729,2.329309,-0.014469092,-1.0908115
Ti,-0.4605536,-0.36285615,-0.17309262,-0.115393095,-1.3722128,1.3074349,-0.51261973,-0.795108,0.38613594,-0.38216534,0.46108645,0.95551974,1.1150848,0.80048424,-0.19078648,-0.95194745
V,0.22747582,-1.1727368,1.0698872,0.08046701,-2.7254694,-0.06337493,-0.8754823,-0.836084,-0.6895887,2.826144,-0.33396167,0.90763927,-0.14867015,-0.20596538,-0.6013841,0.90890753
Cr,-2.9632595,0.1815191,0.5956894,-1.2584034,1.2135772,-1.1157322,-0.3221381,0.05484974,-1.0252801,-0.25014737,0.9322394,1.2285358,-1.3556387,-0.13018174,-0.5772758,0.19180442
Mn,0.54964983,-0.17347324,0.111408025,-0.73814493,0.072144434,-0.70284593,-0.9852598,0.48326528,0.41008756,-0.53252506,-1.1343826,0.31629857,-0.4309578,-0.01163349,-0.58970743,-0.59871113
Fe,0.12055437,-1.3365062,0.61778235,-1.8260535,1.0348256,-0.22127707,0.00029661058,-0.9154778,-0.5972654,0.24413452,-0.48606688,-0.8587856,-0.7532524,0.50240225,0.34288484,0.9363558
Co,0.4406697,0.010131737,-1.8049376,-0.3819925,0.93467003,-0.5598447,-2.2457087,-0.27984086,-0.5176428,-0.20935635,-2.3187416,0.0667273,0.8728977,0.30058986,-0.38529584,0.036601573
Ni,1.8918401,0.07236192,-1.1646794,-0.6527317,1.6331738,-0.3268691,0.13632335,-0.40825742,-1.3332438,0.46498638,-0.51274824,-0.83933884,-0.27100506,-0.47058094,-0.26563638,0.08668178
Cu,0.17636272,1.130624,1.0079645,0.08477819,0.6424188,-0.39639315,-0.8717466,-0.32928944,0.011403852,-0.7482259,-0.41804063,0.55349624,0.17681447,-1.76342,-1.2901126,1.1724403
Zn,0.48963812,0.24315041,-0.8416407,0.6012779,-0.011240154,-0.5845899,-0.3605965,-0.77082837,-1.890787,0.5373532,-0.9762953,-0.48465708,0.3955877,0.17384565,-1.5877705,-0.24568813
Ga,-1.3497013,0.2979491,0.3386905,0.5755957,-1.0091075,0.036621064,0.24079081,-1.4133664,-0.33064437,-0.46384326,1.4195157,0.08583779,0.30397367,-0.8278949,-0.7646692,-0.16166939
Ge,-0.17907819,1.3388983,0.8125568,0.504235,-1.725093,-0.5865183,-0.32656923,-0.9403925,0.047844958,-1.0692227,2.1442277,-0.23280466,0.49186435,-0.9619412,-0.156207,-1.0114317
As,0.06102453,1.1494852,-0.7034428,-1.304315,-1.2587613,-0.039763007,-0.32716015,-0.6420521,0.3722143,-0.01525532,0.9671324,0.2401155,-0.24226664,-0.10366314,0.8859686,0.35542372
Se,0.04218745,1.9092016,-1.1637594,-0.83082825,-0.55952704,-1.5328314,-0.99121183,-0.16949764,0.41232675,0.48280448,-0.8824344,0.9150938,-0.8038534,-0.5473194,0.25746226,-0.6482493
Br,-1.6502911,-1.2565576,0.49454537,-0.14403999,-1.1986476,-1.4970365,0.4805779,-0.57674867,-0.12980111,2.0335133,-0.0040516607,-0.7207557,-0.060692754,-2.2528055,0.15255941,1.5664474
Rb,-0.115457706,0.62153167,0.069412425,0.48399585,1.1779317,1.2236193,-1.9758857,-1.8665162,1.2278043,2.1869433,1.0735121,-1.2405916,0.28047782,-1.9468212,-0.63641065,-0.552838
Sr,0.27933142,-1.5039188,1.0889418,-0.103643045,-0.4182293,1.3169315,1.886343,0.47756517,0.23447694,1.7892576,0.3291525,-1.7686692,-1.6301214,-0.7677801,-0.15294716,-0.7626899
Y,-0.9954202,-1.5603218,1.0121793,1.2343049,0.1511839,0.848575,0.64236766,0.48964825,-0.32666,1.1093645,-0.44643587,0.90139884,1.3358076,0.7765072,1.6737128,0.17858313
Zr,-0.21737406,-0.7344512,-1.0238277,-1.6496569,-0.8026017,1.6373441,1.2562191,1.6122468,-0.21203105,-0.47784403,-0.06313885,1.8425282,0.2905754,0.31261912,0.6234893,-0.88755405
Nb,-0.7731364,0.24468985,2.0379193,-0.39821953,-0.5815639,1.3731929,-0.773275,1.4388754,0.06383126,-1.471918,0.6325825,-0.22359055,-0.48339432,0.6108512,0.99807566,-0.014027409
Mo,-0.7205013,0.32324547,0.08354204,-2.3904846,0.33228824,2.7023423,-0.97714007,0.017457096,-0.3827693,0.4816913,1.1393632,0.46230748,1.2793008,-1.0637873,-0.95774335,1.3993102
Tc,-0.21620148,-0.45609137,0.032435138,-0.1115373,0.67091,1.1688341,-2.0642982,-0.3878213,-0.7233875,-0.30961865,0.16526024,0.66966105,-0.48613,-0.07721544,0.3999615,0.41107205
Ru,1.1918746,-0.98958087,-0.71702665,0.17458586,-0.38372737,1.1189991,-0.56699324,-1.1076502,0.04960446,-0.55162907,-0.5817035,1.5260425,-0.27977931,-0.1578579,-0.41876018,1.8641895
Rh,1.5507894,-0.13242853,-1.6284359,0.4092932,0.2649847,1.5252131,0.52720606,-0.9651573,-0.41506362,-0.81756717,0.29973945,0.13353011,-0.88052243,-0.70332885,0.54443806,0.18763354
Pd,2.2863514,0.9329897,-0.55025935,0.049256977,-0.746617,0.60028386,0.5689912,-1.579665,0.5512369,0.50000787,0.56276464,-0.43465152,-0.48928696,-1.6142278,0.06445682,0.90838504
Ag,1.269602,0.39281103,-0.6858036,-0.90913254,0.532952,0.008198561,-0.2019507,-3.2509322,1.9893628,-0.8001085,-0.47935858,-1.8417504,-0.40981275,-1.0349604,-1.1910561,0.5088198
Cd,0.69238573,1.1339173,0.014308956,-0.78925174,0.4572935,1.0046747,0.4165412,-0.28203222,-0.8419501,0.090623856,-0.36877134,-2.1655252,-0.596192,0.8616972,-0.84075594,0.5181306
