Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
H,-1.2862669,0.49632913,-0.615765,1.506375,-1.709176,1.5333449,0.25086483,-0.80264324,-0.29700893,0.3662714,-0.047921203,-1.1364167,0.31369388,0.018639985,1.0668,-0.28730446
Li,1.6369034,-0.4536126,0.5008233,0.8647489,-0.379198,-0.43640095,-0.6219053,0.15915903,-0.1794044,-0.44367355,1.8329037,0.50336015,-1.0540761,-0.13171618,-1.4820141,-0.8557995
B,-0.6392497,-0.036583394,0.056257304,-0.26012817,1.4155686,-0.7295099,1.288016,2.0084243,1.5610296,-1.7013704,0.26694444,0.9718081,0.44264236,-0.69522077,0.46522346,-1.2238035
C,0.34259006,-1.1833891,-1.2554007,0.5235624,-0.17746866,-1.6290982,1.5607436,-0.8992098,0.4863868,0.29782605,-0.77143973,0.113025956,0.35668623,0.4839352,1.3460445,1.4344268
N,-0.56045246,0.15732783,-0.39050242,0.1478379,2.0085058,-0.29583144,1.7212894,-0.2978446,-0.31972334,-0.045378383,0.915602,0.45761672,-0.9729092,-1.0834268,0.81826967,-1.515086
O,-1.1224399,-1.2043536,-1.3861568,-0.8756104,-1.0850217,0.5842563,1.8553604,-1.4362379,0.53070474,-2.412283,-2.0404804,-0.19960622,0.6092223,1.3337535,-2.2875366,-0.071537696
F,0.11949916,0.39573842,-0.65898556,1.9412059,-0.6581306,-0.9358121,-0.21077758,-0.06250387,-0.23315158,2.5264003,-1.4550668,-1.2557741,1.1387066,-0.26061788,1.5027723,-0.44224873
Na,1.9165896,-0.058527533,0.44317877,-2.7958655,1.2162408,-1.506241,-0.11090647,-0.35632858,0.88937545,0.12503478,-1.5490676,-0.8923088,1.1596521,-2.1745913,-0.09949104,-0.40914702
Mg,-0.6563079,-0.9430058,0.35652858,-1.639612,1.9507552,0.73687404,1.0599352,0.9302402,0.054603204,0.41064528,0.34864703,0.21128228,0.9383249,0.84861887,1.1636437,0.5792236
Al,-0.33645087,-0.74489605,-1.0412543,-0.27720103,-1.043167,-0.42382866,-1.4881883,-1.2360721,1.791771,0.22789046,-0.9168264,2.6310313,-1.0710375,-0.7651105,0.4367876,-0.99364567
Si,-0.66346514,0.38223976,-0.5317843,0.24187022,0.2016142,-1.2248883,1.39184,0.10810028,0.37551194,1.5489192,0.32361674,0.7969337,-0.6417388,-1.6429317,-2.1066158,0.22634533
P,0.7197555,0.22498967,-0.9021342,1.4248819,1.2064918,0.69050616,2.298822,0.32545277,-0.5667482,-1.184332,0.20615058,-1.264408,0.11444878,-1.2229804,-0.058176104,-0.4973769
S,0.8044888,0.83752304,-1.3605729,1.325976,0.47668588,0.6115916,0.84902203,0.08817462,1.6963036,-0.20158374,0.1794351,1.4105971,-2.8998978,-0.34308872,-1.826278,1.1780308
Cl,0.9430804,1.3126678,-0.9545364,-0.051490806,0.24891199,1.8364776,-0.9841173,-1.2577285,-0.6984741,-1.4351647,0.10086203,1.0546217,0.5407289,0.5685806,0.36579242,0.93028045
K,0.22541067,3.270077,0.2323319,0.96568227,1.5717473,0.24686424,1.7710831,1.0829482,-0.23002875,0.9620989,-1.2500632,-0.38528386,-2.299152,-0.59261197,-0.20769222,1.0176066
Ca,-0.6263717,0.2667059,-1.0081311,-0.28803334,-0.108605176,-2.0564256,-2.3962493,0.019230837,0.1622575,1.7553071,0.803391,-0.24033858,-0.30842832,-0.96761274,0.18914226,-0.7378767
Sc,-2.1699567,-0.0628606,0.56994146,0.04204954,1.5185988,0.09370922,2.9883919,0.24325538,0.58612555,-1.3839138,-0.7814737,1.1193142,-0.55110437,0.8499555,1.1167345,1.1365479
Ti,0.5890589,-1.6248982,0.56502897,-0.44324732,-0.2746238,-0.21549883,0.77803427,-0.10549956,-1.0501332,0.017528363,1.3597103,-0.26971972,-0.660695,0.5770067,-1.2647811,-0.12291031
