Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31,Dim_32,Dim_33,Dim_34,Dim_35,Dim_36,Dim_37,Dim_38,Dim_39,Dim_40,Dim_41,Dim_42,Dim_43,Dim_44,Dim_45,Dim_46,Dim_47,Dim_48,Dim_49,Dim_50,Dim_51,Dim_52,Dim_53,Dim_54,Dim_55,Dim_56,Dim_57,Dim_58,Dim_59,Dim_60,Dim_61,Dim_62,Dim_63
H,-1.0695323,-1.0626442,0.9833197,0.091995746,-0.4150755,0.7521481,-0.80312186,1.0265844,-1.1753619,-0.16988395,-0.18080144,1.5638114,0.16217464,-1.4489821,-0.82990277,1.1525003,0.36247376,-0.44316822,-0.7917911,0.2644274,1.2181265,1.143094,1.0611817,-1.1423538,-1.0922518,0.3351686,-0.6173462,0.16699101,-0.5712971,0.09334099,-0.77193785,0.78109074,0.5925997,0.11599351,0.031813417,-1.342308,-0.39005277,-2.3454845,0.8561914,1.1527034,-0.7722225,1.328272,-1.945046,-0.04928549,0.51926357,-0.10359684,-0.5537639,2.6829517,-1.1687914,-0.9122054,0.4428522,0.7044424,0.36512056,0.09872805,1.349868,1.6521553,-0.21419866,-0.38222912,-0.30567756,-0.003475968,-0.8601084,2.9449122,1.2517154,-0.80978096
Li,-0.7567327,-0.23390104,0.14382811,-1.1923023,-1.1093961,-1.3299048,-2.142263,0.47300535,-1.0768473,2.0569043,0.16919245,1.2577057,-0.8572926,1.2022907,0.1750071,0.14784935,-0.5442784,0.57045376,-0.020117076,0.32702088,-0.16249132,0.65159583,-1.4055055,-0.51315063,0.46562093,1.1279948,2.1269796,2.8995624,-0.76294756,0.23805028,-0.99127823,0.17507978,-0.2073719,-0.5749809,0.2991784,0.3502435,1.8465784,-0.36503172,0.6032169,-0.40417376,-0.07908101,-0.9785589,0.6010968,-1.1771243,1.5310689,-0.22201407,0.5481665,0.50372964,1.02161,-0.82587963,-0.20619567,0.0023106737,1.1781962,-2.1953616,-0.862665,0.096149236,-1.6342298,-1.4233428,-0.23074748,0.13098653,-1.5187736,0.50904113,0.30457577,0.9331787
Be,1.1739877,1.5027509,-0.53829885,0.4544061,-1.0976394,-1.113325,0.3141526,-3.2890198,0.43615976,-1.8645386,0.047427546,-0.5764111,-1.4606289,-0.9427014,-0.15181549,0.27035725,2.3439436,-2.158209,-0.07717773,-0.9255698,-0.6844689,-0.2986986,-0.1662057,0.4011879,-1.3004017,-0.45835543,2.2390804,-1.3898354,-1.5694141,0.33512962,-1.1588084,1.9601247,4.1038966,-0.9304922,1.5229971,0.64648724,1.1437918,-0.4215841,-0.8793319,1.1185598,0.5724984,-0.4326862,0.24134158,0.039082617,-0.19672516,0.66113853,-0.022067547,-0.5918554,-0.09177738,-0.03583811,-0.66343576,-0.6677725,0.42224476,0.230674,-0.67553574,-0.3057121,1.6207942,1.8435165,-1.9713635,-0.45371884,-1.0412194,-1.3130735,0.8480693,-0.062263507
B,0.13736548,-0.7779323,0.3180782,-0.8942495,-0.64721215,1.536698,0.4912977,-1.4348979,-1.4260317,1.000992,0.39692694,-0.39271587,-0.36151448,-0.87514406,0.34233811,1.0175371,0.32647154,-1.896288,-1.7107905,0.68872565,0.9080522,0.58542633,0.71990883,-0.06827079,-0.9790443,0.15508121,-0.30278957,0.12633607,0.3522599,-3.009331,-0.25324586,-0.6000806,0.050768808,1.3095211,1.7596278,-0.38321957,0.30617666,0.38497916,-0.12698103,-0.7005392,0.5916903,-0.41495952,0.07970573,-0.32322598,-0.62065643,-0.05230084,0.0092642205,-1.4848042,0.10929909,-0.071200535,-1.1662158,1.3367406,-0.4368241,0.82198894,0.5530559,-2.2141566,1.1153446,-0.7799446,-0.9479639,-0.29408953,1.1419611,-0.65627295,1.4201884,-0.30586556
C,0.6177108,0.24556997,-0.41199002,-0.07073945,-0.02119754,1.5183293,-0.25202054,-0.61477,-1.6914926,-0.0009438251,0.3905792,-0.86312497,-0.25906533,-1.3614464,-1.3132006,-0.10249765,0.8029194,1.0326313,-1.6509563,0.103144474,2.016017,-0.9457292,-0.3975353,0.9286845,-1.9796433,0.18915771,-0.43177977,0.76712114,-1.789039,-1.0585871,0.828457,-0.6515056,1.050506,0.64390033,1.0503012,1.6299914,0.33808738,0.7244301,-0.07311356,-0.32401982,0.112231836,-0.85396665,1.7606215,-0.23594388,0.31339237,-1.16588,-0.3247271,1.0695337,-0.36550942,0.117414474,-0.39471453,-0.17916213,-0.49267817,-0.49738964,1.2382661,-0.86431164,0.50105715,0.6821743,-0.69472647,1.1419098,0.42859113,0.6444612,1.0772007,-2.6850636
N,-0.2455217,0.22658321,-1.0285295,0.5855908,-0.6444217,-0.63335633,-0.79575,0.1177933,-0.37889498,-0.47592202,1.0085288,0.7150079,1.0847551,-1.8051393,0.3799153,-0.7592584,0.29041594,-0.9409259,-0.35494044,-0.5172344,0.7066779,0.61991626,-1.32367,1.0336087,0.57714874,-1.817712,-0.9276353,-1.8304518,-0.99370533,1.4350829,0.32076725,-0.98703235,0.44080713,0.04640904,1.3459685,0.46362022,0.22285815,0.8153881,0.06806104,0.25050804,2.6311135,1.3823433,0.10725113,1.01873,0.31687686,-1.3721752,2.0069854,-0.36550945,-1.494956,0.21448733,-1.0486436,1.0309387,-0.32976374,-0.5220718,-1.164785,1.1446158,1.3161441,-0.32619753,-0.9651968,0.555415,-0.19566275,-2.0816646,-0.46628526,-1.2158505
O,0.73233724,-1.7159426,1.2221942,0.0003178291,1.5027467,0.3254298,-0.9885103,-0.18815126,-0.34668806,-1.7199237,1.5828054,0.67664343,-0.3972383,-0.07195197,0.22819112,0.2507987,-0.48253962,0.13544773,-0.7010309,1.9152062,1.4792663,-0.8087498,1.2560989,-0.5124584,0.4778967,-0.5907033,-0.29285043,-0.65854096,-0.19525608,1.427064,0.6129284,0.5806694,0.7546005,-1.1615626,0.68030286,0.38276765,0.5146593,-0.30771485,0.30288893,-1.6615791,2.297439,0.6473534,-0.65211636,0.4109933,-0.89366555,1.3074144,-0.7846459,-0.32857427,-0.1906433,-0.596053,0.6460749,-0.4512638,0.12823565,-1.0734031,1.3125321,-0.36063617,-0.5522518,-0.099530876,0.057741534,-0.9075554,-1.081758,-1.4746623,0.25309584,0.20850867
F,0.9129481,-0.6678977,2.3102772,1.2517232,0.8655903,-1.8626341,0.1994972,0.012973079,0.46840182,-0.9138362,-0.3413294,0.23136745,0.027824737,1.4941484,1.4625763,0.22567189,0.4683709,0.8877523,-0.017967414,0.01879994,0.66883993,-1.1597053,-1.1149681,1.1401409,-0.8827804,0.36391464,-1.1437664,-1.4773158,-2.0292652,0.086275086,0.35733932,-2.2810469,0.09836527,1.2727805,-2.9358737,0.9333243,1.3028369,-0.70182866,1.2961974,0.76415277,-0.59491444,0.059367277,-1.3004525,-0.6724276,-0.32145584,0.055971127,-0.79027,2.3146024,-2.0561147,0.117810264,-0.32590023,-0.58683157,-1.12871,0.051626313,1.4933497,-0.54862416,-0.08028434,1.1028715,1.3497671,-1.9752177,-0.13476947,-0.43241483,-1.8924199,1.581867
Na,1.531529,-0.70772845,-0.054075412,-0.7701381,-1.5129997,-0.71274745,0.17724365,-0.0897155,-0.3758974,0.80621433,-0.20557018,0.9552238,0.47592205,-0.17208952,-1.0125796,1.5900314,1.0334405,0.8764136,-0.34649667,-1.4826291,0.07867231,-0.5348166,1.4300668,-1.3524878,-0.82745105,-1.3215002,-0.8877413,0.35379943,0.07247006,-0.82899845,-0.70144236,0.4696694,-0.4989872,-0.1898079,0.7380318,-0.12533891,-0.75982565,-0.79652846,0.8584762,-0.5939718,-0.27197465,-0.7455141,0.6673816,0.24125315,0.1965834,-1.6725842,0.9009385,-0.7065538,0.94870585,-1.9376906,0.5691697,-1.6634915,0.8593265,0.0100216,-0.7227299,1.2794685,0.11302088,0.43709108,-0.11599891,-0.38563615,-1.3845685,0.09141589,-0.788162,0.0417495
Mg,0.19290948,0.7735943,0.1887721,0.74223346,-1.4309844,-0.40132645,-0.9303889,0.77767164,1.600112,1.4391203,0.11891357,0.75628656,0.1355108,-1.3520347,0.13332345,-0.9158414,0.42187515,-1.2028351,0.2598484,0.6651384,-0.70488065,-0.5555449,2.060341,-0.20111537,0.1170988,1.4572935,0.98276013,-0.6803639,-0.3200272,0.34718755,-0.05129472,0.09126239,-0.07883056,-0.81690234,-0.37076488,0.9773584,-0.1300867,1.4449582,-1.6599126,-0.029933894,1.3161625,1.2906624,-0.5584925,1.0946155,1.04592,-0.86300755,-1.729713,0.21498616,-0.48773822,-0.5157793,-0.24931273,0.53088695,-0.11796849,0.06070047,-1.1369892,-0.04674603,-0.00046531967,-0.28165615,0.5390952,0.76690876,-0.20744376,0.04923409,0.98988295,0.47949094
