Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,1.1653373,-0.27364233,1.0220754,-0.55808,-1.8093575,1.6891955,-0.37050292,0.39785096
Li,1.6351837,-1.3593086,0.38878018,-0.14672855,1.0678924,1.7901967,2.8243492,-0.9018228
Be,1.7061577,-0.51281375,0.22687276,-1.1692168,-1.814502,-0.4153035,3.2859452,1.770614
B,1.1538433,0.5441237,0.7093231,-1.1712315,-1.9389576,-0.54387283,-0.7802882,-1.1822425
C,1.5893952,-1.1505971,-0.3135673,-1.9768256,0.5069286,1.633264,-0.3339545,0.2188925
N,1.5295902,0.8218677,-1.1774927,-2.1358893,1.0351223,-0.72629714,-1.7853692,0.20783035
O,0.10640537,0.756925,-0.43416184,-0.29241973,-1.0353935,0.10200215,-0.020973535,-0.9295274
F,-1.3324628,1.7234443,-1.063182,-0.39062753,0.95830125,0.6826386,0.2840116,-0.55056125
Na,1.3101157,-0.7262542,0.046219166,0.7583531,1.0684314,-0.033305593,1.9833494,-0.0060671237
Mg,1.7535731,1.542795,1.634783,1.2701042,3.112611,0.3441699,-0.38366857,-1.048865
Al,-1.40644,-0.53600955,1.8281049,-0.78532374,-0.13647896,0.12328736,-0.34477243,-2.4696536
Si,-1.225559,0.8935282,-1.5331472,-1.498808,-0.600899,0.36815467,-0.5866857,1.9311264
P,1.4394091,-1.7038119,1.4451495,-0.49172127,0.6554155,1.3557839,-0.24848628,0.8196573
S,2.34089,0.22186477,1.8034935,-1.0458536,0.5897165,0.5471624,0.5251054,1.0178853
Cl,1.035919,-0.68289244,1.5293173,-0.46330023,0.78254855,0.15868272,-0.93928224,0.23252511
K,-1.7817662,-1.160221,0.88721687,-0.023195336,0.4210675,-1.1802026,0.2880573,-0.61494464
Ca,0.3719948,1.1771958,-0.8004097,0.44357285,-1.4440145,-0.79139113,-1.4767747,-0.23802666
Sc,-0.6851189,-0.7265674,-2.2409344,0.59777856,-0.69555765,1.137638,-2.2635143,0.090478525
Ti,0.038862877,0.18204479,0.84915507,-0.3585625,-0.1950424,-0.3052189,1.5065407,-0.11333566
V,1.0773963,-0.8374804,1.4006747,-0.25832856,1.1052817,1.5010881,-1.2505591,0.5018083
Cr,-0.38164964,-1.8370616,-0.18733336,0.18297297,0.72385293,-1.2796065,1.3921851,0.8624765
Mn,-0.71011263,-0.22563975,-0.8231871,-1.0456518,0.6564271,0.44755062,-1.0118866,-0.36115584
Fe,-0.48966476,-0.4888286,0.20029502,-0.28217584,0.09426039,0.08959705,-0.849255,0.7158622
Co,1.7455426,-0.49135858,-1.5676491,1.3731813,-0.42301542,-0.72980577,-1.4076014,-0.32020774
Ni,0.013773567,0.65704703,-0.38476303,0.58869493,1.5463128,-2.4348538,1.4025226,-0.18157613
Cu,-1.1480488,-0.87705714,0.65840715,1.9255934,-0.057190735,-1.0415941,1.9255718,0.840735
Zn,-1.4086239,-0.7777312,-0.84011114,-0.4424181,1.795522,-0.824423,0.5524851,-0.38949695
Ga,0.58452594,0.4457609,-0.1763448,1.3801498,0.07520611,-0.7886569,-1.036105,-0.4245577
Ge,-1.4752074,0.3913996,-0.82622886,0.12650792,1.4195952,1.4225948,0.5303104,1.8886807
As,0.47418565,-0.8824733,1.2077498,-0.2893323,2.2536912,-0.035868287,-1.0163852,0.6212992
Se,-0.9973032,0.7802583,-0.803415,-0.08992971,-0.8694164,-1.0592662,-0.5734218,2.0059645
Br,-2.2483754,-0.6373631,-1.7256949,0.2986592,1.4289719,1.4692634,-0.3973544,1.6781644
Rb,-0.12175221,0.5864029,-1.1315736,0.92425716,-1.2284559,-0.94474506,0.4232113,-0.36483753
Sr,-0.6793653,-0.50740737,-0.24645278,0.08084382,-0.86550415,-0.49470088,-1.7245859,-0.7050023
Y,0.5929767,-0.15958318,-0.15951438,-1.4855139,0.34832022,-1.3743953,-0.48493278,0.31254968
Zr,-0.11843651,0.06227134,0.29819664,-1.1166228,-0.34759882,0.8875264,-1.2098334,2.2348943
Nb,-0.73101664,1.6083398,0.381396,-0.62968916,-1.3041012,0.16740611,-1.2223514,1.4831825
Mo,1.3717289,-0.49620017,-0.6144091,0.092451006,-0.55248845,-0.794057,-1.5537186,0.12947044
Tc,-0.4068627,-0.6281096,2.8029842,-1.565458,0.34828573,1.1142753,0.5242949,0.20919198
Ru,0.24382061,0.5097711,0.4495218,0.024096476,2.1225312,0.2573664,-0.87515587,0.17418219
