Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,1.6681489,-1.233738,1.1797909,0.10118971,1.7639512,-0.42056736,-0.2041731,-1.2530758
Li,-0.13910618,1.0757786,0.16983415,0.6665826,0.73964554,0.41748488,2.0673172,-0.6156502
Be,1.9649563,1.3189896,-0.8966786,1.0018985,0.7047238,-1.1809871,0.2960851,-2.4841285
B,1.0643426,0.44480646,1.7825861,0.42392853,0.68498594,0.86163515,0.75622773,0.00881878
C,1.4063011,0.18710932,0.32424563,0.14038332,-0.8056917,1.6342275,-0.8520343,-1.8134116
N,-0.06634092,1.2344873,0.24663222,0.7478257,0.60392326,1.5678599,0.3720209,-0.29202223
O,0.24544248,0.107458614,0.7584327,0.2002604,1.4183851,-2.487078,-1.262032,-0.34958482
F,-0.055677246,-0.9187005,0.89936554,1.1472816,-0.0041451002,-1.2269248,0.2241708,-0.20834811
Na,0.10693108,0.720447,0.2960716,-0.70302975,-0.36311042,-0.15190709,0.6072821,0.19210576
Mg,-0.476204,-0.11318925,-1.7207887,0.13785097,1.3595022,-0.67784214,-0.27560204,-1.4270619
Al,0.5640044,-0.34037015,0.6005069,1.042394,-0.22957335,0.04709053,-0.8755937,-0.48289376
Si,-0.36909816,1.5692067,0.9290692,-0.5873317,0.6201948,0.5383268,-0.47575918,-0.6981334
P,0.6745588,1.0002646,-0.12426375,-1.5361286,0.9205558,-0.62161463,0.6704929,-0.16913466
S,1.7086445,0.8999402,-0.18729156,0.12479712,-1.2678772,-0.050147027,-0.7039206,-0.24951352
Cl,2.394756,-0.5948666,-1.8432051,0.52195436,-1.3656743,0.12481101,0.2598464,0.8720921
K,0.27733007,1.8915837,-0.90786093,1.8181835,-0.16030303,-1.2722774,-0.07781064,-0.61941165
Ca,1.0721972,0.52412784,-1.1066201,0.27519628,-0.7604826,0.5334686,-0.34173727,-0.049964275
Sc,-0.78587544,0.29068273,0.4158022,0.44366384,0.84043175,1.1982077,0.40452135,0.36542895
Ti,0.62142235,-0.6826572,-1.4212352,-0.36077574,0.4576058,2.8210387,-1.1633121,-1.3349648
V,-0.43264106,0.2062909,-0.08592272,1.4859471,0.6241622,-1.009772,0.7610381,-1.4728822
Cr,-1.5116588,-1.1179106,-0.91551656,-0.1963297,1.695717,0.9223885,-2.1224077,0.20537545
Mn,1.3441547,0.64737093,-0.5256003,-0.19851972,1.4169521,1.624984,-0.86911255,0.27691728
Fe,1.0108767,-1.1837451,-1.9943259,0.3593016,-0.3075302,-0.3696,1.144713,-0.596457
Co,0.7569538,-0.6667722,-1.4977392,-1.8577956,-1.0191445,-2.9347658,-0.4787815,0.06150711
Ni,0.61902,1.7324235,0.40375087,1.8957268,-1.2033255,-1.2172207,0.78106046,0.2390547
Cu,-2.5664463,-0.24672729,0.30864686,-0.022656253,-0.5654725,-0.56246114,0.19707252,-0.18215802
Zn,-0.2631701,2.1007736,0.18330213,0.49247214,-0.12551264,-1.8102859,0.41230997,-0.17811993
Ga,0.230598,1.0898467,2.264392,-0.073041536,-0.19228196,0.040195048,-0.056084994,1.6984578
Ge,1.702853,-1.1643788,-1.0782914,-0.75147617,-1.260697,-1.1693395,-0.48207992,-0.26762867
As,0.8454114,0.3440051,-0.68157125,0.69965035,-2.043479,-0.02931042,0.14902599,1.2017484
Se,-0.081305094,-1.8664706,-0.3930125,-1.285231,0.25466603,2.707456,0.4538673,1.7307843
Br,-0.50215375,0.9423496,-0.74555403,1.5100954,-0.7521316,0.37366733,2.0385911,1.096509
Rb,0.14713684,-0.62193435,1.0885586,-0.9076241,0.16055122,-0.19590905,-0.7736369,-0.08361106
Sr,-0.5267968,-0.77260464,-1.7846177,-0.9582018,0.78373307,-0.7873531,-0.8660849,-0.63948554
Y,-0.746171,0.9794857,-0.12464914,-1.255299,0.41740748,0.8963918,0.6543447,0.30385873
Zr,0.5791854,1.7072515,1.5004395,-0.60802263,0.36369297,0.065725826,-1.1536196,0.42546004
Nb,-0.042495813,0.12292446,-0.76597136,0.7837046,-0.31698152,-0.8163617,-2.5418937,-1.1118023
Mo,-0.98087126,-1.1192087,-0.07532336,0.09902408,1.4282016,0.8770041,0.12310632,-0.032282732
Tc,-0.03925972,0.27231228,0.2059681,-2.3228726,1.3222085,2.293886,-0.97330105,1.2179476
Ru,-0.16923812,-0.32614815,-0.5133159,-0.15051973,0.1973088,0.32152098,-0.23437883,0.65659523
Rh,0.30462667,0.35114253,-1.015436,0.25821763,0.56425095,-0.87687266,-0.24223684,-0.58532697
Pd,0.7663031,-0.79097474,0.816096,-1.4586695,-0.1631619,-0.2282985,-0.64663494,0.08964237
Ag,-1.8001918,-1.3667531,1.5454254,-1.5210364,-0.5240286,0.029387346,-0.16978848,-0.7314897
Cd,0.23070796,0.94790965,0.9030502,0.050536465,-0.2891941,-0.08654855,-1.4443128,1.6450365
In,-0.8026885,0.6418525,-0.11483894,-0.40230972,1.7260045,0.32972997,-0.9598626,1.9935005
Sn,1.0443667,0.044886574,-0.8442409,-1.8498726,-1.395128,-0.9264967,-0.46434766,-0.6498485
Sb,0.4966411,2.0890393,0.33217224,0.56275386,-1.4285758,0.6198565,0.7775675,0.69183123
Te,-0.99165183,-0.34172824,0.37593308,0.011754709,-0.69157404,1.0208844,-1.1438538,0.09679018
I,-0.0868448,0.9823776,1.6322626,-0.71221966,-1.827566,-0.74924314,0.46966714,-0.95591533
Cs,-0.265009,-0.39822447,-0.3285734,0.27739894,-0.13103998,0.7785342,0.029899081,1.0064222
Ba,1.3275131,1.3901613,-0.7044953,-0.6742544,-0.094028845,0.01372909,-1.4633039,0.48864123
La,0.16575967,1.289613,-1.7488972,-0.7855067,1.4579314,0.20759602,0.04356817,0.1123329
Hf,-0.6066135,-0.23856951,-0.4304029,-1.2773632,-1.2059977,0.20614384,-1.3602533,-1.554768
Ta,0.22908671,0.39091083,-1.4835598,-0.84586567,-0.38882944,0.7579944,-0.73292667,0.2630524
W,-2.3014035,0.5742028,0.614731,0.008239134,-1.0363036,-0.18472904,-0.35792488,-2.491472
Re,2.4531674,0.42895135,1.4311445,-0.2674225,-0.7787119,1.4914556,1.1958328,0.46898764
Os,-0.56127083,0.83934844,0.37188753,0.23096809,-0.40601045,-0.9503942,-2.3899336,-1.76238
Ir,-0.23129736,1.9270382,-1.2330667,-0.63324636,-1.7181541,0.28848,-2.1181335,0.2942823
Pt,-1.3588732,0.57834136,-0.18870436,-2.7540727,0.15156735,-1.8637482,-0.013762399,0.24682067
Au,0.5588546,-1.25274,0.633335,-0.869484,-1.8994942,-0.5597414,-2.2328315,0.16348039
Hg,0.95598745,-0.37345016,-1.5023566,0.6162568,-1.3242254,1.0871344,0.9443579,1.6840614
Tl,-0.2912633,-1.4605525,0.6928382,0.52381366,-1.4263113,-0.43389463,0.10297397,0.2028804
Pb,0.27831313,-2.3174393,1.7270007,0.23707226,-0.6665443,-1.3349378,0.0037145803,-1.0257562
Bi,-0.92898405,0.4360771,-0.44590232,0.9924202,0.86510706,-0.8846395,-0.8675965,-0.23123097
