Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31,Dim_32,Dim_33,Dim_34,Dim_35,Dim_36,Dim_37,Dim_38,Dim_39,Dim_40,Dim_41,Dim_42,Dim_43,Dim_44,Dim_45,Dim_46,Dim_47,Dim_48,Dim_49,Dim_50,Dim_51,Dim_52,Dim_53,Dim_54,Dim_55,Dim_56,Dim_57,Dim_58,Dim_59,Dim_60,Dim_61,Dim_62,Dim_63
Li,0.2393181,1.3705423,0.010083671,-1.8814998,-0.69153756,-1.8451344,0.113531806,0.3372743,-0.45641214,-0.6954059,-0.007828241,-0.3687369,-0.3020528,-1.2033627,0.60176444,0.6434192,-0.17316952,-0.5091451,-1.8543227,-1.1552578,-0.5968968,-1.5466356,-1.1846111,0.9496356,0.8241565,0.17521355,0.69783694,-0.34055716,1.0198095,-0.9509161,-0.022853784,1.8080212,0.7585663,-0.5016062,-1.6300117,-0.29911584,0.58898854,-1.4515429,1.5544946,0.13862462,-1.385428,-0.7883316,0.9485566,0.23954579,0.0657471,-1.1833022,0.07993798,-0.38846928,-1.0311934,2.5598562,0.2710021,-1.0035508,-0.93653554,0.19083996,0.13476825,-0.86222214,0.35370672,-0.3585313,-0.7015018,0.3867973,0.27859777,1.3169785,0.16662253,2.2663627
Be,0.29875585,1.2257736,-0.4718059,-0.32050854,-1.4125154,1.2402633,-2.9504697,-0.84114623,-1.167841,0.10411399,-0.28271928,0.89711523,1.7346773,0.05960714,-0.49041545,0.8201277,0.6619349,-1.2976267,-0.76557696,1.0726722,-0.7074908,1.8948872,-0.10687464,0.60624653,-2.471467,1.1235734,-1.5913554,0.32319754,-0.43779522,-0.6720296,-1.6076138,-1.8476908,-0.102631606,0.34511924,-0.124041446,-0.33005613,1.1133351,-0.046386782,-1.4418827,-0.95507777,-1.3612207,-1.1755602,1.1358163,-0.29348567,0.6349182,0.37433812,1.4228084,1.462642,0.5675074,0.25323555,-0.69046694,-0.620364,-0.6623007,0.06193913,0.24202365,1.084798,2.0215344,-1.2782668,-0.034300778,-2.083302,-0.8667526,-1.8386472,-1.6149739,-0.2682845
B,0.88963807,1.4763206,-0.5111136,-0.21702781,0.81341714,-0.43371192,-1.2073748,0.65875655,-0.32447404,1.8198197,-0.09402983,1.7559414,-0.34541842,-1.7453716,-1.3172728,0.94179827,-0.09117564,-1.7257924,-0.05741244,-1.0095091,-1.3772258,1.6944625,-0.39648563,1.135391,0.53508586,0.40658146,-0.65836036,0.02092026,0.9119913,-0.16732253,0.8806793,-0.45065448,-1.2370024,0.6946567,-0.58884126,-0.3874698,-0.16056344,-0.1815532,-1.1960171,-1.2531852,-0.7108252,-0.14187413,-0.23972274,-2.4293752,0.86987954,-2.546715,0.846126,1.2197148,-0.46974543,0.17616163,0.29460153,-1.4078557,1.733196,-0.078109615,-0.29199275,0.13648464,1.5529122,0.9795434,1.2859732,-1.0529339,-1.0964371,-0.5367537,1.0946558,0.641475
N,0.81858766,1.0082718,0.27841812,-0.06255862,-0.69105846,0.018310277,-0.5959498,-0.050789367,-1.157837,-0.40310428,-0.6755449,-0.7340828,0.6934973,-0.048593916,0.12840241,0.061380383,1.7267902,0.32149777,-0.7103698,1.5978928,0.20268494,0.051573377,-0.8803426,-0.24788778,0.6882057,-0.2973965,1.21259,1.7658162,0.3642839,-0.06685089,0.27942896,-1.4669589,0.36434093,1.0809458,1.0256354,-0.50273806,0.54224324,-0.9714337,0.52423024,-2.4546905,-0.8719956,2.1241915,0.7005504,-1.2188126,0.96939903,-2.3994167,1.2794784,0.38612506,0.25599065,1.6655382,0.75480896,-1.4167851,-0.27284074,0.18782696,-0.81322557,-0.19320153,-1.2528434,-1.5866503,0.7795796,0.34373665,-0.93583107,0.93619573,-0.17484228,0.7571821
O,-1.0595552,0.8857311,-0.13743067,-0.81414944,-0.07884768,1.582743,1.7598872,-1.355249,-1.3580663,-3.1099834,0.08309861,-0.53907275,0.5848275,-0.7616748,-0.88185483,-0.21641843,1.475893,-0.29988757,-1.1404197,-0.4216717,0.36242712,-0.7538432,-1.2595482,1.0562218,-0.2144504,0.044976033,1.2122546,0.02735006,-0.11852633,0.76453334,1.8718837,1.0854697,-0.0137267485,-1.0648829,-0.35005555,1.4877647,0.9746697,-0.027700044,-0.45300874,0.686382,1.1359787,-0.22474734,0.82638365,-0.68487084,-1.5086855,0.1965742,1.7859621,-1.5366429,1.2461178,-1.6451983,-0.53617895,-1.3207918,-1.7086084,-0.60438323,-0.13483463,-0.35981858,-0.92789346,-0.40025848,0.8058018,2.9156206,0.65724605,0.5188054,-0.30003935,1.2187076
F,0.16154511,-0.11877829,0.49906737,-0.062375456,-0.68989915,0.9226897,-2.2656846,-1.2623982,-0.05523277,1.0754932,-0.94689363,-1.4587073,-0.91246283,-0.4488056,0.94638926,0.07202961,-0.002851317,-0.9127873,0.37643278,0.7133374,1.4169877,-0.9383154,1.332853,-1.1487054,1.0482699,0.3477981,0.7449358,-0.3922369,-0.12623028,0.76641667,1.9108034,0.2111702,0.20917279,-0.15969126,0.037223745,1.2178606,0.90976214,-0.35411146,-0.6826714,-1.4027654,1.2220632,0.64950496,0.033223737,1.3932359,0.71834755,0.49952945,0.61542094,0.8906799,-1.7391241,-0.7715484,-0.59841603,0.2292098,0.2733182,0.6101739,1.6901292,-1.2870318,-0.20195994,0.5911985,0.2546823,-0.5715791,1.6260431,-0.37641767,-2.0965867,-0.5380784
Na,0.02316411,-2.2945018,0.773457,-1.021264,0.19511384,-0.7596723,-0.23310082,-0.096266575,1.0706958,-1.9790825,-0.14015225,0.6319244,0.04731521,-0.56847453,1.8531162,1.3007624,0.16007903,0.61030525,-0.0031127406,-0.26503316,0.04015673,-0.44323662,-0.44620168,1.3462577,-0.13991776,1.1826891,0.21761703,0.058297444,1.4845092,0.2615748,-0.25802103,-0.48561817,1.4055856,-0.49271223,-2.738721,-0.63702965,-0.7048095,0.31244045,1.178356,-0.6375566,0.9097956,0.1874807,-0.84518653,-1.799346,-0.48142654,-0.9025178,0.2063617,-1.8960569,0.1377324,1.6054949,0.6167791,-2.5023413,-1.3570329,0.76407194,-2.001072,0.53680474,1.3374218,0.15801424,-0.7342829,0.869936,0.24124816,-0.37963882,0.8100698,-0.9477295
Mg,0.6593372,1.792071,1.0518541,2.4691226,0.7597906,-0.2174166,2.9343202,-0.4308254,1.7832134,-1.5936029,1.1474857,0.24524239,1.5099411,-0.9217373,-0.47014052,0.015618464,0.6658382,-0.63377786,-0.52261245,0.17525017,0.9411514,-1.2877878,-1.1750159,-0.52738065,-1.973508,1.5583425,-1.121083,0.7939974,0.7510718,-0.39050087,0.8849844,-0.6345016,0.45746273,-0.11793056,-1.0040888,0.22383855,0.5521924,-1.5627494,0.30165422,1.4967637,-1.5327595,-0.71749836,0.49020207,-0.27614862,0.5394701,-1.3581275,0.13016106,-0.6771588,-0.65884006,-0.3599136,-0.02419957,0.28111866,-1.323793,-1.8391503,1.2203265,2.1919885,1.0557436,0.32687786,-0.5309297,-0.43813586,-0.085207894,-0.6888592,0.1094975,0.5636301
Al,2.2586534,-1.2320216,0.94717824,-0.21896642,-0.039036468,0.999024,0.83671266,-0.59717685,-0.0885045,1.0669024,0.83244234,0.60231376,-1.695695,0.082334176,0.7994698,1.6987705,1.2411908,-1.405676,-0.21311519,-0.051883876,-1.1816257,-1.6559994,0.9893622,-0.7497913,0.44644505,0.7014285,1.9412358,-0.47397405,-0.24599487,-1.497478,1.0053507,0.92840064,-1.9322749,0.5833415,0.00864988,2.1359758,-0.76673245,0.6876013,-0.83588743,1.1545838,-0.38461804,-1.0645585,3.1306498,-1.1047305,1.8455417,0.47736222,-1.2289193,-1.3223293,-0.72971416,-0.6161333,-0.1763611,-0.4396677,-2.3220744,0.72905236,0.09106672,0.027169393,0.32746857,0.39911038,-0.080018714,0.60006267,0.18739776,-0.41774887,0.16885383,0.5534332
Si,1.0673742,0.08312678,-0.3597875,1.7137375,-1.1059234,0.23715657,-2.0831726,0.57678896,-0.501712,1.0341994,-0.54428303,-1.0971346,-0.5253982,-0.009549841,0.8071507,0.90323716,1.6060225,-0.09741496,-1.9339314,0.9049465,-0.53036827,0.95391935,0.84624755,0.9275743,0.24564105,-0.2619483,-1.8521138,0.2261874,-1.1503488,0.57232577,-2.1185088,-1.2565639,-0.09599522,0.29532662,-0.8367008,1.7266084,-1.2560428,1.8337834,-1.8664743,-0.050154313,-0.22091833,-0.9151629,0.022411717,0.018098721,-0.18174683,-0.19739084,-0.33043814,-0.73644406,1.1182407,-0.48631275,-0.7544186,0.64423555,-1.6709548,-1.2180576,0.68362474,-1.4615442,-0.16125149,0.15027359,-0.39991966,-1.5648301,-0.10500146,-0.48879492,0.5319039,0.60972464
