Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
H,-0.45335007,0.03841137,0.7475691,0.32232377,0.7827372,1.2342697,-0.19426757,-0.23833431,0.72310525,0.31120118,0.68171096,1.5816468,-1.2808486,-0.97842205,-1.079561,0.19868565,0.7029652,1.302022,0.53509426,-0.7422384,-0.5136777,-0.027162805,0.824829,-1.0763477,1.2946577,-0.6700474,-2.465735,-0.25090826,0.13258684,-0.9281659,-1.6212133,1.3793257
Li,0.62827045,1.2436875,-0.5865076,-0.120677985,-0.6862015,0.070539765,1.3271786,-0.07518865,-0.41501844,-0.3216429,-0.08838495,1.2119337,-1.980665,0.45198658,1.1964637,0.35282224,-1.5399481,0.14267817,-0.2398524,-0.5219802,-0.69007695,-0.9660474,-0.010629054,-0.38285005,0.9714825,0.11464064,0.79822516,0.501461,-1.0867211,-1.0664358,-0.014531031,0.16685039
Be,-1.0930843,-0.11934514,-0.74137795,0.057138804,0.44552228,0.9865843,0.6656725,-0.6041516,-0.24304587,-1.0813901,0.99062777,0.20097263,0.007835188,-0.27485415,-1.0513519,-0.62592435,1.6677699,1.7387265,-0.3798317,-0.5350146,-1.2593349,-1.9464176,0.11780005,-0.44824174,-0.41583827,-1.3782493,1.9579237,1.8929261,0.13900645,-1.6324142,0.009485984,1.3412689
B,0.25837088,-0.75361043,0.40178928,-2.0002954,0.6195144,0.37684166,-0.42176843,0.29699448,-0.69976217,0.634948,1.2860317,-0.36564168,0.4543308,0.62584186,-0.8801273,1.5843236,0.38910893,-0.6482424,-0.87322885,0.06876131,-2.5554907,-0.1977376,-0.7237619,-0.8496358,-0.90793926,-0.10191219,0.3297906,2.63448,0.20020244,0.42572865,-0.016093228,0.28157765
C,-0.30554783,1.5705328,1.1142527,-1.8494023,-0.011283082,0.5232141,0.6937648,0.9924562,-2.2629857,-0.08007747,-0.37084973,-0.8207443,1.1810428,-0.7855354,-2.767338,-1.1690278,-0.22398105,-0.84116215,-1.3143559,1.4557084,-0.91329926,0.5973885,-0.26168656,0.12715507,-0.2468958,0.6968849,0.74179673,-1.2461095,1.739489,2.0616221,0.13838525,-1.4074438
N,-1.1649989,-1.3813229,-1.2488137,-0.88831174,1.3296833,-0.03585428,-0.43481958,-1.0111396,1.0038668,-0.45249566,0.050437797,0.8788423,0.61156964,0.5167638,-2.418263,-2.3521416,-0.17450209,-0.06674565,-1.0708784,0.40955532,0.3572976,-1.4922744,-1.278111,-1.623883,0.08481908,-0.20813547,-0.9457302,0.25479725,1.5122504,1.1330287,0.7688114,-0.45788243
O,-0.9742512,-0.2789241,-1.0271515,0.18528008,-0.93173987,-0.7424817,-0.9653072,-0.70758706,-1.2461811,-0.183466,-0.83349055,-0.022073427,-1.1221659,0.44841284,0.10394268,0.58034945,-1.9087701,-1.6837926,-0.3030929,0.47350752,-0.24485497,-0.5015062,0.17852823,0.31292626,-0.902452,-0.6656984,-1.4369818,-0.043219026,0.06533192,0.32068053,0.2783851,-0.8732713
F,-1.4153616,0.2595559,-0.5201513,-0.305842,-0.11299486,-0.30116326,-1.7633168,-1.3944085,0.9431992,1.4922501,0.7226118,2.3706584,0.3851975,-0.2533624,-0.1042202,1.8951796,-0.47537735,-1.2371718,0.20844617,-0.6105113,0.72442645,-1.5467502,-0.7172932,0.73701614,0.07687869,-1.39011,1.3282331,0.18483607,1.4905742,0.48844287,1.5061804,-0.6796382
Na,-0.007626105,1.4369035,2.328525,-0.8470005,-0.32307863,-0.6194188,2.6484537,-0.22059052,1.1798952,-0.8016648,0.181758,0.7326386,0.4135886,0.1655889,0.9434752,-0.14800821,0.30793595,-0.58635634,2.3468053,1.0608785,-0.65299726,-0.5940813,-2.4170318,-0.4522438,1.047714,-0.42115006,-0.8372158,0.5172342,-0.63593125,0.2085349,-0.05110954,0.3240084
Mg,0.10868726,1.4832072,1.7089244,0.23814422,-0.17052814,1.3093224,0.25799245,0.25962743,-1.99391,-1.317961,-0.76483,1.0319917,-1.2043092,-0.004226037,0.49013406,-0.50083214,2.0363097,-0.12579119,-0.14165002,1.9342893,1.0688621,-0.35225353,-1.0284432,1.1109629,-1.6257745,1.1612409,1.590674,-0.53480977,-0.5872381,1.2703063,1.2235347,0.6719232
