Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,0.24383697,0.34311754,-0.32801312,0.43478104,-1.2401508,0.8685498,-0.42682076,-0.4661413
Li,0.42172804,-0.12975778,-0.062213745,0.5603824,0.7600522,1.6687944,-1.076145,-0.33362842
Be,-0.1675437,0.04997026,0.43222603,0.41993946,0.58887726,2.7011158,-0.8845447,-0.34003863
B,-0.90496576,-0.048416473,-0.5415397,0.40435085,0.9261488,1.7368731,-1.2116641,-0.08462879
C,-0.40833804,-0.58607495,-0.62875146,0.72305626,0.15970798,1.1055212,-0.6072053,0.32257897
N,-1.3838456,-1.0489721,-0.35345474,0.19208786,-0.24496207,1.1174482,-0.781478,0.6261467
O,-0.31176746,-0.98127395,-0.74379534,0.44084308,0.6567464,0.5584093,-0.92566437,-0.26874042
F,-0.46531782,-1.5199679,-0.89822006,0.33497155,0.5792806,0.88485795,-1.0565877,-0.5343281
Na,0.42815205,-0.37289697,0.08761381,0.84402716,0.58194923,1.2990985,-1.1297233,-0.43523097
Mg,-0.52013135,-0.6565776,-0.71391547,0.98883605,0.75714767,0.22321582,-1.3443646,0.9517315
Al,0.13230318,0.27407452,0.008402724,0.9295101,1.5083545,2.0615408,-1.5566044,0.09821455
Si,-0.2021768,0.058269642,-0.60580665,0.094466835,1.1443782,1.4771957,-1.313114,0.893512
P,-0.5194185,0.5397567,1.3007046,-1.107436,0.6448188,2.968094,-1.3585367,0.5045705
S,-0.69613385,-0.18581356,0.20053676,1.2622288,0.8885386,0.6226927,-1.2464043,0.1798649
Cl,-0.97360444,-1.0760312,-0.2646813,1.1790848,-0.16508314,1.5523663,-0.94155586,-0.57644814
K,-0.14487983,-0.23653838,-0.36513308,1.5791466,0.32995182,2.2724001,-0.9974012,-0.43098012
Ca,-0.6829469,0.10646158,-0.19340698,1.3031455,1.1900142,2.5151696,-1.763309,-0.30109492
Sc,-0.6814145,0.3510215,-0.68822646,0.5793996,1.9166559,1.0524312,-0.9807764,0.5851599
Ti,-0.4451843,0.6097661,-0.6882485,0.13322859,2.1231534,1.1421301,-0.32858825,0.8902996
V,0.7883792,1.4214262,0.50826657,-0.98540175,2.614682,3.7769241,0.051387846,0.17346275
Cr,-0.15031087,1.2890203,-0.61060524,0.6733318,2.2018652,1.8318,-0.52961785,0.4342571
Mn,-0.38690668,0.93990237,-0.60216886,0.84629726,1.5781063,2.489978,-0.62216544,-0.35612562
Fe,-0.7242564,1.1745205,0.1771362,-0.7775111,1.7098147,1.6934009,-0.30502552,-0.074721426
Co,-0.3309874,1.9283266,-0.07500812,0.055862844,2.251189,3.5851228,-0.5415829,-0.5485302
Ni,-1.0762136,1.1205289,-0.3051622,0.52185065,1.7407339,3.2088618,-0.9422197,-0.07285005
Cu,-0.53563726,0.95348364,-0.05440138,0.8756596,1.0622436,3.1523964,-0.99579525,-0.41806287
Zn,0.27800134,0.46474984,0.9119855,-0.6131618,1.377697,2.5549948,0.37617737,1.0829294
Ga,-0.5246603,0.90364367,-0.6210178,1.0762186,1.456462,2.6448586,-2.159641,0.80801654
Ge,-0.6788585,0.3323761,-0.6365271,0.04712802,1.1146758,1.6792951,-1.053742,1.3522238
As,-0.6493,0.857145,0.82603145,-1.2521591,0.63640976,2.9632905,-0.7885285,1.0367221
Se,-0.81886184,0.025536975,-0.1684762,0.9557266,0.9661932,0.3156678,-0.5315214,0.89796114
Br,-1.1249696,-0.52605885,0.047010932,1.0269916,0.5234981,2.3684306,-0.7717157,-0.26510346
Rb,-0.55503595,-0.32799274,-0.12827773,1.1661866,0.6407696,0.86369324,-0.53516656,-0.83087385
