Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,0.8717732,-0.66586626,-0.12097776,-0.46618217,0.033075616,1.7217379,0.32184434,1.6493802
Li,1.363363,0.57300866,0.8085388,-0.22775954,-0.8159092,1.6683412,0.060786545,1.5576987
Be,2.1397111,1.1179866,0.6396353,-0.0037155151,0.33725023,1.416384,-0.07151079,1.9513597
B,1.9397186,0.008196816,-0.34623292,0.22488451,0.26699823,1.4181652,0.8088724,0.3925736
C,1.9630313,0.16595371,-1.097265,-0.0975641,0.031716168,1.1181884,0.10088414,-0.04798855
N,-0.20484516,0.80662477,-1.0319514,-0.4414776,0.8204758,0.6387277,-0.51381326,0.37287742
O,-0.80430543,-0.6093024,0.60199404,0.14527816,1.0315363,0.8912177,0.30956042,-0.370673
F,-0.936458,-1.0451522,0.9228282,1.3342786,1.5359893,0.5285665,0.12415117,0.12889658
Na,1.0634282,0.4628104,1.0160482,0.16938108,-0.88502276,1.0177052,0.6054491,1.8975494
Mg,0.94440514,0.71914923,0.5282781,0.14944518,-0.5237378,-0.52373624,0.3436787,2.6287782
Al,1.4210153,0.79833424,0.24546525,1.7459357,-0.0545699,1.9182901,0.47990867,1.2604333
Si,1.0561033,0.9909122,-0.37170014,1.3469617,0.6026882,0.99183017,-0.005890012,1.4577801
P,0.77639776,0.51155746,-0.98557866,1.9050703,0.51109576,1.416929,0.87298435,1.1711154
S,0.4854518,-0.2107707,-2.032092,1.2950034,0.02625975,1.407407,-0.051141143,0.7454119
Cl,-0.48753655,-1.0522156,-1.6766179,1.8190615,0.98242754,0.18911558,0.91820085,0.7519433
K,0.6850668,0.89068246,0.81009614,0.4748894,-2.2343676,1.913068,0.019171774,2.2791598
Ca,1.0366471,1.2371634,-0.34318888,0.18986991,-1.7322717,0.72680235,-0.13443041,1.0901245
Sc,0.91765,1.5622561,-0.37068117,0.7537961,-0.9608992,0.42232287,0.28398824,1.4883224
Ti,0.55664706,0.8128991,-1.0305481,1.2680254,0.03400044,0.27133566,0.03394568,0.6971637
V,0.50381696,1.3867035,-1.1900615,1.480936,-0.007914975,0.7524457,0.8582069,1.0989026
Cr,0.21587965,0.62178934,-0.878598,1.3945434,-0.66646755,0.80228597,1.6307616,0.5101337
