Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
H,0.42902365,0.14762266,-0.14647073,-0.20560925,0.06319241,0.34267694,-0.0680902,-0.139023,-0.1104996,-0.025840372,-0.43488064,0.14713268,-0.21066156,-0.09166559,-0.34842336,-0.22427726,-0.030395903,-0.17385375,-0.08075597,0.135643,0.115273416,-0.18496166,-0.020103937,-0.08744553,0.065747716,-0.029076751,0.058839634,-0.0222039,-0.2276018,-0.31885904,-0.038638286,-0.18212144
Li,-0.02943369,-0.16202769,-0.24187325,-0.022709504,-0.043225124,0.121690154,-0.19211069,-0.23119529,-0.16972363,0.15613294,-0.24631655,0.10163677,0.19902441,-0.1572137,-0.33057794,-0.06945478,0.18717581,-0.067622945,0.04181899,0.07149203,-0.14768834,-0.044133615,0.018104183,0.07481171,-0.23749971,0.1252252,0.14729947,0.07327388,-0.10207163,-0.26333308,0.075948425,0.014808577
B,0.38783017,0.18817315,-0.2396702,-0.2861966,0.008044869,0.14583415,-0.11762902,-0.02148427,-0.009457417,0.16825752,-0.23042947,0.14631116,0.15939224,0.3337105,-0.11841153,-0.11647476,0.15507975,-0.2755912,-0.034041077,-0.08853425,0.20365712,-0.13922754,-0.26399127,0.021527305,-0.2399751,-0.28582165,-0.17830229,-0.23561421,-0.035778783,0.07290841,-0.022685617,-0.38631636
C,-0.13358441,-0.22089407,0.13738821,-0.04854679,0.093705416,0.2021468,0.0012494922,0.19482775,-0.14430681,0.13417041,-0.09951193,0.49906367,0.12458011,0.17148043,-0.13507262,-0.09506178,0.050270047,-0.3886628,-0.008186534,-0.14926863,-0.029930469,-0.3193543,0.083905056,-0.06635892,-0.2707329,-0.32047385,0.18991318,-0.2182738,-0.0019645542,0.08592702,0.060477935,-0.23831719
N,0.23576474,0.18986093,-0.16716184,-0.1004868,0.157206,0.38736862,-0.3147682,0.18068568,0.18710887,0.015618242,-0.34903634,0.23117733,-0.028249256,-0.27467853,0.03524532,-0.042121552,-0.09055327,-0.22163004,0.1676985,0.17304799,0.18112725,-0.14447333,0.31824255,-0.14275807,-0.0036173984,0.059508946,0.21893555,-0.27558905,-0.325147,0.0577256,-0.03175301,-0.2040582
O,0.14169909,-0.1018837,0.006778662,-0.35075486,-0.036293417,0.3888414,-0.31369612,-0.08011692,0.028549887,0.30976826,-0.28777167,0.3734931,-0.103759505,0.11012104,-0.39587638,-0.02146515,0.1732107,-0.15972036,-0.093396895,0.022389993,-0.082405075,-0.103599094,0.26206186,-0.29698688,-0.17560813,0.00014226511,-0.031773314,-0.25696713,0.0011395663,-0.1361812,-0.22495654,-0.17511538
F,0.32060063,-0.08788879,-0.08344932,-0.23964198,0.24787739,0.24139947,-0.27145627,0.40745842,0.15705991,0.24072161,-0.4222375,-0.035916395,-0.24574974,0.16396038,-0.1831914,0.0039960165,-0.15364951,0.02221407,0.18491611,0.22325829,-0.010312162,-0.022081789,-0.11595645,-0.23382503,-0.17162934,-0.067149594,0.087571375,-0.2844962,-0.23371314,0.16745129,-0.08142862,-0.08642718
Na,-0.06326429,-0.25472388,0.005817377,0.12702444,-0.042640105,0.0061264113,-0.046387017,-0.19983205,-0.1131101,-0.056979194,-0.15815035,0.11691993,-0.01258152,-0.2691205,-0.062834755,0.033467293,0.16494301,0.12089294,0.047534984,0.1312026,-0.30075905,-0.026677623,-0.0024289775,-0.08232103,-0.2849888,-0.113822654,0.086723424,0.22942166,-0.20501241,-0.35784486,0.11995394,-0.032186504
Mg,0.020150274,-0.243521,0.36161515,0.04477891,-0.0081710145,0.10177887,-0.035587296,0.26715833,0.26504627,0.25118276,-0.29333737,-0.030386336,-0.1451253,-0.0077465773,0.22578223,0.25890502,-0.12858681,0.15494128,0.0036934763,0.22110315,-0.11600061,-0.24833775,0.20594439,-0.12676571,0.2467213,-0.3115597,-0.17734018,-0.07426971,-0.1855728,-0.11010417,-0.43234313,-0.20795593
Al,0.13193744,-0.36049053,-0.46934062,0.10443832,-0.09542677,0.38724533,-0.43138328,-0.16493924,-0.06658246,0.25521162,-0.38149554,-0.12321872,-0.22448784,-0.13609989,-0.20805769,-0.31104162,-0.09570068,0.11733562,0.11430611,-0.17948014,-0.042270508,0.12165198,-0.18770634,0.12554987,-0.18493018,0.013715092,-0.27111375,0.047046915,-0.017056577,0.12470754,0.08785442,-0.022678109
Si,-0.1799699,-0.58583915,-0.25529516,0.05242613,0.12338315,0.24470386,-0.24224505,-0.017865777,0.023766406,0.4637436,-0.27952784,0.29855993,-0.004817553,0.13679439,-0.29543424,-0.18466532,0.040017616,-0.08410338,0.07542262,-0.33427036,-0.39192078,-0.2743237,0.111674555,-0.17397088,-0.23131955,-0.14881784,-0.08339258,-0.007717617,-0.026709411,0.16005737,-0.38522545,-0.16309997
P,0.068937026,-0.09750836,-0.14820285,-0.28454012,0.1941028,0.4024794,-0.26377365,0.05877389,0.16214442,0.23594186,-0.4136826,0.3884788,-0.23725519,-0.35732955,-0.13497527,0.039913416,0.075653836,-0.027240418,-0.29946944,0.109811954,-0.071459636,-0.17704257,0.01623238,-0.3236609,-0.37229952,-0.20856215,-0.3168698,0.016144238,-0.08360021,-0.070180416,0.009481378,-0.3414688
S,-0.007663086,-0.12769377,0.0089411335,-0.21335255,-0.000583265,0.11617649,-0.057501033,0.07340787,0.18165827,0.19527745,-0.22877875,0.48552102,-0.3806828,-0.034442037,-0.16624106,-0.08273932,0.02195784,-0.27403224,-0.113016404,-0.03825739,-0.046686232,-0.034701623,0.07355978,-0.36263007,-0.35196623,-0.12831427,-0.45159796,-0.16249336,0.037358858,-0.03860446,-0.1999911,-0.047750782
Cl,0.15492713,-0.3693797,-0.4096697,-0.09629519,0.12036317,0.04986102,0.03598554,0.08645232,0.18803003,0.021410264,-0.32751253,-0.08345266,-0.32111546,-0.19537035,-0.09610687,-0.24040651,-0.16391645,-0.06034997,0.110545106,0.0014995337,-0.26536298,-0.2400156,0.0964419,-0.071318954,-0.15790145,-0.06641459,-0.06616284,-0.23872556,-0.2367258,0.04919765,-0.52841055,-0.05360688
K,0.32713544,-0.14042681,0.08250792,0.27616924,0.061625466,0.24791068,0.27893007,-0.20123869,0.049751498,0.15951058,-0.06896756,0.05551191,-0.24959174,-0.0017518103,0.08903441,-0.29142627,0.22558734,0.004650146,0.18149102,0.16595435,0.037864227,-0.011771098,-0.0691734,-0.0303002,-0.20807287,-0.05222251,0.101235904,-0.16175778,-0.45570603,0.045008905,-0.3095912,-0.21868566
Ca,0.041328058,-0.25185418,0.39300364,0.092771366,-0.1890156,-0.02383142,0.0035835803,0.041096553,0.099304534,0.021769464,-0.33822796,-0.046444647,0.058614865,-0.24561888,0.02155686,0.11186002,-0.22110254,-0.061031643,0.30814788,0.15041107,0.38147542,-0.1476197,0.1274344,-0.20139794,-0.049396243,-0.05020334,-0.15393993,-0.028163113,0.19170925,0.20102337,-0.081334285,-0.12185721
Sc,0.21542478,0.07462178,0.09538684,-0.13702412,0.07947307,0.041512083,-0.018442243,0.14666916,0.033795085,0.2283962,-0.096276805,-0.18381819,-0.09318063,0.23330054,0.1937745,-0.16017616,0.032978397,-0.10121137,0.13324161,0.07439059,0.1449045,-0.41957834,0.058982078,-0.110277474,0.0049252063,-0.120798826,-0.1894733,0.001484029,0.1328456,0.22738019,0.3486083,-0.24916922
Ti,-0.11429251,-0.22877604,-0.20761906,0.033353895,0.018830597,0.11282319,0.28975832,-0.11266979,-0.012294017,0.3827667,-0.17381816,-0.17890996,0.07634076,0.31661832,-0.058097452,-0.2289842,-0.013643477,-0.3286946,0.15396567,-0.36135203,-0.19510022,-0.24962726,0.27651352,-0.13806039,-0.10895516,-0.10583542,-0.15134597,-0.21696168,0.2734042,0.1359931,-0.2960819,-0.25851074
V,-0.23888224,-0.34531772,-0.40603623,0.18162724,0.10512021,0.3051257,-0.044639945,-0.4523021,-0.060010232,0.39528665,-0.32198718,0.022646107,0.013248004,-0.0605409,-0.00027324143,-0.12745562,0.028164174,0.05695057,0.09062593,-0.0036169812,-0.090073645,-0.25926536,0.033139408,0.012451418,-0.04617837,-0.14945725,-0.1313146,-0.055906318,0.050771877,-0.08384795,0.059576444,-0.29708323
Cr,-0.3611341,-0.4010555,-0.44335186,0.3673705,0.0180737,0.0786388,0.10624011,-0.25264263,0.022025727,0.24564222,-0.21128741,0.09197845,-0.031948596,0.064449996,0.18079735,-0.24959852,0.034178134,-0.19294056,0.21489185,-0.10279493,-0.093931034,-0.3331372,0.23947224,0.2408682,-0.15274364,-0.1633545,-0.5386927,-0.08083737,0.24945322,-0.13206807,-0.017992131,-0.28378144
Mn,-0.20855269,-0.4119015,-0.39534345,0.30812877,0.04257709,0.11748461,0.22812366,-0.24997716,0.082641326,0.4247637,-0.07548955,-0.14001295,-0.09590025,0.26043028,0.26248354,-0.23655851,-0.115608424,-0.14378309,0.25635344,-0.18506703,-0.169245,-0.37191325,0.20512187,0.36419082,0.08644811,-0.13652448,-0.3746227,0.027739197,0.11443022,-0.027921505,0.026994325,-0.20322935
