Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31,Dim_32,Dim_33,Dim_34,Dim_35,Dim_36,Dim_37,Dim_38,Dim_39,Dim_40,Dim_41,Dim_42,Dim_43,Dim_44,Dim_45,Dim_46,Dim_47,Dim_48,Dim_49,Dim_50,Dim_51,Dim_52,Dim_53,Dim_54,Dim_55,Dim_56,Dim_57,Dim_58,Dim_59,Dim_60,Dim_61,Dim_62,Dim_63
Li,-0.26698345,-0.16573274,0.3642132,-0.14568235,-0.081383996,0.21955971,0.42976338,0.10698956,-0.1668202,-0.5553464,-0.41621497,0.12713446,0.22524367,-0.48657846,-0.023721617,-0.3005805,-0.015840776,0.0061253943,0.21538097,0.006695062,-0.21053982,0.27254382,-0.23330885,0.0070420373,-0.047720227,-0.4103486,0.13516806,0.28565276,-0.088269085,0.24557671,0.124043696,-0.031820163,-0.06722451,-0.0864491,-0.087396204,0.02293463,0.31782365,-0.02104105,0.10354842,-0.22383006,-0.116598204,0.13608122,-0.20459214,-0.16335785,0.32682472,-0.06207756,-0.10503132,-0.14703873,-0.14933151,0.13981201,0.5906776,-0.16842948,0.035035025,-0.18035603,-0.2678791,-0.014679827,0.08085397,-0.04554841,-0.4209897,-0.1709556,0.04928205,0.17857413,0.075162485,-0.29141265
Be,-0.11021161,-0.011271965,0.5018518,-0.19845718,-0.10232132,-0.10107092,0.16733484,0.29645658,-0.13794951,-0.479093,0.23447868,-0.082767636,-0.339341,-0.12020546,-0.13244618,-0.11758344,0.42838585,-0.26338804,-0.015532173,0.09872356,-0.3993423,0.34161383,0.032358073,0.17312108,0.14679655,-0.35976392,-0.41173765,0.108909264,-0.14654368,0.008491926,-0.26196194,0.15170006,-0.06881096,-0.20186338,-0.13147292,-0.10960115,-0.033286422,-0.17751253,0.33149794,0.19740714,-0.1707449,0.12721401,0.27837455,0.047738,-0.053258054,0.22097659,-0.25730917,0.25508553,-0.042379364,-0.15472685,0.19797313,-0.15086147,0.14393204,-0.014077758,-0.1568256,0.05492699,0.15796904,0.13787308,0.124887384,0.19556233,-0.06259287,0.1298477,0.1047555,-0.14557412
B,-0.08875348,-0.0105061345,0.09440184,-0.1536029,-0.118287735,0.16304123,0.11065474,-0.17786752,0.29634693,-0.35319695,0.17257023,-0.36775076,-0.16426007,-0.33436605,-0.25015905,-0.31540385,0.22871022,-0.27090144,-0.0017737895,-0.099701285,-0.37162268,0.28039217,-0.033190757,-0.03432388,0.17287414,-0.3234244,-0.24723855,0.014618687,-0.30374217,0.18773547,-0.15166825,0.27525514,-0.02234068,-0.1301353,-0.36022404,0.12292684,-0.13827012,-0.45216274,0.11764908,-0.10980709,-0.39949006,0.117448136,0.10757633,0.17780593,0.17471525,-0.15685166,0.04045377,0.37883812,0.1534372,-0.3084209,0.115686834,-0.8660333,-0.17126215,-0.15419872,-0.4290716,-0.17233932,-0.133691,0.26329285,-0.052711684,-0.12270149,0.27079833,-0.03904201,0.30481064,0.11421044
N,0.14574976,-0.3214008,0.0061173104,-0.24414504,0.13930267,0.1821611,0.19717297,-0.13302337,0.10465485,-0.20647046,-0.25845692,-0.15782179,0.050801925,-0.279398,-0.022606436,0.06801266,0.084504016,-0.11423187,-0.20774943,-0.0289246,-0.33048493,0.1581565,-0.37210876,-0.15844049,-0.14337009,-0.22945829,-0.12945336,-0.30109167,-0.31538945,-0.038491808,-0.2111744,0.23369709,0.06642371,-0.21095619,-0.2281414,-0.17501542,0.17259029,-0.39361688,0.20611742,0.12143758,-0.31258917,-0.3024798,-0.08982733,-0.030468315,-0.21556933,-0.17313996,0.015433149,-0.06836938,-0.24690427,-0.0077200197,-0.3691605,-0.3882537,-0.121549085,0.13345988,-0.5037853,-0.23120183,0.20480679,-0.065694496,0.03289648,0.091498636,-0.23055598,0.023182677,0.10426299,-0.23432872
O,-0.079213634,-0.027187042,-0.11778392,-0.26253864,0.41884238,-0.053079434,0.3434239,-0.2990988,-0.011094384,-0.10068833,0.0021553189,-0.17290305,0.061363705,-0.15816905,0.33118886,-0.2239837,0.22415516,0.38628545,0.054924846,-0.21206477,-0.19439393,0.28539267,-0.030541584,0.1110481,-0.13112728,-0.20330822,-0.23101433,-0.17315885,-0.26862955,0.12669471,0.09231079,0.25590104,0.2329269,-0.24109375,-0.2607817,0.28287208,0.065556295,-0.2976792,0.27761304,-0.15128355,-0.08057052,-0.3401716,-0.28613472,-0.07436608,-0.3729754,-0.117930405,0.13178864,-0.36969388,-0.3148247,0.09357406,-0.26479033,-0.2731028,-0.28672945,-0.042831615,-0.498774,-0.00025895238,-0.027891528,-0.34575492,-0.10569419,-0.258151,-0.42074502,0.19622755,0.097864464,-0.08901682
F,-0.35400552,0.20785621,0.058544658,-0.032212876,0.28414595,0.040248804,0.021755725,-0.031694196,-0.25343707,-0.16700645,-0.24467677,0.31872195,-0.097290784,-0.102687195,0.122535706,0.104637854,0.20635498,0.09090495,-0.098530404,-0.5358331,-0.13707572,0.0431844,0.17741325,-0.24822137,-0.15644094,-0.053161845,-0.2731074,-0.34854817,-0.24712998,0.3192998,-0.083986,0.49166942,-0.26582015,-0.49977565,-0.119399115,0.37420118,0.05446486,0.017280132,-0.066734955,-0.3097166,-0.21085902,-0.006630242,0.0655366,-0.38795206,-0.09669557,-0.22241783,0.36543348,-0.4604816,-0.07067262,0.11255945,-0.17166139,-0.495638,-0.30957887,0.07698667,-0.03650572,0.03817915,-0.04762185,0.15336251,0.18475124,-0.14172888,-0.23329383,0.21383508,-0.023006078,0.3521822
Na,-0.39538658,-0.03625246,0.11108248,-0.24840897,-0.31409243,-0.06596086,0.10498897,0.024728756,-0.19280796,-0.29092923,-0.28743124,0.24528047,0.1905157,-0.37292704,-0.016466577,-0.26683295,-0.19629566,0.27380514,0.011268459,-0.295382,-0.019305728,0.30025187,-0.17616643,0.1367665,0.11075021,-0.21400978,0.052793235,0.059619293,-0.0748948,0.1884236,0.16321862,-0.044616707,0.16569303,-0.18932606,-0.19860911,0.02502099,0.33192927,0.20645547,-0.05715129,-0.21873422,-0.19011733,-0.11712274,-0.04224296,-0.20687655,0.2550679,-0.14092128,-0.2952615,-0.11948635,-0.11051589,0.15067858,0.5053264,-0.17762884,0.35294735,-0.31643656,-0.23800927,-0.1275719,-0.026963968,-0.1533173,-0.26429114,-0.16839916,-0.0033824742,-0.039572783,-0.09146568,-0.17466983
Mg,-0.26026347,-0.07856718,0.05858892,-0.2435801,0.1849291,-0.09010009,-0.10130815,0.26613975,-0.19789676,-0.12800041,-0.14892712,0.29812977,-0.21591179,-0.093724206,-0.09758341,-0.13322565,0.14131337,-0.02093035,0.11733885,-0.28212625,-0.3390217,-0.008760406,-0.05700139,0.041337237,0.20681378,-0.36027753,-0.24175078,0.1902836,-0.35765904,0.08046786,-0.24793288,-0.13297844,0.15741776,-0.11454822,0.031719342,-0.058500573,0.319108,0.0498346,0.0043765865,-0.043703977,-0.23957187,-0.18905212,0.2900772,-0.05129265,-0.004916286,-0.22244091,-0.403681,-0.20846987,-0.1094238,0.092586316,0.22404365,-0.19692537,0.06288625,-0.35470885,-0.13712192,0.14304242,0.02633664,-0.23602943,0.05488061,0.12359507,0.0064499974,0.051804245,-0.09026818,0.10713955
Al,-0.08325383,-0.02976355,0.09263216,-0.5400196,-0.058619045,0.2414935,-0.19686419,-0.047912836,0.20676284,-0.1523546,-0.092513345,-0.28647175,-0.015186513,0.056648467,-0.25852814,0.14069661,0.12700826,0.26635313,0.28647852,-0.5454812,-0.55097663,0.3561124,0.36147034,0.050578654,-0.1377321,-0.14626577,-0.2724659,0.06885771,-0.32459062,-0.018130638,-0.35535514,0.010557219,0.13533072,-0.21741906,-0.2537881,0.017859153,0.04599591,-0.31860217,-0.18054661,0.068344325,-0.3074978,0.19438717,0.14110705,-0.022867903,-0.04424358,-0.089819916,-0.025401602,-0.08588397,0.15855095,0.01715193,0.17896461,-0.3413298,0.22092931,-0.29728848,-0.1503742,-0.09649773,-0.14938772,-0.17114054,-0.20407495,0.19999996,0.07355615,-0.079250924,0.033071503,-0.116238676
Si,-0.35187262,0.015370049,0.21257417,-0.2917847,0.16774073,0.024277993,-0.0021770895,0.24015993,0.05921824,-0.41157755,0.2135286,-0.28044674,0.051870078,0.09349492,-0.25505218,0.070517324,0.09818764,-0.09494804,0.32410178,-0.5834942,-0.2207998,-0.09797615,0.11272809,-0.06582618,-0.045297347,-0.1753803,-0.13691935,-0.048628807,-0.1690275,-0.011608057,-0.07741102,0.029262528,0.09023526,-0.13462386,-0.5458559,-0.34439704,0.123430476,-0.42506403,0.03221047,-0.0837052,-0.1768637,0.11517367,-0.0982465,-0.10199804,-0.0071230438,-0.067577966,0.045920454,-0.10381937,-0.21082596,-0.2397797,0.026997034,-0.3844258,-0.088581994,0.013284581,-8.293986e-05,0.04439109,-0.2739282,-0.5251746,-0.14641404,0.3519221,0.24921867,-0.19415353,0.018303543,0.115817495
