Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
Li,-0.045917377,0.042856216,0.28292784,0.13739756,-0.35151643,0.15743575,-0.2897282,-0.06657198,-0.46055764,-0.6819215,-0.26394442,-0.01791819,-0.36694434,-0.14096192,-0.09116946,-0.039512224,-0.03731023,0.16137186,0.45272383,-0.12372239,-0.16467783,-0.22354476,0.17257361,0.10504334,-0.13341753,0.49323446,0.17616402,-0.24196404,-0.04054538,-0.059728045,0.008877978,0.10178078
Be,-0.29796094,-0.03145682,0.47525695,0.5994749,0.13760948,0.4937407,-0.04341527,-0.41391227,-0.118225515,-0.5620142,-0.30475953,-0.38684848,0.2335853,0.2620498,-0.16294135,-0.10927585,0.15255757,0.041637708,0.35811433,0.009322852,0.078446284,-0.12580416,0.34236422,0.021122493,0.22311221,0.3598572,0.025421176,-0.07815631,0.040611695,-0.13898304,-0.31024212,-0.15682757
B,-0.5391376,0.060518295,0.21969801,0.7614014,0.016227156,0.5794134,-0.5529206,-0.14697659,-0.28516972,-0.11920665,-0.5239974,-0.029986313,0.6115551,0.17410153,-0.10515286,0.0007922128,-0.14323956,-0.037558284,-0.059686102,0.046869606,0.010488318,-0.26309973,0.11840686,-0.01439457,0.3741387,0.09075181,-0.098378286,0.01760596,0.058944248,0.053713117,-0.3540488,-0.11998863
N,0.20876423,-0.018092219,0.6152023,0.55312836,0.013518974,0.10390235,-0.2967867,-0.032635443,-0.039975546,-0.25454375,-0.28154922,0.20416313,0.04146928,-0.03263078,-0.051172882,0.41134095,0.12408836,0.1368702,-0.21586943,0.43532112,-0.28223863,-0.31310898,0.29010344,-0.24711408,0.0020312294,-0.042642444,0.41668707,0.07684056,-0.017657928,-0.28701034,-0.35331935,0.029415786
O,-0.05174896,-0.61860466,0.17416325,-0.004162386,0.14588195,-0.16577761,-0.6081607,-0.335125,-0.16141027,-0.06843339,0.18465579,0.32119632,0.16891626,-0.17501816,-0.3703493,-0.076248944,0.15412837,-0.15450604,-0.007921906,0.24448428,0.064631894,-0.08772013,0.17114317,0.02147685,-0.1401858,-0.041505575,0.5465885,0.2886942,0.065255195,-0.45887384,-0.09261212,-0.10908846
F,0.13825229,0.18217176,-0.35528716,0.13649607,0.34347546,-0.5570748,-0.23714459,-0.24569082,0.061197974,-0.009537362,-0.101083644,-0.1290612,0.120171815,0.08114903,-0.5310063,-0.3486457,-0.24478546,-0.26309466,0.032426145,-0.02205035,-0.027602283,-0.1916809,0.03016176,0.11981484,-0.4672413,-0.22074734,0.30864054,0.315885,-0.5569179,-0.47109413,-0.21685366,0.23069316
Na,0.010727014,-0.2194031,-0.002359338,-0.23512557,-0.18680485,0.06650806,-0.12898599,-0.04510647,-0.22748478,-0.8190714,-0.31147215,-0.052093063,-0.5004853,-0.008099273,-0.1872298,-0.083212286,0.04838163,0.23599005,0.46663842,-0.13060436,-0.33601558,-0.17211461,0.045857295,0.030342612,-0.039875492,0.36830664,0.19455995,-0.13952681,0.010097876,0.28145254,0.14063108,-0.17752886
Mg,0.1865789,-0.3328734,0.23164392,0.021861292,0.35218233,0.25801268,-0.11387349,-0.58831906,-0.0807112,-0.5372987,-0.07103289,-0.15656951,0.07095963,0.37099138,0.07919869,-0.16995268,0.2481268,-0.06469439,0.29782176,0.1967021,-0.20243941,-0.49225396,-0.04241094,-0.34239995,-0.30368268,0.16480653,0.09905011,-0.096671045,0.20381197,-0.11664802,0.07177666,-0.2357209
Al,-0.057454105,-0.1357189,-0.19907436,0.3385633,0.20348786,0.5506034,-0.72467685,-0.3152192,0.09038466,-0.3956897,-0.21565329,-0.040038053,0.11243792,0.063315496,0.15294036,-0.23493396,-0.056737717,-0.34173205,-0.083477944,0.29084074,-0.012893142,-0.3512715,-0.047004938,-0.004657995,0.0649191,0.46211034,0.07329671,-0.4064539,0.43095016,-0.18127537,-0.2347989,-0.16149375
Si,0.19136555,0.05984042,0.046896916,0.50992256,0.35188216,0.52229583,-0.67892396,-0.21671826,0.04207256,-0.24318191,-0.14204994,-0.09517631,0.023955565,0.17639343,0.09964147,-0.12384893,-0.004330348,-0.2854147,-0.2116825,0.3363014,0.04324568,-0.30481672,-0.008453399,-0.21290876,-0.19953726,0.4929369,0.13836358,0.08453256,0.342224,-0.26164532,-0.33260477,-0.2873289
