Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,0.42803454,-0.41294295,0.21824165,0.26308277,0.5786679,0.44644392,-0.17958334,-0.8438509
Li,0.3619449,-0.24808577,-0.38509074,-0.21349528,0.092038915,0.2969594,0.40507632,-0.53299576
Be,0.42392668,0.15172115,-0.19465649,0.41436616,0.17974885,-0.38659176,0.32933664,0.19313775
B,0.30422214,0.10706836,-0.102007166,0.53922045,0.516497,-0.24075255,-0.16268331,0.11569671
C,-0.1863971,0.42251617,0.08588241,0.7315528,0.55303603,-0.3575427,-0.48338166,-0.15010597
N,0.06351856,-0.03855279,0.31724548,0.48420748,1.1304687,0.23040761,-0.4188432,0.10273157
O,-0.22409928,0.09052014,0.0781506,0.23895246,1.1555849,0.38145536,-0.4368496,-0.52238506
F,-0.5199173,-0.52514726,0.29258782,0.26986519,0.8112563,0.39585042,-0.4170399,-0.8791633
Na,0.40425792,-0.11553535,-0.22794831,-0.29338717,-0.030878976,0.7715365,0.3817045,-0.36775094
Mg,0.11163095,0.14285122,-0.23214757,-0.105607025,0.51208353,0.04150224,0.5801778,0.06880492
Al,0.03409581,-0.025577992,-0.62072,-0.050440513,0.6488236,-0.0049623963,-0.3930351,0.49815834
Si,-0.23824573,0.20282973,-0.21056879,0.1087696,0.62869406,-0.08989133,-0.35187778,0.43551987
P,-0.2929719,0.0799575,0.21677452,0.22788706,0.66909254,0.28880888,-0.41368532,0.44908398
S,-0.4535027,0.06069961,0.41546512,0.58002716,0.56629807,0.94767445,-0.39795995,0.13371179
Cl,-0.041881345,-0.42408508,-0.07443704,0.7892019,0.77196544,1.477625,-0.53882766,0.0360969
K,-0.14130503,0.16678089,0.176027,-0.27482918,-0.27577084,0.32026348,-0.4442621,0.13643488
Ca,0.13634104,0.5287186,-0.5550439,-0.6942312,-0.19616796,0.035878215,0.08002148,0.10454512
Sc,-0.11774217,0.22514206,-0.24582517,-0.34163347,0.6704906,-0.27830386,0.32425308,0.6194101
Ti,-0.14935327,-0.043833032,-0.27898902,-0.049723618,0.7481296,-0.43334025,-0.012544522,0.7873633
V,-0.07507198,0.02043441,-0.40133628,-0.10556962,1.2298698,-0.5522085,0.24601834,0.5421278
Cr,-0.04166857,0.10387554,-0.41771683,-0.03067132,1.2818769,-0.28800222,0.43843228,0.33413962
Mn,0.057626426,-0.009508476,-0.44723135,0.16709638,0.98532224,-0.6845731,0.34909484,0.40977952
Fe,0.11092499,-0.19472092,-0.62599415,0.06710089,0.81630063,-0.88094497,0.060094852,0.65648025
Co,0.26019397,-0.2385056,-0.038488906,0.16988394,0.7317753,-0.8224668,0.07384569,0.6076876
Ni,0.15586567,0.047817923,0.038907517,0.61988056,0.6596711,-0.7547112,0.70958126,0.3899644
Cu,0.15756887,-0.095762745,-0.41654348,0.14588185,0.41262093,-0.38233137,0.3895141,0.4387516
Zn,0.2783,0.18959539,-0.47048146,-0.38027576,0.49181747,-0.1127438,-0.0144754145,0.38052803
Ga,0.11265262,0.10301833,-0.38237402,-0.37610644,0.76911736,0.011979926,-0.45770568,0.47188932
Ge,-0.05101549,0.32258353,0.28005585,-0.10163819,0.7807359,-0.18809922,-0.23435855,0.23572944
As,-0.11033084,0.157755,0.1388971,-0.07423823,0.74194634,0.24027167,-0.40363622,0.57111275
Se,-0.26139846,0.14059861,0.46255654,0.2461788,0.7753036,0.78412396,-0.39282644,0.20644337
Br,-0.009426244,-0.21870464,0.18511967,0.45879918,0.6645039,1.1601344,-0.6489513,0.018020213
Rb,-0.072276495,0.16290411,0.22081484,-0.30865833,-0.21755315,0.29473582,-0.270207,0.21866068
Sr,-0.021135844,0.8125729,-0.51047593,-0.5847654,-0.13920228,0.4560651,-0.12283566,0.670198
Y,-0.1756823,0.42613527,-0.08976112,-0.19063559,0.3588456,0.16551678,0.16135183,1.1883738
Zr,-0.50942105,-0.024225473,-0.06720887,-0.4710314,1.1329604,-0.46481153,0.1170403,0.91948974
Nb,-0.43537277,0.112699404,-0.27787727,-0.3524709,1.378704,-0.23950033,0.32433712,0.74812555
Mo,-0.39513642,0.3177926,0.03904255,-0.2573695,1.6158079,-0.16220556,0.75510526,0.40047106
Tc,-0.35738575,0.21901315,-0.022571024,-0.06587667,1.3283676,-0.6358527,0.437632,0.6323779
Ru,-0.3480904,-0.032255292,0.024835538,0.1126989,1.1355993,-0.93169945,0.49923623,0.6324314
Rh,-0.41930783,0.15533137,0.11051355,0.376237,0.92871845,-0.69395787,0.049611423,0.64099413
Pd,-0.07421502,0.40657383,-0.21284872,0.035756305,0.96951395,-0.37381428,0.06654219,0.5901938
Ag,-0.18433267,0.15881598,-0.21969327,-0.014640354,0.80443144,-0.43165886,0.4392233,0.42017555
Cd,-0.07584175,0.26798394,-0.39299712,-0.4670327,0.56095433,0.14928974,-0.083184116,0.6891061
In,-0.12110568,0.2940892,-0.37637886,-0.4764177,0.9013246,0.10998811,-0.51157093,0.75903326
Sn,-0.2808202,0.4061674,0.46974662,-0.28767192,1.0732778,-0.12147333,-0.16701841,0.3891791
Sb,-0.22871906,0.47392204,0.52649,-0.027999565,0.7874044,0.5882605,-0.26793158,0.83020794
Te,-0.04549057,0.30152938,0.7270537,0.11740958,0.79978,1.0186148,-0.32529017,0.56553346
I,-0.3451632,-0.35696417,-0.44304305,0.270745,0.38130862,1.0165848,-0.9655576,-0.07293634
Cs,0.050611995,0.23801078,0.4503542,0.0061073974,-0.4685979,0.4210722,-0.15082629,0.37811923
Ba,0.13078876,0.7569664,-0.16312948,-0.5023449,-0.31031996,0.45763513,0.021767644,0.67506105
La,-0.210289,0.43643796,-0.034371134,-0.555151,0.49314475,0.1923226,0.12802102,1.1064961
Ce,-0.210289,0.43643796,-0.034371134,-0.555151,0.49314475,0.1923226,0.12802102,1.1064961
Pr,0.04112216,0.4183873,0.1347789,-0.54326797,0.25582415,0.2737605,0.22163033,1.0264874
Nd,-0.12485922,0.39323238,0.18793812,-0.2545131,0.35676855,0.25499797,0.2817276,1.1102579
Pm,-0.26468748,0.30092895,-0.1017821,-0.32794973,0.25092942,-0.24933617,0.09588905,1.0830202
Sm,-0.1425857,0.40795693,-0.048246723,-0.38873187,0.4043331,0.21872424,0.2091293,1.0528095
Eu,-0.44270557,0.33552176,0.0076519065,-0.6530527,0.06011553,-0.16315629,-0.21892083,0.90351605
