Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,-0.04328905,-0.22920689,0.87140006,-0.15473318,-0.30716392,-0.785418,0.14970103,-0.2305823
Li,-0.17821942,-0.17468396,-0.21228471,0.10468313,0.12656888,-0.057693854,-0.14423998,-0.2537005
Be,0.11968027,0.06103117,0.09909218,0.29159063,0.016002461,-0.0029535275,-0.061233476,-0.4026525
B,0.25199342,-0.30526617,0.32561347,-0.08316306,0.2300952,-0.114260495,-0.56737447,0.5376708
C,0.42494863,-0.16834483,0.44607538,-0.41596052,0.5202983,-0.36703148,-0.4219236,0.54050404
N,-0.1811378,-0.14517127,0.20540756,-0.29376087,-0.2542244,-0.10224659,0.052377433,0.7863737
O,-0.27047837,-0.05724527,0.1207724,-0.40992483,-0.047453325,-0.5281887,0.16919231,0.8954311
F,-0.65667564,-0.39695078,-0.05665008,-0.11804647,-0.033144128,0.0232386,-0.037360407,0.61672455
Na,-0.2916139,-0.090792894,-0.4547504,0.33229297,0.059542447,0.014551343,-0.21836044,-0.5365121
Mg,-0.21692596,-0.32338837,-0.53215796,0.35329142,-0.13460141,0.056861266,-0.13216926,-0.33380258
Al,-0.19844396,-0.2200039,-0.4004669,0.29040185,0.23781174,-0.15243688,-0.49871004,-0.14023298
Si,-0.25241172,-0.28317323,-0.32063732,0.33198655,0.28465393,-0.29911476,-0.67365485,-0.12645759
P,-0.48760808,-0.40977383,-0.15501934,0.14876667,0.35172585,-0.25766927,-0.2823311,0.4728651
S,-0.09097007,-0.22222008,-0.31789398,-0.059110023,0.2981867,0.053386927,-0.106758356,0.58906186
Cl,-0.5773726,-0.20588517,-0.04375623,0.6467921,-0.6043864,0.27511325,-0.29205656,-0.11787586
K,-0.22217703,0.057773434,-0.7037314,0.09017995,0.2006612,0.050099894,-0.2823108,-0.4103218
Ca,-0.2829941,0.17058475,-0.42466548,0.26530147,-0.19937615,0.16762051,-0.15231735,-0.20179692
Sc,-0.11898951,-0.18011937,-0.42953238,0.23462936,-0.045138817,0.3509607,-0.028543517,0.08482659
Ti,-0.15652262,-0.31980884,-0.2832867,0.27448654,-0.03432646,0.22303025,-0.5132675,0.285737
V,-0.11870179,0.10203981,-0.43968987,-0.24524999,0.2134073,0.1581048,-0.49503186,0.05819711
Cr,-0.089157365,0.09208035,-0.48642892,-0.10074853,0.30319044,-0.05455845,-0.2977087,0.107410826
Mn,-0.0748734,-0.043254472,-0.49091175,0.2384822,0.23449995,0.03495413,-0.54008615,0.1672574
Fe,-0.12864955,-0.088143304,-0.32110187,0.13895008,0.15144847,0.13725193,-0.4727297,0.14192325
Co,-0.08924563,-0.02956695,-0.39019397,0.32138652,0.2517193,0.08150019,0.042608738,-0.17015055
Ni,-0.010046124,-0.1864977,-0.39788935,0.24248537,0.07666083,-0.12846631,-0.56877184,0.0950375
Cu,0.039044484,0.06548796,-0.5061714,0.27641046,0.24261218,0.024073442,-0.21066013,-0.043208413
Zn,-0.060069323,0.1897328,-0.5452338,0.09116119,-0.0033947714,0.10116217,-0.48925036,0.027874105
Ga,-0.36016825,-0.12703899,-0.4548864,0.24257797,0.28318194,-0.062770486,-0.5572328,0.0896535
Ge,-0.14569141,-0.2715843,-0.48721164,0.06450145,0.32713965,-0.30281827,-0.9245869,0.2713616
As,-0.50169396,-0.31552476,-0.4760158,0.04359607,0.18037343,-0.22271073,-0.8900445,0.53651977
Se,-0.14062104,-0.21678315,-0.8197833,-0.3769871,0.18832305,0.014387516,-0.45732427,0.729737
Br,-0.555403,-0.057970233,-0.3869097,0.37714964,-0.07309398,0.43326837,-0.596656,0.34315026
Rb,-0.5635252,0.15209804,-0.5714936,0.18687147,0.015906971,-0.34169856,-0.017211333,0.1486322
Sr,0.23940192,0.07086069,-0.735456,0.16267976,-0.43510523,0.43638036,-0.20577216,-0.26318267
Y,-0.39597845,-0.18423185,-0.39408937,0.5725803,-0.22533613,0.19366804,-0.007517919,-0.12141602
Zr,-0.34985852,-0.1815255,-0.56268847,0.20936483,-0.008682167,0.045458697,0.1991714,0.27409917
Nb,-0.4072317,0.21030878,-0.38370582,0.08553111,0.115388274,0.25067082,-0.20678869,0.07657806
Mo,0.024073333,0.23558354,-0.56568104,-0.11254748,0.19985354,0.061464004,-0.248078,0.28311846
