Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
H,0.57795286,0.41573194,-0.29623437,0.18219066,-0.0016051605,0.9341052,0.03732576,0.25630108,-0.36992735,0.07960806,0.019163398,-0.04207895,-0.12982121,0.05559903,0.41490626,-0.25387
Li,0.50011563,-0.08398705,0.061862715,0.07167725,-0.17177364,0.41034463,0.10672487,-0.1512991,-0.41439748,0.010985818,-0.069811784,-0.18750674,-0.013745017,-0.11726917,0.2697908,-0.0022180676
Be,0.34650937,0.2993877,-0.02416493,0.09405314,-0.50551754,0.36194667,-0.1283144,0.4827188,-0.3281701,-0.0035510994,-0.080795825,-0.011591114,-0.16430911,0.01576994,0.30351055,0.08252995
B,0.53632915,0.36201864,-0.21773727,0.13683018,-0.5836952,0.30711758,-0.36779624,0.67708063,-0.08689286,0.14237179,0.0493853,0.17275739,0.19573304,0.1748048,0.2658799,-0.100573435
C,-0.031050786,0.16819933,-0.08317471,-0.03280945,-0.3177291,0.31296045,-0.1428439,0.6674998,-0.01704308,-0.15389805,0.26902032,0.3354384,0.5572735,0.19588926,0.4745146,-0.17065848
N,0.197376,0.2721031,-0.3189391,-0.16312118,-0.053631913,0.55259824,-0.18828091,0.15896177,0.3998108,0.02689336,0.4485701,0.16544798,0.2079322,0.40321043,0.70304644,-0.35833374
O,0.10865809,-0.20029908,-0.19895953,-0.26154524,0.060001824,0.70859045,-0.43542415,-0.15284139,0.19986773,0.30140042,0.38916546,0.08146814,0.062360115,0.74833745,0.6876485,-0.30476916
F,0.09462273,-0.3264869,-0.024393816,-0.19287871,0.212372,0.559076,-0.5940768,0.1721069,0.39181507,0.41220367,0.10539739,-0.44332054,-0.103486545,0.82847476,0.30070585,-0.38452283
Na,0.3311118,-0.2996698,0.078099415,0.22421804,-0.14955443,0.33501562,-0.020909365,-0.21364115,-0.43116236,-0.061271477,0.12511578,-0.27349523,-0.23387119,-0.2599045,0.032652214,0.09693179
Mg,0.062354848,0.033509053,0.22541644,0.00878055,-0.13717496,0.20547515,-0.29976988,0.0057731997,-0.3200587,0.120323405,-0.21438573,-0.13841373,-0.35209283,-0.07665468,0.1276947,0.060858592
Al,0.25971937,0.11902455,-0.2689668,0.10943944,-0.4490554,0.35761878,-0.6567319,-0.03376458,-0.09150639,0.33816493,-0.09114703,-0.29721314,-0.18264416,-0.17358041,0.009216964,-0.19589195
Si,-0.16956013,0.31011358,-0.24805152,-0.04172243,-0.11765112,0.196556,-0.44450822,0.09168884,-0.15902764,0.102407664,0.04957985,0.26250076,0.053318135,-0.034235623,0.043620557,-0.124861136
P,-0.1312113,0.26050237,-0.4915799,-0.26845938,-0.1468528,0.42332888,-0.5091195,0.16531153,0.18481225,0.32755408,0.44197708,0.12160403,-0.21120524,-0.08289045,0.16399191,-0.24533221
S,-0.14901973,0.094527446,-0.46536607,-0.54294854,-0.0055492036,0.28264302,-0.43561628,0.10463431,0.406734,0.51223755,0.39137462,0.05252815,-0.20518148,0.18058819,0.20550855,-0.34687644
Cl,-0.03301862,-0.28171337,-0.58254975,-0.17454843,0.13401222,0.34782228,-0.35829484,0.102295525,0.48848203,0.3796848,0.36759883,-0.32026282,-0.11743635,0.3920219,0.11132407,-0.34951237
K,0.6144451,-0.31216753,0.3767305,0.29397255,0.15813285,0.13840804,0.18245521,-0.035207503,-0.011748274,0.21905366,-0.0015480015,0.0881831,-0.30648524,-0.3492848,0.26141793,0.1356163
Ca,0.339848,-0.13930088,0.4703747,0.09556648,-0.1095092,0.033601426,-0.071193874,-0.032766126,-0.20319012,0.007329937,-0.39451826,0.06614887,-0.13548896,-0.29745364,0.25727743,0.2788546
Sc,0.24089882,0.21695253,0.25327778,-0.30347323,-0.16224974,-0.2547013,-0.034791257,-0.04996089,-0.54607606,-0.041087743,-0.033303432,-0.29980567,-0.37236744,-0.031207237,0.497536,0.09084512
Ti,-0.083937556,0.5230087,0.19308574,-0.30578136,-0.28951958,-0.17246112,0.15519868,-0.121737234,-0.4788161,-0.13401869,-0.11298734,-0.08147826,-0.09631619,0.04606208,0.43097347,0.18539436
V,-0.07491103,0.5459712,-0.019573122,0.13256454,-0.5495743,0.13593006,-0.13190447,-0.32415384,-0.23452586,0.17104472,-0.16348222,-0.1040882,-0.025037816,-0.047825877,0.38100016,0.18988016
Cr,0.056091268,0.44732755,-0.07023009,0.31336302,-0.44522676,0.25990736,0.063039094,0.024066193,-0.1339071,0.12453969,-0.12880597,0.12883267,-0.12615392,-0.11279572,0.58753973,0.17426771
Mn,-0.021615483,0.34464648,-0.10219344,0.36817175,-0.4009459,0.28289858,0.18834366,0.04976275,-0.13815162,0.117965534,-0.1380934,0.006181121,-0.10826364,-0.01639897,0.49988616,0.36829185
Fe,0.111951806,0.57888603,-0.07223205,0.2803762,-0.35387912,0.36869374,0.2239588,0.07912847,-0.105674304,0.24470215,-0.13043487,-0.064864196,-0.08962431,0.16373281,0.37098128,0.45475575
Co,-0.0103675425,0.49325687,-0.19374143,0.36525953,-0.33573982,0.4529524,0.20750012,-0.02076862,-0.27900383,0.3088589,0.09090487,-0.17799523,-0.14148593,0.06457068,0.37317336,0.06162949
Ni,-0.02116029,0.3431182,-0.3064172,0.3295551,-0.31192115,0.44408214,0.3116593,-0.03996422,-0.33916283,0.41117698,-0.0049548987,-0.19876564,0.046540156,0.1585494,0.4680828,-0.07559621
Cu,-0.046244487,0.28167304,-0.29133326,0.27540678,-0.14782432,0.6953047,0.2551831,0.12713613,-0.5034368,0.2946555,-0.14645469,-0.005631022,0.068241045,-0.061035033,0.7198663,0.28042507
Zn,0.20664403,0.09371797,-0.26235217,0.10324164,-0.1346105,0.35727227,-0.081815645,-0.046378963,-0.4707253,0.29451272,-0.24381658,-0.15416162,-0.08367534,0.040371854,0.18618141,0.1610826
Ga,0.301026,0.1982975,-0.2737087,-0.18258695,-0.036412027,0.20678645,-0.3893365,0.06568176,-0.33690292,0.11523396,-0.08712801,-0.022774905,-0.10225393,0.01388925,0.035343096,-0.006958343
Ge,-0.031181231,0.30777174,-0.2916435,-0.11110203,0.14052598,0.13736391,-0.25210214,-0.011451708,-0.3287564,0.11659321,-0.029596617,0.35781652,0.24487895,0.08228691,0.04883053,-0.08353995
As,0.11697814,0.35189167,-0.47135848,-0.3112483,0.100263685,0.13038605,-0.2765574,0.029687,-0.098727025,0.24865176,0.2788007,0.2514603,-0.059610836,0.14786029,-0.052203625,-0.07055956
Se,0.12578851,0.16351658,-0.42803556,-0.52954453,0.2145029,0.1589294,-0.31491154,0.028891956,0.13884944,0.5033872,0.26745495,0.1970728,-0.122704096,0.35203716,0.15238476,-0.031936213
Br,-0.03987658,-0.3164031,-0.56082,-0.31955874,0.3385058,0.28160262,-0.26684996,0.21202487,0.4086372,0.24268688,0.36832142,-0.112565376,0.121090405,0.25554928,0.08625928,-0.053647496
Rb,0.5025859,-0.38638967,0.13908654,0.26639098,0.16252859,0.29005384,0.14229497,-0.2216043,0.013402301,0.28912652,-0.10035523,0.18510306,-0.24728766,-0.6355281,0.35635507,0.21393806
Sr,0.5971042,-0.24963042,0.510716,0.06086174,0.062394265,-0.12665084,-0.39391926,-0.15481709,-0.064023495,0.12545098,-0.3486032,-0.12171143,-0.30001011,-0.42791954,0.22573097,0.09172797
Y,0.2896468,0.04047455,0.25602967,-0.088333726,-0.337971,-0.37858826,-0.1807739,-0.2637504,-0.28683832,-0.2152221,-0.19438262,-0.12839308,-0.14912185,-0.18054795,0.57525927,0.05895559
Zr,-0.052465275,0.36763424,0.26238436,-0.35343724,-0.26441717,-0.12886518,-0.11652051,-0.3744063,-0.50243664,-0.39651078,0.13695437,-0.42188957,-0.34741756,-0.16042224,0.48120058,0.2509998
Nb,-0.1683958,0.57791454,0.077417806,-0.10325177,-0.2832989,-0.025105335,-0.20769951,-0.38746405,-0.22566094,-0.15280801,-0.019123854,-0.1499016,-0.13907224,-0.02133001,0.24774946,0.23943925
Mo,-0.015480667,0.5161016,-0.122306824,0.2220169,-0.41759878,0.09535293,-0.23035182,-0.40663072,0.032369755,0.18450025,-0.09635958,-0.25263214,0.033528216,-0.28151587,0.34363484,-0.091922686
Tc,0.027704857,0.44578052,-0.26042235,0.4020493,-0.4931261,0.20291266,-0.11480975,-0.3714594,0.061050873,0.35714373,-0.162152,-0.26252395,0.21167886,-0.30219504,0.3714342,0.07627432
Ru,-0.08174135,0.5713686,-0.3516739,0.310804,-0.42406592,0.23909679,-0.055715304,-0.4580243,-0.020366255,0.4094016,-0.1695517,-0.31826565,0.2870818,-0.037509814,0.28329653,0.082363084
Rh,-0.24030545,0.32752147,-0.25990772,0.2962488,-0.25746033,0.2890337,0.0001599975,-0.37625948,-0.010347356,0.52981085,-0.036447957,-0.48378652,0.35469422,0.035597514,0.2978834,-0.16640265
Pd,0.23354691,0.20440435,-0.4031648,0.035301775,-0.28304946,0.41200116,-0.059773047,-0.29059064,-0.13825902,0.46863744,0.0550789,-0.50999254,0.21797302,0.010399875,0.114383906,-0.21168956
Ag,0.030414507,0.24317488,-0.4528603,0.30389494,-0.07611258,0.6563,-0.11191024,-0.29543003,-0.21907637,0.44711295,-0.33585986,-0.2584527,0.45864162,-0.20684572,0.48648775,0.018931694
