Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,-0.27563876,0.6631694,-0.27078643,0.021177784,0.013941139,2.1143053,1.009564,0.22294152
Li,0.025613815,0.0419345,-0.2945953,-0.6606305,2.067344,1.5851539,0.82427853,-0.029344872
Be,0.13704714,-1.0621617,-0.513605,-0.18064457,1.4161869,1.0893155,1.0177581,-0.50245035
B,0.08095586,-0.46768585,-0.36790103,-0.34498754,0.61778486,1.0570933,0.60251904,-0.83026767
C,-0.2714631,-0.20719907,-0.43609,-0.34521332,0.21805468,0.63416904,1.1939739,-0.9536109
N,-1.2211407,0.9436934,-1.5823615,-1.239301,0.07112545,0.21393144,1.0031396,-0.8599881
O,-1.1021138,3.0342603,-1.1974871,-1.2861103,-0.3232728,0.04414007,0.84657353,0.066631556
F,-0.87442756,4.254566,-1.236194,-0.49023136,-0.50311625,0.3747785,0.78271765,1.1525916
Na,0.21979845,-0.19692218,-0.093086645,-0.26093394,1.9591066,1.7481815,0.055533968,0.38804162
Mg,0.22659022,-1.4938926,-0.6448379,-0.11567304,1.7637541,1.1861459,0.16406664,0.3424608
Al,-0.006583184,-0.655566,-0.23440956,-0.6940064,1.4183356,0.7387743,-0.21223032,0.23261286
Si,-0.11513153,-0.54287744,-1.0893093,-0.5755293,0.8676009,0.43303204,-0.24341464,0.30702993
P,-0.45750284,0.43007538,-1.234773,-0.97024685,0.52659136,0.15140525,-0.33851013,0.32564119
S,-0.923967,1.5276877,-0.5756297,-1.1673236,0.25472185,-0.15389776,-0.3058953,0.7231822
Cl,-1.1987439,2.809346,-0.3830833,-0.9032189,-0.31400928,0.07710081,-0.48351017,1.0713433
K,0.16227698,0.809533,-0.035713762,-0.0007755831,2.0797405,1.434953,-0.3094731,0.86941755
Ca,-0.23589443,-0.9068978,-0.35550222,0.056428872,2.2002015,1.4016728,-0.7208807,0.0034229755
