Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
H,-0.16733755,0.24650785,0.21879783,-0.39728335,-0.15535913,0.06473528,0.46490735,-0.089407265,-0.2245428,-0.016949885,0.51733255,0.06878614,-0.15457997,-0.23299748,-0.32836157,-0.8091953
Li,-0.43524468,-0.03588551,0.2686538,0.0496182,0.0467882,-0.06807119,0.32742745,-0.02861397,-0.47686353,-0.5033453,0.23574871,0.22088447,-0.09416962,0.4057999,-0.24176979,-0.28554615
Be,-0.14381476,-0.4058409,0.13152106,0.77713156,-0.09354682,0.23113242,0.19643907,0.36034343,-0.027567096,-0.17772858,0.16256985,0.24739191,-0.04462933,0.0843711,-0.7264712,-0.16536433
B,0.06618767,-0.20725161,-0.15209562,0.872369,0.0055978745,0.47240192,-0.111114144,0.1199227,0.2613689,-0.34685144,0.47229084,-0.19998819,-0.47757667,-0.06480855,-0.46730998,-0.43433282
C,0.04426329,-0.05257573,-0.08222303,0.72591573,-0.42259613,0.56784713,0.054924663,-0.07990067,0.2892568,-0.40666547,0.031305585,-0.08238422,-0.2081018,-0.0331984,-0.1532249,-0.6463416
N,-0.043659896,-0.033629686,0.09597856,0.55516195,-0.4295241,0.15469815,0.1903528,-0.14534092,0.11778698,-0.00878232,0.23568334,-0.0010716543,-0.4777123,-0.10408732,-0.16663206,-0.28902775
O,-0.17866826,0.23183796,0.39461148,0.24349187,-0.28125,-0.046157546,0.27143264,0.19943726,-0.22367918,0.21810287,0.102628335,0.039042365,-0.35024565,-0.076788664,-0.22802809,-0.3350347
F,-0.5022163,0.29536995,0.23143324,0.1777736,-0.51570493,-0.0852557,0.004311677,0.21005438,-0.18902615,0.063870974,0.37827256,0.18572885,-0.40918797,-0.13149257,-0.3743188,-0.5702419
Na,-0.16597167,0.06528949,0.22912413,-0.4403025,0.089640886,-0.07720866,-0.2684498,0.009986937,-0.20042452,-0.46716288,0.10076597,0.50823164,0.022280376,0.4812228,-0.2329657,-0.034045354
Mg,-0.3772376,-0.01247865,-0.19425221,0.30618915,-0.20745446,-0.09077935,-0.091496184,0.30375645,0.10331846,-0.12028548,0.15701227,0.777382,0.061245453,0.3312872,-0.25240684,0.17118484
Al,-0.34642494,-0.16248608,0.08026914,0.91795546,-0.04473184,0.23894954,-0.20152807,0.41186336,0.13552433,-0.2519114,0.4102929,0.026545268,-0.38959807,-0.011052489,-0.0049228743,0.082214475
Si,-0.26390544,-0.27595848,-0.07623287,0.6366653,0.007846601,0.5078032,-0.05475143,0.17670028,0.36504918,-0.37557718,-0.06583411,0.2746433,-0.31853402,-0.12245783,0.26263615,-0.034677498
P,-0.07727999,0.03216286,-0.35383826,0.34354296,-0.13802086,0.06336129,0.056500833,0.12007432,0.5151266,0.18808034,0.17290571,0.14565961,-0.53316617,-0.4444409,0.33555385,-0.1640197
S,-0.34983262,0.34502977,0.20169522,0.21156403,0.23590997,0.15600395,-0.21441823,0.2717891,0.20090273,0.44841996,-0.040104162,0.19316262,-0.5942718,-0.4132403,-0.0538248,-0.04257386
Cl,-0.39080247,0.51131064,0.47858918,-0.057044942,-0.2852206,0.018913032,-0.5269547,0.16694123,-0.01876045,0.31950533,0.09579356,0.27546132,-0.18580091,-0.20059428,-0.5735635,-0.24525821
K,0.16441281,-0.06528916,0.21548872,-0.17273329,-0.2552036,-0.20658897,0.0848968,-0.12585796,-0.50751543,-0.10480782,-0.026661541,-0.034131505,0.41991046,0.2944666,-0.50191814,-0.10314023
Ca,-0.1865963,0.0021768957,-0.054905146,0.64291954,-0.17448466,0.41429815,0.12775971,-0.03274304,-0.35901806,-0.22778508,-0.28490195,0.21727568,0.34415057,0.66433823,-0.3843789,0.3525813
Sc,-0.3469955,-0.077031255,-0.330458,0.7263647,-0.2522561,-0.38096285,-0.08262199,0.22693273,-0.116484776,-0.009803273,-0.19702773,0.5267102,-0.06265303,0.72894424,0.024901718,0.22498858
Ti,-0.4453758,-0.05497103,-0.48958236,0.6270526,0.07919553,-0.12987833,-0.10980724,0.24148875,-0.21403587,0.06351753,-0.26702544,0.4681712,-0.13845049,0.44555068,0.073820114,-0.2508669
V,-0.32427448,-0.45694825,-0.17265114,0.439453,-0.097134635,-0.30154952,0.43025118,0.70612454,-0.36603284,-0.0050888956,0.26167795,0.24642548,-0.3415479,0.4515844,0.06837496,-0.10966121
Cr,-0.32987365,-0.22557315,0.13410293,0.34977725,-0.13987376,-0.26475218,0.06700674,0.5529362,-0.29914495,0.043124534,0.107299656,0.16264455,-0.1511971,0.12998746,-0.0070881397,0.21367723
Mn,-0.41864017,-0.27075648,0.21307045,0.3306602,-0.12664145,-0.30553597,0.106717825,0.3619719,-0.16719127,0.039761566,0.061818976,0.24311352,-0.1496497,0.07177417,-0.16208355,0.11525843
Fe,-0.52631706,-0.4645327,0.02908895,0.30825886,0.020501256,-0.17499126,0.12440123,0.22490144,-0.4490316,0.11312818,0.21136935,0.14629555,0.18316545,0.069649085,0.0771528,-0.078266986
Co,-0.7476193,-0.24858472,-0.0055890344,0.30294454,-0.050154068,-0.34767795,0.1684219,0.29852173,-0.5654053,-0.05667206,0.090174675,0.08830162,-0.007270802,0.0008480996,0.025221422,-0.14424357
Ni,-0.83227104,0.008156128,0.19188146,-0.011994902,0.07623556,-0.24013416,0.5139156,0.13679683,-0.18711475,0.24603543,0.33551797,0.051974766,0.10402261,0.21793948,-0.25428244,0.06690061
Cu,-0.6681938,0.031174801,0.41924754,0.31217292,-0.05708473,-0.29025826,0.3689174,0.16636172,-0.09540157,-0.1519824,0.29853073,-0.030814514,0.3182993,0.20623074,-0.21636873,-0.16446835
Zn,-0.5099765,-0.45029083,0.28300256,0.43523887,-0.07434732,0.0744129,0.31320816,0.25395527,-0.23120007,0.0968195,0.052391443,-0.056503914,-0.22717805,0.21234065,-0.4630663,0.33233488
Ga,-0.35897264,-0.032773055,-0.09278846,0.91861796,-0.0383624,0.34226286,-0.02671421,0.44357458,-0.107433245,-0.3282656,0.035382096,0.07929957,-0.36567718,0.0661513,-0.0608117,0.02864343
Ge,-0.17132941,-0.00920593,-0.3997982,0.61486405,-0.11439894,0.5070199,0.25620595,0.0708649,0.18191907,-0.29985037,-0.11201612,0.26798177,-0.29013205,-0.031379856,0.16142821,-0.06355114
As,0.12115173,-0.04274244,-0.51664615,0.40779626,-0.16870359,0.23061009,0.11263525,0.1771982,0.23464379,0.049256288,-0.029950093,0.12650977,-0.5694107,-0.2868023,0.02566287,0.10412874
Se,-0.07714404,0.31527263,0.01694106,0.26557526,0.05291818,0.23671292,-0.08390835,0.2814169,-0.20971721,0.36412406,-0.1381902,0.22419745,-0.68231666,-0.33917254,-0.36040223,0.2667878
Br,-0.40637997,0.5632762,0.2731267,0.24689129,-0.33864743,-0.013498964,-0.39383852,0.1665341,-0.10126504,0.21983224,-0.20969553,0.21021259,-0.14359562,-0.0036235303,-0.5448432,-0.09103181
Rb,0.1940659,-0.12930104,0.29875448,-0.16369306,-0.32894015,-0.34918422,-0.008739676,-0.20160946,-0.16920747,-0.27761638,-0.066034965,0.14613427,0.47305045,0.1390942,-0.3800083,0.1841774
Sr,0.12260553,0.113633834,-0.15099144,0.62619406,-0.10758562,0.43640012,-0.027284462,0.2196013,-0.44922486,-0.026876904,0.14067312,0.23093808,0.37323663,0.60070103,0.01866091,0.543228
Y,-0.3395686,-0.070832,-0.46259308,0.7444262,-0.3106479,-0.1063547,-0.30606169,-0.06909447,-0.27155665,-0.101274125,-0.19631532,0.4196767,0.036713656,0.639865,0.10129273,0.59801763
Zr,-0.24264294,-0.04014375,-0.58740205,0.529996,-0.35285002,-0.4527865,-0.24456927,0.48905453,-0.2101457,0.00621327,-0.24114528,0.5693897,0.033683058,0.4817749,0.19923636,-0.1562103
Nb,-0.2046561,-0.48567984,-0.29218915,0.0954635,0.053980008,-0.37424546,0.17814638,0.9892236,-0.06251867,-0.11870464,0.0132164,0.44433424,-0.16830842,0.52246606,0.3400868,-0.14155689
Mo,-0.105654165,-0.17286128,-0.15195912,0.20491873,-0.19365124,-0.59398913,-0.01946346,0.9017807,0.28111762,0.11084833,0.25455028,0.34416962,-0.032366782,0.32553646,0.29257458,0.25032446
Tc,-0.27996853,-0.21536589,-0.11717448,0.33031502,-0.28619492,-0.5821894,0.16835265,0.5517664,0.08047476,0.15183485,0.43250003,0.26072097,-0.09208599,0.033742264,0.186988,0.18269905
Ru,-0.41823646,-0.42574546,-0.18586475,0.4649547,-0.19947301,-0.4120523,0.33491725,0.28192827,-0.051887695,0.1986297,0.4906986,0.05646889,0.20560692,-0.010159574,0.18255544,0.17400259
Rh,-0.4899555,-0.0520683,-0.1188184,0.3211801,-0.17518127,-0.39021146,0.2342406,0.277344,-0.26642674,0.12684783,0.17342149,0.07860422,0.016896855,-0.037340596,0.19170004,0.29089108
Pd,-0.48149177,-0.1393387,0.11853619,-0.0023257919,-0.09717823,-0.14904086,0.3430049,0.40990728,-0.1376009,0.30938148,0.48847613,0.0061974972,-0.041073035,0.020345517,-0.09602722,0.30280337
Ag,-0.41376916,0.16699627,0.0869254,0.29616916,-0.13660476,-0.38480705,0.4039868,0.26925635,0.13383329,-0.011448763,0.55384606,-0.08704812,0.19781114,0.13221878,0.12578973,0.21168062
Cd,-0.49593833,-0.4480059,0.1732684,0.2675935,0.066965565,0.13426958,0.19635622,0.32607928,-0.13643713,0.06309181,-0.0769469,-0.010947801,-0.19165368,0.05554989,-0.19228521,0.4265914
In,-0.07157839,-0.022997983,-0.10780844,0.73146266,0.031377375,0.18882345,-0.23616263,0.58284366,0.20397457,-0.27518937,-0.00034343358,0.3180199,-0.19677709,0.19191831,0.2437033,0.1565525
Sn,0.08048115,-0.019840948,-0.4434058,0.3789061,-0.2472411,0.23724824,0.10096116,0.29804984,0.37348792,-0.32480177,-0.03248622,0.4686547,-0.12795025,0.04983206,0.39338365,0.0048679486
Sb,0.43765682,-0.016358413,-0.542681,0.22977301,-0.19256066,0.1657875,-0.17245379,0.16820154,0.44889903,-0.0083371475,-0.14010102,0.2792512,-0.27296337,-0.11544901,-0.018156908,0.43297088
Te,0.05628492,0.26683,-0.19643642,0.2398989,0.21707559,0.3389675,-0.33886936,0.23301372,-0.14381975,0.2889042,-0.0619192,0.12786536,-0.6164399,-0.34774405,-0.23278645,0.6215833
I,-0.065851845,0.39552045,0.3145153,0.17565012,-0.10031597,0.022276105,-0.4730751,0.1874409,0.052190103,0.13286471,-0.15541388,-0.2495299,0.058515023,0.049252402,-0.2170648,-0.07964935
Cs,0.21236405,-0.08984057,0.24745534,-0.3592715,-0.38260564,-0.3155229,0.29221466,-0.16232489,-0.22120085,-0.31761956,-0.065921135,0.118513554,0.49777833,0.13226935,-0.1844697,0.0986282
Ba,0.28056088,0.112031095,-0.08068292,0.5159746,-0.06628669,0.39952025,0.23918514,0.17594822,-0.31812036,-0.14962432,0.28354955,0.16775766,0.4324246,0.48098037,0.122461304,0.57599384
La,0.105781615,-0.30696654,-0.24724361,0.47642848,-0.6082792,0.106917575,-0.04214042,0.10799798,-0.6449421,-0.19339137,-0.28314602,0.45129195,-0.04375248,0.41022775,0.28409404,0.47530425
Ce,0.105781615,-0.30696654,-0.24724361,0.47642848,-0.6082792,0.106917575,-0.04214042,0.10799798,-0.6449421,-0.19339137,-0.28314602,0.45129195,-0.04375248,0.41022775,0.28409404,0.47530425
Pr,0.20296988,-0.2861962,-0.22251138,0.3175668,-0.48473847,0.09821689,-0.008558791,0.01707542,-0.5437408,-0.3433973,-0.15631059,0.47759393,-0.09925094,0.45206425,0.31075752,0.5929803
Nd,0.0144209135,-0.29194343,-0.17196238,0.62114555,-0.40844977,0.20215599,-0.08200498,0.06757445,-0.62766826,-0.19770044,-0.4247123,0.4470305,-0.116576,0.34131518,0.13502802,0.5868539
