Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31,Dim_32,Dim_33,Dim_34,Dim_35,Dim_36,Dim_37,Dim_38,Dim_39,Dim_40,Dim_41,Dim_42,Dim_43,Dim_44,Dim_45,Dim_46,Dim_47,Dim_48,Dim_49,Dim_50,Dim_51,Dim_52,Dim_53,Dim_54,Dim_55,Dim_56,Dim_57,Dim_58,Dim_59,Dim_60,Dim_61,Dim_62,Dim_63
H,0.35127142,-0.7102215,-0.7797668,-1.4266329,-0.19808179,-0.42645803,-0.74908745,-1.3610637,-0.7591732,-0.84384066,-1.5762893,-0.63722974,0.2591431,-0.79864967,-1.338547,-0.8691704,-1.0368783,-1.2627103,0.014129877,0.028344408,-0.5688189,-0.92084634,-1.1197779,-0.19971986,-0.19359404,-0.25028113,-0.25279593,-1.2415831,-0.828712,-0.587716,-0.17330265,-0.94219404,-0.9972741,-0.9136399,-0.046028614,0.40404135,-0.2638073,-0.65305924,0.4499813,-0.430096,-1.2992034,-0.25472987,-0.8385746,0.03796296,-0.5784549,-0.33312127,-0.5481897,0.13189602,-0.1498381,-0.3870467,0.032624528,-0.6837517,-0.51331913,-0.043077737,-0.31400055,-0.16469565,-0.5795588,-0.71987474,0.21511745,-0.52132726,-0.32762754,-0.46489123,-0.43317506,-0.7070577
Li,-0.23377988,-0.67905045,-0.29054692,-2.0566778,-1.1185727,-0.73159873,-0.47027567,-2.2938483,-0.43688273,-0.75319296,-1.2513107,-0.64157784,0.23620926,-0.7224717,-1.5124681,-0.3659953,-0.34604946,-0.97281903,-0.28055203,0.05927202,-0.45847106,-0.11314604,-1.0889721,-0.11204596,-0.34719712,-0.16637434,-0.12018343,-0.92254776,-0.6821784,-0.1308858,0.19701254,-0.4577744,-1.4080224,-1.1873244,-0.1857997,-0.026756287,-0.41075194,-0.90921754,-0.5112298,-0.84538704,-1.0532924,-0.56747246,-0.94408727,-0.29590774,-0.43245205,-0.06471947,-0.80790347,0.22849345,-0.57459724,-0.33200538,-0.17914477,-0.15753083,-0.6185373,-0.52588576,-0.6007729,-0.18759596,-1.0210556,-0.997463,-0.44277325,0.37186113,-0.29226875,-0.8143555,-1.0628675,-0.8271959
Be,-0.40966082,-0.14075336,-0.5014827,-1.6912829,-0.10585764,-0.7570337,-0.93295,-1.2455076,-0.322963,-1.0917038,-0.76556766,-0.26067477,-0.0025167018,-0.27893105,-0.73667216,-0.3636637,-0.8377226,-0.4726936,-0.4184926,-0.21701558,-0.5397201,-1.119825,-1.1560578,0.79343885,-0.51601434,-0.72164065,-0.45631152,-0.083279595,0.085466474,-0.46034363,-0.16533875,-0.35549918,-1.2424731,-2.1006486,-0.22590883,-0.21206853,-0.43764967,-1.2157044,-0.1672237,-0.8533782,-0.56660295,-0.65127736,0.2447871,-0.6962634,-0.4889337,-0.13851762,-0.8026147,0.09053954,-1.8048298,-0.5359896,-0.24893758,0.053923648,-1.0064421,-0.044792354,-0.020255558,-0.3052753,-0.27504182,-0.33357382,0.13653064,-0.5554632,-0.907623,-0.6692805,-0.99647796,-0.630976
B,-0.06997463,-0.28824833,-0.4122444,-1.0249577,-0.25586212,-1.0427299,-0.7216488,-1.4001837,-0.7639522,-0.4629441,-0.23116481,-0.5945882,0.57286525,0.2276845,-0.83853185,-0.27514797,0.086466596,-0.42656112,-0.4541464,-0.8131548,-0.71508646,-0.91078126,-1.2362349,-0.16787955,-1.0502437,-0.7001112,-0.6019928,-0.3531422,-0.27557892,-0.5435846,0.40523124,-0.5918507,-1.2684286,-1.1141031,-0.04791859,-0.46282017,-0.41203743,-1.4178236,0.5571294,-0.92306775,-1.2164433,-0.37800372,-0.09887007,-0.123016,-1.3043518,-0.55190927,-0.6772226,0.16327462,-0.29673675,-0.25980455,0.06538269,-0.41524392,-0.8543191,-0.5548371,-0.19139434,-0.20703413,-0.29758817,0.48585585,-0.22361864,-0.4318333,0.24484707,-1.1707939,-0.35796553,-1.0690057
C,-0.08027363,-1.1470907,-0.54394937,-1.1732153,0.66623616,-0.47916013,-0.52012634,-0.63513345,-0.54286724,-0.34844354,-0.100925714,-0.28890204,0.25055325,-0.22273645,-1.1766073,-1.2699009,-0.2961933,-0.67938054,-0.9127792,-0.41191727,-1.0718399,-1.2714572,-0.84738785,-0.2988006,-0.8260905,-0.9960093,-0.42829335,-0.2875997,-0.6511322,-0.43905067,-0.19689149,-0.32891268,-0.29469126,-1.068427,-0.2922905,-0.16361077,-0.5552368,-1.3695922,-0.34493026,-1.0826232,-1.2731161,-0.77451396,-0.10701783,-0.47009972,-0.6464894,-0.380724,-0.44710284,-0.13561928,-0.15934165,-0.44437706,-0.05976765,-0.9119361,-0.030549467,-0.7663734,-0.26813123,-0.049317464,-0.33170912,-0.18091178,-0.4826609,0.35433128,0.10993971,-1.5391477,-0.50885665,-0.4883664
N,0.31506866,-0.7693205,-0.70804584,-0.78785163,-0.37431622,-0.68811417,-0.72830844,-1.1648145,-0.6299404,-0.42137915,-0.9817896,-0.32599723,-0.41306722,-0.5176547,-1.3824697,-1.2942085,0.4701652,-0.10623975,-0.34658596,-0.754416,-1.2116176,-1.1708819,-0.9508311,-1.1068848,-0.18450385,0.029009473,-0.09721214,0.048151597,-0.99459517,-0.08164101,0.03244654,-0.46401715,-1.0599985,-0.85061145,0.56082326,-0.30314627,-0.37858844,-0.5786787,-0.33745578,-1.4209018,-0.6375358,-0.756593,-0.7436938,-0.35372695,-0.6637965,-0.70652425,-0.29848576,-0.5823941,0.062602445,-0.32742083,-1.3234868,-0.33095983,-0.83907306,-0.4126733,-0.7352808,0.28131163,-0.57962894,0.032672912,-0.9271037,-0.8528478,0.21737273,-1.1311496,-0.8988873,-1.0029217
O,-0.30719942,-0.43228194,-0.74341863,-1.1730915,-0.59784865,-0.2963222,-0.93330693,-1.1503747,-0.6872324,-0.42581552,-1.3150893,-0.65736926,-0.43326712,-0.22691438,-1.122803,-0.88563955,-0.16909629,-1.080579,-0.37707096,-0.8685577,-0.87444985,-0.92414975,-0.9469417,-1.1175237,-0.7222179,-0.47923154,-0.6864418,-0.96915686,-0.82050884,-0.25059018,-0.37456527,-0.22723073,-0.6831611,-0.70401955,0.3826784,-0.81086195,-0.4329015,-1.0543766,-0.18488283,-0.70519924,-1.1065047,-0.81722367,-0.8855426,-0.4753009,-0.35748708,-0.7056401,-0.23278607,-0.60809046,-0.46018034,-0.4826815,-0.73476195,-0.76616925,-1.1529831,-0.17254801,-0.4615761,-0.30177024,-0.65315694,-0.38791144,-0.13329494,-0.05958231,-0.62051487,-0.7792213,-0.5430932,-0.8542028
F,-0.34699094,-0.44078925,-0.75863886,-1.1571543,-0.39741248,-0.23859906,-0.7592391,-1.0462625,-0.8291339,-0.5565684,-1.3569826,-1.0422431,-0.06067787,-0.27581722,-1.1550899,-0.5730375,-0.40318623,-1.1017008,-0.3125708,-0.3052496,-1.0561925,-0.6592501,-1.1315634,-1.0304347,-0.57872784,0.01882277,-0.32816014,-0.9526972,-0.6332704,-0.0506574,-0.4290672,-0.06891911,-0.80696684,-0.828043,0.34340936,-0.6334092,-0.8923089,-1.2694309,0.63851035,-0.723614,-1.2551897,-0.8886962,-0.5971376,-0.30183733,-0.48059428,-0.78006196,-0.80951506,-0.7955981,-0.75619876,-0.5541025,-0.58082116,-0.31621465,-0.9117612,0.05700937,-0.05612521,-0.20141727,-0.70312,-0.6474315,-0.0058405995,0.12543187,0.028361946,-0.52910787,-0.745571,-0.9469142
Na,-0.561859,-0.9160811,-0.3446735,-1.5723526,-1.1695223,-0.9718455,-0.5873935,-1.4542878,-0.17228796,-0.32586128,-0.9328289,-0.57109153,0.32467282,-0.7853842,-0.92478526,-0.26794475,-0.61684334,-0.8165813,-0.086076364,0.046248823,-0.5894171,0.42113784,-1.3833699,0.18183999,-0.5881202,-0.61226887,-0.37833026,-0.7650027,-0.48076132,-0.14202951,0.17876375,-0.21011628,-0.8087356,-1.0722704,0.0065855794,-0.4731667,-0.3182549,-0.8351192,0.09323263,0.08432314,-1.1577302,-0.09543912,-0.98363274,-0.15624686,-0.27620196,-0.2742048,-0.32992637,0.1352748,-0.26111677,-0.70761186,-0.38849112,0.2747658,-0.089848876,-0.413142,-0.98961294,0.28405654,-1.5790179,-1.070389,-0.46945325,0.068731554,-0.48703706,-0.9926841,-0.08142902,-1.0010662
Mg,-0.13706814,-0.97715497,-0.3330248,-1.580724,-0.675249,-0.37582815,-0.78989995,-1.0268891,-0.6333864,-0.698199,-1.4235159,-0.26303408,-0.26578712,-0.35128945,-0.8544166,-0.41430378,-1.4282507,0.12272403,-0.9185859,-0.08945544,-0.88205695,-1.4168388,-1.3624268,0.20383178,-0.49313116,-0.012161497,-0.18917942,-1.0833644,-0.5798731,-0.3195659,0.03515794,-0.5872214,-1.1451364,-1.3742822,0.07603441,-0.7339594,-0.67898947,-0.6893313,0.07878792,-0.80778193,-0.47160882,-0.5753089,-0.13312104,-0.44969493,-0.17667475,-0.59658086,0.07748431,-0.41951957,-0.87764525,-1.0839063,-0.1750189,0.061047237,-0.9781776,-0.047767997,-0.89100343,0.18604484,-0.924806,-0.5433669,-0.41906032,-0.75005764,-0.37105384,-0.6843533,-0.6772921,-1.1083798
