Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31,Dim_32,Dim_33,Dim_34,Dim_35,Dim_36,Dim_37,Dim_38,Dim_39,Dim_40,Dim_41,Dim_42,Dim_43,Dim_44,Dim_45,Dim_46,Dim_47,Dim_48,Dim_49,Dim_50,Dim_51,Dim_52,Dim_53,Dim_54,Dim_55,Dim_56,Dim_57,Dim_58,Dim_59,Dim_60,Dim_61,Dim_62,Dim_63
H,-0.26088524,-1.8349549,-0.04967647,0.8083752,0.46606016,0.41924906,-1.0891609,-1.4306796,0.27579415,-0.847503,-0.8589306,0.029259428,0.09739853,0.022811767,0.030845825,-0.29890165,-1.4061292,-0.67378676,-0.5627281,-0.07359743,-1.1268536,0.8097348,-0.55801713,-0.9615932,0.1963687,0.6444371,0.32384628,1.3350841,-0.114851125,0.6251594,-0.54397297,1.1260847,1.9354577,-0.2086065,-0.49553922,-1.5812964,-0.042371705,0.6977402,-0.34429228,0.52211803,-1.5332018,1.2640071,-1.0164139,-0.37924376,-0.775128,-0.4733105,-1.9194143,-0.74597603,1.6796033,-2.269297,-0.11428088,-0.31034878,-1.5488675,1.6625255,-0.83463264,0.7589539,-0.512034,-0.030186815,0.8382029,-0.5658809,1.3483893,0.010566202,-0.192945,-0.6694683
Li,-0.61877847,-0.99619037,0.2179813,1.0262507,0.14069639,0.29822192,-1.0591319,-0.14627153,0.38517535,-0.64770377,0.2342331,-0.1655283,0.46338657,-0.010947112,0.24339242,-0.44586492,-1.0415597,0.39668122,-0.7841883,0.48751917,-0.46870857,0.6643936,0.7946545,0.0724474,0.3737405,0.53432405,0.1505421,0.41727692,0.16089308,-0.041844293,-0.59839636,-0.04768818,0.39292762,0.9214853,-0.28571725,-0.6360128,0.23384117,0.24062182,1.4920449,0.8854208,0.049208812,0.38726234,-0.39199704,-0.20912763,0.18843926,-1.5310055,-0.0025942475,-0.07502851,0.3264408,-1.2140167,-0.35852465,0.008404836,-0.9615867,0.84104884,-0.3987824,0.44167328,1.0381445,0.6320859,0.20448342,-0.39150724,0.10938565,0.0747682,0.37410504,-1.7191883
Be,-0.85819715,-0.21754369,0.05006709,0.22180043,0.26404452,0.10814498,-0.36187905,0.3683688,-0.033027183,0.050016128,0.42706853,-0.7979265,0.04379771,-0.025313672,0.6891439,-0.0892667,-0.89488053,0.6424483,-0.1301028,0.70107174,-0.57998216,0.5055788,0.7577474,0.37185827,0.48433754,-0.19994679,0.25830394,-0.40344414,-0.4331381,-0.6330315,-1.0458032,-0.7347731,-0.08537249,0.99287057,-0.4570346,-0.12230106,-0.24167955,0.13287364,0.7378327,-0.23477939,0.4900418,0.26214746,0.32556516,-0.35015583,0.22326508,-0.41841668,0.8747281,0.2500707,-0.8703093,-0.33814266,-0.2716895,-0.24710569,0.12639725,-0.1379714,0.30411926,0.24507523,0.48404974,-0.11136878,-0.40798926,-0.116355,-0.8228966,-0.09062117,0.24856758,-0.66465235
B,-0.33117414,-0.0861264,0.28575745,0.27154562,0.71395105,0.080543675,-0.4074694,0.19368166,0.5303141,-0.4314852,-0.0052158386,-0.20668662,0.41741827,-0.2009119,0.18708059,0.35194445,-0.31336394,-0.21630177,-0.38642508,0.5161613,-0.062343597,0.33562368,0.4500469,0.5989797,-0.049020886,0.46187606,0.6093194,0.263457,0.5234852,-0.74408156,-0.5952931,0.08408939,-0.34626278,0.28739622,0.024534674,-0.13809523,-0.2990108,-0.7805749,0.5862919,-0.20919274,-0.29484296,0.41889444,-0.39844513,-0.16503626,0.48527995,-0.2949151,-0.115757346,0.286532,-0.11068051,0.35010096,-0.36011255,-0.27742267,0.30080688,-0.070116535,0.23163837,0.13420351,0.7560097,0.33117375,-0.055496596,-0.20943831,-0.22584532,-0.13286611,-0.70345396,0.55539256
C,-0.27279073,0.28191435,0.32879263,0.28592354,0.5434055,-0.52843773,-0.3627969,0.43905824,0.630222,-0.28768814,-0.48609728,-0.6198854,0.4122261,-0.07712002,-0.2425517,-0.6014682,-0.027491458,-0.325042,0.17488886,0.72244763,-0.02914299,0.16974309,0.6191271,0.046815924,-0.41731587,-0.060048066,0.7874742,0.49039298,0.31977722,-1.0578133,-0.60276586,-0.12934062,0.21884611,-0.04145921,0.17878565,0.8153772,-0.25116587,-1.0169524,1.1223319,-0.10186496,-0.23931196,0.5249331,0.10394541,-0.45066154,0.68840027,0.010522097,-0.41293666,0.7060005,-0.36668342,0.37484038,-0.59383947,0.52691066,0.6448436,0.17352667,-0.40386307,-0.7896864,0.45079994,0.65360266,-0.32736555,-0.08596641,-0.16419074,-0.20030537,-1.0862725,0.44431937
N,-0.8810205,-0.46361,-0.08453745,1.1157528,0.6114698,-0.5466026,-0.7981195,-0.0035359114,1.2143608,-0.114937015,-0.78524333,-0.45613837,0.14948002,0.20428972,0.15214252,-0.8836216,0.13034323,0.06583826,0.4299062,1.3105689,-0.53264093,-0.25518546,0.2263174,-0.049925305,-0.46237633,-0.31652093,1.4217061,0.22128385,0.6699342,-0.8910452,-0.599788,0.0729484,0.9532952,-0.20011003,-0.18422106,0.67579764,-0.39483565,-0.9293118,0.6580674,-0.5482087,-0.7243536,0.9463819,-0.048104472,-0.5079106,-0.3448148,0.104521245,-0.32178375,1.0101304,-0.047305144,0.16732886,-0.5682624,-0.18070891,0.29919448,-0.06851502,-1.3078392,0.10144669,0.25119567,-0.39956462,-0.06658285,-0.21620886,0.65689844,-0.03652895,-0.8881048,0.31164324
O,-1.0629085,-0.32612026,0.24019569,1.4245248,0.920825,-0.03673272,-1.0998657,0.42879707,1.5740855,-0.69761425,-1.0329953,-0.5354028,0.1559349,-0.1709054,-0.20428999,-1.1708516,-0.43165395,-0.33775023,0.11527409,1.2248613,-0.36849874,-0.1518521,-0.013617808,0.03449092,-0.08830717,-0.23316908,1.8086517,0.46545273,0.40984583,-0.13539793,-0.6147123,0.53622806,1.53277,0.052438773,-0.44216532,0.7893282,-0.46959776,-0.7569025,1.181684,-0.34314063,-0.9388763,0.8314789,0.0301831,-0.46803904,-0.58689,-0.14694855,-1.3956054,0.6331951,0.87397385,-0.29328537,-0.6302864,-0.35873026,0.36572787,-0.112571046,-1.3812575,0.050708693,-0.19871615,0.30146116,0.07440581,0.10272606,0.9926676,-0.26515746,-0.97495717,0.11143978
F,-1.126052,-0.037842724,-0.0070989514,0.97847706,0.56525564,-0.21357884,-0.049691424,0.93996686,1.0285171,-0.30272624,-0.8196659,-0.55827874,-0.03547018,-0.3475424,0.051387064,-0.72016454,-0.16220832,-0.33324674,-0.025115471,0.5264504,-0.45381445,-0.32647076,0.41720885,0.58403635,-0.17833915,0.09876887,1.2292033,0.22421274,0.47447786,-1.206948,-0.2580741,-0.070778266,0.53553796,-0.3127065,-0.080570124,0.575249,-0.52877647,-1.1305572,0.25860888,-0.65882814,-0.5150304,0.8069146,-0.033916157,-0.3425272,-0.22992915,-0.14645424,-0.49887767,0.58364856,-0.32776046,0.017602652,-0.018593825,-0.5342856,0.65546024,-0.25592244,-0.99705225,0.47141996,0.17807171,-0.07458679,-0.15355079,-0.27759698,0.47262836,-0.07446623,-0.13381432,0.50375795
Na,-0.21170235,-1.6162559,-0.41256455,-0.13753745,0.15138297,0.30087486,-0.625403,-0.5753918,0.16769566,-0.38670394,-0.3111589,-0.47068128,-0.2688445,0.460168,0.82975507,0.19492419,-0.14475584,0.8644158,-0.90444607,-0.13469997,-0.57920635,0.3234948,0.35446134,-0.43987677,0.28106868,1.1706569,-0.2843271,1.1128093,0.043932952,0.15507723,0.0884503,0.049142234,0.84248495,-0.27269053,-0.50019884,-1.2373047,0.03265287,0.114241704,0.30409908,0.3624473,-0.4137193,-0.3192413,-0.41096708,-1.1315256,0.11680186,-1.1086161,-0.2908785,-0.94586307,0.7693093,-1.5209726,0.45838428,0.27096593,-0.5133914,1.0912907,-0.3664649,0.31052032,0.24347593,-0.23248978,0.7092369,-0.26263145,-0.27128664,0.78069466,0.28265494,-1.4935291
Mg,-0.378708,-0.6400221,-0.19901134,0.15790905,-0.17757185,-0.22471341,-0.61006993,0.029111639,0.0746052,0.08600519,0.28119093,-0.7524114,0.18600306,0.24995662,0.83097863,-0.46214592,0.11354605,-0.3350237,-0.17596115,-0.4371303,-0.25662875,-0.30652824,0.5007591,0.11621753,-0.3819599,0.35867763,0.16934587,0.16862601,0.12324188,-0.5736723,-0.107245564,-0.20942831,0.73898727,-0.32623795,-0.004024828,-0.3938824,-0.40136945,-0.39611745,-0.22274315,-0.60820293,-0.6269899,0.066650726,0.08399036,-1.1533104,-0.024060607,0.154297,-0.22278222,-0.24664819,0.026258878,-0.7328831,0.4655286,-0.36579144,0.30378905,0.42485258,-0.66633034,0.3009096,0.013389453,-0.33304155,-0.09912354,0.48641303,-0.004911683,0.40881664,-0.13881363,-0.5359184
