Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
H,-0.029313255,-0.9138664,-1.0590289,-0.95448756,-1.2178168,1.2180631,-0.24770297,0.2890673,-0.8892261,-1.0003477,-0.22648893,-2.0702257,-2.0030572,-0.40917328,0.60488415,-0.22224076,-1.4996946,-1.6066006,-1.2127293,0.34843287,-0.5138152,0.034598768,0.32489267,-0.52074313,-1.2954209,-0.45116296,-0.9027319,-1.2668571,-0.86799794,-0.96244967,1.6327922,0.06106093
Li,-0.77939045,0.15435368,-2.1839182,0.3292905,-1.0524536,0.8169499,0.19784567,-0.031050866,-1.1717762,0.1698763,0.7494715,-1.0267256,-1.4923533,-0.23093307,0.4568004,-0.27088755,-0.2816935,-2.3087058,-0.4052123,-0.3123691,-0.72021997,0.52204525,0.53436434,-0.8093895,-1.2763512,-0.26130712,-0.76360685,-0.8953724,-0.20810464,-1.2129707,1.1577342,0.7191903
Be,-0.72784644,-0.49146107,-1.1478621,0.16188383,-1.1998329,-0.07187033,-0.6038443,1.1126344,-0.47851902,-0.17680036,-1.2412987,-2.1416378,-1.5596021,-0.33502296,0.07961835,-0.19160713,-1.3285209,-2.5629516,-1.0400698,-1.9501694,-0.70015895,-0.7940079,1.4009271,-1.3190908,-0.98541546,0.18596277,0.522406,-1.5698485,-0.09344008,-1.5765688,1.7174032,-0.8768839
B,-0.2556576,-0.640247,-0.83024395,-0.7975199,0.2421234,1.0953779,-0.041660428,0.41471305,-0.55636674,-0.360007,-0.7181125,-1.3591901,-1.8684015,0.08404372,0.1647346,-1.0869565,-0.6518525,-1.1405026,-0.44022983,0.017709611,-2.1265538,-1.3422,1.5009195,-0.5094576,-1.0118117,-1.367203,-0.2834033,-0.6287309,0.056641854,-1.7486567,1.5551988,-0.11870606
C,0.5759288,0.1481633,-0.3217379,-1.0240524,0.1696766,-0.43339887,-1.8290625,0.98997164,-0.9663204,0.19604303,0.24051897,-0.2161457,-2.0895414,-0.63742715,0.38653275,-0.35217088,0.377472,-0.91656244,-0.87351626,-0.50151604,-1.573697,-0.5132819,1.3033912,0.05671519,-1.0659919,-0.96423185,-0.6507073,-1.2901214,0.01279334,-1.4187205,1.5481981,0.16261438
N,-0.08667067,0.16333997,-0.44934034,-0.10819751,-1.1302003,0.23442413,-0.56545615,0.23057845,0.17424399,0.6126782,0.047577918,-2.3526158,-2.13358,-1.2209798,0.054544866,-1.1969906,0.31156793,-0.5894596,0.19568983,0.056261297,-0.9760094,-1.1036744,0.030165732,-0.80799514,-2.298716,0.55747664,0.09045375,-1.694537,0.48590738,-0.99077505,-0.39655495,-0.19465578
O,-0.5570729,-0.37665492,-0.41211197,-0.62836623,-1.9031694,-0.2826987,-0.2636159,-0.5197305,-0.2667992,-0.503048,-0.0699192,-1.7587217,-1.5356971,-1.0392797,-0.4112178,-0.93871224,-1.2411293,-0.88509846,-0.30447096,0.19987047,-0.7250838,-0.31693378,0.6457839,-0.16289337,-1.4776285,-0.455699,-0.3333525,-0.8754397,0.2684865,-1.0503628,0.053330395,0.5202482
F,0.26665607,-0.019740291,-0.10737361,-0.0064477026,-1.2572538,0.5050674,0.38561535,-0.3911236,-0.49521527,-0.8635828,0.22779839,-1.8248194,-1.1463647,-1.133362,-1.3133993,-0.42776245,-1.1436288,-1.0882707,-0.48931888,0.3273696,-0.73514485,-0.2039784,0.85555875,-0.24089961,-1.6523664,-0.3308194,-0.56994027,-1.017298,-0.12819839,-1.0507263,1.211698,0.5574859
Na,-1.4435943,-0.08197284,-1.9653487,0.107163966,-0.9061272,0.71267533,-0.5174213,-0.6150074,-1.4227442,-0.30014354,1.3771547,-1.08671,-1.6162142,0.2690176,-0.0020019412,0.53782475,-0.72748196,-1.3489225,-1.0300955,0.7246398,-0.25452062,-0.052237242,0.4189276,-0.5511072,-0.046727,-0.0501629,-0.77503943,-0.5147244,0.4257353,-0.7722355,1.6220244,-0.11966422
Mg,-0.56611323,-0.7587211,-1.4384081,-0.32657415,-0.84901977,0.54145396,-0.30296394,-0.25866875,-0.64368993,-0.92345494,0.5002113,-1.8756273,-2.0120182,0.006984748,-1.1653936,-0.6548607,-1.3826132,-1.0244389,-1.1292709,-1.4441768,-0.8453038,-0.6589489,0.53396046,-1.301882,-0.48877066,-0.5238757,1.1848766,-1.6148739,0.18351495,-0.51218265,0.9502971,-0.5522213
Al,-0.8267197,-0.29466075,-1.6872995,-0.30917308,-0.72218716,0.41074163,1.0642313,0.7586461,-0.9902476,-1.0549879,0.51257443,-2.1038258,-0.7029793,-0.4294368,-0.15827806,-0.7336259,0.2975239,-0.6245289,-0.46772274,-0.22215757,-1.3303657,-0.9456055,0.9543977,-0.7398583,-0.7594239,-0.8139125,0.050803773,-0.9649961,0.05542741,-1.8597413,0.028520513,-0.72767764
Si,0.010984551,-0.900187,-1.0199375,-0.8764877,-0.7330593,-0.10290058,0.6309552,0.46855727,-0.14445502,-0.5879645,0.878995,-1.4379833,-0.42939025,-0.10881781,0.6685114,-0.87232023,0.34600666,-0.30133352,0.020673158,-0.8856006,-1.0529848,-0.9094521,1.3528354,-0.9895317,-1.1338844,-0.19078836,-0.368609,-0.8704159,0.123427816,-0.4721052,1.1411004,-0.61757135
P,-0.07703179,-0.40625662,-1.0641378,-1.3441544,0.018198878,-0.12141332,0.36969137,0.28332484,-0.918072,-0.7008489,0.3714599,-2.4133072,-1.1411105,-0.48333392,-0.09152746,-0.8938804,0.06620729,-1.1101958,-0.17013589,-0.62564313,-0.9412335,-1.147543,1.2730836,-1.1749021,-1.5589547,-0.15731956,-0.40171766,-0.277332,0.72371185,-0.5879721,0.5629606,-0.38845706
S,0.23583078,-0.18158749,-1.1060458,-2.2131124,-0.4785731,-0.3505209,-0.30297014,-0.10693074,-1.0767394,-0.70708376,0.982933,-1.7530787,-1.0192566,-0.78510344,-0.4724673,-1.2689152,-0.16680771,-1.0574427,-0.6746945,-0.5447241,-0.5794444,-1.9526407,1.4728179,-0.3411712,-0.98064053,0.46447217,-0.6783507,-0.82225883,0.43719062,-1.7706544,0.51815486,0.11342654
