Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
H,-0.07251434,0.023337,-0.15327546,0.112309314,-0.6890469,0.036946584,-0.08501825,0.105406925,-0.11031295,0.21664849,-0.56450623,-0.58807313,0.335725,0.26833233,0.55667204,-0.15130025,0.18833902,-0.10019066,-0.14652698,-0.107636966,-0.047337946,-0.30747283,-0.25031337,0.14776188,-0.009484224,-0.09250937,0.14548406,-0.30805883,-0.52701586,0.42141986,0.51371026,0.38801968
Li,-0.21342604,0.25758177,-0.15205225,-0.0884078,0.022947453,0.113204,-0.37185025,-0.055150207,-0.036227316,-0.1904532,-0.30083013,-0.42217365,0.19936785,0.38179794,0.15332666,-0.1114268,0.33012712,-0.094640814,0.12063928,-0.09463471,-0.02023137,-0.27264348,0.21998298,0.39231923,-0.14165375,-0.12571271,0.19330502,0.12737978,-0.28685042,0.33321416,0.28865647,0.35948223
Be,-0.09055665,-0.021022946,-0.062236533,-0.28706288,0.11598202,0.2496504,0.0812243,1.0077842e-05,0.013022646,0.28074172,0.32183743,-0.17293191,0.07256891,-0.14940235,0.02100372,-0.2359479,-0.0996531,0.09509018,0.011406645,0.16118735,-0.0648415,-0.069856554,-0.028813519,0.12828428,0.0732244,-0.1124685,-0.33508012,0.17402369,0.24001509,0.3066319,0.06414512,0.38270116
B,-0.2180172,-0.0692458,-0.41188478,-0.34133333,-0.33386415,0.3038276,-0.5683518,-0.05464711,-0.11326338,0.07463634,0.08956306,-0.36856255,0.12213758,0.026661001,-0.0443574,-0.32150728,-0.016885035,0.17099719,0.111447886,0.04649558,0.032460533,0.0012517441,0.001248762,-0.066337585,0.03243213,0.10719434,0.008406706,-0.34535488,0.06009055,-0.14694306,0.1775274,0.3166712
C,0.12583871,0.08449863,-0.18092182,-0.43786004,0.11468192,0.35278082,-0.86031425,-0.03006652,0.19790806,-0.028222118,0.075028345,-0.6787063,-0.0048305653,-0.15937772,0.2254446,-0.10343145,0.10735945,0.1287051,-0.10156144,0.13712776,0.043436214,-0.08112427,-0.40800327,-0.44144654,-0.04005807,0.0842335,-0.1548878,-0.44219026,0.028540736,-0.021871611,-0.21331725,0.17914924
N,-0.19110359,0.033966124,-0.36877257,-0.056921117,-0.10298963,0.030032389,-0.57025015,-0.23817107,0.03499133,0.22467354,-0.19887735,-0.2180292,0.08870975,-0.24728763,-0.15385924,0.1055596,0.19961143,0.19030271,0.040182196,-0.07322765,0.12451808,-0.027361011,-0.20028561,-0.07275969,-0.07537334,0.11098069,0.07772245,-0.54320383,-0.40342775,-0.06826261,-0.17526409,0.006165318
O,-0.062821984,-0.036330625,-0.18205538,0.037818395,-0.21328455,0.10790689,-0.23687977,0.040632084,0.21409091,0.05383585,-0.103614226,-0.43805596,0.2313787,-0.104403414,0.09135202,-0.033437327,0.12827656,0.43936914,0.28944552,-0.10601689,0.08265711,0.25614026,-0.056714572,-0.20057076,0.033605807,-0.20104246,-0.16029489,-0.42576712,-0.29656503,0.012357133,-0.12764965,0.090335734
F,-0.050959684,-0.07998877,-0.25188822,0.17308602,-0.031758294,0.17456211,-0.16102564,0.00023898575,0.24164931,0.15951203,-0.06691558,-0.42729464,0.43564567,-0.036958985,0.22299246,0.006098211,0.037990764,0.106163174,0.20472796,-0.28120375,0.13848066,0.28223908,0.15269697,-0.33501568,0.26180726,-0.027260566,0.063555546,-0.45288903,-0.41340837,0.072038285,0.27487567,-0.25260976
Na,-0.15360576,-0.13545604,-0.034747213,0.070300154,0.00017812103,0.07265864,-0.27020308,0.026677147,0.2079143,-0.0048028342,-0.3638947,-0.5443871,0.010759208,0.6074846,0.23952647,-0.30442244,0.28535992,-0.029047348,0.08160409,-0.3580245,0.18099129,-0.31813982,0.25731587,0.33951122,-0.046135902,0.13282591,0.34269282,-0.00020453334,-0.20169662,0.46166378,0.13215704,0.16961214
Mg,-0.14781685,-0.10616015,-0.08621264,-0.09201584,0.079684265,0.26138583,0.25492987,0.12762637,0.34006256,-0.0063194223,-0.1408656,-0.2880402,-0.18139115,0.025429823,-0.068429224,-0.31507894,-0.018286869,0.20785074,0.19313149,-0.1831421,0.17813882,-0.19893277,0.06206506,-0.006209679,-0.08077985,0.41151342,0.31900254,-0.2667613,-0.08698092,0.16394897,-0.10570946,0.103898294
Al,0.035094906,0.092702,-0.0907691,-0.29113296,0.08309581,0.083478585,-0.35093644,0.36445692,0.4617139,0.2962657,-0.031179849,-0.11544748,-0.092850216,-0.026181005,0.013448033,-0.3524589,0.27647358,-0.13977417,0.39239407,0.11257255,0.0885779,-0.0067598578,0.15677792,-0.064593524,-0.02586878,-0.10507669,0.05158535,-0.35427582,-0.19215082,-0.2233139,-0.3332092,0.20967573
Si,-0.04569207,0.0030569881,0.031316206,-0.4591805,-0.13291642,0.065295115,-0.36342028,0.34495434,0.4920377,-0.027608383,-0.10078086,-0.5215448,0.0070571713,-0.19073871,0.05839469,-0.11354218,0.2844797,-0.047880724,0.12469361,-0.14664656,0.20509566,-0.1913023,0.067696825,-0.050789207,-0.13724467,-0.10852682,-0.04052137,-0.52446485,-0.15819888,-0.5202855,-0.35089046,0.15905625
