Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
H,0.8831637,-0.017341465,-0.1453847,0.5464944,-0.9457973,0.3402418,-0.5561439,0.9386695,0.07770064,-1.0169106,-0.38259482,-0.74006146,0.2927452,-0.060831293,-0.540593,-0.23205635,0.36595663,0.23964106,0.29604733,-0.10986953,-0.6737044,-0.50944895,0.9872638,0.19008088,-0.58147573,-0.17368937,0.00159592,-0.33098146,-0.03072983,0.59223557,-0.8827132,-0.31473246
Li,0.17033182,-0.5614461,0.15836564,0.49479118,-0.6738801,0.47913575,-0.031438574,0.09490837,0.042999603,-0.21638136,-0.2720544,-0.33458075,-0.308133,-0.14583378,-0.08202627,-0.19703838,-0.27844444,0.3445346,0.39696836,0.02811975,-0.41464037,-0.46545082,0.030516118,0.43262333,-0.3526079,-0.19394639,-0.0734717,-0.62804514,-0.17439073,0.5586206,-0.1494843,-0.5975208
Be,0.21552257,-0.8464931,-0.32073435,0.1466299,-0.43911472,0.9514101,-0.41835225,0.1269051,0.59893394,-0.7172894,-0.14020938,-0.052525096,-0.10008767,-0.43898392,-0.5870832,-0.2692723,-0.3585123,-0.35828137,-0.38824093,-0.70321584,-0.31325036,0.11267409,-0.37395272,0.07850492,-0.03761062,-0.2828908,-0.10246568,-0.28417748,0.077517,0.63996416,0.19994143,-0.07305992
B,0.26280737,-0.36136067,-0.6281682,-0.09299358,-0.54273134,-0.11371176,-0.017708197,0.223464,-0.14278603,0.18752177,-0.3293633,-0.14412248,-0.060895067,-0.13635802,-0.16824177,-0.48407692,0.07365735,0.111222014,0.12962595,-0.5760148,0.37933338,-0.15487331,0.013904989,-0.17664789,-0.24850027,-0.5142595,-0.10525268,-0.66440374,0.27353942,0.7138888,0.066604495,-0.13698815
C,-0.08340884,-0.38229728,-0.05563938,-0.48183236,-0.3853154,-0.21971144,0.1889134,0.6875467,-0.46225485,-0.037933767,-0.3560881,-0.19193017,-0.36746702,0.039638966,0.14026237,-0.28061244,-0.5016586,-0.4636036,0.46340346,-0.32330668,-0.5928584,-0.49811736,-0.107323185,-0.42401028,-0.24762058,0.12446216,0.24125068,-0.17740248,0.30569807,0.4794309,0.44607148,-0.6906735
N,0.884394,0.263345,0.11431093,-0.24068049,-0.60885835,0.06703447,0.15540859,1.0484766,-0.7213085,-0.3255139,-0.25704598,-1.0848968,-0.19758426,0.34214985,-0.11932284,-0.07336835,0.15746382,-0.06998165,0.3211971,-0.5297743,-0.037908554,-0.35804296,-0.21821898,-0.6771327,-0.35135132,0.24113733,-0.52315444,-0.33886814,0.107929975,0.53891563,-0.2893944,-0.091898054
O,0.22814806,-0.45546275,-1.0072894,-0.6565731,-0.892599,0.15856653,0.02515658,1.2835561,0.003798075,0.16497213,-0.019301623,-0.66393656,-0.067772195,0.65941405,0.027699292,0.20875871,-0.93713117,0.30331075,-0.16685677,0.06612695,-0.05693797,-0.1145125,-0.51356184,-0.29363737,-0.2552904,0.24556258,-0.09125595,-0.74092263,0.64655507,0.6919441,0.28554925,-0.10807128
F,0.31166938,-0.18988588,-0.16536656,-0.5294842,-0.49733126,-0.11715521,-0.26018822,1.5342761,-0.028843716,-0.13019224,0.027604282,-1.0260532,0.06344128,0.44163355,0.24070773,0.11620601,-0.47797224,-0.06272454,-0.09215553,0.12365579,0.69671124,0.30342492,-0.28332636,-0.05162765,-0.19990698,-0.3234017,-0.69561654,-0.1433269,0.100076035,0.64214694,-0.45067158,-0.12612405
Na,0.120844096,-0.21788849,-0.09512616,0.35216224,-0.57485354,0.8090572,0.48387408,0.10568158,0.19802502,-0.6366881,-0.18937078,0.02371756,-0.13305876,0.11348006,-0.042826414,0.16414407,-0.60371614,0.029034594,0.3040911,-0.33433712,-0.61282396,-0.18068771,0.0278444,0.44030905,-0.03783095,-0.11553989,-0.52646977,-0.5580475,-0.517799,0.37629628,0.13719063,-0.63044685
Mg,-0.34300065,0.2546075,0.26673687,-0.11517357,0.039971784,0.8193762,-0.069017485,0.7322332,-0.56171715,-0.22536184,0.05605614,-0.070821196,0.082829684,0.3024727,-0.24599774,0.20591378,-0.71607554,-0.08788863,-0.10151401,0.01930879,-0.42047697,-0.42641786,0.1874952,-0.103686675,-0.2552417,0.18717647,-0.26020977,-0.19567938,-0.4922605,0.02397433,0.54633236,-0.14979523
