Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
H,0.12982553,0.8433689,0.487517,0.39022025,0.3328765,-0.14646238,1.1299235,-0.47340494,-0.04132231,0.47142994,0.52958095,0.45315927,-0.15555875,0.5325371,0.17054056,0.34804237
Li,0.29374066,0.89441997,0.14828265,0.4625241,0.10045436,-0.19832867,0.21418685,-0.54609394,-0.4367692,0.48577285,-0.0068642646,-0.10597249,-0.7490553,0.033396415,0.2607683,0.15775385
Be,0.24656764,0.34006083,0.5538735,0.7291595,0.32715917,-0.42360896,0.31851888,-0.16390616,-0.045685004,0.5180072,0.024654426,0.34818032,-0.6645558,-0.31098115,-0.0122927725,-0.13337846
B,0.58464426,0.025450766,0.6062186,0.4666321,0.6160298,-0.5136893,0.569973,-0.27450112,0.06650479,0.23412463,0.26438388,0.6313791,-0.64368916,-0.22413278,-0.05619669,-0.09718166
C,0.68637884,0.2232687,0.812554,0.5789593,0.27452263,-0.15784876,0.36294964,0.19669232,0.2406096,0.48048407,0.7620691,0.6781873,-0.51313925,-0.102908745,0.1088558,0.11294073
N,0.71528643,0.2566573,0.36164325,0.50918865,-0.13190635,-0.25761378,0.5573752,-0.1370019,-0.07120986,-0.0067129135,0.89285374,0.4741535,-0.45501584,0.13838896,0.3188553,0.7434522
O,0.49020413,0.32203108,0.2594952,0.7590325,-0.6223486,-0.19522204,1.0033531,0.12965699,-0.048632544,0.14818579,0.24973702,0.26855338,-0.64173204,0.21257275,-0.11537552,0.43473715
F,0.05169951,0.46193534,0.37793374,1.1889143,-0.7155277,-0.13490358,0.79542625,0.39932495,-0.5945645,0.011409208,0.016434893,0.20848466,-0.84129333,0.59075725,-0.18132147,0.4784093
Na,0.09102022,0.90091276,0.07413082,0.4486676,0.17998871,-0.12834503,0.21370344,-0.42964637,-0.26070195,0.43485212,-0.040843487,-0.39446962,-0.5277,0.07823967,-0.067101985,0.2564717
Mg,-0.006512232,0.46367162,0.302368,0.77594924,0.10729289,-0.25230616,0.04778403,-0.18826474,-0.13339709,0.09304831,-0.27607542,-0.15169172,-0.32503283,-0.3210653,0.024833873,0.20703396
Al,-0.018520638,0.05561723,0.420736,0.8141208,0.22455612,-0.31429172,0.07103374,-0.38778394,-0.24299876,0.0579898,-0.33877978,0.30619162,-0.5827534,-0.35035127,-0.046533942,0.40143102
Si,0.16421017,0.07853858,0.4081689,1.0853982,0.12226794,-0.45562255,-0.19302797,-0.14562725,0.33289108,0.25265628,-0.22148538,0.24561928,-0.64577144,-0.0061432645,0.075271845,0.482037
P,0.41752857,-0.06117727,0.10010194,0.9972369,0.19861636,-0.39859486,0.19304125,-0.27710575,0.28294268,0.10558891,-0.09098165,0.3173751,-0.76608795,0.18353143,0.04618927,0.7822951
S,0.5837787,-0.09445773,-0.13416886,1.2365661,0.08366029,-0.08221872,0.52943957,0.15866992,0.07956371,0.03237378,-0.018653244,0.43098,-1.013482,0.0582714,-0.16255313,0.6555591
Cl,0.37574163,0.113197215,0.18698545,1.0663762,-0.15811081,-0.3737808,0.44093746,0.5331971,-0.35593444,-0.0588371,-0.102261886,0.087364316,-1.2449567,0.39453426,-0.34712204,0.5272469
K,-0.17395908,1.0086099,-0.020992465,0.29593602,0.25405765,0.08764042,0.18231325,-0.36350465,-0.15640475,0.3344871,0.10508858,-0.65145105,-0.5525664,-0.04965961,-0.4952475,0.5637836
Ca,0.040302984,0.7399957,0.085116155,0.21277788,0.092397735,0.12543167,-0.11337161,-0.25386888,-0.20477027,0.25791514,-0.12683994,-0.4274985,-0.46013898,-0.4960052,0.035618052,0.29970598
Sc,0.2164531,0.42951524,0.24141921,0.61762094,0.073926136,-0.018067852,-0.13530308,-0.56110317,-0.05936591,-0.06660554,-0.028512254,-0.20476319,-0.32701296,-0.6972716,0.1791292,0.23193917
Ti,0.28274217,0.3913775,0.3075407,0.8960523,-0.09743242,-0.33545834,-0.35830167,-0.5472596,0.20330814,0.33228552,-0.15991381,-0.14191462,-0.7934734,-0.51018155,0.4585053,0.14664555
V,0.29272923,0.27881837,0.17077678,0.85031205,0.11068754,-0.36569464,0.017709002,-0.51325893,0.17588794,0.672741,0.17711398,-0.25240755,-0.55867285,-0.5466692,0.4095008,0.2784367
Cr,0.3128426,0.37724173,0.12058686,0.73433924,0.26825684,-0.23121607,-0.010949388,-0.3305675,0.1827773,0.8935557,0.2839867,-0.06729913,-0.23582679,-0.27238175,0.18472382,0.27252048
Mn,0.3653418,0.23568347,0.030382637,0.7105336,0.20309898,-0.13010342,-0.07816818,-0.34186143,-0.06323144,0.5032302,0.3415339,-0.080555566,-0.21484554,-0.07947344,0.08140844,-0.019030362
Fe,0.27818722,0.29699087,-0.064789385,0.71314025,0.22043018,-0.29460287,-0.02229619,-0.31785142,0.07846086,0.5499168,0.50351214,0.04134231,-0.5068171,-0.04923684,-0.027970865,0.07515928
Co,0.25949317,0.43636948,-0.1435159,0.7392459,0.23867254,-0.43714738,0.19001727,-0.106857315,-0.061910998,0.56585914,0.564636,0.19687961,-0.67538494,-0.21519709,0.09174152,0.07246009
Ni,0.01963497,0.278652,-0.08543445,0.63441885,0.18354367,-0.44292277,0.34094846,-0.15886886,-0.11917962,0.40334356,0.48456958,0.15697344,-0.8572109,0.0022105426,0.36856887,-0.033480898
Cu,0.30408663,0.272797,-0.14197075,0.46349332,0.47005093,-0.1393379,0.49193603,0.09363076,-0.16785584,0.5339606,0.20594196,0.21781701,-0.5300963,0.09255158,0.3629939,-0.03262323
Zn,0.07029742,0.35575032,0.26193345,0.55188584,0.2923479,-0.40439528,0.40405446,-0.18136661,-0.09386183,0.22790918,-0.113918185,-0.07766292,-0.38394925,-0.22988865,0.1410549,0.5107533
Ga,-0.027987175,0.29392663,0.29956764,0.7029917,0.24270171,-0.30161393,0.03510493,-0.20259841,-0.22648211,-0.0823998,-0.10810444,0.2861405,-0.47197598,-0.2795208,-0.11463684,0.55285
Ge,0.19088544,0.22204657,0.18054022,0.930304,0.18785377,-0.48858857,-0.16150197,-0.08093035,0.16632068,0.078458935,0.024798758,0.042382784,-0.52009016,0.15709886,0.16959566,0.5178107
As,0.1290403,0.12144065,0.06848414,0.8269094,0.16605757,-0.36316276,-0.047737986,-0.24064611,0.3062681,-0.10536605,0.101085015,0.1741804,-0.7523343,0.22681484,0.05136855,0.8115972
