Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,-0.21076751,0.63062,-0.45047185,0.009055965,-0.48516577,-0.6820802,0.39977914,0.43747446
Li,-0.31384003,0.29713446,0.25015074,-0.009635545,0.027786203,0.14701495,0.7545996,0.11265837
Be,-0.38540536,0.52224267,0.0060414635,0.4970865,0.029395513,0.3753923,0.67737097,0.77316374
B,-0.15513283,0.47806248,-0.22211108,0.36349294,0.27978787,0.42663088,0.7580149,1.268472
C,0.10767598,1.2954792,-0.21315089,0.27434823,0.07070508,0.7290901,1.1394551,1.157502
N,0.42136288,1.2864319,-0.27732623,0.08668166,-0.03079275,0.2626069,1.4765178,0.9464934
O,0.8977456,0.21918577,-0.30623117,0.038586326,-0.141339,0.030609261,1.8507274,0.26149592
F,1.3050606,-0.29544577,-0.049410034,0.036937155,-0.23049322,-0.14829269,1.6586882,0.14501467
Na,-0.17862064,0.074693955,0.48282722,-0.14234966,0.1308299,0.116205126,0.7759863,0.09040364
Mg,0.079528116,0.09057586,0.3557929,0.042420022,0.40378967,0.3260701,0.5948857,0.32734483
Al,0.22658291,0.19899917,0.15064228,-0.08415922,0.46365002,0.4050683,0.39797315,0.690703
Si,0.54425657,0.5009456,0.33047637,-0.017990232,0.4878587,0.5356221,0.6810306,0.92297566
P,0.53683245,0.44023132,0.19389997,0.34503227,0.63500416,-0.025581088,0.9328023,1.1670407
S,0.84791213,0.37246358,0.15037613,0.5543245,0.5267769,-0.39452183,1.2145258,1.1370276
Cl,0.9098832,0.23474829,0.16424383,-0.14666584,0.13927792,-0.4553315,1.3141106,0.96045625
K,-0.46567094,0.44561702,0.69892573,-0.57617944,0.28983322,-0.06790517,0.7545221,-0.1305165
Ca,-0.07914223,0.17463107,0.68487495,0.16289487,0.58908397,0.5077258,1.0189339,-0.28844845
Sc,0.0022644894,0.23781729,0.28146523,0.15810487,0.6790287,0.64906126,0.5289002,0.12163194
Ti,0.0086208405,0.6008949,0.17606013,0.27423728,0.6219811,0.79297286,0.43878263,0.35319117
V,-0.022411574,1.0745933,0.026528545,0.37420744,0.39967525,0.78034085,0.35116696,0.19000053
Cr,-0.036421757,0.84556234,0.19123939,0.5334928,0.056862675,0.35210562,0.31505176,0.26723176
Mn,-0.017223805,0.8502556,0.19454576,0.28513962,-0.14677799,0.34368294,0.1959582,0.36630148
Fe,0.04794574,0.7862135,0.0541231,0.41635436,-0.1737485,0.26775366,0.29987755,0.4310603
Co,0.019112363,0.63545775,-0.19002065,0.44027686,-0.18684578,0.0502604,0.1489349,0.44552678
Ni,0.017919317,0.68461275,-0.32953432,0.23313478,-0.16348135,0.016080055,0.21800782,0.50176084
Cu,-0.16087013,0.8098612,-0.16171597,0.29526806,-0.114326395,-0.17470191,0.41506165,0.25461242
Zn,0.17243102,0.79410744,0.1712687,-0.15855041,-0.004448645,0.3198519,0.52326417,0.2877203
