Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31,Dim_32,Dim_33,Dim_34,Dim_35,Dim_36,Dim_37,Dim_38,Dim_39,Dim_40,Dim_41,Dim_42,Dim_43,Dim_44,Dim_45,Dim_46,Dim_47,Dim_48,Dim_49,Dim_50,Dim_51,Dim_52,Dim_53,Dim_54,Dim_55,Dim_56,Dim_57,Dim_58,Dim_59,Dim_60,Dim_61,Dim_62,Dim_63
H,-0.42970863,0.090150595,-0.10942901,-0.32575187,-0.24900897,-0.18891346,0.36195642,-0.024463106,0.22058287,-0.24562368,0.30491826,-0.12553464,-0.14229988,-0.21275651,0.1696974,0.22360712,-0.07660246,0.07235413,0.23178709,0.2890078,-0.2651831,-0.11927968,0.09827781,-0.50846195,0.121705905,-0.24267352,0.10408917,-0.103281684,0.3617419,0.09541199,-0.10032154,-0.24053487,-0.14731304,0.015735142,-0.054907303,-0.10770835,-0.0036425758,-0.4571684,0.08491179,0.30601487,-0.47874838,-0.076200865,-0.015672423,0.042959474,0.02718629,-0.13857467,0.40753222,-0.10808877,-0.2514288,-0.06855743,-0.09713611,-0.17310303,0.04463633,-0.180667,0.10976346,-0.40462065,0.34815043,0.16214344,-0.25178164,-0.2432379,0.1920356,0.104513176,-0.059162028,0.1517227
Li,-0.15554656,0.0377382,-0.37699097,-0.38932738,-0.116711125,0.016250964,0.22884071,0.058612924,0.3030719,-0.14253505,0.48469365,0.07890809,-0.4322198,-0.34965062,0.36390898,0.18265077,-0.04627173,0.2194713,0.17752358,0.19310659,-0.19468376,-0.15440509,0.3526587,-0.3712381,-0.18176976,0.3452418,-0.021155536,-0.2016392,-0.17068502,0.051018342,-0.081927195,-0.26774296,0.06762045,0.122963585,-0.58339554,0.21250954,0.23901303,-0.11565783,-0.08624485,0.074457146,-0.46422046,0.077561736,-0.06299951,0.019055642,0.26991087,-0.31461456,-0.028872896,0.068537615,-0.41020647,-0.07381523,-0.5004224,-0.1791363,-0.011154642,-0.007515628,-0.10289803,0.13648051,0.2589462,0.19093853,-0.07956246,-0.29824585,0.18513568,-0.14307798,-0.38103688,-0.101428404
Be,-0.010732159,-0.34894848,-0.27762634,0.020400755,-0.30298617,-0.24540676,0.21564993,-0.18677403,-0.15095842,-0.13777846,-0.09786514,0.37136233,-0.057294957,-0.14740731,-0.3486246,0.29519537,-0.26501358,-0.2659891,0.19145478,-0.100474164,-0.29219747,-0.40377438,0.24909352,0.06953649,0.1671131,0.15741041,0.25261408,-0.21297583,-0.25422478,0.15783146,-0.062055025,-0.04658189,0.17958468,-0.18955964,-0.38385913,0.028979972,0.14651486,0.23516363,0.28715304,-0.25281483,-0.2500552,0.18602392,0.11768956,-0.056532785,0.30008155,-0.30217972,0.05372011,-0.49852058,-0.07167989,-0.194449,0.10864866,-0.072811596,-0.04146693,-0.17124644,0.11992383,-0.12389509,0.18467042,0.20510213,0.23205331,-0.14310476,-0.05547996,0.12494334,-0.28588519,-0.13633664
B,-0.11047,-0.28485447,-0.3221825,-0.20086247,-0.30274042,-0.0941585,0.2762661,-0.09652211,-0.14512146,-0.23780864,0.07853098,0.030212212,-0.24027173,-0.04743392,-0.021345794,0.36223736,0.028549964,-0.004360143,0.14275081,-0.00871497,0.002257958,-0.39606768,0.17876253,-0.17325014,-0.031116463,0.15523611,0.08381362,-0.14829788,-0.20245668,0.2508502,0.23937477,-0.15593418,-0.16986828,-0.51231575,-0.34145802,-0.1876569,-0.038155414,-0.07370986,-0.025488641,-0.29684293,-0.07615833,-0.1717937,0.109466515,-0.26699993,0.16525808,-0.040494207,0.050915226,-0.28065246,0.08299053,-0.22940896,0.11423151,0.0795547,-0.08437423,0.06025595,-0.016488362,-0.3447869,0.3672197,0.26908287,0.23191041,-0.33576763,-0.37524453,-0.162736,-0.4831111,-0.22577034
C,-0.036837816,-0.15263608,-0.062926866,-0.35340136,-0.2853203,0.28354165,0.35927528,-0.21966122,-0.17603654,-0.30128908,-0.06689059,0.26345384,-0.37506598,-0.31311852,-0.12841366,0.2362108,-0.016401114,0.33775008,0.0033248141,-0.06250706,0.17068836,-0.10167566,0.14524296,0.06022782,0.031529576,0.21248382,0.25438046,-0.11034785,-0.08422187,0.13750648,-0.035116952,0.3241899,-0.2461396,-0.098554604,-0.32425588,-0.21647309,-0.18792573,0.19911495,0.088613585,-0.16782233,-0.13311847,-0.24051878,-0.019588925,-0.34654298,0.22874933,0.21394727,0.2465066,-0.0908814,-0.15561433,-0.23797125,-0.06966011,0.0344133,-0.26095033,-0.17462696,-0.14607464,-0.45569995,0.46597725,-0.14031306,-0.098849915,-0.2985268,-0.04758183,-0.27992013,-0.07297802,-0.3648027
N,-0.14308015,0.25457084,-0.1356216,0.029200755,0.011323307,0.1280919,0.21119937,0.005696643,-0.13408735,-0.360511,0.14886115,-0.045023397,-0.3864553,-0.012733497,-0.2158728,0.085341565,-0.13272204,0.22371328,0.0719104,0.19642705,-0.017613743,-0.4207266,-0.03769503,0.03755787,0.022437304,0.09968355,0.07840495,-0.025044136,0.1517649,0.061805747,0.032100454,-0.1354662,-0.33546302,-0.10951338,-0.031133499,-0.22150175,0.04287166,0.18881297,-0.20664747,-0.19479781,-0.22482876,0.06857273,0.06612793,-0.14121372,0.0016963556,-0.30268595,0.20959756,-0.14563157,-0.027405024,-0.12649311,0.1309737,0.025865756,-0.33508927,0.028813545,-0.111650065,-0.16011456,-0.08780522,-0.16770235,-0.27011195,-0.047238756,-0.061803073,-0.046221204,-0.15287805,-0.14461
O,0.001347959,0.18065032,-0.0646286,-0.017017007,-0.23591088,0.06994269,0.26272464,0.012914505,0.090643175,-0.2733755,0.25131682,0.024216656,-0.36939102,-0.21540946,-0.04230977,-0.22982398,0.031024003,0.22758959,-0.064483084,0.116690725,-0.035372443,-0.13959563,0.15026931,-0.061272375,-0.01717452,0.0244627,0.26915103,-0.009623446,0.0705302,-0.042967208,-0.11097571,-0.122971386,-0.07283609,-0.11278503,-0.12307379,0.062477313,0.032088578,-0.03835413,-0.29676926,0.02933497,0.026288126,0.19908017,-0.01240807,-0.0533384,-0.044470184,-0.23034278,0.013888128,-0.15818805,-0.104469225,-0.17242458,0.021816745,-0.053399652,-0.01795893,0.28899157,0.120644405,-0.3038138,0.05539701,-0.0026872978,-0.19650443,-0.15600304,-0.009613761,-0.025488831,-0.19116838,0.0009649154
F,0.00450325,0.04592449,0.021738485,-0.19078507,-0.42548785,0.18487453,0.18367907,0.23329115,0.07051207,-0.27218372,0.29794738,-0.07779388,-0.28456748,-0.18046977,0.05058132,-0.13342932,0.12326772,0.0082416795,0.024872575,0.1354357,-0.040952954,-0.06808498,-0.04396897,-0.09128244,0.09142217,0.13189003,0.012798943,-0.18800068,0.16141847,-0.15854639,-0.09276599,-0.08549775,0.03017337,-0.06482496,-0.015142795,-0.053749852,0.12578516,-0.14920291,0.10865368,0.11393949,-0.13154915,0.21078113,-0.09314878,-0.2101417,-0.055732325,-0.07892166,0.2575963,-0.009545304,0.08027208,-0.19547723,0.09613061,0.0566284,-0.07051224,0.059488516,-0.022033032,-0.20477897,0.048764065,-0.11371921,-0.14237393,-0.16599828,0.015276621,0.047768287,-0.16719954,0.2426567
Na,-0.49305704,0.07146864,-0.3303183,-0.047719076,-0.44956023,0.09617545,0.15210238,0.23849984,0.34228155,0.17270792,0.35334322,0.17786035,0.05930358,-0.31611818,0.4083991,0.01472006,-0.24593873,0.17428204,0.23621148,0.24318391,-0.17787634,-0.21065404,0.19677483,-0.46563652,-0.32437652,0.07594091,0.1608999,-0.31261474,-0.028268613,-0.15288904,-0.11078219,-0.39933428,-0.23503721,0.20727223,-0.5088121,0.19599578,-0.0844246,0.14237282,-0.021962862,0.19601318,-0.41021842,-0.08182575,-0.10252916,-0.09932776,0.0121768415,-0.10376881,0.10250712,0.16873762,-0.28936642,-0.15798494,-0.4825645,-0.17914897,0.35151404,0.10409263,-0.32173094,-0.027934007,0.2379817,0.35812712,-0.03866619,-0.1627336,0.07445135,-0.28934535,-0.35941753,0.29429337
Mg,-0.16487694,0.047030617,-0.046363443,0.13936657,-0.029034927,-0.12934925,0.10142348,-0.013369311,-0.025436841,0.06297502,0.14607349,0.29363757,-0.0050683618,-0.26999217,-0.05903478,0.10882641,-0.23172316,-0.017268676,-0.078259714,0.10154791,-0.31355184,-0.3897262,0.20683798,-0.19430202,-0.3103662,-0.030526824,0.33683196,-0.25013113,0.24036875,-0.19835675,0.06371349,-0.025053207,0.09598551,-0.17787364,-0.35828626,0.17583092,-0.22815935,0.061599486,0.18909007,-0.10480172,-0.07751185,-0.06464534,-0.011880614,-0.099746846,-0.061557252,-0.24679846,0.06403243,0.082672395,-0.1184745,0.09393528,-0.10112719,-0.14949524,0.34494907,0.27944648,0.046618145,-0.07404306,0.14840077,0.33753163,-0.13544905,0.17279214,0.06540758,-0.0007577464,0.028641695,0.24176715
