Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
Li,0.22496223,0.18691373,0.0027913302,-0.25947636,0.28612107,1.8492813,0.9040715,0.1765932
Be,-0.10480269,-0.34250283,0.07601881,0.25971076,0.3246979,1.0284407,1.0165119,0.17672758
B,-0.92097396,-0.3374408,0.12577926,-0.09878105,0.35423785,0.08201662,0.50904816,-0.09124866
N,-0.7855151,0.06542732,-0.4906776,0.6929417,0.3996815,-0.5858443,1.1228166,0.7749936
O,-0.3663458,1.2254776,0.26039082,0.37707517,0.43615228,-1.1284595,0.89244133,0.7541739
F,-0.5374145,0.3823155,0.38024455,0.09081064,-0.034311257,0.30612797,1.121459,1.3100798
Na,0.61603373,0.27247176,-0.016121924,-0.39772666,0.35508955,1.7641978,0.5954295,0.09598577
Mg,0.32284814,0.3494038,0.62536275,0.43772852,0.06825494,0.76789045,0.68980324,0.09884077
Al,-0.18961006,0.07740973,0.6123956,0.84160334,-0.14862154,0.17980729,0.508801,0.25129348
Si,-0.38917446,-0.045468464,0.75890636,0.82619953,-0.067024946,-0.06667429,0.56830513,0.5363671
S,-0.6919854,0.05458705,1.3541837,1.3529806,-0.23285215,0.27465925,0.29638958,0.58329535
K,1.1172206,0.57097197,-0.07655215,-0.8318695,0.2750849,2.1688406,0.07808982,-0.05746174
Ca,0.6006747,0.39026564,0.4884489,0.37326074,0.17398705,0.44095445,0.37672856,0.17928635
Sc,0.44122934,0.013489515,0.9808369,0.87633675,0.263341,0.03128481,0.6959697,0.18009935
Ti,0.1281186,0.08631164,1.2755902,1.1280911,0.16801855,0.29577184,0.8017647,0.14126411
V,0.16220078,0.21175548,1.5414271,1.1127862,0.13331908,0.67948836,0.62108046,0.15572616
Cr,0.13367897,0.2756431,1.3538308,1.0474664,0.056822807,1.0921826,0.47620434,0.30981582
Mn,0.12497801,0.27468035,1.3296096,0.90992266,0.05136309,0.9819471,0.8059816,0.12028745
Fe,0.19280246,0.12359022,1.484786,0.73105675,0.31225854,0.7411992,0.9585538,-0.1595653
Co,0.27531052,0.12468568,1.3127346,0.82492566,0.51489896,1.1555552,0.5987539,0.07028085
Ni,0.13785711,0.07766645,1.0138011,0.61322105,0.55068994,0.90953076,0.73663664,0.19325523
Cu,-0.06439895,0.20219614,0.8006023,0.40947706,0.41764164,0.37417215,0.8288005,0.14316572
Zn,0.26300955,0.18690988,0.65373164,0.46941143,0.45178765,0.78142977,0.75929344,0.2128616
Ga,0.09213977,0.41908473,0.90310043,0.7702675,0.24584614,0.47094858,0.49761805,0.3115209
Ge,0.16956517,0.35848743,1.1226504,0.9622542,0.355951,0.65944636,0.594118,0.43502837
As,0.46775314,0.20960528,1.3747752,1.0514216,0.5637687,1.1151507,0.45371708,0.32666117
Rb,1.2924676,0.6155708,0.14537846,-0.94545686,0.22313331,2.246914,-0.29759347,-0.030324489
Sr,0.6991182,0.5869125,0.4475715,0.28577673,0.024233669,0.35598087,0.117600024,0.19499215
Y,0.6213651,-0.002875641,0.8808734,0.94445,0.35479158,-0.15517321,0.6404416,0.29721013
Zr,0.5091927,-0.02651605,1.3593538,1.094739,0.13581446,-0.2844104,0.41371918,0.22323844
Nb,0.37553012,0.19887424,1.6290562,1.1503024,0.16436724,0.15180576,0.39410198,0.24666984
Mo,0.3960075,0.25455314,1.6401212,1.3778327,0.30955398,0.90035564,0.02397728,0.44837224
Ru,0.33120146,0.065082654,1.6898112,0.9276649,0.69483906,0.66549313,0.71084094,0.049859047
Rh,0.19142222,0.054912135,1.302813,0.6592144,0.77009773,0.46185243,0.7864372,0.17297415
Pd,0.33529013,0.06506045,1.0913894,0.54437464,0.96442235,0.73162305,0.6528092,0.18334158
Ag,0.31542394,0.12256325,0.8818137,0.2605826,0.98428214,0.2180057,0.8560381,0.08559574
Cd,0.45912433,0.13807264,0.6755441,0.4456196,0.61110324,0.44379014,0.716722,0.2992882
In,0.18543342,0.53987485,1.0078714,0.87010354,0.039996684,-0.49677712,0.26852077,0.2650109
Sn,0.38526165,0.52878654,1.1471736,0.9916661,0.3252216,0.039572626,0.3359057,0.3994143
Sb,0.604868,0.2767647,1.3335428,0.9735311,0.47172225,0.29822996,0.3337461,0.4252839
Te,0.65053684,0.19292268,1.3970315,0.887399,0.57982117,0.7142786,0.42539015,0.37361562
Cs,1.2975483,0.74440217,0.43999413,-0.9767983,0.13176502,2.4579651,-0.6756495,0.14803414
Ba,0.8434925,0.5437371,0.17574811,0.3480073,0.31316897,0.41172552,0.1268088,0.59017265
La,0.7844025,0.03063105,0.5981953,0.9351532,0.4432267,-0.35700202,0.34652174,0.64384115
Hf,0.43932343,-0.016989216,1.4096653,1.1632137,0.067776546,-0.38681406,0.55613333,0.12061584
Ta,0.25886324,0.18998899,1.9131379,1.149984,-0.12249179,-0.21438095,0.4429411,0.0384036
W,0.1996786,0.065896645,1.5477116,1.1067405,0.27802292,0.50051606,0.15273562,0.4938294
Re,0.07819774,-0.029998928,1.6304655,0.93978685,0.33146644,0.3080621,0.46024546,0.33203092
Os,0.28969023,-0.09875603,1.8179677,0.6982933,0.7958812,0.47435105,0.6284394,0.018558368
Ir,0.3845044,-0.16975643,1.5869014,0.44463366,1.0090436,0.38647255,0.59281224,0.045899242
Pt,0.3232121,-0.18782623,1.1620853,0.30305633,1.0510398,0.42856246,0.54185045,0.25078827
Au,0.09632612,0.06478797,0.8821553,0.0785459,0.98193216,0.124212295,0.8051514,0.15762436
Hg,0.21454778,0.24974962,0.8146688,0.29713732,0.59491175,-0.103315026,0.75693375,0.19983652
Tl,0.33868542,0.5039379,0.9902315,0.5839196,0.2571626,-0.3920372,0.24367084,0.18703245
Pb,0.5858013,0.37488753,0.92522705,0.67863154,0.45118213,0.096191056,0.32005405,0.4546472
Bi,0.72723186,0.2534275,1.1766022,0.7793847,0.4264655,0.07815144,0.31554186,0.35319537
