Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
H,-0.099603504,0.4380124,-0.12014287,-0.3600155,-0.1452602,0.35248327,-0.15959951,-0.24277525,-0.010113267,0.8049652,-0.384758,-0.09021681,-0.08958468,-0.17158666,0.22954768,-0.18950954
Li,0.20169452,0.15269749,0.2076123,0.09727377,-0.014876455,0.116380036,-0.20467997,-0.11823776,0.046993263,0.030713324,-0.11020942,0.14804265,-0.27130875,0.20124033,-0.017298728,-0.11545389
Be,0.29271337,-0.02929736,-0.3635229,0.18285097,-0.17456499,0.095852986,0.049554802,0.28240898,0.1696095,0.019701708,-0.11623794,0.16576242,0.08014423,-0.07434311,0.30633053,-0.2950951
B,-0.07599251,0.41643077,-0.30562288,-0.11416103,0.100855075,-0.03209614,-0.30071267,0.1560467,0.04134176,0.2792627,0.061619464,0.45923826,-0.09475051,-0.3637388,0.13898766,-0.4257509
C,-0.04080582,0.586147,-0.19657141,-0.46711975,-0.048922174,-0.047848694,-0.12058166,0.23171122,-0.368321,0.43741348,-0.15662336,0.20813489,-0.19186355,0.08179594,0.21819249,-0.41239554
N,-0.119783774,0.6317028,-0.07489065,-0.06168026,-0.14878596,-0.0058341622,0.16187127,0.06113635,-0.21213306,0.71790284,-0.33670145,0.39091673,-0.09630108,-0.071354054,-0.376469,-0.15721332
O,-0.27873397,0.4663943,-0.35281715,-0.10305403,0.008690335,0.20978516,-0.06753571,-0.17298605,-0.37982517,0.54753345,-0.19295326,0.205117,-0.1149531,0.049112827,-0.40190127,-0.1888606
F,-0.10523811,0.3000828,-0.036262743,-0.12925723,-0.1003351,0.16789895,-0.07636152,0.005522074,-0.09174441,0.06593971,0.14739841,-0.16254789,0.07283747,-0.070759885,-0.24828574,-0.11240512
Na,0.123026446,-0.013564132,0.080921374,0.2896433,-0.020790413,0.08313521,-0.030903887,0.070539206,0.22131407,-0.13731709,0.21045943,0.04841245,-0.22983678,0.0043977425,-0.26779437,0.19962868
Mg,-8.8561326e-05,-0.16994989,-0.44040367,0.27065584,-0.1968922,0.091124855,0.10804254,0.30632278,0.24152547,0.048392322,0.20010869,0.40712443,0.1434535,0.019032352,0.053115137,-0.043901518
Al,-0.09081012,0.18298241,-0.29810518,0.2236409,0.14987734,-0.04236894,-0.0054941885,-0.027181622,0.12735374,-0.054018106,-0.13910097,0.5268989,-0.2245325,-0.14139274,-0.08223498,-0.210749
Si,-0.10932775,0.15030155,-0.15825635,0.030927248,0.09534746,0.061456345,-0.17384493,0.13769452,-0.001955079,-0.061868828,-0.30062,0.24807167,-0.35237077,0.33924484,0.008866176,-0.2540994
P,0.015186604,0.44739145,-0.29078138,-0.06623389,-0.064312615,0.06640972,0.15252545,0.0453389,-0.09459497,0.11961456,-0.034272313,0.0779991,-0.2191352,0.14050096,-0.48073265,-0.125745
S,-0.15476325,0.44973224,-0.21323156,0.05232763,-0.23859483,0.03573052,-0.053485703,-0.10596964,-0.052699156,-0.18191339,-0.025337853,0.0037033856,-0.23427351,0.114134185,-0.26587552,-0.013974465
Cl,-0.2346882,0.41567147,0.0052697584,-0.066516235,-0.3328497,-0.08210383,0.02421353,-0.0502384,0.29731852,-0.27814174,0.31215462,-0.12497587,-0.43462503,0.0065792724,-0.37223807,0.047605462
K,0.12123032,-0.24933726,-0.22224832,0.14573637,-0.044806562,0.11530972,-0.12620796,-0.29242095,-0.012410039,0.006288383,0.32537714,0.21469179,-0.36196327,-0.05145701,-0.21319723,0.37465078
Ca,0.1629425,-0.19226792,-0.22318807,0.35443455,0.027156547,-0.14898285,0.14381121,0.3119274,0.14186756,-0.52414817,0.24880987,0.24106574,-0.14059137,0.12026217,-0.029940031,-0.15055925
Sc,-0.055331912,-0.24287099,-0.4644729,0.20712295,-0.23260167,0.17725155,0.17645049,0.29078904,0.43300623,-0.026196126,0.32602757,0.5153773,-0.46778065,-0.36392868,-0.13081351,0.040838353
Ti,-0.1362969,-0.012767047,-0.32783747,0.121914685,-0.07973364,0.1072384,0.020991217,0.2805253,0.28602478,-0.38214755,-0.045369446,0.43946692,-0.41054764,0.06672264,0.1724158,-0.21813461
V,-0.07329853,-0.11423545,-0.41806936,0.10951994,-0.101691596,0.030197985,0.16565876,0.19363007,0.244953,-0.26027614,-0.20428371,0.2781759,-0.28649017,0.04362844,-0.079857275,-0.15472165
Cr,0.18251416,-0.012021109,-0.34520513,0.11628915,-0.0004902184,0.12881696,0.069066435,0.08841836,0.31088987,-0.4350355,-0.18744314,0.46699384,-0.25999996,0.025369845,-0.13375966,-0.22973013
Mn,0.114356905,0.024717212,-0.35591272,0.0127172135,-0.10850865,-0.08609659,0.13021535,0.075633354,0.35724345,-0.3514283,-0.004042983,0.22974336,-0.21908244,-0.15094654,-0.021867037,-0.20469013
Fe,-0.12929739,-0.112767346,-0.27197653,0.2066391,0.08784675,0.08088875,-0.12817559,0.03991432,0.4164704,-0.5594503,-0.09738222,0.33032343,-0.3376553,-0.23537156,0.1487374,-0.2872484
Co,0.109926805,0.029359177,-0.4588553,0.25337216,-0.101449266,0.14106235,-0.003750965,0.13037077,0.25864592,-0.27234942,-0.058601663,0.038975753,-0.25105214,0.09528669,-0.22487253,-0.19673407
Ni,-0.086108804,0.16547576,-0.37933207,-0.042254355,-0.17518833,-0.06316614,0.118001536,-0.10633843,0.1205818,-0.22865967,-0.099912435,-0.1709401,-0.35497177,-0.11345815,-0.18517596,-0.117010914
Cu,0.059078608,-0.22365206,-0.5813191,-0.10961795,-0.015410669,-0.02306956,0.051512513,0.15003352,0.2677446,-0.3123096,-0.04562667,-0.008500092,-0.21037099,0.05216655,0.010029815,0.03757284
Zn,-0.019299012,-0.27094325,-0.22053444,0.24052793,-0.17674926,-0.03214579,0.10739505,0.20621754,0.07549299,-0.33635458,-0.22292078,0.32724977,-0.23883398,-0.08938914,0.08325777,-0.030785788
Ga,-0.04653323,-0.09005212,-0.21223745,0.08535908,0.2753784,-0.045739494,0.023640119,-0.090780124,0.1742248,-0.18186043,-0.22144169,0.5694076,-0.45350105,0.058378443,-0.120328486,-0.24446791
Ge,-0.090973586,0.060096104,-0.2122348,-0.21653914,0.044129223,-0.08628633,-0.18341894,0.049587548,0.0015296508,-0.07680397,-0.21789771,0.12616758,-0.5058468,0.47112912,-0.13439159,-0.19527441
As,0.12901396,0.05916015,-0.20629655,-0.023396153,0.16395348,0.07330395,0.1443253,-0.10794008,-0.032857016,-0.19697942,-0.28445554,0.27426165,-0.60575145,0.29110983,-0.33593458,-0.2441479
Se,-0.040123988,0.007188253,-0.21117392,0.041011658,-0.077695064,0.01945337,-0.0050160773,-0.26372474,-0.111245364,-0.28085104,-0.28996092,0.19860706,-0.44631296,0.107270576,-0.1722132,0.033509962
Br,-0.063325316,0.1140303,-0.006403655,-0.26575407,-0.40356466,-0.2813144,0.11986467,0.07241107,0.30251366,-0.6160576,0.29378074,-0.08601592,-0.27296185,0.07057964,-0.41292247,0.11537262
Rb,0.23925516,-0.3806821,-0.09086735,0.14863825,0.056344204,0.1861732,-0.2731105,-0.3127847,-0.08061652,0.2162082,0.0077341422,0.13658518,-0.40814215,0.23907772,-0.36809877,0.28761607
Sr,0.16975935,-0.3643316,-0.15855676,0.36265883,0.3160287,-0.25103822,-0.15596539,0.32439056,0.22095877,-0.3093276,0.25474328,0.2510068,-0.19388752,0.14680356,-0.032681428,-0.09787377
Y,0.18465108,-0.12839061,-0.109988496,0.35534012,-0.1938129,0.13219297,0.18876375,0.1814225,0.5405122,-0.29546016,0.27218038,0.28368714,-0.56578624,-0.3095148,-0.18619376,-0.09970268
Zr,0.109124616,-0.14163363,-0.44058153,0.17349897,-0.02952066,0.12526105,0.2701687,0.33737984,0.25016525,0.24646793,-0.032336235,0.31864247,-0.43775967,0.068328574,-0.017705798,0.14034218
Nb,0.09970448,-0.23493326,-0.3597065,0.29303807,0.031129926,0.14924286,0.082227394,0.3571618,0.47266316,-0.117564484,-0.09749463,0.17237416,-0.42749065,0.22123134,-0.18850368,-0.1395075
Mo,0.161685,-0.008246183,-0.42506233,0.17036341,-0.14165771,0.09369696,-0.012952987,0.29394352,0.38070238,-0.14390086,0.074900284,0.17931697,-0.20901623,0.120239325,-0.34998947,-0.13824552
Tc,0.16484159,0.11643314,-0.31967038,0.0061558,-0.16111448,-0.057483576,0.040068835,-0.02292122,0.32068312,-0.027011868,0.018859603,0.01155173,-0.27206895,0.03097555,-0.22745126,-0.2178429
Ru,-0.21491912,-0.06492307,-0.23186806,-0.002924554,-0.07465066,-0.06492335,-0.11564261,-0.09051123,0.2562511,-0.12129392,-0.09735629,-0.06946031,-0.42454863,0.006445922,-0.005930871,-0.24349034
Rh,-0.0073924735,0.058732435,-0.33565506,0.19130436,-0.20418707,0.0033851936,-0.062870055,0.015079621,0.02301425,-0.08969754,-0.08326997,-0.09795117,-0.3579026,0.12993929,-0.19078872,-0.33792531
Pd,0.30043095,-0.056414016,-0.19912072,0.12537074,-0.11963582,-0.0019917674,0.13979189,-0.116318084,0.17650045,0.015344162,-0.28902423,-0.0005218759,-0.45334595,-0.019842736,-0.10506743,-0.21824881
Ag,0.058840327,-0.16112989,-0.39117184,-0.123031944,-0.091898635,-0.14994198,-0.0475589,0.024513636,0.27349314,-0.022742752,-0.039135158,-0.07735195,-0.25359273,0.14092416,-0.08678428,-0.097382225
Cd,0.1468315,-0.28971618,-0.007769741,0.3488632,-0.038745366,0.08131631,-0.013912223,0.15204388,0.22046088,-0.23697217,-0.27425098,0.25355956,-0.4559835,0.113146015,0.05820214,-0.1272031
In,0.033133723,-0.20863357,-0.38448977,0.2910216,0.1972321,-0.030405916,-0.10007334,0.3182002,0.27569526,0.04780134,0.06674833,0.49260515,-0.19734067,-0.1818828,-0.21911278,-0.008667663
Sn,0.077846214,-0.084092446,-0.36490285,-0.10052313,-0.014399305,-0.06206704,-0.17689142,0.28545472,0.02244127,0.30929253,-0.09512606,-0.00035098195,-0.29677856,0.35303956,-0.2829514,0.08591799
Sb,0.22478351,-0.1559726,-0.22358865,0.09256177,0.113255225,-0.10376949,0.18064648,0.19131507,0.084760234,-0.104686975,0.002873674,0.03810058,-0.51544315,0.18519163,-0.56284,-0.007460613
Te,0.16504216,-0.018557988,0.07530997,0.18459421,-0.029594816,-0.12922674,-0.10319291,-0.18792754,0.285294,-0.34262916,-0.11515136,0.06399147,-0.5431018,0.23786214,-0.39529,-0.0010853708
I,0.18452775,0.09866839,0.029570244,-0.10720436,-0.32204923,-0.19170591,-0.047562193,0.1262151,0.031294994,-0.29296008,0.26752916,-0.15826324,-0.34872004,-0.017539553,-0.25830573,-0.06189137
Cs,0.17567487,-0.37903163,0.03081309,0.13130665,0.017472431,0.10569267,-0.3547327,-0.31871334,-0.18987396,0.13469636,-0.032865852,0.06522571,-0.18224412,0.09723025,-0.3432145,0.37562042
Ba,0.095557064,-0.51704293,0.07070912,0.3006203,0.1748868,-0.3410305,-0.17194736,0.31824762,0.2009609,-0.331047,0.20673937,0.23872596,0.07841338,-0.1294861,-0.04800114,0.029902838
La,0.2655086,-0.3216936,0.03539156,0.35899094,0.28842777,-0.17111653,0.27299902,0.06935753,0.3018742,-0.36291763,0.113362364,0.046844706,-0.25433266,-0.085478954,-0.2852942,0.12568367
Hf,-0.10003349,-0.22194666,-0.32197872,0.24700665,-0.094582476,0.12411728,-0.0050184466,0.49183562,0.42188713,-0.27813846,0.036910765,0.38254836,-0.22937581,-0.08588093,0.103901036,0.012580745
Ta,-0.1631037,-0.26791412,-0.35655323,0.24741995,-0.17759281,0.21506575,0.037604485,0.45676008,0.4480055,-0.31113583,0.18904704,0.32321814,-0.36707765,-0.07552418,-0.051509827,0.02106499
W,0.043995608,-0.17763221,-0.1833184,0.14593896,-0.10742646,0.13032028,0.045301132,0.14852524,0.24949855,-0.33883983,-0.27279082,0.4247244,-0.038485456,-0.11714792,-0.121102795,-0.12691966
Re,-0.035128158,-0.12927076,-0.2519125,0.14656068,-0.15168333,-0.024163194,0.0059578754,0.22247902,0.35278043,-0.33505633,-0.005293891,0.27456382,0.021702986,-0.35351568,-0.032379806,-0.14027774
Os,-0.30658823,-0.25928006,-0.1709899,-0.10391347,-0.12598532,-0.027767338,-0.027549107,-0.15830006,0.1496055,-0.16042297,-0.18941727,0.00951802,-0.4418788,-0.28782472,0.1543437,-0.071938045
Ir,-0.1290535,-0.13472414,-0.26185036,0.040160667,-0.27540192,-0.06264911,-0.012541544,-0.008070122,0.091018185,0.012004692,-0.08295104,-0.045399986,-0.3262399,-0.110382326,-0.13366577,-0.14162406
Pt,-0.109675854,-0.1418705,0.0028035566,0.10692142,-0.32415092,-0.03957621,0.12802877,-0.20981485,0.16286822,-0.1281022,-0.30000576,-0.037521146,-0.34886557,-0.37153977,0.033171922,0.0013487414
Au,0.04457586,-0.37989157,-0.2233524,-0.0061235614,-0.19722861,0.030992774,0.02730726,-0.099402055,0.17850961,-0.2654047,-0.20345935,0.006291203,-0.35325706,-0.18953103,0.21514276,0.12363655
Hg,-0.03199519,-0.3061789,0.05671162,0.1170121,-0.22968364,-0.11728413,0.101667866,0.17616326,0.13242444,-0.045161676,-0.22864994,0.3354023,0.0057802014,-0.19894227,-0.04873284,0.058173873
Tl,-0.009457905,-0.35354438,-0.2888059,0.15629736,0.19316325,-0.052031986,0.054300237,0.11605406,0.18980297,0.13980497,-0.15360129,0.5111301,-0.09775237,-0.25169757,-0.23997897,0.15213475
Pb,0.18812492,-0.3618506,-0.03414402,0.14779428,0.1147399,0.0068364367,-0.05534241,0.31139418,0.20414676,-0.20395389,-0.2425806,0.29230684,-0.13958687,0.10320332,-0.2714936,0.12734461
Bi,0.2209642,-0.31998178,-0.06700467,0.2980399,0.21608219,-0.015236136,0.21062826,0.24749014,0.20434153,-0.31551507,-0.21078855,0.33516148,-0.09011689,0.025312223,-0.5766556,0.040841885
